CharacteristicID,StationID,MeasuredValue,USL,LSL,Cpk
K1176,S04,54.67,55.563,53.557,2.15
K1176,S04,54.274,55.563,53.557,2.15
K1176,S04,54.552,55.563,53.557,2.15
K1177,S04,126.81,130.423,122.159,1.34
K1177,S04,127.127,130.423,122.159,1.34
K1177,S04,127.312,130.423,122.159,1.34
K1178,S01,159.452,159.489,157.646,0.71
K1178,S01,159.108,159.489,157.646,0.71
K1179,S02,43.655,49.88,40.224,1.85
K1179,S02,44.656,49.88,40.224,1.85
K1180,S03,146.476,148.497,145.286,2.16
K1180,S03,147.274,148.497,145.286,2.16
K1180,S03,146.752,148.497,145.286,2.16
K1180,S03,147.056,148.497,145.286,2.16
K1181,S01,132.254,134.066,130.593,1.89
K1181,S01,133.262,134.066,130.593,1.89
K1181,S01,131.991,134.066,130.593,1.89
K1181,S01,132.261,134.066,130.593,1.89
K1182,S01,141.158,145.534,138.362,1.62
K1182,S01,142.867,145.534,138.362,1.62
K1182,S01,140.076,145.534,138.362,1.62
K1182,S01,141.909,145.534,138.362,1.62
K1182,S01,141.599,145.534,138.362,1.62
K1183,S01,94.751,96.13,92.268,1.38
K1183,S01,94.191,96.13,92.268,1.38
K1183,S01,93.992,96.13,92.268,1.38
K1183,S01,94.0,96.13,92.268,1.38
K1183,S01,93.966,96.13,92.268,1.38
K1184,S02,97.607,100.084,93.558,1.51
K1184,S02,96.077,100.084,93.558,1.51
K1184,S02,96.109,100.084,93.558,1.51
K1185,S02,148.188,150.591,146.138,0.92
K1185,S02,147.63,150.591,146.138,0.92
K1185,S02,148.767,150.591,146.138,0.92
K1186,S03,169.876,172.341,166.694,1.73
K1186,S03,168.865,172.341,166.694,1.73
K1187,S03,117.622,119.442,114.602,1.87
K1187,S03,116.697,119.442,114.602,1.87
K1188,S03,165.613,167.304,164.563,2.18
K1188,S03,165.906,167.304,164.563,2.18
K1188,S03,166.297,167.304,164.563,2.18
K1188,S03,165.834,167.304,164.563,2.18
K1189,S04,132.924,136.408,128.645,1.6
K1189,S04,131.119,136.408,128.645,1.6
K1190,S04,23.001,24.747,22.012,1.55
K1190,S04,23.156,24.747,22.012,1.55
K1190,S04,23.441,24.747,22.012,1.55
K1191,S04,133.804,134.751,133.126,1.16
K1191,S04,133.695,134.751,133.126,1.16
K1192,S01,19.788,22.251,18.662,0.68
K1192,S01,20.853,22.251,18.662,0.68
K1193,S01,49.533,52.79,45.016,1.3
K1193,S01,49.048,52.79,45.016,1.3
K1193,S01,51.406,52.79,45.016,1.3
K1194,S02,77.329,82.716,73.292,0.8
K1194,S02,78.462,82.716,73.292,0.8
K1194,S02,77.337,82.716,73.292,0.8
K1195,S03,173.845,177.897,169.789,1.14
K1195,S03,173.865,177.897,169.789,1.14
K1195,S03,175.131,177.897,169.789,1.14
K1195,S03,173.152,177.897,169.789,1.14
K1195,S03,173.562,177.897,169.789,1.14
K1196,S03,87.208,88.891,84.738,1.49
K1196,S03,86.476,88.891,84.738,1.49
K1196,S03,86.119,88.891,84.738,1.49
K1196,S03,86.847,88.891,84.738,1.49
K1196,S03,86.522,88.891,84.738,1.49
K1197,S01,193.149,194.533,190.532,1.65
K1197,S01,192.537,194.533,190.532,1.65
K1198,S02,77.93,86.773,77.461,0.7
K1198,S02,79.745,86.773,77.461,0.7
K1199,S02,20.095,22.426,12.483,1.02
K1199,S02,16.274,22.426,12.483,1.02
K1200,S03,50.944,51.589,49.647,2.04
K1200,S03,50.758,51.589,49.647,2.04
K1200,S03,50.378,51.589,49.647,2.04
K1200,S03,50.692,51.589,49.647,2.04
K1200,S03,50.504,51.589,49.647,2.04
K1201,S01,107.243,108.13,106.119,1.17
K1201,S01,107.256,108.13,106.119,1.17
K1202,S01,156.522,157.256,155.706,2.02
K1202,S01,156.701,157.256,155.706,2.02
K1203,S02,71.458,72.08,70.646,1.38
K1203,S02,71.507,72.08,70.646,1.38
K1203,S02,71.467,72.08,70.646,1.38
K1203,S02,71.385,72.08,70.646,1.38
K1204,S02,116.844,117.973,115.948,1.48
K1204,S02,117.038,117.973,115.948,1.48
K1205,S02,107.506,110.467,104.855,1.85
K1205,S02,108.278,110.467,104.855,1.85
K1206,S01,137.754,139.784,135.291,0.9
K1206,S01,137.918,139.784,135.291,0.9
K1207,S02,105.703,106.803,100.005,0.79
K1207,S02,105.581,106.803,100.005,0.79
K1208,S03,71.567,75.533,67.517,2.13
K1208,S03,71.44,75.533,67.517,2.13
K1209,S03,67.933,68.207,66.659,0.68
K1209,S03,67.346,68.207,66.659,0.68
K1209,S03,67.774,68.207,66.659,0.68
K1209,S03,67.973,68.207,66.659,0.68
K1210,S04,41.56,43.145,40.498,2.11
K1210,S04,41.963,43.145,40.498,2.11
K1210,S04,41.721,43.145,40.498,2.11
K1211,S04,31.066,31.88,29.626,1.4
K1211,S04,30.637,31.88,29.626,1.4
K1211,S04,31.202,31.88,29.626,1.4
K1212,S04,71.509,72.34,71.274,1.25
K1212,S04,71.795,72.34,71.274,1.25
K1212,S04,71.99,72.34,71.274,1.25
K1212,S04,71.844,72.34,71.274,1.25
K1212,S04,71.818,72.34,71.274,1.25
K1213,S01,35.325,36.657,34.448,0.81
K1213,S01,35.234,36.657,34.448,0.81
K1214,S01,191.058,193.048,188.376,1.41
K1214,S01,190.296,193.048,188.376,1.41
K1214,S01,190.884,193.048,188.376,1.41
K1215,S01,72.666,75.835,70.745,1.86
K1215,S01,73.701,75.835,70.745,1.86
K1215,S01,73.039,75.835,70.745,1.86
K1215,S01,73.927,75.835,70.745,1.86
K1215,S01,73.496,75.835,70.745,1.86
K1216,S02,108.934,111.133,106.105,1.79
K1216,S02,108.275,111.133,106.105,1.79
K1216,S02,108.566,111.133,106.105,1.79
K1216,S02,108.42,111.133,106.105,1.79
K1217,S01,90.574,92.04,88.381,0.79
K1217,S01,91.183,92.04,88.381,0.79
K1217,S01,90.353,92.04,88.381,0.79
K1217,S01,89.827,92.04,88.381,0.79
K1218,S01,68.703,71.891,64.589,1.16
K1218,S01,67.739,71.891,64.589,1.16
K1219,S02,158.753,163.015,156.306,1.04
K1219,S02,161.049,163.015,156.306,1.04
K1220,S01,93.129,98.638,90.149,1.74
K1220,S01,93.606,98.638,90.149,1.74
K1220,S01,93.425,98.638,90.149,1.74
K1220,S01,96.118,98.638,90.149,1.74
K1221,S01,144.964,146.579,140.136,1.26
K1221,S01,141.869,146.579,140.136,1.26
K1221,S01,143.353,146.579,140.136,1.26
K1221,S01,142.957,146.579,140.136,1.26
K1222,S01,158.138,161.893,156.645,0.93
K1222,S01,159.925,161.893,156.645,0.93
K1222,S01,159.643,161.893,156.645,0.93
K1223,S02,130.078,133.497,124.402,0.88
K1223,S02,129.781,133.497,124.402,0.88
K1223,S02,126.791,133.497,124.402,0.88
K1223,S02,127.053,133.497,124.402,0.88
K1224,S02,26.82,27.818,24.641,1.61
K1224,S02,26.666,27.818,24.641,1.61
K1225,S01,179.789,185.266,176.759,1.79
K1225,S01,181.249,185.266,176.759,1.79
K1225,S01,181.097,185.266,176.759,1.79
K1225,S01,180.039,185.266,176.759,1.79
K1225,S01,181.731,185.266,176.759,1.79
K1226,S01,89.876,92.152,85.739,0.91
K1226,S01,86.397,92.152,85.739,0.91
K1227,S02,179.602,184.164,175.032,1.27
K1227,S02,179.189,184.164,175.032,1.27
K1227,S02,180.085,184.164,175.032,1.27
K1227,S02,179.369,184.164,175.032,1.27
K1227,S02,179.053,184.164,175.032,1.27
K1228,S02,138.71,142.137,133.664,1.29
K1228,S02,139.268,142.137,133.664,1.29
K1228,S02,138.212,142.137,133.664,1.29
K1228,S02,135.947,142.137,133.664,1.29
K1229,S03,93.813,97.897,91.678,1.14
K1229,S03,95.06,97.897,91.678,1.14
K1230,S03,180.093,181.96,174.651,0.73
K1230,S03,181.363,181.96,174.651,0.73
K1230,S03,180.828,181.96,174.651,0.73
K1231,S01,38.069,41.133,32.167,0.84
K1231,S01,34.285,41.133,32.167,0.84
K1232,S02,48.122,53.46,44.515,0.75
K1232,S02,48.361,53.46,44.515,0.75
K1233,S02,108.828,113.237,106.702,1.19
K1233,S02,110.626,113.237,106.702,1.19
K1233,S02,109.986,113.237,106.702,1.19
K1233,S02,111.15,113.237,106.702,1.19
K1234,S02,145.984,148.414,143.051,0.92
K1234,S02,146.471,148.414,143.051,0.92
K1235,S01,55.37,59.876,52.629,1.83
K1235,S01,56.267,59.876,52.629,1.83
K1235,S01,55.369,59.876,52.629,1.83
K1235,S01,56.23,59.876,52.629,1.83
K1235,S01,56.666,59.876,52.629,1.83
K1236,S02,41.533,45.148,39.244,1.25
K1236,S02,42.067,45.148,39.244,1.25
K1236,S02,42.091,45.148,39.244,1.25
K1236,S02,42.581,45.148,39.244,1.25
K1237,S02,148.605,151.032,145.215,1.13
K1237,S02,147.482,151.032,145.215,1.13
K1238,S01,102.549,106.878,97.998,0.76
K1238,S01,104.74,106.878,97.998,0.76
K1239,S02,56.309,60.798,54.08,0.88
K1239,S02,58.368,60.798,54.08,0.88
K1239,S02,57.805,60.798,54.08,0.88
K1239,S02,55.591,60.798,54.08,0.88
K1240,S02,143.935,149.647,142.258,1.26
K1240,S02,148.009,149.647,142.258,1.26
K1241,S02,174.792,178.486,171.776,1.03
K1241,S02,174.702,178.486,171.776,1.03
K1242,S03,123.188,125.756,120.178,1.23
K1242,S03,121.442,125.756,120.178,1.23
K1242,S03,124.097,125.756,120.178,1.23
K1243,S04,119.21,120.007,118.436,1.58
K1243,S04,119.077,120.007,118.436,1.58
K1243,S04,119.413,120.007,118.436,1.58
K1244,S04,63.316,68.181,59.431,1.86
K1244,S04,64.609,68.181,59.431,1.86
K1245,S04,77.844,78.243,77.239,0.78
K1245,S04,77.675,78.243,77.239,0.78
K1245,S04,77.447,78.243,77.239,0.78
K1246,S01,45.076,47.836,41.58,2.06
K1246,S01,43.957,47.836,41.58,2.06
K1246,S01,45.159,47.836,41.58,2.06
K1247,S01,103.8,112.359,103.047,0.8
K1247,S01,109.527,112.359,103.047,0.8
K1247,S01,108.657,112.359,103.047,0.8
K1247,S01,110.948,112.359,103.047,0.8
K1248,S01,15.254,20.649,12.167,1.37
K1248,S01,17.261,20.649,12.167,1.37
K1248,S01,16.692,20.649,12.167,1.37
K1249,S02,111.587,115.096,108.142,1.91
K1249,S02,111.109,115.096,108.142,1.91
K1249,S02,110.96,115.096,108.142,1.91
K1250,S03,45.927,48.738,42.783,0.83
K1250,S03,44.618,48.738,42.783,0.83
K1250,S03,47.937,48.738,42.783,0.83
K1251,S03,197.386,197.988,196.954,2.04
K1251,S03,197.561,197.988,196.954,2.04
K1252,S04,161.174,165.359,157.515,1.2
K1252,S04,160.528,165.359,157.515,1.2
K1252,S04,160.619,165.359,157.515,1.2
K1252,S04,160.821,165.359,157.515,1.2
K1252,S04,161.908,165.359,157.515,1.2
K1253,S01,168.099,168.905,167.458,1.96
K1253,S01,168.067,168.905,167.458,1.96
K1254,S01,37.946,38.421,36.88,0.65
K1254,S01,37.453,38.421,36.88,0.65
K1254,S01,37.648,38.421,36.88,0.65
K1255,S02,104.27,105.312,103.508,1.49
K1255,S02,104.455,105.312,103.508,1.49
K1255,S02,104.474,105.312,103.508,1.49
K1256,S03,148.038,149.042,146.851,0.92
K1256,S03,147.82,149.042,146.851,0.92
K1256,S03,148.817,149.042,146.851,0.92
K1256,S03,147.293,149.042,146.851,0.92
K1257,S03,50.998,52.021,49.813,1.76
K1257,S03,50.526,52.021,49.813,1.76
K1258,S03,193.344,194.911,190.408,1.63
K1258,S03,191.608,194.911,190.408,1.63
K1258,S03,193.331,194.911,190.408,1.63
K1258,S03,192.439,194.911,190.408,1.63
K1259,S01,59.188,63.551,56.172,1.22
K1259,S01,60.11,63.551,56.172,1.22
K1260,S01,62.061,63.095,60.754,1.86
K1260,S01,61.666,63.095,60.754,1.86
K1260,S01,61.866,63.095,60.754,1.86
K1260,S01,62.041,63.095,60.754,1.86
K1260,S01,61.976,63.095,60.754,1.86
K1261,S01,92.445,93.535,92.079,0.61
K1261,S01,92.684,93.535,92.079,0.61
K1261,S01,91.989,93.535,92.079,0.61
K1261,S01,92.702,93.535,92.079,0.61
K1262,S02,162.091,163.664,160.982,1.32
K1262,S02,162.381,163.664,160.982,1.32
K1262,S02,162.172,163.664,160.982,1.32
K1263,S01,49.422,52.849,46.513,1.87
K1263,S01,50.578,52.849,46.513,1.87
K1263,S01,49.896,52.849,46.513,1.87
K1264,S01,63.558,65.696,61.196,1.87
K1264,S01,62.842,65.696,61.196,1.87
K1265,S02,135.931,137.824,133.635,0.76
K1265,S02,135.779,137.824,133.635,0.76
K1265,S02,135.595,137.824,133.635,0.76
K1265,S02,133.935,137.824,133.635,0.76
K1266,S02,141.272,143.814,138.653,1.3
K1266,S02,140.318,143.814,138.653,1.3
K1267,S02,113.355,114.6,106.374,1.13
K1267,S02,110.396,114.6,106.374,1.13
K1267,S02,111.28,114.6,106.374,1.13
K1267,S02,110.456,114.6,106.374,1.13
K1267,S02,111.956,114.6,106.374,1.13
K1268,S03,38.66,39.717,37.253,1.57
K1268,S03,38.708,39.717,37.253,1.57
K1268,S03,38.79,39.717,37.253,1.57
K1269,S03,13.766,16.683,10.929,1.93
K1269,S03,13.537,16.683,10.929,1.93
K1269,S03,13.639,16.683,10.929,1.93
K1269,S03,13.414,16.683,10.929,1.93
K1270,S01,128.262,131.457,124.674,0.88
K1270,S01,126.941,131.457,124.674,0.88
K1270,S01,129.312,131.457,124.674,0.88
K1270,S01,127.469,131.457,124.674,0.88
K1271,S02,20.615,22.008,19.1,2.16
K1271,S02,20.964,22.008,19.1,2.16
K1271,S02,20.093,22.008,19.1,2.16
K1271,S02,20.533,22.008,19.1,2.16
K1272,S02,68.459,71.704,64.504,2.16
K1272,S02,68.286,71.704,64.504,2.16
K1272,S02,68.761,71.704,64.504,2.16
K1273,S02,52.031,55.715,48.267,1.27
K1273,S02,52.295,55.715,48.267,1.27
K1273,S02,51.193,55.715,48.267,1.27
K1274,S01,122.246,126.787,119.797,1.45
K1274,S01,123.009,126.787,119.797,1.45
K1275,S01,146.305,148.242,143.93,0.92
K1275,S01,146.975,148.242,143.93,0.92
K1276,S02,162.368,162.88,160.711,1.09
K1276,S02,161.788,162.88,160.711,1.09
K1277,S02,94.084,98.307,90.923,2.07
K1277,S02,93.777,98.307,90.923,2.07
K1277,S02,93.844,98.307,90.923,2.07
K1278,S02,53.743,55.791,49.709,1.14
K1278,S02,53.343,55.791,49.709,1.14
K1278,S02,52.37,55.791,49.709,1.14
K1278,S02,52.915,55.791,49.709,1.14
K1279,S01,158.343,160.126,155.566,1.91
K1279,S01,157.552,160.126,155.566,1.91
K1279,S01,158.214,160.126,155.566,1.91
K1279,S01,157.854,160.126,155.566,1.91
K1280,S01,11.353,14.389,7.65,0.99
K1280,S01,11.076,14.389,7.65,0.99
K1280,S01,12.506,14.389,7.65,0.99
K1281,S01,18.953,23.454,13.754,1.92
K1281,S01,19.022,23.454,13.754,1.92
K1281,S01,16.96,23.454,13.754,1.92
K1281,S01,17.841,23.454,13.754,1.92
K1282,S02,120.06,121.858,118.47,1.26
K1282,S02,119.9,121.858,118.47,1.26
K1283,S02,170.915,171.851,170.343,0.91
K1283,S02,171.163,171.851,170.343,0.91
K1284,S02,107.502,108.258,106.331,2.06
K1284,S02,107.287,108.258,106.331,2.06
K1284,S02,107.411,108.258,106.331,2.06
K1285,S03,126.081,126.524,125.351,1.91
K1285,S03,125.979,126.524,125.351,1.91
K1285,S03,126.031,126.524,125.351,1.91
K1285,S03,126.025,126.524,125.351,1.91
K1286,S03,49.285,52.971,43.189,1.36
K1286,S03,48.547,52.971,43.189,1.36
K1287,S01,41.071,45.67,37.951,1.5
K1287,S01,42.475,45.67,37.951,1.5
K1287,S01,40.476,45.67,37.951,1.5
K1287,S01,41.291,45.67,37.951,1.5
K1287,S01,42.965,45.67,37.951,1.5
K1288,S01,20.674,21.57,11.785,0.77
K1288,S01,18.045,21.57,11.785,0.77
K1289,S01,152.998,155.006,151.143,2.1
K1289,S01,153.211,155.006,151.143,2.1
K1289,S01,152.786,155.006,151.143,2.1
K1289,S01,152.649,155.006,151.143,2.1
K1290,S02,196.799,202.038,192.817,0.79
K1290,S02,195.98,202.038,192.817,0.79
K1290,S02,197.474,202.038,192.817,0.79
K1290,S02,198.377,202.038,192.817,0.79
K1291,S03,82.148,85.09,76.265,1.17
K1291,S03,79.541,85.09,76.265,1.17
K1291,S03,81.751,85.09,76.265,1.17
K1292,S03,23.571,27.778,20.947,1.87
K1292,S03,23.822,27.778,20.947,1.87
K1293,S01,159.453,163.393,156.932,2.1
K1293,S01,160.141,163.393,156.932,2.1
K1293,S01,161.007,163.393,156.932,2.1
K1293,S01,160.483,163.393,156.932,2.1
K1294,S02,85.612,86.491,84.344,2.1
K1294,S02,85.374,86.491,84.344,2.1
K1294,S02,85.545,86.491,84.344,2.1
K1294,S02,85.4,86.491,84.344,2.1
K1294,S02,85.292,86.491,84.344,2.1
K1295,S02,178.511,183.464,174.384,2.12
K1295,S02,178.76,183.464,174.384,2.12
K1295,S02,179.166,183.464,174.384,2.12
K1296,S02,150.496,151.533,149.019,1.28
K1296,S02,150.261,151.533,149.019,1.28
K1296,S02,150.67,151.533,149.019,1.28
K1296,S02,150.148,151.533,149.019,1.28
K1296,S02,150.735,151.533,149.019,1.28
K1297,S03,141.003,143.074,139.108,1.83
K1297,S03,141.082,143.074,139.108,1.83
K1297,S03,141.352,143.074,139.108,1.83
K1297,S03,140.925,143.074,139.108,1.83
K1297,S03,141.813,143.074,139.108,1.83
K1298,S03,81.17,84.374,80.007,1.37
K1298,S03,81.285,84.374,80.007,1.37
K1298,S03,81.99,84.374,80.007,1.37
K1299,S01,80.062,83.502,75.536,1.41
K1299,S01,79.431,83.502,75.536,1.41
K1299,S01,79.196,83.502,75.536,1.41
K1299,S01,78.542,83.502,75.536,1.41
K1299,S01,80.065,83.502,75.536,1.41
K1300,S01,13.432,17.964,10.029,1.77
K1300,S01,13.8,17.964,10.029,1.77
K1301,S02,69.066,71.855,63.598,1.69
K1301,S02,67.67,71.855,63.598,1.69
K1302,S02,192.427,194.026,190.33,2.07
K1302,S02,192.336,194.026,190.33,2.07
K1302,S02,192.285,194.026,190.33,2.07
K1302,S02,191.731,194.026,190.33,2.07
K1303,S03,13.547,15.406,11.315,1.5
K1303,S03,12.674,15.406,11.315,1.5
K1303,S03,13.926,15.406,11.315,1.5
K1303,S03,13.058,15.406,11.315,1.5
K1303,S03,12.916,15.406,11.315,1.5
K1304,S03,159.205,160.636,158.311,0.84
K1304,S03,159.248,160.636,158.311,0.84
K1304,S03,159.077,160.636,158.311,0.84
K1305,S03,120.186,121.788,116.501,0.8
K1305,S03,116.814,121.788,116.501,0.8
K1305,S03,120.205,121.788,116.501,0.8
K1306,S01,44.35,48.078,40.361,2.07
K1306,S01,44.098,48.078,40.361,2.07
K1306,S01,42.999,48.078,40.361,2.07
K1306,S01,44.128,48.078,40.361,2.07
K1307,S01,113.919,116.641,111.91,2.17
K1307,S01,113.961,116.641,111.91,2.17
K1308,S01,77.678,78.551,77.19,1.12
K1308,S01,77.662,78.551,77.19,1.12
K1309,S02,110.893,116.056,108.139,1.51
K1309,S02,112.824,116.056,108.139,1.51
K1310,S02,131.127,134.719,128.487,1.33
K1310,S02,131.345,134.719,128.487,1.33
K1311,S03,40.392,42.64,37.963,0.81
K1311,S03,40.593,42.64,37.963,0.81
K1311,S03,40.75,42.64,37.963,0.81
K1311,S03,42.047,42.64,37.963,0.81
K1311,S03,39.553,42.64,37.963,0.81
K1312,S01,167.525,169.91,166.49,1.52
K1312,S01,168.263,169.91,166.49,1.52
K1312,S01,168.706,169.91,166.49,1.52
K1312,S01,168.204,169.91,166.49,1.52
K1313,S01,160.816,162.518,158.176,0.81
K1313,S01,159.318,162.518,158.176,0.81
K1313,S01,160.069,162.518,158.176,0.81
K1314,S02,31.505,32.362,30.491,2.0
K1314,S02,31.588,32.362,30.491,2.0
K1314,S02,31.307,32.362,30.491,2.0
K1315,S02,153.266,155.651,148.873,0.62
K1315,S02,151.406,155.651,148.873,0.62
K1315,S02,149.694,155.651,148.873,0.62
K1316,S03,171.132,174.511,167.076,1.62
K1316,S03,169.488,174.511,167.076,1.62
K1316,S03,171.928,174.511,167.076,1.62
K1316,S03,171.895,174.511,167.076,1.62
K1316,S03,170.529,174.511,167.076,1.62
K1317,S03,71.812,73.192,70.799,1.13
K1317,S03,71.511,73.192,70.799,1.13
K1317,S03,72.487,73.192,70.799,1.13
K1317,S03,71.666,73.192,70.799,1.13
K1317,S03,71.667,73.192,70.799,1.13
K1318,S04,196.975,201.171,192.013,1.36
K1318,S04,199.623,201.171,192.013,1.36
K1319,S04,196.512,199.014,193.515,1.24
K1319,S04,196.816,199.014,193.515,1.24
K1320,S04,15.808,17.928,11.359,1.24
K1320,S04,15.431,17.928,11.359,1.24
K1321,S01,165.492,168.179,164.339,1.81
K1321,S01,166.596,168.179,164.339,1.81
K1321,S01,166.989,168.179,164.339,1.81
K1321,S01,166.761,168.179,164.339,1.81
K1321,S01,165.991,168.179,164.339,1.81
K1322,S01,147.115,149.481,143.393,1.53
K1322,S01,145.586,149.481,143.393,1.53
K1322,S01,146.385,149.481,143.393,1.53
K1322,S01,145.682,149.481,143.393,1.53
K1322,S01,146.486,149.481,143.393,1.53
K1323,S01,186.577,190.509,184.416,1.0
K1323,S01,187.071,190.509,184.416,1.0
K1323,S01,188.88,190.509,184.416,1.0
K1324,S02,151.522,155.636,147.031,1.7
K1324,S02,150.816,155.636,147.031,1.7
K1325,S02,28.508,29.597,27.148,1.94
K1325,S02,28.081,29.597,27.148,1.94
K1325,S02,28.445,29.597,27.148,1.94
K1325,S02,28.314,29.597,27.148,1.94
K1326,S03,149.015,149.491,148.295,1.29
K1326,S03,148.693,149.491,148.295,1.29
K1326,S03,149.109,149.491,148.295,1.29
K1326,S03,148.987,149.491,148.295,1.29
K1327,S04,82.06,84.707,79.911,1.91
K1327,S04,82.412,84.707,79.911,1.91
K1327,S04,82.3,84.707,79.911,1.91
K1328,S04,15.383,18.536,14.044,1.56
K1328,S04,16.237,18.536,14.044,1.56
K1329,S04,54.469,58.914,49.144,1.51
K1329,S04,54.224,58.914,49.144,1.51
K1329,S04,54.535,58.914,49.144,1.51
K1329,S04,54.732,58.914,49.144,1.51
K1329,S04,53.453,58.914,49.144,1.51
K1330,S01,97.738,100.318,94.209,2.18
K1330,S01,97.296,100.318,94.209,2.18
K1330,S01,97.437,100.318,94.209,2.18
K1330,S01,97.724,100.318,94.209,2.18
K1331,S01,34.449,37.672,32.393,0.9
K1331,S01,34.902,37.672,32.393,0.9
K1331,S01,36.243,37.672,32.393,0.9
K1331,S01,34.591,37.672,32.393,0.9
K1331,S01,34.137,37.672,32.393,0.9
K1332,S01,193.899,195.077,192.138,1.75
K1332,S01,193.988,195.077,192.138,1.75
K1332,S01,193.961,195.077,192.138,1.75
K1333,S02,162.607,167.625,160.579,1.14
K1333,S02,164.171,167.625,160.579,1.14
K1333,S02,165.572,167.625,160.579,1.14
K1333,S02,165.279,167.625,160.579,1.14
K1333,S02,164.937,167.625,160.579,1.14
K1334,S02,123.405,125.051,121.848,1.26
K1334,S02,123.805,125.051,121.848,1.26
K1334,S02,123.583,125.051,121.848,1.26
K1335,S03,115.294,119.823,112.268,1.74
K1335,S03,115.481,119.823,112.268,1.74
K1335,S03,116.525,119.823,112.268,1.74
K1335,S03,116.045,119.823,112.268,1.74
K1336,S03,23.132,23.697,22.57,1.04
K1336,S03,23.203,23.697,22.57,1.04
K1336,S03,22.807,23.697,22.57,1.04
K1336,S03,23.033,23.697,22.57,1.04
K1337,S03,54.976,55.588,54.261,1.93
K1337,S03,54.776,55.588,54.261,1.93
K1337,S03,54.876,55.588,54.261,1.93
K1337,S03,55.11,55.588,54.261,1.93
K1337,S03,54.824,55.588,54.261,1.93
K1338,S04,149.608,153.459,143.803,1.75
K1338,S04,150.256,153.459,143.803,1.75
K1338,S04,148.488,153.459,143.803,1.75
K1338,S04,148.683,153.459,143.803,1.75
K1338,S04,148.48,153.459,143.803,1.75
K1339,S04,153.385,155.37,149.549,1.14
K1339,S04,153.762,155.37,149.549,1.14
K1339,S04,151.749,155.37,149.549,1.14
K1340,S01,172.364,177.718,168.639,1.72
K1340,S01,170.985,177.718,168.639,1.72
K1341,S02,96.474,97.967,93.906,1.12
K1341,S02,97.317,97.967,93.906,1.12
K1341,S02,96.679,97.967,93.906,1.12
K1341,S02,96.066,97.967,93.906,1.12
K1341,S02,96.281,97.967,93.906,1.12
K1342,S02,79.882,81.579,78.058,1.19
K1342,S02,79.688,81.579,78.058,1.19
K1342,S02,78.893,81.579,78.058,1.19
K1343,S03,195.603,201.223,191.981,1.54
K1343,S03,196.207,201.223,191.981,1.54
K1343,S03,197.23,201.223,191.981,1.54
K1343,S03,195.543,201.223,191.981,1.54
K1344,S01,39.502,41.47,36.868,1.36
K1344,S01,38.079,41.47,36.868,1.36
K1344,S01,38.829,41.47,36.868,1.36
K1344,S01,39.009,41.47,36.868,1.36
K1344,S01,39.436,41.47,36.868,1.36
K1345,S02,119.732,123.937,115.126,2.0
K1345,S02,118.616,123.937,115.126,2.0
K1345,S02,119.169,123.937,115.126,2.0
K1346,S02,48.415,50.784,46.701,1.38
K1346,S02,47.964,50.784,46.701,1.38
K1347,S02,78.026,81.873,73.199,1.34
K1347,S02,78.229,81.873,73.199,1.34
K1347,S02,79.15,81.873,73.199,1.34
K1347,S02,76.587,81.873,73.199,1.34
K1347,S02,77.843,81.873,73.199,1.34
K1348,S03,199.85,200.673,199.113,1.21
K1348,S03,199.864,200.673,199.113,1.21
K1348,S03,199.939,200.673,199.113,1.21
K1348,S03,199.903,200.673,199.113,1.21
K1349,S03,108.368,112.929,103.838,1.48
K1349,S03,107.132,112.929,103.838,1.48
K1349,S03,108.14,112.929,103.838,1.48
K1349,S03,110.056,112.929,103.838,1.48
K1349,S03,106.151,112.929,103.838,1.48
K1350,S04,23.364,25.856,20.612,1.01
K1350,S04,25.065,25.856,20.612,1.01
K1350,S04,23.086,25.856,20.612,1.01
K1351,S04,72.148,73.862,68.275,1.21
K1351,S04,71.217,73.862,68.275,1.21
K1352,S01,30.624,32.204,28.517,1.46
K1352,S01,29.641,32.204,28.517,1.46
K1352,S01,30.91,32.204,28.517,1.46
K1353,S01,111.627,115.751,109.282,1.18
K1353,S01,113.744,115.751,109.282,1.18
K1353,S01,112.408,115.751,109.282,1.18
K1354,S02,52.098,55.583,48.81,1.75
K1354,S02,52.53,55.583,48.81,1.75
K1354,S02,53.258,55.583,48.81,1.75
K1355,S02,115.247,118.146,111.634,2.16
K1355,S02,114.29,118.146,111.634,2.16
K1356,S03,120.008,121.366,119.097,1.19
K1356,S03,119.722,121.366,119.097,1.19
K1356,S03,119.828,121.366,119.097,1.19
K1357,S03,142.359,144.197,141.467,1.14
K1357,S03,142.904,144.197,141.467,1.14
K1358,S03,162.449,165.359,159.869,0.61
K1358,S03,164.252,165.359,159.869,0.61
K1358,S03,164.241,165.359,159.869,0.61
K1358,S03,161.165,165.359,159.869,0.61
K1359,S04,71.594,74.455,70.001,1.31
K1359,S04,72.308,74.455,70.001,1.31
K1359,S04,72.221,74.455,70.001,1.31
K1360,S01,104.634,105.414,103.328,1.47
K1360,S01,104.493,105.414,103.328,1.47
K1360,S01,104.661,105.414,103.328,1.47
K1361,S02,165.593,167.779,163.576,1.78
K1361,S02,165.818,167.779,163.576,1.78
K1361,S02,165.025,167.779,163.576,1.78
K1362,S01,196.608,199.438,194.405,0.98
K1362,S01,196.305,199.438,194.405,0.98
K1362,S01,196.624,199.438,194.405,0.98
K1362,S01,196.002,199.438,194.405,0.98
