PlantCode,FixedAssetNo,AssetDesc,AcqValue,Manufacturer
P1140,000150000442,Conveyor System,146193.55,Yaskawa
P1140,000150000443,CNC Machining Center,191520.32,DMG MORI
P1140,000150000444,Robotic Welding Cell,214164.17,KUKA
P1140,000150000445,Overhead Gantry Loader,62377.98,Hexagon Ab
P1140,000150000446,Screw Fastening Station,13452.49,Rockwell Automation
P1140,000150000447,Ultrasonic Welding Station,58416.54,mazak corporation
P1140,000150000448,Adhesive Dispensing Unit,55845.65,FANUC Corporation
P1140,000150000449,CNC Machining Center,263613.80,Kuka Ag
P1140,000150000450,Ultrasonic Welding Station,48255.91,KUKA AG
P1140,000150000451,,16384.90,KUKA
P1140,000150000452,Hydraulic Press,352047.53,abb robotics
P1140,000150000453,Conveyor System,115804.43,Yaskawa Motoman
P1140,000150000454,Laser Welding Cell,277114.95,Kuka Ag
P1140,000150000455,Leak Test Station,53160.07,Miller Electric
P1140,000150000456,Robotic Welding Cell,148049.93,ABB Robotics
P1140,000150000457,Induction Heating Unit,51190.49,KUKA AG
P1140,000150000458,Induction Heating Unit,64918.08,Rockwell Automation
P1140,000150000459,Conveyor System,147174.19,KUKA AG
P1140,000150000460,Torque Application Unit,39023.04,Schneider Electric
P1140,000150000461,Wheel Alignment Rig,80379.26,HAAS AUTOMATION
P1140,000150000462,Battery Pack Assembly Cell,387649.87,Schuler
P1140,000150000463,Leak Test Station,66402.08,Yaskawa Motoman
P1140,000150000464,Battery Pack Assembly Cell,300152.90,ABB Robotics
P1140,000150000465,Final Functional Test Bench,104463.72,FANUC Corporation
P1140,000150000466,Adhesive Dispensing Unit,41531.07,Carl Zeiss Industrial Metrology
P1140,000150000467,Coil Winding Machine,204678.94,ABB Robotics
P1140,000150000468,Paint Application Robot,261869.21,Dematic
P1140,000150000469,Coil Winding Machine,186975.51,KUKA AG
P1140,000150000470,Hydraulic Press,297352.80,CARL ZEISS INDUSTRIAL METROLOGY
P1140,000150000471,Automated Guided Vehicle,100526.17,DMG MORI
P1140,000150000472,Injection Molding Machine,441605.12,Ingersoll Rand
P1140,000150000473,Coil Winding Machine,120129.31,FIVES GROUP
P1140,000150000474,Battery Pack Assembly Cell,385967.48,Carl
P1140,000150000475,Induction Heating Unit,59658.86,Mazak Corporation
P1140,000150000476,Dimensional Measurement Arm,114370.16,KUKA
P1140,000150000477,Overhead Gantry Loader,109215.21,Haas Automation
P1140,000150000478,Dimensional Measurement Arm,99207.99,KUKA
P1140,000150000479,Conveyor System,116580.69,KUKA AG
P1140,000150000480,Dimensional Measurement Arm,144603.41,Mazak Corporation
P1140,000150000481,Assembly Torque Wrench Station,13824.64,Atlas Copco
P1140,000150000482,Adhesive Dispensing Unit,58208.63,KUKA AG
P1140,000150000483,Ultrasonic Welding Station,31671.54,Fives Group
P1140,000150000484,Hydraulic Press,229321.18,Ingersoll Rand
P1140,000150000485,Conveyor System,62403.40,Carl Zeiss Industrial Metrology
P1140,000150000486,Hydraulic Press,180468.83,KUKA
P1140,000150000487,Vision Inspection Station,89904.68,Schuler Group
P1140,000150000488,Robotic Welding Cell,169883.69,FANUC Corporation
P1140,000150000489,Screw Fastening Station,38622.58,KUKA AG
P1140,000150000490,Assembly Torque Wrench Station,33703.17,Carl
P1140,000150000491,Dimensional Measurement Arm,120788.40,Haas Automation
P1140,000150000492,Riveting Station,26502.87,Durr AG
P1140,000150000493,Wheel Alignment Rig,60941.84,KUKA AG
P1140,000150000494,CNC Machining Center,330322.19,Atlas Copco
P1140,000150000495,CNC Machining Center,431050.22,DMG MORI
P1140,000150000496,,912348.92,DMG MORI
P1140,000150000497,Final Functional Test Bench,99409.79,KUKA AG
P1140,000150000498,Automated Guided Vehicle,63786.75,Yaskawa
P1140,000150000499,Automated Guided Vehicle,76277.94,Ingersoll Rand
P1140,000150000500,Overhead Gantry Loader,132541.04,KUKA AG
P1140,000150000501,Assembly Torque Wrench Station,28533.36,DMG MORI
P1140,000150000502,Coil Winding Machine,115960.82,Eisenmann SE
P1140,000150000503,Wheel Alignment Rig,69452.11,KUKA
P1140,000150000504,Dimensional Measurement Arm,52233.36,Hexagon AB
P1140,000150000505,Automated Guided Vehicle,101206.87,Schneider Electric
P1140,000150000506,CNC Machining Center,222096.04,KUKA
P1140,000150000507,Palletizing Robot,162906.13,KUKA AG
P1140,000150000508,Palletizing Robot,172771.07,ingersoll rand
P1140,000150000509,Final Functional Test Bench,131600.23,Miller Electric
P1140,000150000510,Dimensional Measurement Arm,83278.65,Ingersoll Rand
P1140,000150000511,Hydraulic Press,280612.88,Miller
P1140,000150000512,Screw Fastening Station,12917.81,KUKA AG
P1140,000150000513,Coil Winding Machine,122315.79,Hexagon
P1140,000150000514,Automated Guided Vehicle,67871.19,Lincoln
P1140,000150000515,Stamping Press,473942.81,fanuc corporation
P1140,000150000516,Dimensional Measurement Arm,124567.07,fanuc corporation
P1140,000150000517,Dimensional Measurement Arm,59768.52,KUKA
P1140,000150000518,Induction Heating Unit,31968.04,Durr AG
P1140,000150000519,Hydraulic Press,262733.30,Rockwell Automation
P1140,000150000520,Ultrasonic Welding Station,67846.91,Rockwell
P1140,000150000521,Leak Test Station,28448.20,KUKA
P1140,000150000522,Ultrasonic Welding Station,75694.99,fanuc corporation
P1140,000150000523,Vision Inspection Station,84163.53,Schuler
P1140,000150000524,Screw Fastening Station,14173.98,abb robotics
P1140,000150000525,Injection Molding Machine,285966.03,FANUC
P1140,000150000526,Torque Application Unit,44280.87,KUKA AG
P1140,000150000527,Robotic Welding Cell,150519.68,AIDA Engineering
P1140,000150000528,Wheel Alignment Rig,42571.07,ABB
P1140,000150000529,Leak Test Station,52471.80,KUKA AG
P1140,000150000530,Final Functional Test Bench,137018.35,KUKA AG
P1140,000150000531,Riveting Station,27474.45,KUKA AG
P1140,000150000532,Automated Guided Vehicle,79586.15,DMG
P1140,000150000533,Adhesive Dispensing Unit,67387.77,Miller Electric
P1140,000150000534,Final Functional Test Bench,111289.37,Haas Automation
P1140,000150000535,Vision Inspection Station,37950.66,KUKA AG
P1140,000150000536,Torque Application Unit,26342.87,Abb Robotics
P1140,000150000537,Final Functional Test Bench,98789.44,ABB
P1140,000150000538,Palletizing Robot,143656.11,Lincoln
P1140,000150000539,CNC Machining Center,384579.44,Yaskawa Motoman
P1140,000150000540,Overhead Gantry Loader,146704.76,Yaskawa Motoman
P1140,000150000541,Conveyor System,113872.97,Abb Robotics
P1140,000150000542,Torque Application Unit,24886.67,Fives
P1140,000150000543,Conveyor System,43945.62,DMG MORI
P1140,000150000544,Robotic Welding Cell,130973.14,Kuka Ag
P1140,000150000545,Automated Guided Vehicle,54456.90,comau
P1140,000150000546,Conveyor System,41896.81,ABB Robotics
P1140,000150000547,Battery Pack Assembly Cell,296538.35,FANUC Corporation
P1140,000150000548,Wheel Alignment Rig,57508.15,Mazak Corporation
P1140,000150000549,Leak Test Station,59984.84,Rockwell Automation
P1140,000150000550,Vision Inspection Station,40976.46,AIDA Engineering
P1140,000150000551,Wheel Alignment Rig,35105.87,Dematic
P1140,000150000552,Leak Test Station,47549.91,ATLAS COPCO
P1140,000150000553,Automated Guided Vehicle,82787.94,KUKA AG
P1140,000150000554,Ultrasonic Welding Station,47912.06,Yaskawa
P1140,000150000555,Conveyor System,118366.24,Miller Electric
P1140,000150000556,Adhesive Dispensing Unit,83095.20,Comau
P1140,000150000557,Stamping Press,704033.65,AIDA
P1140,000150000558,Hydraulic Press,177494.85,Fives
P1140,000150000559,Ultrasonic Welding Station,31221.14,ABB Robotics
P1140,000150000560,Final Functional Test Bench,187162.67,Comau
P1140,000150000561,CNC Machining Center,333385.96,Dematic
P1140,000150000562,Adhesive Dispensing Unit,50389.25,Miller Electric
P1140,000150000563,Battery Pack Assembly Cell,291426.04,ABB Robotics
P1140,000150000564,Ultrasonic Welding Station,71738.50,KUKA AG
P1140,000150000565,CNC Machining Center,375745.75,Bosch
P1140,000150000566,Final Functional Test Bench,71783.95,FANUC Corporation
P1140,000150000567,CNC Machining Center,241819.72,Yaskawa Motoman
P1140,000150000568,Coil Winding Machine,138851.36,Mazak
P1140,000150000569,Torque Application Unit,41424.88,ABB Robotics
P1140,000150000570,Conveyor System,122241.06,Yaskawa Motoman
P1140,000150000571,Wheel Alignment Rig,43659.98,Hexagon AB
P1140,000150000572,Torque Application Unit,39507.76,KUKA AG
P1140,000150000573,Torque Application Unit,39556.80,ABB
P1140,000150000574,Coil Winding Machine,212977.75,KUKA AG
P1140,000150000575,Wheel Alignment Rig,85976.53,Bosch Rexroth
P1140,000150000576,Riveting Station,41190.38,Bosch Rexroth
P1140,000150000577,Final Functional Test Bench,176552.90,ABB Robotics
P1140,000150000578,Screw Fastening Station,24971.28,KUKA AG
P1140,000150000579,Riveting Station,64545.79,KUKA AG
P1140,000150000580,,395769.81,KUKA
P1140,000150000581,Stamping Press,749693.45,Durr AG
P1140,000150000582,Vision Inspection Station,38637.31,Haas
P1140,000150000583,Injection Molding Machine,370324.13,ABB Robotics
P1140,000150000584,Dimensional Measurement Arm,115523.87,Haas Automation
P1140,000150000585,Riveting Station,27634.09,KUKA
P1140,000150000586,Paint Application Robot,216186.10,FANUC Corporation
P1140,000150000587,Palletizing Robot,176199.02,KUKA AG
P1140,000150000588,,261186.00,kuka ag
P1140,000150000589,Automated Guided Vehicle,59525.51,AIDA Engineering
P1140,000150000590,Riveting Station,33347.15,Mazak Corporation
P1140,000150000591,,46990.21,Haas Automation
P1140,000150000592,Dimensional Measurement Arm,136026.44,Abb Robotics
P1140,000150000593,Dimensional Measurement Arm,112380.27,FANUC
P1140,000150000594,Palletizing Robot,103126.38,FANUC
P1140,000150000595,Wheel Alignment Rig,73037.46,KUKA AG
P1140,000150000596,Stamping Press,417782.70,Lincoln Electric
P1140,000150000597,Robotic Welding Cell,163676.89,Hexagon
P1140,000150000598,Overhead Gantry Loader,107807.45,KUKA AG
P1140,000150000599,Overhead Gantry Loader,147798.09,Yaskawa Motoman
P1140,000150000600,Torque Application Unit,40160.26,Ingersoll Rand
P1140,000150000601,Vision Inspection Station,46335.64,Yaskawa Motoman
P1140,000150000602,Conveyor System,57433.73,ABB Robotics
P1140,000150000603,Automated Guided Vehicle,57363.83,Lincoln Electric
P1140,000150000604,Coil Winding Machine,188788.76,Mazak Corporation
P1140,000150000605,Hydraulic Press,390776.10,FANUC
P1140,000150000606,Induction Heating Unit,33190.03,ABB Robotics
P1140,000150000607,Vision Inspection Station,30207.10,KUKA AG
P1140,000150000608,Vision Inspection Station,34296.82,KUKA
P1140,000150000609,Battery Pack Assembly Cell,332435.03,KUKA AG
P1140,000150000610,Battery Pack Assembly Cell,238598.43,KUKA
P1140,000150000611,Vision Inspection Station,78936.06,ABB Robotics
P1140,000150000612,Injection Molding Machine,325674.52,KUKA AG
P1140,000150000613,Injection Molding Machine,459294.42,KUKA
P1140,000150000614,Battery Pack Assembly Cell,590771.15,KUKA
P1140,000150000615,Laser Welding Cell,388530.24,Siemens AG
P1140,000150000616,Stamping Press,1127381.96,AIDA Engineering
P1140,000150000617,Adhesive Dispensing Unit,78013.86,FANUC Corporation
P1140,000150000618,Dimensional Measurement Arm,128162.52,KUKA
P1140,000150000619,Torque Application Unit,20335.40,FANUC Corporation
P1140,000150000620,Torque Application Unit,25501.37,Eisenmann
P1140,000150000621,Palletizing Robot,109693.43,Fives Group
P1140,000150000622,Riveting Station,25399.30,ABB
P1140,000150000623,Torque Application Unit,40416.86,Dematic
P1140,000150000624,Automated Guided Vehicle,52004.48,Miller Electric
P1140,000150000625,Automated Guided Vehicle,91024.04,KUKA
P1140,000150000626,Ultrasonic Welding Station,70155.21,Miller Electric
P1140,000150000627,Conveyor System,85839.93,Mazak
P1140,000150000628,Ultrasonic Welding Station,49262.85,FANUC Corporation
P1140,000150000629,Paint Application Robot,224797.54,ABB Robotics
P1140,000150000630,Stamping Press,422493.76,DMG
P1140,000150000631,Coil Winding Machine,197903.46,Kuka Ag
P1140,000150000632,Stamping Press,924164.80,KUKA AG
P1140,000150000633,Dimensional Measurement Arm,85552.01,ABB Robotics
P1140,000150000634,Automated Guided Vehicle,101682.43,Durr AG
P1140,000150000635,Hydraulic Press,195248.37,Dematic
P1140,000150000636,,57420.63,ABB Robotics
P1140,000150000637,Vision Inspection Station,30497.04,FANUC Corporation
P1140,000150000638,Robotic Welding Cell,259048.34,ABB ROBOTICS
P1140,000150000639,Final Functional Test Bench,126333.59,KUKA AG
P1140,000150000640,Vision Inspection Station,63778.15,ABB Robotics
P1140,000150000641,Hydraulic Press,180376.19,KUKA AG
P1140,000150000642,Stamping Press,537535.00,ABB
P1140,000150000643,Assembly Torque Wrench Station,34496.29,Dematic
P1140,000150000644,,233581.51,ABB
P1140,000150000645,Automated Guided Vehicle,57410.75,Kuka Ag
P1140,000150000646,Automated Guided Vehicle,85600.56,Miller Electric
P1140,000150000647,Leak Test Station,69425.68,Haas Automation
P1140,000150000648,Paint Application Robot,319013.32,kuka ag
P1140,000150000649,Coil Winding Machine,198973.94,FANUC Corporation
P1140,000150000650,Automated Guided Vehicle,42674.50,DMG
P1140,000150000651,Battery Pack Assembly Cell,208716.46,ABB Robotics
P1140,000150000652,Final Functional Test Bench,159764.04,KUKA
P1140,000150000653,Vision Inspection Station,56635.08,kuka ag
P1140,000150000654,Battery Pack Assembly Cell,213744.99,DMG
P1140,000150000655,Battery Pack Assembly Cell,490231.90,KUKA AG
P1140,000150000656,,90477.66,KUKA AG
P1140,000150000657,Assembly Torque Wrench Station,20116.78,Schneider Electric
P1140,000150000658,Assembly Torque Wrench Station,26635.61,KUKA AG
P1140,000150000659,Vision Inspection Station,66744.44,Haas Automation
P1140,000150000660,Hydraulic Press,287090.53,Rockwell Automation
P1140,000150000661,Adhesive Dispensing Unit,79244.40,KUKA AG
P1140,000150000662,Overhead Gantry Loader,117957.19,Haas Automation
P1140,000150000663,Coil Winding Machine,111990.58,Hexagon AB
P1140,000150000664,Torque Application Unit,18591.55,KUKA AG
P1140,000150000665,Robotic Welding Cell,262453.23,ABB
P1140,000150000666,,286300.48,DMG MORI
P1140,000150000667,Leak Test Station,67232.79,Siemens AG
P1140,000150000668,Laser Welding Cell,274250.65,Dematic
P1140,000150000669,Battery Pack Assembly Cell,422101.09,KUKA AG
P1140,000150000670,Vision Inspection Station,51388.34,KUKA
P1140,000150000671,Wheel Alignment Rig,66611.65,ABB Robotics
P1140,000150000672,Wheel Alignment Rig,75868.35,FANUC
P1140,000150000673,Automated Guided Vehicle,95581.10,Eisenmann
P1140,000150000674,Adhesive Dispensing Unit,43080.68,Miller Electric
P1140,000150000675,Wheel Alignment Rig,30047.30,KUKA AG
P1140,000150000676,Laser Welding Cell,231978.22,KUKA AG
P1140,000150000677,Wheel Alignment Rig,81072.69,ABB Robotics
P1140,000150000678,Vision Inspection Station,42392.84,KUKA AG
P1140,000150000679,Adhesive Dispensing Unit,34551.74,Dematic
P1140,000150000680,Torque Application Unit,31014.44,Fives
P1140,000150000681,Paint Application Robot,327989.87,KUKA AG
P1140,000150000682,Adhesive Dispensing Unit,50566.68,ABB Robotics
P1140,000150000683,Stamping Press,308156.06,AIDA Engineering
P1140,000150000684,Vision Inspection Station,38594.63,Carl Zeiss Industrial Metrology
P1140,000150000685,Assembly Torque Wrench Station,16706.69,Lincoln Electric
P1140,000150000686,Conveyor System,83255.52,Haas Automation
P1140,000150000687,Hydraulic Press,322839.27,Hexagon
P1140,000150000688,Adhesive Dispensing Unit,69521.07,Yaskawa Motoman
P1140,000150000689,Adhesive Dispensing Unit,66965.66,Yaskawa
P1140,000150000690,CNC Machining Center,412292.05,Mazak Corporation
P1140,000150000691,Laser Welding Cell,377707.15,Yaskawa
P1140,000150000692,Final Functional Test Bench,96051.47,atlas copco
P1140,000150000693,Dimensional Measurement Arm,63935.10,KUKA AG
P1140,000150000694,Automated Guided Vehicle,60557.58,KUKA AG
P1140,000150000695,Torque Application Unit,18962.40,Schneider
P1140,000150000696,Ultrasonic Welding Station,46694.88,KUKA AG
P1140,000150000697,CNC Machining Center,326191.04,Bosch Rexroth
P1140,000150000698,Final Functional Test Bench,165951.50,Yaskawa
P1140,000150000699,Final Functional Test Bench,88244.93,Yaskawa Motoman
P1140,000150000700,Paint Application Robot,300225.87,FANUC Corporation
P1140,000150000701,Laser Welding Cell,394547.75,KUKA AG
P1140,000150000702,Automated Guided Vehicle,67552.62,Mazak
P1140,000150000703,Palletizing Robot,160919.30,eisenmann se
P1140,000150000704,Injection Molding Machine,265744.45,Miller
P1140,000150000705,,67685.87,Bosch Rexroth
P1140,000150000706,,47941.96,ABB Robotics
P1140,000150000707,Robotic Welding Cell,247721.20,ABB
P1140,000150000708,Torque Application Unit,29717.86,aida engineering
P1140,000150000709,Leak Test Station,30865.72,ABB Robotics
P1140,000150000710,Injection Molding Machine,240798.47,Atlas Copco
P1140,000150000711,Assembly Torque Wrench Station,11331.24,FANUC Corporation
P1140,000150000712,Vision Inspection Station,30846.99,Atlas Copco
P1140,000150000713,Battery Pack Assembly Cell,331874.76,Mazak Corporation
P1140,000150000714,CNC Machining Center,334551.91,Hexagon AB
P1140,000150000715,Conveyor System,91302.79,Lincoln Electric
P1140,000150000716,Leak Test Station,21434.92,mazak corporation
P1140,000150000717,Injection Molding Machine,232864.35,FANUC Corporation
P1140,000150000718,CNC Machining Center,326216.92,AIDA Engineering
P1140,000150000719,Automated Guided Vehicle,87166.34,ingersoll rand
P1140,000150000720,Robotic Welding Cell,147099.85,DMG MORI
P1140,000150000721,Laser Welding Cell,205887.48,ABB
P1140,000150000722,Torque Application Unit,38424.62,KUKA AG
P1140,000150000723,Robotic Welding Cell,147262.12,ABB Robotics
P1140,000150000724,Riveting Station,30844.30,KUKA AG
P1140,000150000725,,39335.60,Eisenmann SE
P1140,000150000726,Stamping Press,800753.87,ABB Robotics
P1140,000150000727,Stamping Press,507804.30,Lincoln
P1140,000150000728,CNC Machining Center,191042.61,Haas Automation
P1140,000150000729,Vision Inspection Station,43937.77,Schuler Group
P1140,000150000730,Induction Heating Unit,32268.52,FANUC
P1140,000150000731,Injection Molding Machine,378795.35,DMG MORI
P1140,000150000732,Laser Welding Cell,187176.22,Fives Group
P1140,000150000733,Palletizing Robot,80259.75,FANUC Corporation
P1140,000150000734,CNC Machining Center,421706.64,Lincoln Electric
P1140,000150000735,Automated Guided Vehicle,61333.61,Haas Automation
P1140,000150000736,Overhead Gantry Loader,60439.06,FANUC Corporation
P1140,000150000737,Induction Heating Unit,41617.61,carl zeiss industrial metrology
P1140,000150000738,CNC Machining Center,282736.09,Yaskawa Motoman
P1140,000150000739,Leak Test Station,61844.00,KUKA
P1140,000150000740,Leak Test Station,66366.25,KUKA AG
P1140,000150000741,Vision Inspection Station,55791.83,Mazak Corporation
P1140,000150000742,Torque Application Unit,35047.48,Comau
P1140,000150000743,Laser Welding Cell,348854.19,KUKA AG
P1140,000150000744,Induction Heating Unit,78229.66,ABB Robotics
P1140,000150000745,Palletizing Robot,93896.74,ABB Robotics
P1140,000150000746,CNC Machining Center,284580.81,Haas Automation
P1140,000150000747,Vision Inspection Station,48979.61,Lincoln
P1140,000150000748,Final Functional Test Bench,87151.85,Miller Electric
P1140,000150000749,CNC Machining Center,295161.09,Dematic
P1140,000150000750,Ultrasonic Welding Station,68192.16,KUKA
P1140,000150000751,Conveyor System,122344.17,ABB ROBOTICS
P1140,000150000752,Paint Application Robot,290604.79,Haas
P1140,000150000753,Ultrasonic Welding Station,41930.08,KUKA
P1140,000150000754,Overhead Gantry Loader,156908.83,Atlas Copco
P1140,000150000755,Assembly Torque Wrench Station,16456.52,mazak corporation
P1140,000150000756,Leak Test Station,42049.50,ABB Robotics
P1140,000150000757,Induction Heating Unit,63990.75,Fanuc Corporation
P1140,000150000758,Vision Inspection Station,47289.19,ABB Robotics
P1140,000150000759,Palletizing Robot,79226.94,DMG MORI
P1140,000150000760,,38958.54,Mazak Corporation
P1140,000150000761,Automated Guided Vehicle,100360.87,Dematic
P1140,000150000762,Leak Test Station,61347.67,Schuler
P1140,000150000763,Palletizing Robot,132596.43,Fanuc Corporation
P1140,000150000764,Automated Guided Vehicle,65530.12,DMG MORI
P1140,000150000765,Wheel Alignment Rig,70973.45,Mazak Corporation
P1140,000150000766,Battery Pack Assembly Cell,553055.08,Eisenmann SE
P1140,000150000767,Assembly Torque Wrench Station,12230.65,KUKA AG
P1140,000150000768,,106731.57,KUKA AG
P1140,000150000769,Battery Pack Assembly Cell,351212.72,FANUC Corporation
P1140,000150000770,Hydraulic Press,107543.13,KUKA
P1140,000150000771,Stamping Press,598748.86,KUKA
P1140,000150000772,Adhesive Dispensing Unit,58294.39,ABB Robotics
P1140,000150000773,Adhesive Dispensing Unit,72437.01,ABB Robotics
P1140,000150000774,Palletizing Robot,75804.38,FANUC Corporation
P1140,000150000775,Vision Inspection Station,71549.00,KUKA AG
P1140,000150000776,Stamping Press,1174553.98,KUKA
P1140,000150000777,Hydraulic Press,394706.93,KUKA
P1140,000150000778,Coil Winding Machine,86582.36,Carl Zeiss Industrial Metrology
P1140,000150000779,Palletizing Robot,103032.22,KUKA AG
P1140,000150000780,Injection Molding Machine,313740.60,Yaskawa Motoman
P1140,000150000781,Laser Welding Cell,181403.40,AIDA Engineering
P1140,000150000782,Automated Guided Vehicle,116326.31,Comau
P1140,000150000783,Leak Test Station,65137.93,DMG MORI
P1140,000150000784,Overhead Gantry Loader,120890.06,FANUC
P1140,000150000785,Ultrasonic Welding Station,56275.00,DMG
P1140,000150000786,Adhesive Dispensing Unit,48334.97,KUKA AG
P1140,000150000787,Leak Test Station,57964.35,Yaskawa
P1140,000150000788,Laser Welding Cell,233243.73,KUKA AG
P1140,000150000789,Induction Heating Unit,35912.58,KUKA AG
P1140,000150000790,Torque Application Unit,32130.72,ABB Robotics
P1140,000150000791,Screw Fastening Station,33557.62,FANUC Corporation
P1140,000150000792,Riveting Station,54870.65,KUKA
P1140,000150000793,Battery Pack Assembly Cell,219927.81,KUKA AG
P1140,000150000794,Stamping Press,1134258.14,Lincoln
P1140,000150000795,,159792.62,Durr AG
P1140,000150000796,,399832.61,AIDA Engineering
P1140,000150000797,Induction Heating Unit,43168.11,dmg mori
P1140,000150000798,Induction Heating Unit,30537.98,KUKA AG
P1140,000150000799,Overhead Gantry Loader,142854.46,Lincoln Electric
P1140,000150000800,Assembly Torque Wrench Station,10736.03,Mazak
P1140,000150000801,Palletizing Robot,165108.19,ABB Robotics
P1140,000150000802,CNC Machining Center,346745.22,KUKA AG
P1140,000150000803,Automated Guided Vehicle,94530.55,Haas Automation
P1140,000150000804,Paint Application Robot,235964.37,Bosch
P1140,000150000805,Riveting Station,39613.54,Durr AG
P1140,000150000806,Conveyor System,89973.93,BOSCH REXROTH
P1140,000150000807,Conveyor System,127177.41,ABB
P1140,000150000808,Overhead Gantry Loader,150635.43,DMG MORI
P1140,000150000809,Robotic Welding Cell,171884.03,Yaskawa Motoman
P1140,000150000810,CNC Machining Center,211080.89,ABB Robotics
P1140,000150000811,Dimensional Measurement Arm,145879.12,ABB Robotics
P1140,000150000812,Robotic Welding Cell,219574.24,DMG MORI
P1140,000150000813,Paint Application Robot,221003.21,Siemens
P1140,000150000814,Palletizing Robot,134728.62,ABB Robotics
P1140,000150000815,Induction Heating Unit,73454.11,Rockwell
P1140,000150000816,Dimensional Measurement Arm,82306.82,Mazak Corporation
P1140,000150000817,Dimensional Measurement Arm,122329.86,Dematic
P1140,000150000818,Palletizing Robot,82501.82,Hexagon AB
P1140,000150000819,Torque Application Unit,38032.18,kuka ag
P1140,000150000820,Automated Guided Vehicle,93362.69,Eisenmann SE
P1140,000150000821,Torque Application Unit,31538.74,KUKA AG
P1140,000150000822,Stamping Press,629116.06,Yaskawa Motoman
P1140,000150000823,Hydraulic Press,116632.39,ABB Robotics
P1140,000150000824,Induction Heating Unit,56348.15,Haas Automation
P1140,000150000825,Riveting Station,49578.45,Yaskawa Motoman
P1140,000150000826,Vision Inspection Station,42897.55,ABB Robotics
P1140,000150000827,Palletizing Robot,83298.58,ABB Robotics
P1140,000150000828,Paint Application Robot,181948.76,DMG MORI
P1140,000150000829,Coil Winding Machine,150533.33,Siemens AG
P1140,000150000830,Automated Guided Vehicle,92516.00,KUKA AG
P1140,000150000831,Overhead Gantry Loader,134297.58,Yaskawa Motoman
P1140,000150000832,Overhead Gantry Loader,165901.75,Durr AG
P1140,000150000833,Injection Molding Machine,201068.90,Yaskawa Motoman
P1140,000150000834,Palletizing Robot,127311.02,KUKA
P1140,000150000835,Battery Pack Assembly Cell,577436.21,dmg mori
P1140,000150000836,Laser Welding Cell,184929.79,Yaskawa Motoman
P1140,000150000837,Vision Inspection Station,66179.46,KUKA
P1140,000150000838,Assembly Torque Wrench Station,18501.38,Hexagon AB
P1140,000150000839,Induction Heating Unit,72353.60,Bosch Rexroth
P1140,000150000840,Leak Test Station,67302.90,KUKA
P1140,000150000841,Final Functional Test Bench,88915.46,LINCOLN ELECTRIC
P1140,000150000842,Stamping Press,1180664.17,Yaskawa
P1140,000150000843,Torque Application Unit,25156.73,Eisenmann SE
P1140,000150000844,Dimensional Measurement Arm,102747.89,durr ag
P1140,000150000845,Coil Winding Machine,135860.00,Carl Zeiss Industrial Metrology
P1140,000150000846,Vision Inspection Station,63058.08,KUKA AG
P1140,000150000847,Assembly Torque Wrench Station,16381.33,ABB Robotics
P1140,000150000848,Laser Welding Cell,209168.93,SCHULER GROUP
P1140,000150000849,Vision Inspection Station,56553.74,FANUC
P1140,000150000850,Coil Winding Machine,139269.74,FANUC Corporation
P1140,000150000851,Riveting Station,44478.88,Fanuc Corporation
P1140,000150000852,Vision Inspection Station,64589.48,KUKA
P1140,000150000853,Paint Application Robot,321199.88,ABB Robotics
P1140,000150000854,Torque Application Unit,27801.78,Carl Zeiss Industrial Metrology
P1140,000150000855,CNC Machining Center,396229.45,KUKA AG
P1140,000150000856,Battery Pack Assembly Cell,353876.70,FANUC Corporation
P1140,000150000857,Conveyor System,109660.31,KUKA
P1140,000150000858,Laser Welding Cell,284820.75,Yaskawa Motoman
P1140,000150000859,CNC Machining Center,444987.38,Miller Electric
P1140,000150000860,CNC Machining Center,237681.03,Fanuc Corporation
P1140,000150000861,Robotic Welding Cell,176472.80,KUKA
P1140,000150000862,CNC Machining Center,293165.68,Haas
P1140,000150000863,Dimensional Measurement Arm,130265.32,FANUC
P1140,000150000864,Wheel Alignment Rig,48437.45,KUKA AG
P1140,000150000865,Conveyor System,148951.55,DMG MORI
P1140,000150000866,Wheel Alignment Rig,51691.92,KUKA AG
P1140,000150000867,Automated Guided Vehicle,63044.37,KUKA
P1140,000150000868,Hydraulic Press,320429.13,DMG MORI
P1140,000150000869,Overhead Gantry Loader,136161.75,KUKA AG
P1140,000150000870,Induction Heating Unit,82521.85,ABB
P1140,000150000871,Hydraulic Press,161515.46,Lincoln Electric
P1140,000150000872,Laser Welding Cell,357352.34,Fives Group
P1140,000150000873,Riveting Station,51910.90,Yaskawa Motoman
P1140,000150000874,Leak Test Station,27919.09,Mazak Corporation
P1140,000150000875,Induction Heating Unit,72236.80,ABB Robotics
P1140,000150000876,Palletizing Robot,148756.89,KUKA AG
P1140,000150000877,Wheel Alignment Rig,61594.66,Hexagon
P1140,000150000878,Laser Welding Cell,370737.08,KUKA AG
P1140,000150000879,Wheel Alignment Rig,81203.77,KUKA
P1140,000150000880,CNC Machining Center,391901.76,fanuc corporation
P1140,000150000881,Vision Inspection Station,86109.91,Dematic
P1140,000150000882,Wheel Alignment Rig,43813.03,BOSCH REXROTH
P1140,000150000883,Overhead Gantry Loader,144290.01,Schuler Group
P1140,000150000884,CNC Machining Center,292762.54,Eisenmann SE
P1140,000150000885,Laser Welding Cell,203036.92,Dmg Mori
