WO_Number,Asset_ID,MaintenanceType,Failure_Reason,Downtime_Min,MTBF_Hrs,ERP_Asset_Ref
WO-2110405,ASSET-00076,Preventive,,0,,000110000074
WO-2110406,ASSET-00077,Preventive,,0,,000110000075
WO-2110407,ASSET-00077,Preventive,,0,,000110000075
WO-2110408,ASSET-00077,Preventive,,0,,000110000075
WO-2110409,ASSET-00078,Preventive,,0,,000110000076
WO-2110410,ASSET-00078,Preventive,,0,,000110000076
WO-2110411,ASSET-00078,Preventive,,0,,000110000076
WO-2110412,ASSET-00079,Preventive,,0,,000110000077
WO-2110413,ASSET-00079,Preventive,,0,,000110000077
WO-2110414,ASSET-00079,Preventive,,0,,000110000077
WO-2110415,ASSET-00080,Preventive,,0,,000110000078
WO-2110416,ASSET-00080,Preventive,,0,,000110000078
WO-2110417,ASSET-00080,Corrective,PNEUMATIC-LEAK,107,750,000110000078
WO-2110418,ASSET-00080,Corrective,PNEUMATIC-LEAK,74,1717,000110000078
WO-2110419,ASSET-00080,Corrective,CONTROLLER-FAULT,104,845,000110000078
WO-2110420,ASSET-00080,Corrective,CONTROLLER-FAULT,218,788,000110000078
WO-2110421,ASSET-00081,Preventive,,0,,000110000079
WO-2110422,ASSET-00081,Corrective,CONTROLLER-FAULT,237,349,000110000079
WO-2110423,ASSET-00081,Preventive,,0,,000110000079
WO-2110424,ASSET-00081,Corrective,CONTROLLER-FAULT,158,1795,000110000079
WO-2110425,ASSET-00081,Corrective,CALIBRATION-DRIFT,58,1430,000110000079
WO-2110426,ASSET-00082,Corrective,CONTROLLER-FAULT,213,1691,000110000080
WO-2110427,ASSET-00082,Preventive,,0,,000110000080
WO-2110428,ASSET-00082,Corrective,DIE-WEAR,224,1219,000110000080
WO-2110429,ASSET-00082,Corrective,PNEUMATIC-LEAK,174,636,000110000080
WO-2110430,ASSET-00083,Preventive,,0,,000110000081
WO-2110431,ASSET-00083,Corrective,BEARING-FAILURE,57,1072,000110000081
WO-2110432,ASSET-00083,Corrective,MOTOR-BURNOUT,133,249,000110000081
WO-2110433,ASSET-00083,Emergency,BEARING-FAILURE,407,1666,000110000081
WO-2110434,ASSET-00083,Corrective,HYDRAULIC-LEAK,120,1656,000110000081
WO-2110435,ASSET-00084,Preventive,,0,,000110000082
WO-2110436,ASSET-00084,Corrective,SPINDLE-SEIZURE,183,1734,000110000082
WO-2110437,ASSET-00084,Preventive,,0,,000110000082
WO-2110438,ASSET-00084,Preventive,,0,,000110000082
WO-2110439,ASSET-00084,Corrective,DIE-WEAR,132,1770,000110000082
WO-2110440,ASSET-00085,Preventive,,0,,000110000083
WO-2110441,ASSET-00085,Preventive,,0,,000110000083
WO-2110442,ASSET-00085,Preventive,,0,,000110000083
WO-2110443,ASSET-00085,Preventive,,0,,000110000083
WO-2110444,ASSET-00085,Preventive,,0,,000110000083
WO-2110445,ASSET-00086,Preventive,,0,,000110000084
WO-2110446,ASSET-00086,Preventive,,0,,000110000084
WO-2110447,ASSET-00086,Corrective,HYDRAULIC-LEAK,80,1913,000110000084
WO-2110448,ASSET-00086,Preventive,,0,,000110000084
WO-2110449,ASSET-00086,Corrective,SENSOR-FAULT,179,509,000110000084
WO-2110450,ASSET-00087,Corrective,HYDRAULIC-LEAK,197,1996,000110000085
WO-2110451,ASSET-00087,Preventive,,0,,000110000085
WO-2110452,ASSET-00088,Corrective,BELT-FAILURE,223,284,000110000086
WO-2110453,ASSET-00088,Preventive,,0,,000110000086
WO-2110454,ASSET-00088,Corrective,BEARING-FAILURE,47,816,000110000086
WO-2110455,ASSET-00088,Emergency,BELT-FAILURE,112,383,000110000086
WO-2110456,ASSET-00088,Preventive,,0,,000110000086
WO-2110457,ASSET-00089,Emergency,BEARING-FAILURE,511,836,000110000087
WO-2110458,ASSET-00089,Corrective,DIE-WEAR,101,1149,000110000087
WO-2110459,ASSET-00089,Preventive,,0,,000110000087
WO-2110460,ASSET-00089,Preventive,,0,,000110000087
WO-2110461,ASSET-00090,Preventive,,0,,000110000088
WO-2110462,ASSET-00090,Corrective,CONTROLLER-FAULT,34,1717,000110000088
WO-2110463,ASSET-00090,Emergency,SENSOR-FAULT,459,1728,000110000088
WO-2110464,ASSET-00090,Preventive,,0,,000110000088
WO-2110465,ASSET-00091,Preventive,,0,,000110000089
WO-2110466,ASSET-00091,Corrective,CONTROLLER-FAULT,120,836,000110000089
WO-2110467,ASSET-00091,Preventive,,0,,000110000089
WO-2110468,ASSET-00091,Emergency,DIE-WEAR,467,772,000110000089
WO-2110469,ASSET-00091,Corrective,CALIBRATION-DRIFT,50,1245,000110000089
WO-2110470,ASSET-00091,Preventive,,0,,000110000089
WO-2110471,ASSET-00092,Corrective,HYDRAULIC-LEAK,97,1922,000110000090
WO-2110472,ASSET-00092,Preventive,,0,,000110000090
WO-2110473,ASSET-00092,Preventive,,0,,000110000090
WO-2110474,ASSET-00092,Emergency,SPINDLE-SEIZURE,449,1404,000110000090
WO-2110475,ASSET-00093,Preventive,,0,,000110000091
WO-2110476,ASSET-00093,Corrective,CONTROLLER-FAULT,180,1508,000110000091
WO-2110477,ASSET-00093,Preventive,,0,,000110000091
WO-2110478,ASSET-00093,Preventive,,0,,000110000091
WO-2110479,ASSET-00093,Preventive,,0,,000110000091
WO-2110480,ASSET-00093,Corrective,PNEUMATIC-LEAK,44,1352,000110000091
WO-2110481,ASSET-00094,Preventive,,0,,000110000092
WO-2110482,ASSET-00094,Corrective,HYDRAULIC-LEAK,100,291,000110000092
WO-2110483,ASSET-00094,Emergency,MOTOR-BURNOUT,491,1016,000110000092
WO-2110484,ASSET-00094,Preventive,,0,,000110000092
WO-2110485,ASSET-00094,Preventive,,0,,000110000092
WO-2110486,ASSET-00094,Preventive,,0,,000110000092
WO-2110487,ASSET-00094,Preventive,,0,,000110000092
WO-2110488,ASSET-00094,Corrective,HYDRAULIC-LEAK,128,629,000110000092
WO-2110489,ASSET-00095,Corrective,HYDRAULIC-LEAK,66,684,000110000093
WO-2110490,ASSET-00095,Preventive,,0,,000110000093
WO-2110491,ASSET-00095,Preventive,,0,,000110000093
WO-2110492,ASSET-00095,Preventive,,0,,000110000093
WO-2110493,ASSET-00095,Emergency,HYDRAULIC-LEAK,304,833,000110000093
WO-2110494,ASSET-00096,Preventive,,0,,000110000094
WO-2110495,ASSET-00096,Corrective,PNEUMATIC-LEAK,94,584,000110000094
WO-2110496,ASSET-00096,Preventive,,0,,000110000094
WO-2110497,ASSET-00096,Corrective,BEARING-FAILURE,232,352,000110000094
WO-2110498,ASSET-00096,Corrective,BELT-FAILURE,106,1643,000110000094
WO-2110499,ASSET-00096,Emergency,BELT-FAILURE,481,1516,000110000094
WO-2110500,ASSET-00096,Preventive,,0,,000110000094
WO-2110501,ASSET-00096,Preventive,,0,,000110000094
WO-2110502,ASSET-00096,Emergency,PNEUMATIC-LEAK,220,1530,000110000094
WO-2110503,ASSET-00096,Corrective,BEARING-FAILURE,142,1746,000110000094
WO-2110504,ASSET-00096,Preventive,,0,,000110000094
WO-2110505,ASSET-00097,Preventive,,0,,000110000095
WO-2110506,ASSET-00097,Preventive,,0,,000110000095
WO-2110507,ASSET-00097,Preventive,,0,,000110000095
WO-2110508,ASSET-00097,Corrective,SENSOR-FAULT,186,1715,000110000095
WO-2110509,ASSET-00097,Emergency,HYDRAULIC-LEAK,215,1344,000110000095
WO-2110510,ASSET-00098,Preventive,,0,,000110000096
WO-2110511,ASSET-00098,Corrective,MOTOR-BURNOUT,50,603,000110000096
WO-2110512,ASSET-00098,Corrective,CALIBRATION-DRIFT,166,1576,000110000096
WO-2110513,ASSET-00098,Corrective,BELT-FAILURE,196,1077,000110000096
WO-2110514,ASSET-00098,Corrective,SPINDLE-SEIZURE,232,1288,000110000096
WO-2110515,ASSET-00098,Emergency,PNEUMATIC-LEAK,548,1799,000110000096
WO-2110516,ASSET-00099,Preventive,,0,,000110000097
WO-2110517,ASSET-00099,Emergency,MOTOR-BURNOUT,214,323,000110000097
WO-2110518,ASSET-00099,Corrective,HYDRAULIC-LEAK,112,420,000110000097
WO-2110519,ASSET-00099,Preventive,,0,,000110000097
WO-2110520,ASSET-00099,Preventive,,0,,000110000097
WO-2110521,ASSET-00100,Preventive,,0,,000110000098
WO-2110522,ASSET-00100,Corrective,BELT-FAILURE,187,1937,000110000098
WO-2110523,ASSET-00100,Corrective,MOTOR-BURNOUT,122,1244,000110000098
WO-2110524,ASSET-00100,Preventive,,0,,000110000098
WO-2110525,ASSET-00100,Corrective,BELT-FAILURE,123,626,000110000098
WO-2110526,ASSET-00100,Preventive,,0,,000110000098
WO-2110527,ASSET-00100,Preventive,,0,,000110000098
WO-2110528,ASSET-00100,Emergency,HYDRAULIC-LEAK,293,1650,000110000098
WO-2110529,ASSET-00101,Preventive,,0,,000110000099
WO-2110530,ASSET-00101,Preventive,,0,,000110000099
WO-2110531,ASSET-00101,Preventive,,0,,000110000099
WO-2110532,ASSET-00101,Corrective,DIE-WEAR,65,672,000110000099
WO-2110533,ASSET-00102,Preventive,,0,,000110000100
WO-2110534,ASSET-00102,Corrective,MOTOR-BURNOUT,86,330,000110000100
WO-2110535,ASSET-00102,Preventive,,0,,000110000100
WO-2110536,ASSET-00102,Corrective,CALIBRATION-DRIFT,64,1342,000110000100
WO-2110537,ASSET-00102,Preventive,,0,,000110000100
WO-2110538,ASSET-00102,Preventive,,0,,000110000100
WO-2110539,ASSET-00103,Corrective,CONTROLLER-FAULT,206,460,000110000101
WO-2110540,ASSET-00103,Corrective,HYDRAULIC-LEAK,68,616,000110000101
WO-2110541,ASSET-00103,Corrective,CALIBRATION-DRIFT,113,1123,000110000101
WO-2110542,ASSET-00103,Preventive,,0,,000110000101
WO-2110543,ASSET-00104,Emergency,SENSOR-FAULT,229,337,000110000102
WO-2110544,ASSET-00104,Preventive,,0,,000110000102
WO-2110545,ASSET-00104,Emergency,BEARING-FAILURE,541,779,000110000102
WO-2110546,ASSET-00104,Preventive,,0,,000110000102
WO-2110547,ASSET-00104,Corrective,BELT-FAILURE,86,1392,000110000102
WO-2110548,ASSET-00105,Corrective,BEARING-FAILURE,175,1293,000110000103
WO-2110549,ASSET-00105,Preventive,,0,,000110000103
WO-2110550,ASSET-00105,Corrective,SENSOR-FAULT,39,1836,000110000103
WO-2110551,ASSET-00105,Emergency,SPINDLE-SEIZURE,232,1459,000110000103
WO-2110552,ASSET-00105,Preventive,,0,,000110000103
WO-2110553,ASSET-00105,Emergency,MOTOR-BURNOUT,189,567,000110000103
WO-2110554,ASSET-00105,Preventive,,0,,000110000103
WO-2110555,ASSET-00105,Preventive,,0,,000110000103
WO-2110556,ASSET-00105,Preventive,,0,,000110000103
WO-2110557,ASSET-00106,Preventive,,0,,000110000104
WO-2110558,ASSET-00106,Preventive,,0,,000110000104
WO-2110559,ASSET-00107,Preventive,,0,,000110000105
WO-2110560,ASSET-00107,Preventive,,0,,000110000105
WO-2110561,ASSET-00108,Preventive,,0,,000110000106
WO-2110562,ASSET-00108,Preventive,,0,,000110000106
WO-2110563,ASSET-00108,Preventive,,0,,000110000106
WO-2110564,ASSET-00108,Preventive,,0,,000110000106
WO-2110565,ASSET-00109,Corrective,MOTOR-BURNOUT,201,1386,000110000107
WO-2110566,ASSET-00109,Preventive,,0,,000110000107
WO-2110567,ASSET-00109,Corrective,CONTROLLER-FAULT,223,1708,000110000107
WO-2110568,ASSET-00110,Preventive,,0,,000110000108
WO-2110569,ASSET-00110,Corrective,BEARING-FAILURE,43,1333,000110000108
WO-2110570,ASSET-00110,Corrective,MOTOR-BURNOUT,238,521,000110000108
WO-2110571,ASSET-00110,Corrective,SPINDLE-SEIZURE,100,204,000110000108
WO-2110572,ASSET-00110,Preventive,,0,,000110000108
WO-2110573,ASSET-00110,Corrective,BEARING-FAILURE,131,342,000110000108
WO-2110574,ASSET-00111,Emergency,SENSOR-FAULT,560,1608,000110000109
WO-2110575,ASSET-00111,Corrective,PNEUMATIC-LEAK,102,1328,000110000109
WO-2110576,ASSET-00111,Preventive,,0,,000110000109
WO-2110577,ASSET-00111,Preventive,,0,,000110000109
WO-2110578,ASSET-00111,Preventive,,0,,000110000109
WO-2110579,ASSET-00111,Emergency,SENSOR-FAULT,327,1137,000110000109
WO-2110580,ASSET-00111,Preventive,,0,,000110000109
WO-2110581,ASSET-00112,Preventive,,0,,000110000110
WO-2110582,ASSET-00112,Corrective,CONTROLLER-FAULT,49,456,000110000110
WO-2110583,ASSET-00112,Preventive,,0,,000110000110
WO-2110584,ASSET-00112,Preventive,,0,,000110000110
WO-2110585,ASSET-00112,Preventive,,0,,000110000110
WO-2110586,ASSET-00113,Corrective,CALIBRATION-DRIFT,224,1540,000110000111
WO-2110587,ASSET-00113,Preventive,,0,,000110000111
WO-2110588,ASSET-00113,Emergency,SENSOR-FAULT,257,1306,000110000111
WO-2110589,ASSET-00113,Emergency,PNEUMATIC-LEAK,186,1073,000110000111
WO-2110590,ASSET-00113,Preventive,,0,,000110000111
WO-2110591,ASSET-00113,Preventive,,0,,000110000111
WO-2110592,ASSET-00114,Corrective,CALIBRATION-DRIFT,111,1639,000110000112
WO-2110593,ASSET-00114,Corrective,PNEUMATIC-LEAK,150,1227,000110000112
WO-2110594,ASSET-00114,Preventive,,0,,000110000112
WO-2110595,ASSET-00114,Preventive,,0,,000110000112
WO-2110596,ASSET-00114,Corrective,PNEUMATIC-LEAK,118,1458,000110000112
WO-2110597,ASSET-00114,Preventive,,0,,000110000112
WO-2110598,ASSET-00115,Preventive,,0,,000110000113
WO-2110599,ASSET-00115,Emergency,HYDRAULIC-LEAK,448,1447,000110000113
WO-2110600,ASSET-00115,Preventive,,0,,000110000113
WO-2110601,ASSET-00115,Preventive,,0,,000110000113
WO-2110602,ASSET-00115,Preventive,,0,,000110000113
WO-2110603,ASSET-00115,Corrective,BELT-FAILURE,124,1580,000110000113
WO-2110604,ASSET-00116,Emergency,BEARING-FAILURE,516,1931,000110000114
WO-2110605,ASSET-00116,Preventive,,0,,000110000114
WO-2110606,ASSET-00116,Emergency,SENSOR-FAULT,397,1377,000110000114
WO-2110607,ASSET-00116,Emergency,BELT-FAILURE,95,671,000110000114
WO-2110608,ASSET-00116,Preventive,,0,,000110000114
WO-2110609,ASSET-00116,Preventive,,0,,000110000114
WO-2110610,ASSET-00116,Preventive,,0,,000110000114
WO-2110611,ASSET-00116,Emergency,MOTOR-BURNOUT,111,768,000110000114
WO-2110612,ASSET-00116,Corrective,HYDRAULIC-LEAK,174,995,000110000114
WO-2110613,ASSET-00116,Corrective,SPINDLE-SEIZURE,206,794,000110000114
WO-2110614,ASSET-00117,Preventive,,0,,000110000115
WO-2110615,ASSET-00117,Preventive,,0,,000110000115
WO-2110616,ASSET-00117,Preventive,,0,,000110000115
WO-2110617,ASSET-00117,Corrective,MOTOR-BURNOUT,146,1758,000110000115
WO-2110618,ASSET-00117,Corrective,SENSOR-FAULT,151,1725,000110000115
WO-2110619,ASSET-00118,Corrective,PNEUMATIC-LEAK,55,615,000110000117
WO-2110620,ASSET-00118,Preventive,,0,,000110000117
WO-2110621,ASSET-00118,Preventive,,0,,000110000117
WO-2110622,ASSET-00118,Corrective,MOTOR-BURNOUT,47,332,000110000117
WO-2110623,ASSET-00118,Preventive,,0,,000110000117
WO-2110624,ASSET-00118,Corrective,HYDRAULIC-LEAK,30,1872,000110000117
WO-2110625,ASSET-00119,Corrective,SPINDLE-SEIZURE,213,958,000110000118
WO-2110626,ASSET-00119,Preventive,,0,,000110000118
WO-2110627,ASSET-00119,Corrective,PNEUMATIC-LEAK,53,1252,000110000118
WO-2110628,ASSET-00119,Preventive,,0,,000110000118
WO-2110629,ASSET-00119,Emergency,BELT-FAILURE,506,926,000110000118
WO-2110630,ASSET-00119,Preventive,,0,,000110000118
WO-2110631,ASSET-00120,Preventive,,0,,000110000119
WO-2110632,ASSET-00120,Emergency,SENSOR-FAULT,225,816,000110000119
WO-2110633,ASSET-00120,Preventive,,0,,000110000119
WO-2110634,ASSET-00120,Preventive,,0,,000110000119
WO-2110635,ASSET-00120,Emergency,HYDRAULIC-LEAK,79,509,000110000119
WO-2110636,ASSET-00121,Preventive,,0,,000110000120
WO-2110637,ASSET-00121,Corrective,BELT-FAILURE,92,1874,000110000120
WO-2110638,ASSET-00121,Corrective,SENSOR-FAULT,149,716,000110000120
WO-2110639,ASSET-00122,Preventive,,0,,000110000121
WO-2110640,ASSET-00122,Preventive,,0,,000110000121
WO-2110641,ASSET-00122,Corrective,CONTROLLER-FAULT,59,1900,000110000121
WO-2110642,ASSET-00123,Preventive,,0,,000110000122
WO-2110643,ASSET-00123,Corrective,BELT-FAILURE,54,1724,000110000122
WO-2110644,ASSET-00123,Preventive,,0,,000110000122
WO-2110645,ASSET-00123,Preventive,,0,,000110000122
WO-2110646,ASSET-00123,Preventive,,0,,000110000122
WO-2110647,ASSET-00124,Corrective,SPINDLE-SEIZURE,53,496,000110000123
WO-2110648,ASSET-00124,Preventive,,0,,000110000123
WO-2110649,ASSET-00124,Preventive,,0,,000110000123
WO-2110650,ASSET-00124,Preventive,,0,,000110000123
WO-2110651,ASSET-00124,Preventive,,0,,000110000123
WO-2110652,ASSET-00124,Preventive,,0,,000110000123
WO-2110653,ASSET-00125,Emergency,DIE-WEAR,365,306,000110000124
WO-2110654,ASSET-00125,Corrective,BELT-FAILURE,98,784,000110000124
WO-2110655,ASSET-00125,Preventive,,0,,000110000124
WO-2110656,ASSET-00125,Preventive,,0,,000110000124
WO-2110657,ASSET-00125,Corrective,CALIBRATION-DRIFT,110,320,000110000124
WO-2110658,ASSET-00125,Corrective,BELT-FAILURE,76,455,000110000124
WO-2110659,ASSET-00126,Preventive,,0,,000110000125
WO-2110660,ASSET-00126,Corrective,HYDRAULIC-LEAK,45,818,000110000125
WO-2110661,ASSET-00126,Corrective,BELT-FAILURE,158,1575,000110000125
WO-2110662,ASSET-00126,Preventive,,0,,000110000125
WO-2110663,ASSET-00127,Emergency,CONTROLLER-FAULT,521,1327,000110000126
WO-2110664,ASSET-00127,Preventive,,0,,000110000126
WO-2110665,ASSET-00127,Preventive,,0,,000110000126
WO-2110666,ASSET-00127,Preventive,,0,,000110000126
WO-2110667,ASSET-00127,Corrective,SPINDLE-SEIZURE,162,543,000110000126
WO-2110668,ASSET-00128,Corrective,SENSOR-FAULT,94,431,000110000127
WO-2110669,ASSET-00128,Preventive,,0,,000110000127
WO-2110670,ASSET-00128,Preventive,,0,,000110000127
WO-2110671,ASSET-00128,Corrective,BEARING-FAILURE,76,565,000110000127
WO-2110672,ASSET-00128,Corrective,SPINDLE-SEIZURE,165,1460,000110000127
WO-2110673,ASSET-00128,Corrective,SPINDLE-SEIZURE,116,231,000110000127
WO-2110674,ASSET-00129,Preventive,,0,,000110000128
WO-2110675,ASSET-00129,Corrective,BELT-FAILURE,177,1927,000110000128
WO-2110676,ASSET-00129,Preventive,,0,,000110000128
WO-2110677,ASSET-00129,Emergency,MOTOR-BURNOUT,205,925,000110000128
WO-2110678,ASSET-00130,Corrective,HYDRAULIC-LEAK,52,922,000110000129
WO-2110679,ASSET-00130,Preventive,,0,,000110000129
WO-2110680,ASSET-00130,Preventive,,0,,000110000129
WO-2110681,ASSET-00131,Preventive,,0,,000110000130
WO-2110682,ASSET-00131,Preventive,,0,,000110000130
WO-2110683,ASSET-00131,Preventive,,0,,000110000130
WO-2110684,ASSET-00131,Emergency,MOTOR-BURNOUT,333,1139,000110000130
WO-2110685,ASSET-00132,Emergency,PNEUMATIC-LEAK,547,1748,000110000131
WO-2110686,ASSET-00132,Preventive,,0,,000110000131
WO-2110687,ASSET-00132,Preventive,,0,,000110000131
WO-2110688,ASSET-00132,Preventive,,0,,000110000131
WO-2110689,ASSET-00132,Preventive,,0,,000110000131
WO-2110690,ASSET-00132,Preventive,,0,,000110000131
WO-2110691,ASSET-00133,Emergency,MOTOR-BURNOUT,225,499,000110000132
WO-2110692,ASSET-00133,Emergency,CALIBRATION-DRIFT,538,923,000110000132
WO-2110693,ASSET-00133,Preventive,,0,,000110000132
WO-2110694,ASSET-00133,Corrective,PNEUMATIC-LEAK,74,972,000110000132
WO-2110695,ASSET-00133,Corrective,DIE-WEAR,50,1291,000110000132
WO-2110696,ASSET-00133,Preventive,,0,,000110000132
WO-2110697,ASSET-00133,Emergency,DIE-WEAR,340,1932,000110000132
WO-2110698,ASSET-00134,Preventive,,0,,000110000133
WO-2110699,ASSET-00134,Preventive,,0,,000110000133
WO-2110700,ASSET-00134,Preventive,,0,,000110000133
WO-2110701,ASSET-00134,Preventive,,0,,000110000133
WO-2110702,ASSET-00134,Preventive,,0,,000110000133
WO-2110703,ASSET-00134,Preventive,,0,,000110000133
WO-2110704,ASSET-00134,Preventive,,0,,000110000133
WO-2110705,ASSET-00134,Preventive,,0,,000110000133
WO-2110706,ASSET-00135,Emergency,DIE-WEAR,85,826,000110000134
WO-2110707,ASSET-00135,Corrective,CALIBRATION-DRIFT,226,1215,000110000134
WO-2110708,ASSET-00135,Corrective,SPINDLE-SEIZURE,128,741,000110000134
WO-2110709,ASSET-00135,Corrective,PNEUMATIC-LEAK,238,548,000110000134
WO-2110710,ASSET-00136,Emergency,DIE-WEAR,69,1885,000110000135
WO-2110711,ASSET-00136,Preventive,,0,,000110000135
WO-2110712,ASSET-00136,Corrective,SENSOR-FAULT,221,1808,000110000135
WO-2110713,ASSET-00136,Preventive,,0,,000110000135
