PlantCode,FixedAssetNo,AssetDesc,AcqValue,Manufacturer
P1030,000040000442,Assembly Torque Wrench Station,19143.39,YASKAWA MOTOMAN
P1030,000040000443,Leak Test Station,54444.35,Atlas Copco
P1030,000040000444,Riveting Station,27866.70,Yaskawa Motoman
P1030,000040000445,Screw Fastening Station,32957.63,Bosch Rexroth
P1030,000040000446,Palletizing Robot,165157.98,KUKA AG
P1030,000040000447,,600776.95,Lincoln Electric
P1030,000040000448,Coil Winding Machine,191764.14,Haas
P1030,000040000449,Ultrasonic Welding Station,50351.59,ABB
P1030,000040000450,Leak Test Station,27600.48,Yaskawa Motoman
P1030,000040000451,Vision Inspection Station,25491.18,Haas Automation
P1030,000040000452,Induction Heating Unit,78563.20,FANUC
P1030,000040000453,Induction Heating Unit,89635.83,Yaskawa Motoman
P1030,000040000454,Overhead Gantry Loader,79948.48,KUKA AG
P1030,000040000455,Induction Heating Unit,40445.47,Lincoln Electric
P1030,000040000456,Vision Inspection Station,36036.89,DMG MORI
P1030,000040000457,Dimensional Measurement Arm,85379.74,KUKA AG
P1030,000040000458,Induction Heating Unit,82259.72,Rockwell Automation
P1030,000040000459,Dimensional Measurement Arm,79785.51,FANUC
P1030,000040000460,Hydraulic Press,268336.27,Schneider
P1030,000040000461,Riveting Station,46135.15,KUKA
P1030,000040000462,Robotic Welding Cell,168173.79,AIDA Engineering
P1030,000040000463,Battery Pack Assembly Cell,350339.24,Kuka Ag
P1030,000040000464,Adhesive Dispensing Unit,64875.63,Schuler Group
P1030,000040000465,Coil Winding Machine,199174.13,Ingersoll Rand
P1030,000040000466,Induction Heating Unit,87141.44,Comau
P1030,000040000467,Screw Fastening Station,22971.14,KUKA
P1030,000040000468,Automated Guided Vehicle,71439.92,KUKA AG
P1030,000040000469,Final Functional Test Bench,101905.29,KUKA AG
P1030,000040000470,Automated Guided Vehicle,67650.41,Atlas Copco
P1030,000040000471,Paint Application Robot,211257.14,Atlas Copco
P1030,000040000472,,342733.65,FANUC Corporation
P1030,000040000473,,181322.36,ABB Robotics
P1030,000040000474,Riveting Station,41667.90,Carl Zeiss Industrial Metrology
P1030,000040000475,Adhesive Dispensing Unit,33285.12,DMG MORI
P1030,000040000476,Dimensional Measurement Arm,88328.00,Schuler
P1030,000040000477,Robotic Welding Cell,208545.83,Siemens AG
P1030,000040000478,Robotic Welding Cell,171272.90,DMG MORI
P1030,000040000479,Riveting Station,33860.96,AIDA Engineering
P1030,000040000480,Stamping Press,968451.46,KUKA AG
P1030,000040000481,Induction Heating Unit,72626.00,KUKA
P1030,000040000482,Coil Winding Machine,110388.45,Miller Electric
P1030,000040000483,,95768.10,KUKA AG
P1030,000040000484,Leak Test Station,38967.11,Comau
P1030,000040000485,Coil Winding Machine,159591.55,KUKA
P1030,000040000486,Conveyor System,69459.19,ABB Robotics
P1030,000040000487,Final Functional Test Bench,80863.28,ABB Robotics
P1030,000040000488,CNC Machining Center,252386.72,Yaskawa Motoman
P1030,000040000489,Torque Application Unit,17448.14,ABB Robotics
P1030,000040000490,Final Functional Test Bench,90860.99,Lincoln Electric
P1030,000040000491,Robotic Welding Cell,140154.37,FANUC Corporation
P1030,000040000492,Paint Application Robot,153227.26,KUKA AG
P1030,000040000493,,69059.56,Yaskawa Motoman
P1030,000040000494,Induction Heating Unit,86680.81,DURR AG
P1030,000040000495,Vision Inspection Station,49867.23,Carl Zeiss Industrial Metrology
P1030,000040000496,Injection Molding Machine,355126.30,KUKA
P1030,000040000497,Dimensional Measurement Arm,60621.43,KUKA AG
P1030,000040000498,Laser Welding Cell,190277.51,Miller
P1030,000040000499,Vision Inspection Station,80579.66,Ingersoll Rand
P1030,000040000500,Vision Inspection Station,60142.32,Bosch Rexroth
P1030,000040000501,Robotic Welding Cell,277600.71,KUKA
P1030,000040000502,Assembly Torque Wrench Station,34628.67,ATLAS COPCO
P1030,000040000503,Stamping Press,380646.99,ingersoll rand
P1030,000040000504,Conveyor System,74417.50,FANUC Corporation
P1030,000040000505,Adhesive Dispensing Unit,38947.76,KUKA
P1030,000040000506,Wheel Alignment Rig,45800.43,FANUC Corporation
P1030,000040000507,Overhead Gantry Loader,113991.04,Dmg Mori
P1030,000040000508,Injection Molding Machine,351380.75,mazak corporation
P1030,000040000509,Screw Fastening Station,37779.79,LINCOLN ELECTRIC
P1030,000040000510,Laser Welding Cell,366877.18,mazak corporation
P1030,000040000511,Hydraulic Press,296284.22,FANUC Corporation
P1030,000040000512,Hydraulic Press,359625.85,FANUC
P1030,000040000513,Induction Heating Unit,61457.52,Comau
P1030,000040000514,Wheel Alignment Rig,40825.60,Dematic
P1030,000040000515,Hydraulic Press,282850.68,Schuler Group
P1030,000040000516,Paint Application Robot,335845.07,FANUC
P1030,000040000517,Vision Inspection Station,31201.67,kuka ag
P1030,000040000518,Final Functional Test Bench,138809.63,Ingersoll
P1030,000040000519,Injection Molding Machine,428514.90,KUKA AG
P1030,000040000520,,126044.13,FANUC Corporation
P1030,000040000521,Palletizing Robot,160442.00,Schneider Electric
P1030,000040000522,Adhesive Dispensing Unit,81562.14,KUKA AG
P1030,000040000523,Vision Inspection Station,68923.94,KUKA AG
P1030,000040000524,Assembly Torque Wrench Station,14626.08,KUKA AG
P1030,000040000525,Torque Application Unit,39802.00,ABB
P1030,000040000526,Stamping Press,968631.23,Miller Electric
P1030,000040000527,Torque Application Unit,24574.87,Ingersoll Rand
P1030,000040000528,Conveyor System,123886.93,KUKA
P1030,000040000529,CNC Machining Center,362036.87,Lincoln Electric
P1030,000040000530,Vision Inspection Station,31504.77,Yaskawa Motoman
P1030,000040000531,Torque Application Unit,39530.21,Fives
P1030,000040000532,Stamping Press,1070999.05,FANUC
P1030,000040000533,Dimensional Measurement Arm,128720.81,KUKA AG
P1030,000040000534,Vision Inspection Station,48499.71,Dematic
P1030,000040000535,Vision Inspection Station,77184.45,KUKA AG
P1030,000040000536,Battery Pack Assembly Cell,358802.28,KUKA AG
P1030,000040000537,Screw Fastening Station,23741.79,Mazak Corporation
P1030,000040000538,Riveting Station,67435.90,KUKA AG
P1030,000040000539,Overhead Gantry Loader,79718.27,Haas Automation
P1030,000040000540,Robotic Welding Cell,240159.88,Durr AG
P1030,000040000541,Riveting Station,33583.09,AIDA Engineering
P1030,000040000542,Vision Inspection Station,31000.60,KUKA
P1030,000040000543,Overhead Gantry Loader,64620.14,AIDA Engineering
P1030,000040000544,Assembly Torque Wrench Station,19463.61,KUKA AG
P1030,000040000545,Palletizing Robot,172433.42,KUKA
P1030,000040000546,Adhesive Dispensing Unit,50835.02,Mazak Corporation
P1030,000040000547,Torque Application Unit,20431.63,KUKA AG
P1030,000040000548,,212943.41,Carl Zeiss Industrial Metrology
P1030,000040000549,,36185.44,HAAS AUTOMATION
P1030,000040000550,Final Functional Test Bench,72732.06,Haas Automation
P1030,000040000551,Laser Welding Cell,213316.82,Yaskawa Motoman
P1030,000040000552,Assembly Torque Wrench Station,31943.97,DMG MORI
P1030,000040000553,Wheel Alignment Rig,61704.61,AIDA Engineering
P1030,000040000554,Battery Pack Assembly Cell,322883.21,ABB Robotics
P1030,000040000555,Screw Fastening Station,13285.90,KUKA AG
P1030,000040000556,Dimensional Measurement Arm,75339.37,KUKA AG
P1030,000040000557,Overhead Gantry Loader,75517.78,DEMATIC
P1030,000040000558,Coil Winding Machine,187941.21,KUKA AG
P1030,000040000559,Dimensional Measurement Arm,74374.51,ABB Robotics
P1030,000040000560,Adhesive Dispensing Unit,64615.16,Yaskawa Motoman
P1030,000040000561,Battery Pack Assembly Cell,406698.30,Haas
P1030,000040000562,Stamping Press,881315.64,FANUC Corporation
P1030,000040000563,Screw Fastening Station,20191.99,KUKA
P1030,000040000564,Coil Winding Machine,98913.16,Haas
P1030,000040000565,Screw Fastening Station,28790.79,DMG MORI
P1030,000040000566,Palletizing Robot,143071.21,KUKA AG
P1030,000040000567,Adhesive Dispensing Unit,61804.41,Siemens Ag
P1030,000040000568,Screw Fastening Station,28060.37,DMG MORI
P1030,000040000569,Coil Winding Machine,198147.55,FANUC
P1030,000040000570,Robotic Welding Cell,160862.75,Durr AG
P1030,000040000571,Palletizing Robot,142080.35,FANUC Corporation
P1030,000040000572,Vision Inspection Station,36246.97,ABB
P1030,000040000573,Stamping Press,955994.44,Miller Electric
P1030,000040000574,Laser Welding Cell,336890.46,KUKA AG
P1030,000040000575,Hydraulic Press,244711.89,Fives
P1030,000040000576,Stamping Press,451706.10,FANUC CORPORATION
P1030,000040000577,Injection Molding Machine,356270.10,KUKA AG
P1030,000040000578,Laser Welding Cell,329903.14,Mazak Corporation
P1030,000040000579,Stamping Press,524876.21,kuka ag
P1030,000040000580,Dimensional Measurement Arm,108733.25,ABB Robotics
P1030,000040000581,Hydraulic Press,162098.37,Mazak
P1030,000040000582,Palletizing Robot,88316.06,Miller Electric
P1030,000040000583,Dimensional Measurement Arm,119857.57,Mazak Corporation
P1030,000040000584,Coil Winding Machine,148539.83,ABB Robotics
P1030,000040000585,Assembly Torque Wrench Station,31436.93,Fanuc Corporation
P1030,000040000586,Stamping Press,1047016.73,FANUC Corporation
P1030,000040000587,Assembly Torque Wrench Station,14339.18,KUKA
P1030,000040000588,Vision Inspection Station,52113.28,Schuler
P1030,000040000589,Riveting Station,25824.72,Dematic
P1030,000040000590,Laser Welding Cell,181362.41,Atlas Copco
P1030,000040000591,Ultrasonic Welding Station,69454.33,KUKA AG
P1030,000040000592,Final Functional Test Bench,183563.48,KUKA
P1030,000040000593,Riveting Station,50013.82,AIDA Engineering
P1030,000040000594,Adhesive Dispensing Unit,51284.17,Dmg Mori
P1030,000040000595,Assembly Torque Wrench Station,29084.62,KUKA AG
P1030,000040000596,CNC Machining Center,318282.09,KUKA AG
P1030,000040000597,Torque Application Unit,22210.26,Mazak
P1030,000040000598,Laser Welding Cell,379819.29,FANUC CORPORATION
P1030,000040000599,Overhead Gantry Loader,86567.00,KUKA AG
P1030,000040000600,Vision Inspection Station,37649.67,AIDA Engineering
P1030,000040000601,Screw Fastening Station,34218.69,FANUC Corporation
P1030,000040000602,Torque Application Unit,21698.02,AIDA Engineering
P1030,000040000603,Screw Fastening Station,27658.62,Fanuc Corporation
P1030,000040000604,Vision Inspection Station,53556.17,KUKA AG
P1030,000040000605,Riveting Station,28200.44,Eisenmann
