LineID,ProcessNo,ProcessName,WorkCenterID,StationID,AssetRef,ProductRef,MaterialRef
L43,PR-0059,Drilling - Trunk Lid,WU251,S01,,MER-VEH-COMPACT-0001,
L43,PR-0011,EOL Functional Check,WU252,S01,000160000231,MER-VEH-COMPACT-0001,
L43,PR-0023,Interior Fitting,WU253,S02,000160000232,MER-VEH-COMPACT-0001,MER-MUFFLER-0041
L43,PR-0006,Cathodic Dip Coating,WU254,S02,000160000233,MER-VEH-COMPACT-0001,MER-BUMPER-REAR-0007
L43,PR-0001,Bead Application,WU255,S02,000160000234,MER-VEH-COMPACT-0001,MER-LOW-VOLTAGE-BATT-0023
L44,PR-0006,Cathodic Dip Coating,WU256,S01,000160000235,MER-VEH-COMPACT-0001,MER-FRONT-SUSPENSION-0010
L44,PR-0003,Torque Tightening,WU257,S01,,MER-VEH-COMPACT-0001,
L44,PR-0030,Block Machining,WU258,S02,000160000236,MER-VEH-COMPACT-0001,
L44,PR-0029,Connector Termination,WU259,S02,000160000237,MER-VEH-COMPACT-0001,MER-DOOR-PANELS-0019
L44,PR-0139,Trimming - Bumper Fascia,WU260,S03,000160000238,MER-VEH-COMPACT-0001,
L44,PR-0001,Bead Application,WU261,S03,000160000239,MER-VEH-COMPACT-0001,MER-FUEL-INJECTOR-0038
L44,PR-0009,Cell Stack Assembly,WU262,S03,000160000240,MER-VEH-COMPACT-0001,MER-CYLINDER-BLOCK-0027
L44,PR-0006,Cathodic Dip Coating,WU263,S04,000160000241,MER-VEH-COMPACT-0001,MER-CYLINDER-BLOCK-0027
L44,PR-0012,Underbody Seam Sealing,WU264,S04,000160000242,MER-VEH-COMPACT-0001,MER-BUMPER-FRONT-0006
L45,PR-0001,Bead Application,WU265,S01,000160000243,MER-VEH-COMPACT-0001,MER-GEAR-SET-0034
L45,PR-0010,Harness Routing,WU266,S02,000160000244,MER-VEH-COMPACT-0001,MER-PISTONS-0030
L45,PR-0027,Crankshaft Machining,WU267,S02,,MER-VEH-COMPACT-0001,
L45,PR-0004,Camera Inspection,WU268,S03,000160000245,MER-VEH-COMPACT-0001,
L45,PR-0026,Camshaft Fitting,WU269,S04,000160000246,MER-VEH-COMPACT-0001,MER-SEATS-0016
L46,PR-0003,Torque Tightening,WU270,S01,000160000247,MER-VEH-COMPACT-0001,
L46,PR-0005,Pressure Decay Test,WU271,S02,000160000248,MER-VEH-COMPACT-0001,
L46,PR-0116,Finishing - Bumper Fascia,WU272,S02,000160000249,MER-VEH-COMPACT-0001,MER-SEATS-0016
L46,PR-0001,Bead Application,WU273,S03,000160000250,MER-VEH-COMPACT-0001,MER-INFOTAINMENT-UNI-0025
L46,PR-0003,Torque Tightening,WU274,S03,000160000251,MER-VEH-COMPACT-0001,
L47,PR-0137,Packaging - Chassis Frame,WU275,S01,000160000252,MER-VEH-SUV-0001,MER-CLUTCH-ASSEMBLY-0033
L47,PR-0001,Bead Application,WU276,S01,000160000253,MER-VEH-SUV-0001,MER-WIRING-HARNESS-0022
L47,PR-0006,Cathodic Dip Coating,WU277,S01,000160000254,MER-VEH-SUV-0001,MER-FUEL-PUMP-0037
L47,PR-0008,Clear Coat Spray,WU278,S02,000160000255,MER-VEH-SUV-0001,MER-FRONT-SUSPENSION-0010
L47,PR-0026,Camshaft Fitting,WU279,S02,000160000256,MER-VEH-SUV-0001,MER-CRANKSHAFT-0029
L47,PR-0020,Wire Crimping,WU280,S02,000160000257,MER-VEH-SUV-0001,MER-FUEL-TANK-0036
L47,PR-0022,Trim Sewing,WU281,S03,000160000258,MER-VEH-SUV-0001,MER-PISTONS-0030
L47,PR-0141,Securing - Suspension Arm,WU282,S03,000160000259,MER-VEH-SUV-0001,MER-SEATS-0016
L48,PR-0006,Cathodic Dip Coating,WU283,S01,000160000260,MER-VEH-SUV-0001,MER-HEADLINER-0020
L48,PR-0010,Harness Routing,WU284,S01,000160000261,MER-VEH-SUV-0001,MER-HEADLINER-0020
L48,PR-0162,Center Console Welding,WU285,S01,000160000262,MER-VEH-SUV-0001,MER-WHEELS-0014
L48,PR-0001,Bead Application,WU286,S02,000160000263,MER-VEH-SUV-0001,MER-BUMPER-REAR-0007
L49,PR-0148,Stamping - Fender Panel,WU287,S01,000160000264,MER-VEH-SUV-0001,MER-FRONT-SUSPENSION-0010
L49,PR-0148,Stamping - Fender Panel,WU288,S01,000160000265,MER-VEH-SUV-0001,MER-CYLINDER-HEAD-0028
L49,PR-0153,Suspension Arm Drilling,WU289,S02,000160000266,MER-VEH-SUV-0001,
L49,PR-0001,Bead Application,WU290,S03,,MER-VEH-SUV-0001,MER-REAR-SUSPENSION-0011
L49,PR-0017,Blank Cutting,WU291,S03,000160000267,MER-VEH-SUV-0001,
L50,PR-0077,Fastening - Exhaust Manifold,WU292,S01,000160000268,MER-VEH-COMPACT-0001,MER-GEAR-SET-0034
L50,PR-0004,Camera Inspection,WU293,S02,000160000269,MER-VEH-COMPACT-0001,
L50,PR-0018,Draw Forming,WU294,S02,000160000271,MER-VEH-COMPACT-0001,MER-GEAR-SET-0034
L51,PR-0003,Torque Tightening,WU295,S01,000160000272,MER-VEH-COMPACT-0001,
L51,PR-0001,Bead Application,WU296,S01,000160000273,MER-VEH-COMPACT-0001,MER-CENTER-CONSOLE-0018
L51,PR-0084,Application - Engine Block,WU297,S01,000160000274,MER-VEH-COMPACT-0001,MER-DASHBOARD-0017
L51,PR-0180,Boring - Wheel Hub,WU298,S02,000160000275,MER-VEH-COMPACT-0001,
L52,PR-0001,Bead Application,WU299,S01,000160000276,MER-VEH-SUV-0001,MER-EXHAUST-PIPE-0042
L52,PR-0001,Bead Application,WU300,S01,000160000277,MER-VEH-SUV-0001,MER-BODY-SHELL-0003
L52,PR-0018,Draw Forming,WU301,S01,000160000278,MER-VEH-SUV-0001,MER-BRAKE-SYSTEM-0012
L52,PR-0001,Bead Application,WU302,S02,000160000279,MER-VEH-SUV-0001,MER-CRANKSHAFT-0029
L52,PR-0023,Interior Fitting,WU303,S03,,MER-VEH-SUV-0001,MER-FUEL-PUMP-0037
L52,PR-0039,Coating - Hood Panel,WU304,S03,000160000280,MER-VEH-SUV-0001,MER-HEADLINER-0020
L52,PR-0006,Cathodic Dip Coating,WU305,S03,000160000281,MER-VEH-SUV-0001,MER-PISTONS-0030
L53,PR-0048,Grinding - Trunk Lid,WU306,S01,000160000282,MER-VEH-COMPACT-0001,
L53,PR-0001,Bead Application,WU307,S01,000160000283,MER-VEH-COMPACT-0001,MER-REAR-SUSPENSION-0011
L53,PR-0003,Torque Tightening,WU308,S01,000160000284,MER-VEH-COMPACT-0001,
L53,PR-0065,Seat Frame Curing,WU309,S02,000160000285,MER-VEH-COMPACT-0001,
L53,PR-0001,Bead Application,WU310,S03,000160000286,MER-VEH-COMPACT-0001,MER-CATALYTIC-CONVER-0040
L53,PR-0003,Torque Tightening,WU311,S03,000160000287,MER-VEH-COMPACT-0001,
L53,PR-0022,Trim Sewing,WU312,S03,000160000288,MER-VEH-COMPACT-0001,MER-INFOTAINMENT-UNI-0025
L53,PR-0002,Spot Weld,WU313,S04,000160000289,MER-VEH-COMPACT-0001,MER-GEARBOX-HOUSING-0032
L53,PR-0009,Cell Stack Assembly,WU314,S04,000160000290,MER-VEH-COMPACT-0001,MER-FENDERS-0008
L53,PR-0077,Fastening - Exhaust Manifold,WU315,S04,000160000291,MER-VEH-COMPACT-0001,MER-WIRING-HARNESS-0022
L54,PR-0003,Torque Tightening,WU316,S01,000160000292,MER-VEH-COMPACT-0001,
L54,PR-0007,Base Coat Spray,WU317,S02,000160000293,MER-VEH-COMPACT-0001,MER-GEARBOX-HOUSING-0032
L54,PR-0001,Bead Application,WU318,S02,000160000294,MER-VEH-COMPACT-0001,MER-CENTER-CONSOLE-0018
L54,PR-0036,Molding - Hood Panel,WU319,S02,,MER-VEH-COMPACT-0001,MER-MUFFLER-0041
L54,PR-0005,Pressure Decay Test,WU320,S03,000160000295,MER-VEH-COMPACT-0001,
L54,PR-0088,Roof Rail Drilling,WU321,S04,000160000296,MER-VEH-COMPACT-0001,
L54,PR-0001,Bead Application,WU322,S04,000160000297,MER-VEH-COMPACT-0001,MER-FUEL-TANK-0036
L55,PR-0056,Bumper Fascia Curing,WU323,S01,000160000298,MER-VEH-COMPACT-0001,
L55,PR-0067,Shaping - Engine Block,WU324,S01,000160000299,MER-VEH-COMPACT-0001,MER-BUMPER-REAR-0007
L55,PR-0054,Verification - Chassis Frame,WU325,S02,000160000300,MER-VEH-COMPACT-0001,
L55,PR-0042,Assembly - Wire Harness,WU326,S02,000160000301,MER-VEH-COMPACT-0001,MER-FUEL-TANK-0036
L55,PR-0002,Spot Weld,WU327,S03,000160000302,MER-VEH-COMPACT-0001,MER-DASHBOARD-0017
L56,PR-0006,Cathodic Dip Coating,WU328,S01,000160000303,MER-VEH-COMPACT-0001,MER-INFOTAINMENT-UNI-0025
L56,PR-0005,Pressure Decay Test,WU329,S01,000160000304,MER-VEH-COMPACT-0001,
L56,PR-0002,Spot Weld,WU330,S01,000160000305,MER-VEH-COMPACT-0001,MER-CENTER-CONSOLE-0018
L56,PR-0010,Harness Routing,WU331,S02,000160000306,MER-VEH-COMPACT-0001,MER-PISTONS-0030
L56,PR-0034,Chassis Frame Molding,WU332,S02,000160000307,MER-VEH-COMPACT-0001,MER-DOOR-PANELS-0019
L56,PR-0009,Cell Stack Assembly,WU333,S03,000160000308,MER-VEH-COMPACT-0001,MER-HEADLINER-0020
L57,PR-0173,Fastening - Transmission Housing,WU334,S01,000160000309,MER-VEH-SUV-0001,MER-INFOTAINMENT-UNI-0025
L57,PR-0036,Molding - Hood Panel,WU335,S02,000160000310,MER-VEH-SUV-0001,MER-REAR-SUSPENSION-0011
L57,PR-0008,Clear Coat Spray,WU336,S02,000160000311,MER-VEH-SUV-0001,MER-DOOR-PANELS-0019
L57,PR-0006,Cathodic Dip Coating,WU337,S03,000160000312,MER-VEH-SUV-0001,MER-DOORS-0004
L57,PR-0017,Blank Cutting,WU338,S03,000160000313,MER-VEH-SUV-0001,
L57,PR-0007,Base Coat Spray,WU339,S04,000160000314,MER-VEH-SUV-0001,MER-DOORS-0004
L57,PR-0002,Spot Weld,WU340,S04,000160000315,MER-VEH-SUV-0001,MER-CYLINDER-HEAD-0028
L58,PR-0012,Underbody Seam Sealing,WU341,S01,000160000316,MER-VEH-SUV-0001,MER-STEERING-SYSTEM-0013
L58,PR-0029,Connector Termination,WU342,S01,000160000317,MER-VEH-SUV-0001,MER-CRANKSHAFT-0029
L58,PR-0005,Pressure Decay Test,WU343,S02,000160000318,MER-VEH-SUV-0001,
L58,PR-0003,Torque Tightening,WU344,S02,000160000319,MER-VEH-SUV-0001,
L58,PR-0002,Spot Weld,WU345,S02,000160000320,MER-VEH-SUV-0001,MER-CLUTCH-ASSEMBLY-0033
L58,PR-0005,Pressure Decay Test,WU346,S03,000160000321,MER-VEH-SUV-0001,
L58,PR-0002,Spot Weld,WU347,S04,000160000322,MER-VEH-SUV-0001,MER-CYLINDER-HEAD-0028
L58,PR-0050,QC Review - Steering Column,WU348,S04,000160000323,MER-VEH-SUV-0001,
L58,PR-0024,PCBA Operation,WU349,S04,000160000324,MER-VEH-SUV-0001,MER-CENTER-CONSOLE-0018
L59,PR-0003,Torque Tightening,WU350,S01,000160000325,MER-VEH-COMPACT-0001,
L59,PR-0191,Rear Axle Fastening,WU351,S02,,MER-VEH-COMPACT-0001,MER-LIGHTING-SYSTEM-0024
L59,PR-0025,Formation Cycling,WU352,S03,000160000326,MER-VEH-COMPACT-0001,
L59,PR-0001,Bead Application,WU353,S03,000160000327,MER-VEH-COMPACT-0001,MER-CLUTCH-ASSEMBLY-0033
L59,PR-0074,Radiator Core Alignment,WU354,S03,000160000328,MER-VEH-COMPACT-0001,
L60,PR-0047,Sealing - Engine Block,WU355,S01,000160000329,MER-VEH-SUV-0001,MER-SEATS-0016
L60,PR-0011,EOL Functional Check,WU356,S01,000160000330,MER-VEH-SUV-0001,
L60,PR-0002,Spot Weld,WU357,S02,000160000331,MER-VEH-SUV-0001,MER-CENTER-CONSOLE-0018
L60,PR-0066,Cutting Operation - Radiator Core,WU358,S03,000160000332,MER-VEH-SUV-0001,
L60,PR-0001,Bead Application,WU359,S03,000160000333,MER-VEH-SUV-0001,MER-REAR-SUSPENSION-0011
L61,PR-0007,Base Coat Spray,WU360,S01,000160000334,MER-VEH-COMPACT-0001,MER-FRONT-SUSPENSION-0010
L61,PR-0069,Inspection - Roof Rail,WU361,S02,000160000335,MER-VEH-COMPACT-0001,
L61,PR-0062,Trimming - Wheel Hub,WU362,S02,000160000336,MER-VEH-COMPACT-0001,
L61,PR-0023,Interior Fitting,WU363,S03,000160000337,MER-VEH-COMPACT-0001,MER-HOOD-0005
L61,PR-0001,Bead Application,WU364,S03,000160000338,MER-VEH-COMPACT-0001,MER-HOOD-0005
L61,PR-0004,Camera Inspection,WU365,S04,000160000339,MER-VEH-COMPACT-0001,
L61,PR-0085,Deflashing - Brake Caliper,WU366,S04,000160000340,MER-VEH-COMPACT-0001,
L61,PR-0039,Coating - Hood Panel,WU367,S04,000160000341,MER-VEH-COMPACT-0001,MER-BUMPER-REAR-0007
L62,PR-0066,Cutting Operation - Radiator Core,WU368,S01,000160000342,MER-VEH-COMPACT-0001,
L62,PR-0001,Bead Application,WU369,S01,000160000343,MER-VEH-COMPACT-0001,MER-CLUTCH-ASSEMBLY-0033
L62,PR-0142,Body Panel Fastening,WU370,S02,000160000344,MER-VEH-COMPACT-0001,MER-CYLINDER-BLOCK-0027
L62,PR-0002,Spot Weld,WU371,S02,,MER-VEH-COMPACT-0001,MER-HOOD-0005
L62,PR-0004,Camera Inspection,WU372,S02,000160000345,MER-VEH-COMPACT-0001,
L63,PR-0079,Trunk Lid Assembly,WU373,S01,000160000346,MER-VEH-COMPACT-0001,MER-CLUTCH-ASSEMBLY-0033
L63,PR-0006,Cathodic Dip Coating,WU374,S01,000160000347,MER-VEH-COMPACT-0001,MER-GEARBOX-HOUSING-0032
L63,PR-0025,Formation Cycling,WU375,S01,000160000348,MER-VEH-COMPACT-0001,
L63,PR-0014,Alignment Check,WU376,S02,000160000349,MER-VEH-COMPACT-0001,
L63,PR-0091,Finishing - Battery Module,WU377,S02,000160000350,MER-VEH-COMPACT-0001,MER-FUEL-INJECTOR-0038
L63,PR-0001,Bead Application,WU378,S02,,MER-VEH-COMPACT-0001,MER-MUFFLER-0041
L64,PR-0001,Bead Application,WU379,S01,000160000351,MER-VEH-SUV-0001,MER-HOOD-0005
L64,PR-0023,Interior Fitting,WU380,S01,000160000352,MER-VEH-SUV-0001,MER-LOW-VOLTAGE-BATT-0023
L64,PR-0080,Sealing - Dashboard Assembly,WU381,S02,000160000353,MER-VEH-SUV-0001,MER-GEAR-SET-0034
L64,PR-0128,Grinding - Roof Rail,WU382,S02,000160000354,MER-VEH-SUV-0001,
L64,PR-0006,Cathodic Dip Coating,WU383,S02,000160000355,MER-VEH-SUV-0001,MER-REAR-SUSPENSION-0011
L64,PR-0042,Assembly - Wire Harness,WU384,S03,000160000356,MER-VEH-SUV-0001,MER-INFOTAINMENT-UNI-0025
L64,PR-0006,Cathodic Dip Coating,WU385,S03,000160000357,MER-VEH-SUV-0001,MER-HOOD-0005
L64,PR-0004,Camera Inspection,WU386,S03,000160000358,MER-VEH-SUV-0001,
L64,PR-0001,Bead Application,WU387,S04,,MER-VEH-SUV-0001,MER-STEERING-SYSTEM-0013
L64,PR-0002,Spot Weld,WU388,S04,000160000359,MER-VEH-SUV-0001,MER-EXHAUST-PIPE-0042
L64,PR-0002,Spot Weld,WU389,S04,000160000360,MER-VEH-SUV-0001,MER-PISTONS-0030
L65,PR-0003,Torque Tightening,WU390,S01,000160000361,MER-VEH-SUV-0001,
L65,PR-0003,Torque Tightening,WU391,S01,000160000362,MER-VEH-SUV-0001,
L65,PR-0087,Trimming Operation - Rear Axle,WU392,S02,000160000363,MER-VEH-SUV-0001,
L65,PR-0002,Spot Weld,WU393,S02,000160000364,MER-VEH-SUV-0001,MER-BRAKE-SYSTEM-0012
L65,PR-0069,Inspection - Roof Rail,WU394,S03,000160000365,MER-VEH-SUV-0001,
L66,PR-0088,Roof Rail Drilling,WU395,S01,000160000366,MER-VEH-SUV-0001,
L66,PR-0009,Cell Stack Assembly,WU396,S01,000160000368,MER-VEH-SUV-0001,MER-EXHAUST-PIPE-0042
L66,PR-0040,Glass Panel Forming,WU397,S01,000160000369,MER-VEH-SUV-0001,MER-FRONT-SUSPENSION-0010
L66,PR-0004,Camera Inspection,WU398,S02,000160000370,MER-VEH-SUV-0001,
L66,PR-0001,Bead Application,WU399,S02,000160000371,MER-VEH-SUV-0001,MER-DASHBOARD-0017
L66,PR-0036,Molding - Hood Panel,WU400,S03,000160000372,MER-VEH-SUV-0001,MER-DOOR-PANELS-0019
L66,PR-0020,Wire Crimping,WU401,S04,000160000373,MER-VEH-SUV-0001,MER-CYLINDER-BLOCK-0027
L66,PR-0008,Clear Coat Spray,WU402,S04,000160000374,MER-VEH-SUV-0001,MER-BRAKE-SYSTEM-0012
L67,PR-0111,Trimming Operation - Radiator Core,WU403,S01,000160000375,MER-VEH-COMPACT-0001,
L67,PR-0040,Glass Panel Forming,WU404,S01,000160000376,MER-VEH-COMPACT-0001,MER-BRAKE-SYSTEM-0012
L67,PR-0007,Base Coat Spray,WU405,S02,000160000377,MER-VEH-COMPACT-0001,MER-CRANKSHAFT-0029
L67,PR-0001,Bead Application,WU406,S02,000160000378,MER-VEH-COMPACT-0001,MER-FRONT-SUSPENSION-0010
L67,PR-0097,Die Stamping - Rear Axle,WU407,S02,,MER-VEH-COMPACT-0001,MER-BUMPER-REAR-0007
L67,PR-0183,Exhaust Manifold Testing,WU408,S03,000160000379,MER-VEH-COMPACT-0001,
L67,PR-0023,Interior Fitting,WU409,S03,000160000380,MER-VEH-COMPACT-0001,MER-BUMPER-REAR-0007
L67,PR-0051,Battery Module Dispensing,WU410,S03,000160000381,MER-VEH-COMPACT-0001,MER-WHEELS-0014
L68,PR-0011,EOL Functional Check,WU411,S01,000160000382,MER-VEH-COMPACT-0001,
L68,PR-0002,Spot Weld,WU412,S01,,MER-VEH-COMPACT-0001,MER-DOORS-0004
L68,PR-0120,Packing - Rear Axle,WU413,S01,000160000383,MER-VEH-COMPACT-0001,MER-DOORS-0004
L68,PR-0032,Testing - Fuel Rail,WU414,S02,000160000384,MER-VEH-COMPACT-0001,
L68,PR-0014,Alignment Check,WU415,S02,000160000385,MER-VEH-COMPACT-0001,
L68,PR-0031,Transmission Housing Stamping,WU416,S02,000160000386,MER-VEH-COMPACT-0001,MER-PISTONS-0030
L68,PR-0011,EOL Functional Check,WU417,S03,000160000387,MER-VEH-COMPACT-0001,
L68,PR-0001,Bead Application,WU418,S03,000160000388,MER-VEH-COMPACT-0001,MER-LOW-VOLTAGE-BATT-0023
L68,PR-0027,Crankshaft Machining,WU419,S04,000160000389,MER-VEH-COMPACT-0001,
L68,PR-0001,Bead Application,WU420,S04,000160000390,MER-VEH-COMPACT-0001,MER-BUMPER-REAR-0007
L69,PR-0002,Spot Weld,WU421,S01,,MER-VEH-SUV-0001,MER-BRAKE-SYSTEM-0012
L69,PR-0001,Bead Application,WU422,S01,000160000391,MER-VEH-SUV-0001,MER-CRANKSHAFT-0029
L69,PR-0004,Camera Inspection,WU423,S02,000160000392,MER-VEH-SUV-0001,
L69,PR-0117,Verification - Seat Frame,WU424,S02,000160000393,MER-VEH-SUV-0001,
L69,PR-0001,Bead Application,WU425,S02,000160000394,MER-VEH-SUV-0001,MER-GEAR-SET-0034
L69,PR-0005,Pressure Decay Test,WU426,S03,000160000395,MER-VEH-SUV-0001,
L69,PR-0049,Door Module Grinding,WU427,S03,000160000396,MER-VEH-SUV-0001,
L70,PR-0090,Testing - Wire Harness,WU428,S01,000160000397,MER-VEH-COMPACT-0001,
L70,PR-0043,Inspection - Door Module,WU429,S02,,MER-VEH-COMPACT-0001,
L70,PR-0163,Abrasive Finishing - Brake Caliper,WU430,S02,000160000398,MER-VEH-COMPACT-0001,
L70,PR-0034,Chassis Frame Molding,WU431,S02,000160000399,MER-VEH-COMPACT-0001,MER-FUEL-PUMP-0037
L70,PR-0045,Stamping - Center Console,WU432,S03,000160000400,MER-VEH-COMPACT-0001,MER-REAR-SUSPENSION-0011
L70,PR-0007,Base Coat Spray,WU433,S03,000160000401,MER-VEH-COMPACT-0001,MER-FUEL-TANK-0036
L71,PR-0003,Torque Tightening,WU434,S01,000160000402,MER-VEH-COMPACT-0001,
L71,PR-0008,Clear Coat Spray,WU435,S01,000160000403,MER-VEH-COMPACT-0001,MER-DOOR-PANELS-0019
L71,PR-0051,Battery Module Dispensing,WU436,S02,000160000404,MER-VEH-COMPACT-0001,MER-STEERING-SYSTEM-0013
L71,PR-0026,Camshaft Fitting,WU437,S03,000160000405,MER-VEH-COMPACT-0001,MER-INFOTAINMENT-UNI-0025
L71,PR-0052,Fitting - Engine Block,WU438,S03,000160000406,MER-VEH-COMPACT-0001,MER-BUMPER-REAR-0007
L72,PR-0022,Trim Sewing,WU439,S01,000160000407,MER-VEH-SUV-0001,MER-HEADLINER-0020
L72,PR-0042,Assembly - Wire Harness,WU440,S01,000160000408,MER-VEH-SUV-0001,MER-DOOR-PANELS-0019
L72,PR-0001,Bead Application,WU441,S02,000160000409,MER-VEH-SUV-0001,MER-INFOTAINMENT-UNI-0025
L72,PR-0004,Camera Inspection,WU442,S03,000160000410,MER-VEH-SUV-0001,
L72,PR-0015,Motor Coil Winding,WU443,S03,000160000411,MER-VEH-SUV-0001,MER-FENDERS-0008
L72,PR-0001,Bead Application,WU444,S04,000160000412,MER-VEH-SUV-0001,MER-HOOD-0005
L73,PR-0120,Packing - Rear Axle,WU445,S01,000160000413,MER-VEH-SUV-0001,MER-DASHBOARD-0017
L73,PR-0002,Spot Weld,WU446,S01,000160000414,MER-VEH-SUV-0001,MER-EXHAUST-PIPE-0042
L73,PR-0001,Bead Application,WU447,S02,000160000415,MER-VEH-SUV-0001,MER-LIGHTING-SYSTEM-0024
L73,PR-0028,Gear Hobbing,WU448,S03,000160000416,MER-VEH-SUV-0001,
L73,PR-0002,Spot Weld,WU449,S03,000160000417,MER-VEH-SUV-0001,MER-LIGHTING-SYSTEM-0024
L73,PR-0015,Motor Coil Winding,WU450,S03,000160000418,MER-VEH-SUV-0001,MER-CYLINDER-HEAD-0028
L74,PR-0002,Spot Weld,WU451,S01,000160000419,MER-VEH-COMPACT-0001,MER-WIRING-HARNESS-0022
L74,PR-0001,Bead Application,WU452,S01,000160000420,MER-VEH-COMPACT-0001,MER-REAR-SUSPENSION-0011
L74,PR-0042,Assembly - Wire Harness,WU453,S01,000160000421,MER-VEH-COMPACT-0001,MER-EXHAUST-PIPE-0042
L74,PR-0005,Pressure Decay Test,WU454,S02,000160000422,MER-VEH-COMPACT-0001,
L74,PR-0016,Sheet Metal Forming,WU455,S02,000160000423,MER-VEH-COMPACT-0001,MER-REAR-SUSPENSION-0011
L74,PR-0002,Spot Weld,WU456,S02,000160000424,MER-VEH-COMPACT-0001,MER-CYLINDER-HEAD-0028
L75,PR-0014,Alignment Check,WU457,S01,,MER-VEH-COMPACT-0001,
L75,PR-0007,Base Coat Spray,WU458,S01,000160000425,MER-VEH-COMPACT-0001,MER-FUEL-PUMP-0037
L75,PR-0001,Bead Application,WU459,S02,000160000426,MER-VEH-COMPACT-0001,MER-CYLINDER-HEAD-0028
L76,PR-0040,Glass Panel Forming,WU460,S01,000160000427,MER-VEH-SUV-0001,MER-MUFFLER-0041
L76,PR-0014,Alignment Check,WU461,S01,000160000428,MER-VEH-SUV-0001,
L76,PR-0131,Fitting - Seat Frame,WU462,S01,000160000429,MER-VEH-SUV-0001,MER-FENDERS-0008
L76,PR-0065,Seat Frame Curing,WU463,S02,000160000430,MER-VEH-SUV-0001,
L76,PR-0016,Sheet Metal Forming,WU464,S02,000160000431,MER-VEH-SUV-0001,MER-CYLINDER-HEAD-0028
L76,PR-0001,Bead Application,WU465,S02,,MER-VEH-SUV-0001,MER-BUMPER-FRONT-0006
L77,PR-0047,Sealing - Engine Block,WU466,S01,000160000432,MER-VEH-COMPACT-0001,MER-LIGHTING-SYSTEM-0024
L77,PR-0014,Alignment Check,WU467,S02,000160000433,MER-VEH-COMPACT-0001,
L78,PR-0076,Cutting - Center Console,WU468,S01,000160000434,MER-VEH-COMPACT-0001,
L78,PR-0017,Blank Cutting,WU469,S02,000160000435,MER-VEH-COMPACT-0001,
L78,PR-0001,Bead Application,WU470,S03,000160000436,MER-VEH-COMPACT-0001,MER-FRONT-SUSPENSION-0010
L78,PR-0068,Packaging - Dashboard Assembly,WU471,S03,000160000437,MER-VEH-COMPACT-0001,MER-CYLINDER-HEAD-0028
L79,PR-0062,Trimming - Wheel Hub,WU472,S01,000160000438,MER-VEH-COMPACT-0001,
L79,PR-0001,Bead Application,WU473,S01,000160000439,MER-VEH-COMPACT-0001,MER-WHEELS-0014
L79,PR-0031,Transmission Housing Stamping,WU474,S01,000160000440,MER-VEH-COMPACT-0001,MER-BUMPER-REAR-0007
L79,PR-0012,Underbody Seam Sealing,WU475,S02,000160000441,MER-VEH-COMPACT-0001,MER-FUEL-PUMP-0037
L79,PR-0018,Draw Forming,WU476,S02,000160000442,MER-VEH-COMPACT-0001,MER-FUEL-INJECTOR-0038
L79,PR-0105,Exhaust Manifold Forming,WU477,S02,000160000443,MER-VEH-COMPACT-0001,MER-FENDERS-0008
L80,PR-0002,Spot Weld,WU478,S01,000160000444,MER-VEH-COMPACT-0001,MER-FRONT-SUSPENSION-0010
L80,PR-0001,Bead Application,WU479,S02,000160000445,MER-VEH-COMPACT-0001,MER-DOORS-0004
L80,PR-0002,Spot Weld,WU480,S02,000160000446,MER-VEH-COMPACT-0001,MER-CRANKSHAFT-0029
L80,PR-0122,Hood Panel Fastening,WU481,S02,000160000447,MER-VEH-COMPACT-0001,MER-FUEL-INJECTOR-0038
L80,PR-0002,Spot Weld,WU482,S03,,MER-VEH-COMPACT-0001,MER-REAR-SUSPENSION-0011
L80,PR-0030,Block Machining,WU483,S03,000160000448,MER-VEH-COMPACT-0001,
L80,PR-0058,Transmission Housing Molding,WU484,S03,000160000449,MER-VEH-COMPACT-0001,MER-DOOR-PANELS-0019
L80,PR-0067,Shaping - Engine Block,WU485,S04,000160000450,MER-VEH-COMPACT-0001,MER-PISTONS-0030
L81,PR-0001,Bead Application,WU486,S01,000160000451,MER-VEH-SUV-0001,MER-DOOR-PANELS-0019
L81,PR-0001,Bead Application,WU487,S01,000160000452,MER-VEH-SUV-0001,MER-GEARBOX-HOUSING-0032
L81,PR-0188,Inspection - Floor Pan,WU488,S02,000160000453,MER-VEH-SUV-0001,
L81,PR-0012,Underbody Seam Sealing,WU489,S02,000160000454,MER-VEH-SUV-0001,MER-GEARBOX-HOUSING-0032
L81,PR-0001,Bead Application,WU490,S02,000160000455,MER-VEH-SUV-0001,MER-GEARBOX-HOUSING-0032
L81,PR-0001,Bead Application,WU491,S03,000160000456,MER-VEH-SUV-0001,MER-PISTONS-0030
L81,PR-0066,Cutting Operation - Radiator Core,WU492,S03,000160000457,MER-VEH-SUV-0001,
L81,PR-0115,Packing - Glass Panel,WU493,S04,000160000458,MER-VEH-SUV-0001,MER-DOOR-PANELS-0019
L81,PR-0012,Underbody Seam Sealing,WU494,S04,,MER-VEH-SUV-0001,MER-DASHBOARD-0017
L81,PR-0005,Pressure Decay Test,WU495,S04,000160000460,MER-VEH-SUV-0001,
L82,PR-0035,Transmission Housing Sealing,WU496,S01,000160000461,MER-VEH-SUV-0001,MER-CYLINDER-BLOCK-0027
