PartNo,Bin,OnHandQty,IssuingPlant,ReceivingPlant
MAT-572861,A-09-4,4355,Transmission Plant PL,Assembly Plant US
MAT-892921,C-06-5,1949,Transmission Plant PL,Assembly Plant US
MAT-100051,G-14-2,2254,Transmission Plant PL,Assembly Plant US
MAT-864150,D-06-1,4556,Transmission Plant PL,Assembly Plant US
MAT-677063,E-01-4,2598,Transmission Plant PL,Assembly Plant US
MAT-614393,H-27-4,3849,Transmission Plant PL,Assembly Plant US
MAT-495780,F-19-4,2172,Transmission Plant PL,Assembly Plant US
MAT-844221,D-04-4,1306,Transmission Plant PL,Assembly Plant US
MAT-689776,F-22-4,1556,Transmission Plant PL,Assembly Plant US
MAT-719231,A-18-3,1447,Transmission Plant PL,Assembly Plant US
MAT-820434,F-01-2,1442,Transmission Plant PL,Assembly Plant US
MAT-771315,E-12-4,4413,Transmission Plant PL,Assembly Plant US
MAT-999968,E-28-1,754,Transmission Plant PL,Assembly Plant US
MAT-294836,B-15-4,1948,Transmission Plant PL,Assembly Plant US
MAT-540123,G-12-5,2341,Transmission Plant PL,Assembly Plant US
MAT-151085,G-28-1,360,Transmission Plant PL,Assembly Plant US
MAT-652095,C-25-4,945,Transmission Plant PL,Assembly Plant US
MAT-682764,G-15-5,4919,Transmission Plant PL,Assembly Plant US
MAT-818224,E-21-2,1599,Transmission Plant PL,Assembly Plant US
MAT-737291,G-14-2,1071,Transmission Plant PL,Assembly Plant US
MAT-258236,C-01-5,1963,Transmission Plant PL,Assembly Plant US
MAT-816026,D-04-2,2019,Transmission Plant PL,Assembly Plant US
MAT-575312,A-18-4,3493,Transmission Plant PL,Assembly Plant US
MAT-288910,G-11-1,2592,Transmission Plant PL,Assembly Plant US
MAT-449208,B-18-4,3357,Transmission Plant PL,Assembly Plant US
MAT-354425,C-20-5,3993,Transmission Plant PL,Assembly Plant US
MAT-416103,E-14-5,4617,Transmission Plant PL,Assembly Plant US
MAT-785673,A-14-1,3396,Transmission Plant PL,Assembly Plant US
MAT-478430,C-12-2,4665,Transmission Plant PL,Assembly Plant US
MAT-942472,A-04-5,4577,Transmission Plant PL,Assembly Plant US
MAT-166111,C-15-1,3890,Transmission Plant PL,Assembly Plant US
MAT-707774,A-17-3,4011,Transmission Plant PL,Assembly Plant US
MAT-289665,F-12-2,3361,Transmission Plant PL,Assembly Plant US
MAT-537813,H-08-1,1989,Transmission Plant PL,Assembly Plant US
MAT-483147,B-24-1,4440,Transmission Plant PL,Assembly Plant US
MAT-577070,C-24-4,707,Transmission Plant PL,Assembly Plant US
MAT-163376,D-12-2,1836,Transmission Plant PL,Assembly Plant US
MAT-543081,H-14-2,4805,Transmission Plant PL,Assembly Plant US
MAT-948491,D-27-5,550,Transmission Plant PL,Assembly Plant US
MAT-770868,F-14-3,326,Transmission Plant PL,Assembly Plant US
MAT-360937,D-08-4,3990,Transmission Plant PL,Assembly Plant US
MAT-347639,E-09-3,938,Transmission Plant PL,Assembly Plant US
MAT-146395,C-18-2,3749,Transmission Plant PL,Assembly Plant US
MAT-659028,A-23-4,1827,Transmission Plant PL,Assembly Plant US
MAT-898037,E-20-3,2477,Transmission Plant PL,Assembly Plant US
MAT-732938,A-20-4,4950,Transmission Plant PL,Assembly Plant US
MAT-831790,A-01-3,3193,Transmission Plant PL,Assembly Plant US
MAT-587264,F-10-5,3105,Transmission Plant PL,Assembly Plant US
MAT-410986,D-22-3,2162,Transmission Plant PL,Assembly Plant US
MAT-987418,F-02-2,1225,Transmission Plant PL,Assembly Plant US
MAT-853642,E-03-4,3610,Transmission Plant PL,Assembly Plant US
MAT-906434,A-14-3,446,Transmission Plant PL,Assembly Plant US
MAT-764768,B-12-5,1245,Transmission Plant PL,Assembly Plant US
MAT-369492,F-04-4,1754,Transmission Plant PL,Assembly Plant US
MAT-465578,H-22-4,4426,Transmission Plant PL,Assembly Plant US
MAT-504447,D-21-1,997,Transmission Plant PL,Assembly Plant US
MAT-757615,B-13-1,3104,Transmission Plant PL,Assembly Plant US
MAT-426820,D-12-2,4189,Transmission Plant PL,Assembly Plant US
MAT-884451,G-18-1,2620,Transmission Plant PL,Assembly Plant US
MAT-245562,D-10-2,2654,Transmission Plant PL,Assembly Plant US
MAT-998682,F-25-1,4790,Transmission Plant PL,Assembly Plant US
MAT-953608,D-05-5,243,Transmission Plant PL,Assembly Plant US
MAT-983389,F-20-5,4306,Transmission Plant PL,Assembly Plant US
MAT-227965,F-04-4,809,Transmission Plant PL,Assembly Plant US
MAT-597468,C-17-5,4496,Transmission Plant PL,Assembly Plant US
MAT-982911,F-16-4,2936,Transmission Plant PL,Assembly Plant US
MAT-486000,A-16-2,1377,Transmission Plant PL,Assembly Plant US
MAT-561475,C-28-1,3615,Transmission Plant PL,Assembly Plant US
MAT-486196,C-06-1,2622,Transmission Plant PL,Assembly Plant US
MAT-712903,E-16-2,781,Transmission Plant PL,Assembly Plant US
MAT-933349,C-20-2,4794,Transmission Plant PL,Assembly Plant US
MAT-176891,G-06-5,1408,Transmission Plant PL,Assembly Plant US
MAT-734763,F-08-2,975,Transmission Plant PL,Assembly Plant US
MAT-608740,D-23-3,4926,Transmission Plant PL,Assembly Plant US
MAT-722012,B-03-4,1082,Transmission Plant PL,Assembly Plant US
MAT-938130,D-27-4,3599,Transmission Plant PL,Assembly Plant US
MAT-116028,C-13-5,2654,Transmission Plant PL,Assembly Plant US
MAT-166239,D-23-4,2824,Transmission Plant PL,Assembly Plant US
MAT-486823,D-28-4,3544,Transmission Plant PL,Assembly Plant US
MAT-323423,E-07-2,2668,Transmission Plant PL,Assembly Plant US
MAT-190709,E-08-3,2963,Transmission Plant PL,Assembly Plant US
MAT-868704,H-29-5,1512,Transmission Plant PL,Assembly Plant US
MAT-638268,H-12-4,2195,Transmission Plant PL,Assembly Plant US
MAT-156000,B-22-1,4429,Transmission Plant PL,Assembly Plant US
MAT-770820,H-29-4,3484,Transmission Plant PL,Assembly Plant US
MAT-824222,E-16-4,3300,Transmission Plant PL,Assembly Plant US
MAT-997183,D-15-4,415,Transmission Plant PL,Assembly Plant US
MAT-221661,C-28-1,956,Transmission Plant PL,Assembly Plant US
MAT-276069,B-14-2,2411,Transmission Plant PL,Assembly Plant US
MAT-684285,D-11-5,2196,Transmission Plant PL,Assembly Plant US
MAT-577069,D-06-3,4914,Transmission Plant PL,Assembly Plant US
MAT-706130,C-11-4,1337,Transmission Plant PL,Assembly Plant US
MAT-120181,G-12-1,4029,Transmission Plant PL,Assembly Plant US
MAT-935845,E-20-4,4402,Transmission Plant PL,Assembly Plant US
MAT-876728,F-27-3,4927,Transmission Plant PL,Assembly Plant US
MAT-597762,D-01-3,2729,Transmission Plant PL,Assembly Plant US
MAT-794514,F-09-1,298,Transmission Plant PL,Assembly Plant US
MAT-124290,B-23-2,771,Transmission Plant PL,Assembly Plant US
MAT-317068,C-05-2,2491,Transmission Plant PL,Assembly Plant US
MAT-920594,H-12-5,2761,Transmission Plant PL,Assembly Plant US
MAT-558141,G-16-3,3049,Transmission Plant PL,Assembly Plant US
MAT-111780,D-25-3,2868,Transmission Plant PL,Assembly Plant US
MAT-851344,G-07-1,4721,Transmission Plant PL,Assembly Plant US
MAT-833905,G-25-1,1678,Transmission Plant PL,Assembly Plant US
MAT-778811,H-26-4,667,Transmission Plant PL,Assembly Plant US
MAT-674903,G-27-3,1530,Transmission Plant PL,Assembly Plant US
MAT-259390,H-25-2,2589,Transmission Plant PL,Assembly Plant US
MAT-793854,F-18-4,2098,Transmission Plant PL,Assembly Plant US
MAT-794240,D-25-5,325,Transmission Plant PL,Assembly Plant US
MAT-664832,C-29-2,2369,Transmission Plant PL,Assembly Plant US
MAT-240696,E-22-5,3318,Transmission Plant PL,Assembly Plant US
MAT-914015,G-06-3,1538,Seating & Interior Plant PL,Assembly Plant US
MAT-616090,C-08-1,2455,Seating & Interior Plant PL,Assembly Plant US
MAT-921630,E-21-4,896,Seating & Interior Plant PL,Assembly Plant US
MAT-913176,D-22-4,768,Seating & Interior Plant PL,Assembly Plant US
MAT-990192,B-07-3,3714,Seating & Interior Plant PL,Assembly Plant US
MAT-937424,D-04-5,4624,Seating & Interior Plant PL,Assembly Plant US
MAT-882590,B-26-3,984,Seating & Interior Plant PL,Assembly Plant US
MAT-192346,B-21-3,2966,Seating & Interior Plant PL,Assembly Plant US
MAT-327726,A-05-3,3468,Seating & Interior Plant PL,Assembly Plant US
MAT-318298,E-23-5,1014,Seating & Interior Plant PL,Assembly Plant US
MAT-327702,A-22-4,286,Seating & Interior Plant PL,Assembly Plant US
MAT-955415,A-29-4,865,Seating & Interior Plant PL,Assembly Plant US
MAT-996299,A-21-5,1659,Seating & Interior Plant PL,Assembly Plant US
MAT-372266,A-21-2,2462,Seating & Interior Plant PL,Assembly Plant US
MAT-412761,F-11-5,1526,Seating & Interior Plant PL,Assembly Plant US
MAT-874001,D-08-2,1003,Seating & Interior Plant PL,Assembly Plant US
MAT-828954,E-16-1,1106,Seating & Interior Plant PL,Assembly Plant US
MAT-322250,H-13-2,2469,Seating & Interior Plant PL,Assembly Plant US
MAT-845054,D-27-4,4040,Seating & Interior Plant PL,Assembly Plant US
MAT-776233,C-25-3,429,Seating & Interior Plant PL,Assembly Plant US
MAT-378118,C-17-3,4681,Seating & Interior Plant PL,Assembly Plant US
MAT-723305,C-05-4,4375,Seating & Interior Plant PL,Assembly Plant US
MAT-776322,E-22-5,2904,Seating & Interior Plant PL,Assembly Plant US
MAT-828966,B-07-5,1796,Seating & Interior Plant PL,Assembly Plant US
MAT-913364,A-27-1,1214,Seating & Interior Plant PL,Assembly Plant US
MAT-476250,H-08-3,884,Seating & Interior Plant PL,Assembly Plant US
MAT-703475,C-14-3,2098,Seating & Interior Plant PL,Assembly Plant US
MAT-539298,C-22-2,2298,Seating & Interior Plant PL,Assembly Plant US
MAT-774295,C-08-3,3102,Seating & Interior Plant PL,Assembly Plant US
MAT-929217,A-26-2,1393,Seating & Interior Plant PL,Assembly Plant US
MAT-953256,A-08-2,1017,Seating & Interior Plant PL,Assembly Plant US
MAT-229483,B-14-5,1886,Seating & Interior Plant PL,Assembly Plant US
MAT-863529,H-06-5,2949,Seating & Interior Plant PL,Assembly Plant US
MAT-361991,G-29-1,4896,Seating & Interior Plant PL,Assembly Plant US
MAT-425146,G-22-4,1020,Seating & Interior Plant PL,Assembly Plant US
MAT-345264,E-23-1,4926,Seating & Interior Plant PL,Assembly Plant US
MAT-399817,H-05-5,1103,Seating & Interior Plant PL,Assembly Plant US
MAT-401851,D-16-4,3055,Seating & Interior Plant PL,Assembly Plant US
MAT-999631,C-13-4,4055,Seating & Interior Plant PL,Assembly Plant US
MAT-147188,G-02-5,599,Seating & Interior Plant PL,Assembly Plant US
MAT-567494,A-11-1,4938,Seating & Interior Plant PL,Assembly Plant US
MAT-214219,D-21-5,289,Seating & Interior Plant PL,Assembly Plant US
MAT-739323,D-08-2,2255,Seating & Interior Plant PL,Assembly Plant US
MAT-517306,A-10-3,3338,Seating & Interior Plant PL,Assembly Plant US
MAT-689260,F-22-2,3013,Seating & Interior Plant PL,Assembly Plant US
MAT-917827,G-12-4,874,Seating & Interior Plant PL,Assembly Plant US
MAT-446253,H-10-1,627,Seating & Interior Plant PL,Assembly Plant US
MAT-769069,C-22-3,1222,Seating & Interior Plant PL,Assembly Plant US
MAT-875868,G-17-5,1100,Seating & Interior Plant PL,Assembly Plant US
MAT-359144,E-10-3,610,Seating & Interior Plant PL,Assembly Plant US
MAT-404540,F-28-3,2747,Seating & Interior Plant PL,Assembly Plant US
MAT-688940,H-01-3,2228,Seating & Interior Plant PL,Assembly Plant US
MAT-570375,G-07-2,2387,Seating & Interior Plant PL,Assembly Plant US
MAT-721886,G-28-2,817,Seating & Interior Plant PL,Assembly Plant US
MAT-136304,B-06-5,1649,Seating & Interior Plant PL,Assembly Plant US
MAT-906221,C-10-3,4509,Seating & Interior Plant PL,Assembly Plant US
MAT-772990,B-02-1,4184,Seating & Interior Plant PL,Assembly Plant US
MAT-754808,E-17-4,828,Seating & Interior Plant PL,Assembly Plant US
MAT-547107,H-18-1,1898,Seating & Interior Plant PL,Assembly Plant US
MAT-271371,C-10-5,2844,Seating & Interior Plant PL,Assembly Plant US
MAT-222987,B-29-2,2957,Seating & Interior Plant PL,Assembly Plant US
MAT-538059,G-18-1,4548,Seating & Interior Plant PL,Assembly Plant US
MAT-381582,F-13-4,2819,Seating & Interior Plant PL,Assembly Plant US
MAT-238955,C-04-5,2162,Seating & Interior Plant PL,Assembly Plant US
MAT-220772,F-12-4,3743,Seating & Interior Plant PL,Assembly Plant US
MAT-184005,D-13-3,728,Seating & Interior Plant PL,Assembly Plant US
MAT-496342,B-11-4,3021,Seating & Interior Plant PL,Assembly Plant US
MAT-240810,G-12-3,1717,Seating & Interior Plant PL,Assembly Plant US
MAT-557814,F-28-5,2144,Seating & Interior Plant PL,Assembly Plant US
MAT-962038,B-14-3,4868,Seating & Interior Plant PL,Assembly Plant US
MAT-756031,B-08-5,3874,Seating & Interior Plant PL,Assembly Plant US
MAT-832571,H-29-5,4116,Seating & Interior Plant PL,Assembly Plant US
MAT-823128,H-11-3,1423,Seating & Interior Plant PL,Assembly Plant US
MAT-543093,D-26-5,4365,Seating & Interior Plant PL,Assembly Plant US
MAT-225950,D-22-1,1059,Seating & Interior Plant PL,Assembly Plant US
MAT-512794,C-13-4,3136,Seating & Interior Plant PL,Assembly Plant US
MAT-443694,H-05-5,1734,Seating & Interior Plant PL,Assembly Plant US
MAT-326932,C-24-1,838,Seating & Interior Plant PL,Assembly Plant US
MAT-508218,E-29-1,2197,Seating & Interior Plant PL,Assembly Plant US
MAT-290477,B-12-2,4587,Seating & Interior Plant PL,Assembly Plant US
MAT-198598,A-14-3,3137,Seating & Interior Plant PL,Assembly Plant US
MAT-531515,E-16-3,4314,Seating & Interior Plant PL,Assembly Plant US
MAT-825284,B-10-3,4556,Seating & Interior Plant PL,Assembly Plant US
MAT-821894,D-26-1,3203,Seating & Interior Plant PL,Assembly Plant US
MAT-919122,G-18-2,3680,Seating & Interior Plant PL,Assembly Plant US
MAT-343483,B-25-2,2921,Seating & Interior Plant PL,Assembly Plant US
MAT-976331,D-22-3,3693,Seating & Interior Plant PL,Assembly Plant US
MAT-348616,F-27-2,1844,Seating & Interior Plant PL,Assembly Plant US
MAT-825033,G-03-5,2140,Seating & Interior Plant PL,Assembly Plant US
MAT-774125,B-18-5,1577,Seating & Interior Plant PL,Assembly Plant US
MAT-459456,B-20-2,546,Seating & Interior Plant PL,Assembly Plant US
MAT-344128,B-12-2,4508,Seating & Interior Plant PL,Assembly Plant US
MAT-228165,G-20-2,3310,Seating & Interior Plant PL,Assembly Plant US
MAT-928145,E-16-2,1782,Seating & Interior Plant PL,Assembly Plant US
MAT-622425,C-27-2,1537,Seating & Interior Plant PL,Assembly Plant US
MAT-432695,C-27-1,654,Seating & Interior Plant PL,Assembly Plant US
MAT-908012,F-18-2,4895,Seating & Interior Plant PL,Assembly Plant US
MAT-170835,A-20-5,1185,Seating & Interior Plant PL,Assembly Plant US
MAT-408665,F-03-5,4695,Seating & Interior Plant PL,Assembly Plant US
MAT-759921,A-29-1,4888,Seating & Interior Plant PL,Assembly Plant US
MAT-899284,E-22-2,1267,Seating & Interior Plant PL,Assembly Plant US
MAT-764274,G-10-4,673,Seating & Interior Plant PL,Assembly Plant US
MAT-434728,A-26-2,2381,Seating & Interior Plant PL,Assembly Plant US
MAT-701372,H-17-5,4437,Seating & Interior Plant PL,Assembly Plant US
MAT-921605,D-02-1,1665,Seating & Interior Plant PL,Assembly Plant US
MAT-302526,F-09-5,1058,Seating & Interior Plant PL,Assembly Plant US
MAT-748239,C-22-3,563,Seating & Interior Plant PL,Assembly Plant US
MAT-840740,E-05-1,2567,Seating & Interior Plant PL,Assembly Plant US
MAT-379177,H-05-1,3353,Seating & Interior Plant PL,Assembly Plant US
MAT-288379,C-29-5,2859,Seating & Interior Plant PL,Assembly Plant US
MAT-856732,E-04-5,449,Seating & Interior Plant PL,Assembly Plant US
MAT-315863,B-27-3,2522,Seating & Interior Plant PL,Assembly Plant US
MAT-957088,B-03-1,3527,Seating & Interior Plant PL,Assembly Plant US
MAT-105032,A-22-3,4311,Seating & Interior Plant PL,Assembly Plant US
MAT-894407,B-22-2,4800,Seating & Interior Plant PL,Assembly Plant US
MAT-366027,G-07-3,4242,Seating & Interior Plant PL,Assembly Plant US
MAT-897178,D-07-3,865,Seating & Interior Plant PL,Assembly Plant US
MAT-260590,G-25-1,4566,Seating & Interior Plant PL,Assembly Plant US
MAT-918630,D-04-1,4339,Seating & Interior Plant PL,Assembly Plant US
MAT-961654,H-09-5,555,Seating & Interior Plant PL,Assembly Plant US
MAT-806779,C-12-4,1210,Seating & Interior Plant PL,Assembly Plant US
MAT-281024,E-14-3,4008,Seating & Interior Plant PL,Assembly Plant US
MAT-976081,D-28-2,2800,Seating & Interior Plant PL,Assembly Plant US
MAT-791786,E-24-5,3255,Seating & Interior Plant PL,Assembly Plant US
MAT-176793,G-25-1,698,Seating & Interior Plant PL,Assembly Plant US
MAT-392155,D-24-5,4483,Seating & Interior Plant PL,Assembly Plant US
MAT-587557,G-08-2,1535,Seating & Interior Plant PL,Assembly Plant US
MAT-412875,C-18-1,4699,Seating & Interior Plant PL,Assembly Plant US
MAT-491166,H-24-2,3534,Seating & Interior Plant PL,Assembly Plant US
MAT-888175,E-03-4,1663,Seating & Interior Plant PL,Assembly Plant US
MAT-163564,B-24-1,448,Seating & Interior Plant PL,Assembly Plant US
MAT-531172,D-05-5,3820,Seating & Interior Plant PL,Assembly Plant US
MAT-805549,A-02-1,3940,Seating & Interior Plant PL,Assembly Plant US
MAT-877254,G-26-3,2777,Seating & Interior Plant PL,Assembly Plant US
MAT-609155,F-04-2,3547,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-879867,G-05-3,1832,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-630057,A-25-4,2544,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-588057,F-25-3,3411,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-512958,F-05-1,3204,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-832329,C-25-4,1215,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-265703,F-12-5,4105,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-474876,E-08-1,2953,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-968708,H-06-3,1210,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-701866,G-07-2,2567,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-540287,E-15-3,459,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-950403,H-14-2,3388,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-467265,G-23-2,1941,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-397154,B-12-4,4170,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-746783,C-24-3,415,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-415662,F-06-4,4591,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-919310,H-02-5,108,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-594412,G-13-3,3438,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-160104,C-25-3,744,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-899458,C-25-1,1700,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-117156,C-23-5,498,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-372888,D-21-1,4966,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-266329,A-15-2,2005,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-107721,H-16-5,3622,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-277713,D-19-2,1585,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-233640,F-27-4,2800,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-728465,B-26-4,777,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-881779,E-26-2,4304,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-340593,E-02-2,1337,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-102690,A-23-1,3267,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-863809,C-26-4,4681,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-167563,C-23-3,2967,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-638197,G-09-4,2325,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-537066,F-21-1,4586,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-502262,H-06-4,2023,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-727972,A-13-5,3568,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-354911,H-03-4,2052,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-392633,C-22-2,2633,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-980999,E-11-1,3919,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-579287,E-25-1,3071,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-291153,H-08-1,3096,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-214931,C-08-1,3259,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-870322,B-14-5,1285,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-785737,E-26-2,1037,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-973644,D-05-3,139,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-938622,C-13-4,784,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-919811,C-16-3,4209,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-922096,B-19-4,3012,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-326221,B-12-5,3081,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-676796,E-07-2,144,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-723391,E-15-5,402,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-557099,A-27-2,907,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-544308,B-26-4,1400,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-134338,F-02-3,4873,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-684583,D-24-5,166,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-221368,B-16-2,4730,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-532122,H-23-3,4234,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-556511,E-03-4,2173,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-939666,D-21-2,4889,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-555915,A-01-4,1667,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-738255,B-06-4,4100,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-190250,F-27-3,1992,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-484783,H-05-2,4847,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-782744,C-22-5,635,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-403662,F-20-4,1975,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-257930,B-12-2,1935,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-306387,C-14-4,2728,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-233738,A-10-5,599,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-881191,D-18-5,2244,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-746778,H-19-4,2553,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-413261,G-01-4,1642,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-971535,B-02-3,1333,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-288634,D-16-5,1887,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-943366,F-21-5,2464,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-732164,F-20-1,4830,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-862519,H-17-5,990,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-765748,A-12-3,118,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-725256,E-14-5,4247,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-553766,E-26-4,3176,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-946091,G-01-4,3381,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-619442,F-05-1,4036,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-205278,G-21-2,2779,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-836640,C-14-4,2067,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-391213,A-26-4,979,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-930240,F-10-1,840,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-163157,C-03-3,2634,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-295722,A-06-2,3493,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-182541,B-18-4,2374,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-533986,F-11-4,263,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-595928,B-02-4,4474,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-849617,G-28-1,1998,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-552424,H-04-4,3370,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-991318,G-14-4,1932,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-507415,G-04-2,1732,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-352826,B-23-2,4325,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-526349,B-24-3,693,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-333224,E-05-1,4260,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-229763,G-17-3,1002,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-256232,D-18-5,4983,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-468216,F-22-5,3160,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-925605,E-27-3,4801,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-815879,H-07-5,3443,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-840747,A-06-5,3881,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-465303,G-02-2,1347,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-565457,D-01-3,3223,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-228370,H-24-3,615,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-118445,G-06-1,1675,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-734004,F-25-1,1490,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-304291,D-26-4,2799,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-761181,G-18-4,2833,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-959834,E-29-3,3595,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-397922,D-05-5,423,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-362103,G-16-3,1314,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-560779,E-23-1,3433,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-430808,B-14-3,575,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-359318,D-29-5,2198,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-329126,C-26-2,3932,Electronics & Wiring Harness Plant MX,Assembly Plant US
