OrderRef,EquipID,Type,DowntimeMinutes,MTBFHours,LinkedAssetRef
WO-2050497,ASSET-00098,Corrective,35,1462,000050000087
WO-2050498,ASSET-00098,Emergency,278,826,000050000087
WO-2050499,ASSET-00098,Corrective,153,1450,000050000087
WO-2050500,ASSET-00098,Corrective,216,1571,000050000087
WO-2050501,ASSET-00099,Preventive,0,,000050000088
WO-2050502,ASSET-00099,Emergency,463,1551,000050000088
WO-2050503,ASSET-00099,Corrective,52,656,000050000088
WO-2050504,ASSET-00099,Preventive,0,,000050000088
WO-2050505,ASSET-00099,Preventive,0,,000050000088
WO-2050506,ASSET-00099,Preventive,0,,000050000088
WO-2050507,ASSET-00100,Preventive,0,,000050000089
WO-2050508,ASSET-00100,Corrective,231,539,000050000089
WO-2050509,ASSET-00100,Preventive,0,,000050000089
WO-2050510,ASSET-00100,Preventive,0,,000050000089
WO-2050511,ASSET-00100,Emergency,322,1567,000050000089
WO-2050512,ASSET-00101,Corrective,209,1556,000050000090
WO-2050513,ASSET-00101,Corrective,185,1907,000050000090
WO-2050514,ASSET-00101,Corrective,77,1432,000050000090
WO-2050515,ASSET-00102,Corrective,208,1318,000050000091
WO-2050516,ASSET-00102,Preventive,0,,000050000091
WO-2050517,ASSET-00102,Corrective,36,651,000050000091
WO-2050518,ASSET-00102,Preventive,0,,000050000091
WO-2050519,ASSET-00103,Corrective,217,1847,000050000092
WO-2050520,ASSET-00103,Preventive,0,,000050000092
WO-2050521,ASSET-00104,Preventive,0,,000050000093
WO-2050522,ASSET-00104,Preventive,0,,000050000093
WO-2050523,ASSET-00104,Emergency,391,828,000050000093
WO-2050524,ASSET-00105,Preventive,0,,000050000094
WO-2050525,ASSET-00106,Preventive,0,,000050000095
WO-2050526,ASSET-00106,Corrective,237,529,000050000095
WO-2050527,ASSET-00106,Preventive,0,,000050000095
WO-2050528,ASSET-00106,Emergency,342,1092,000050000095
WO-2050529,ASSET-00106,Preventive,0,,000050000095
WO-2050530,ASSET-00106,Corrective,184,802,000050000095
WO-2050531,ASSET-00107,Preventive,0,,000050000096
WO-2050532,ASSET-00107,Preventive,0,,000050000096
WO-2050533,ASSET-00107,Preventive,0,,000050000096
WO-2050534,ASSET-00107,Preventive,0,,000050000096
WO-2050535,ASSET-00107,Corrective,195,1766,000050000096
WO-2050536,ASSET-00107,Corrective,40,1769,000050000096
WO-2050537,ASSET-00107,Preventive,0,,000050000096
WO-2050538,ASSET-00107,Preventive,0,,000050000096
WO-2050539,ASSET-00107,Preventive,0,,000050000096
WO-2050540,ASSET-00108,Preventive,0,,000050000097
WO-2050541,ASSET-00108,Preventive,0,,000050000097
WO-2050542,ASSET-00108,Corrective,42,999,000050000097
WO-2050543,ASSET-00108,Corrective,136,546,000050000097
WO-2050544,ASSET-00108,Preventive,0,,000050000097
WO-2050545,ASSET-00108,Preventive,0,,000050000097
WO-2050546,ASSET-00109,Corrective,227,1833,000050000099
WO-2050547,ASSET-00109,Preventive,0,,000050000099
WO-2050548,ASSET-00109,Corrective,215,1688,000050000099
WO-2050549,ASSET-00109,Corrective,230,1655,000050000099
WO-2050550,ASSET-00109,Corrective,123,349,000050000099
WO-2050551,ASSET-00109,Corrective,234,1807,000050000099
WO-2050552,ASSET-00109,Emergency,425,799,000050000099
WO-2050553,ASSET-00110,Preventive,0,,000050000100
WO-2050554,ASSET-00110,Preventive,0,,000050000100
WO-2050555,ASSET-00110,Corrective,168,512,000050000100
WO-2050556,ASSET-00111,Preventive,0,,000050000101
WO-2050557,ASSET-00111,Corrective,171,775,000050000101
WO-2050558,ASSET-00111,Corrective,154,603,000050000101
WO-2050559,ASSET-00112,Emergency,206,1322,000050000102
WO-2050560,ASSET-00112,Corrective,93,562,000050000102
WO-2050561,ASSET-00112,Corrective,123,231,000050000102
WO-2050562,ASSET-00112,Preventive,0,,000050000102
WO-2050563,ASSET-00112,Corrective,116,1932,000050000102
WO-2050564,ASSET-00112,Preventive,0,,000050000102
WO-2050565,ASSET-00113,Preventive,0,,000050000103
WO-2050566,ASSET-00113,Preventive,0,,000050000103
WO-2050567,ASSET-00113,Preventive,0,,000050000103
WO-2050568,ASSET-00113,Preventive,0,,000050000103
WO-2050569,ASSET-00113,Corrective,208,462,000050000103
WO-2050570,ASSET-00113,Preventive,0,,000050000103
WO-2050571,ASSET-00113,Corrective,88,1772,000050000103
WO-2050572,ASSET-00114,Preventive,0,,000050000104
WO-2050573,ASSET-00114,Preventive,0,,000050000104
WO-2050574,ASSET-00114,Corrective,80,1049,000050000104
WO-2050575,ASSET-00114,Preventive,0,,000050000104
WO-2050576,ASSET-00114,Preventive,0,,000050000104
WO-2050577,ASSET-00114,Preventive,0,,000050000104
WO-2050578,ASSET-00115,Preventive,0,,000050000105
WO-2050579,ASSET-00115,Corrective,221,669,000050000105
WO-2050580,ASSET-00115,Preventive,0,,000050000105
WO-2050581,ASSET-00115,Preventive,0,,000050000105
WO-2050582,ASSET-00115,Preventive,0,,000050000105
WO-2050583,ASSET-00116,Corrective,137,1823,000050000106
WO-2050584,ASSET-00116,Corrective,229,1451,000050000106
WO-2050585,ASSET-00116,Corrective,62,830,000050000106
WO-2050586,ASSET-00117,Corrective,62,1037,000050000107
WO-2050587,ASSET-00117,Corrective,189,704,000050000107
WO-2050588,ASSET-00117,Preventive,0,,000050000107
WO-2050589,ASSET-00117,Emergency,415,1514,000050000107
WO-2050590,ASSET-00117,Preventive,0,,000050000107
WO-2050591,ASSET-00118,Emergency,289,1023,000050000108
WO-2050592,ASSET-00118,Preventive,0,,000050000108
WO-2050593,ASSET-00118,Corrective,178,1251,000050000108
WO-2050594,ASSET-00118,Emergency,454,1769,000050000108
WO-2050595,ASSET-00118,Preventive,0,,000050000108
WO-2050596,ASSET-00118,Corrective,156,1382,000050000108
WO-2050597,ASSET-00118,Corrective,97,304,000050000108
WO-2050598,ASSET-00118,Preventive,0,,000050000108
WO-2050599,ASSET-00119,Preventive,0,,000050000109
WO-2050600,ASSET-00119,Preventive,0,,000050000109
WO-2050601,ASSET-00119,Preventive,0,,000050000109
WO-2050602,ASSET-00119,Preventive,0,,000050000109
WO-2050603,ASSET-00119,Corrective,164,1408,000050000109
WO-2050604,ASSET-00120,Preventive,0,,000050000110
WO-2050605,ASSET-00120,Preventive,0,,000050000110
WO-2050606,ASSET-00120,Corrective,75,1104,000050000110
WO-2050607,ASSET-00120,Preventive,0,,000050000110
WO-2050608,ASSET-00120,Corrective,223,1500,000050000110
WO-2050609,ASSET-00120,Preventive,0,,000050000110
WO-2050610,ASSET-00121,Corrective,93,361,000050000111
WO-2050611,ASSET-00121,Emergency,504,1829,000050000111
WO-2050612,ASSET-00122,Corrective,156,318,000050000112
WO-2050613,ASSET-00122,Preventive,0,,000050000112
WO-2050614,ASSET-00122,Preventive,0,,000050000112
WO-2050615,ASSET-00122,Preventive,0,,000050000112
WO-2050616,ASSET-00122,Corrective,47,1396,000050000112
WO-2050617,ASSET-00122,Corrective,196,1267,000050000112
WO-2050618,ASSET-00123,Corrective,141,1783,000050000113
WO-2050619,ASSET-00123,Preventive,0,,000050000113
WO-2050620,ASSET-00123,Corrective,180,1199,000050000113
WO-2050621,ASSET-00123,Corrective,154,673,000050000113
WO-2050622,ASSET-00123,Preventive,0,,000050000113
WO-2050623,ASSET-00124,Corrective,43,1901,000050000114
WO-2050624,ASSET-00124,Corrective,80,376,000050000114
WO-2050625,ASSET-00124,Corrective,219,797,000050000114
WO-2050626,ASSET-00125,Preventive,0,,000050000115
WO-2050627,ASSET-00125,Corrective,34,882,000050000115
WO-2050628,ASSET-00125,Corrective,56,1307,000050000115
WO-2050629,ASSET-00125,Preventive,0,,000050000115
WO-2050630,ASSET-00125,Preventive,0,,000050000115
WO-2050631,ASSET-00125,Corrective,159,742,000050000115
WO-2050632,ASSET-00126,Corrective,104,997,000050000116
WO-2050633,ASSET-00126,Preventive,0,,000050000116
WO-2050634,ASSET-00126,Corrective,100,1174,000050000116
WO-2050635,ASSET-00126,Emergency,290,237,000050000116
WO-2050636,ASSET-00127,Preventive,0,,000050000117
WO-2050637,ASSET-00127,Preventive,0,,000050000117
WO-2050638,ASSET-00127,Preventive,0,,000050000117
WO-2050639,ASSET-00128,Preventive,0,,000050000118
WO-2050640,ASSET-00128,Preventive,0,,000050000118
WO-2050641,ASSET-00128,Preventive,0,,000050000118
WO-2050642,ASSET-00128,Corrective,110,1777,000050000118
WO-2050643,ASSET-00128,Preventive,0,,000050000118
WO-2050644,ASSET-00128,Preventive,0,,000050000118
WO-2050645,ASSET-00129,Preventive,0,,000050000119
WO-2050646,ASSET-00129,Preventive,0,,000050000119
WO-2050647,ASSET-00129,Corrective,36,738,000050000119
WO-2050648,ASSET-00129,Preventive,0,,000050000119
WO-2050649,ASSET-00129,Emergency,261,642,000050000119
WO-2050650,ASSET-00130,Preventive,0,,000050000120
WO-2050651,ASSET-00130,Preventive,0,,000050000120
WO-2050652,ASSET-00130,Corrective,108,656,000050000120
WO-2050653,ASSET-00130,Corrective,61,878,000050000120
WO-2050654,ASSET-00130,Preventive,0,,000050000120
WO-2050655,ASSET-00131,Corrective,181,1922,000050000121
WO-2050656,ASSET-00131,Corrective,43,788,000050000121
WO-2050657,ASSET-00131,Corrective,163,1865,000050000121
WO-2050658,ASSET-00131,Corrective,80,1338,000050000121
WO-2050659,ASSET-00131,Preventive,0,,000050000121
WO-2050660,ASSET-00131,Preventive,0,,000050000121
WO-2050661,ASSET-00131,Corrective,127,714,000050000121
WO-2050662,ASSET-00131,Preventive,0,,000050000121
WO-2050663,ASSET-00132,Preventive,0,,
WO-2050664,ASSET-00132,Corrective,77,1151,
WO-2050665,ASSET-00132,Preventive,0,,
WO-2050666,ASSET-00132,Preventive,0,,
WO-2050667,ASSET-00132,Corrective,102,808,
WO-2050668,ASSET-00133,Corrective,204,1707,000050000122
WO-2050669,ASSET-00133,Preventive,0,,000050000122
WO-2050670,ASSET-00133,Corrective,141,1338,000050000122
WO-2050671,ASSET-00134,Corrective,176,1954,000050000123
WO-2050672,ASSET-00134,Preventive,0,,000050000123
WO-2050673,ASSET-00134,Corrective,75,746,000050000123
WO-2050674,ASSET-00134,Preventive,0,,000050000123
WO-2050675,ASSET-00135,Preventive,0,,000050000124
WO-2050676,ASSET-00135,Preventive,0,,000050000124
WO-2050677,ASSET-00135,Preventive,0,,000050000124
WO-2050678,ASSET-00135,Preventive,0,,000050000124
WO-2050679,ASSET-00135,Preventive,0,,000050000124
WO-2050680,ASSET-00135,Preventive,0,,000050000124
WO-2050681,ASSET-00136,Preventive,0,,000050000125
WO-2050682,ASSET-00136,Corrective,41,1342,000050000125
WO-2050683,ASSET-00136,Preventive,0,,000050000125
WO-2050684,ASSET-00137,Preventive,0,,000050000126
WO-2050685,ASSET-00137,Preventive,0,,000050000126
WO-2050686,ASSET-00137,Corrective,184,310,000050000126
WO-2050687,ASSET-00137,Emergency,95,758,000050000126
WO-2050688,ASSET-00137,Preventive,0,,000050000126
WO-2050689,ASSET-00137,Corrective,61,541,000050000126
WO-2050690,ASSET-00137,Emergency,108,420,000050000126
WO-2050691,ASSET-00138,Preventive,0,,000050000127
WO-2050692,ASSET-00138,Preventive,0,,000050000127
WO-2050693,ASSET-00138,Corrective,119,384,000050000127
WO-2050694,ASSET-00139,Corrective,104,857,000050000128
WO-2050695,ASSET-00139,Preventive,0,,000050000128
WO-2050696,ASSET-00139,Preventive,0,,000050000128
WO-2050697,ASSET-00139,Preventive,0,,000050000128
WO-2050698,ASSET-00139,Preventive,0,,000050000128
WO-2050699,ASSET-00140,Corrective,83,827,000050000129
WO-2050700,ASSET-00141,Corrective,104,1147,000050000130
WO-2050701,ASSET-00141,Emergency,276,1459,000050000130
WO-2050702,ASSET-00141,Preventive,0,,000050000130
WO-2050703,ASSET-00141,Preventive,0,,000050000130
WO-2050704,ASSET-00141,Corrective,66,989,000050000130
WO-2050705,ASSET-00142,Preventive,0,,000050000131
WO-2050706,ASSET-00142,Emergency,462,525,000050000131
WO-2050707,ASSET-00142,Corrective,125,397,000050000131
WO-2050708,ASSET-00142,Corrective,143,773,000050000131
WO-2050709,ASSET-00142,Preventive,0,,000050000131
WO-2050710,ASSET-00142,Preventive,0,,000050000131
WO-2050711,ASSET-00142,Preventive,0,,000050000131
WO-2050712,ASSET-00143,Preventive,0,,000050000132
WO-2050713,ASSET-00143,Corrective,152,1481,000050000132
WO-2050714,ASSET-00143,Preventive,0,,000050000132
WO-2050715,ASSET-00143,Corrective,110,339,000050000132
WO-2050716,ASSET-00144,Corrective,213,265,000050000133
WO-2050717,ASSET-00144,Preventive,0,,000050000133
WO-2050718,ASSET-00144,Corrective,61,967,000050000133
WO-2050719,ASSET-00145,Preventive,0,,000050000134
WO-2050720,ASSET-00145,Preventive,0,,000050000134
WO-2050721,ASSET-00146,Corrective,238,1415,000050000135
WO-2050722,ASSET-00146,Preventive,0,,000050000135
WO-2050723,ASSET-00146,Preventive,0,,000050000135
WO-2050724,ASSET-00146,Preventive,0,,000050000135
WO-2050725,ASSET-00146,Preventive,0,,000050000135
WO-2050726,ASSET-00147,Corrective,166,1703,000050000136
WO-2050727,ASSET-00147,Preventive,0,,000050000136
WO-2050728,ASSET-00147,Emergency,451,1229,000050000136
WO-2050729,ASSET-00147,Emergency,375,692,000050000136
WO-2050730,ASSET-00147,Corrective,100,1228,000050000136
WO-2050731,ASSET-00147,Preventive,0,,000050000136
WO-2050732,ASSET-00147,Corrective,78,788,000050000136
WO-2050733,ASSET-00148,Preventive,0,,000050000137
WO-2050734,ASSET-00148,Preventive,0,,000050000137
WO-2050735,ASSET-00148,Preventive,0,,000050000137
WO-2050736,ASSET-00149,Preventive,0,,000050000138
WO-2050737,ASSET-00149,Corrective,235,842,000050000138
WO-2050738,ASSET-00149,Preventive,0,,000050000138
WO-2050739,ASSET-00149,Corrective,118,1702,000050000138
WO-2050740,ASSET-00149,Emergency,513,1934,000050000138
WO-2050741,ASSET-00149,Corrective,147,670,000050000138
WO-2050742,ASSET-00150,Preventive,0,,000050000139
WO-2050743,ASSET-00150,Corrective,197,1615,000050000139
WO-2050744,ASSET-00150,Corrective,129,597,000050000139
WO-2050745,ASSET-00150,Preventive,0,,000050000139
WO-2050746,ASSET-00150,Preventive,0,,000050000139
WO-2050747,ASSET-00151,Preventive,0,,
WO-2050748,ASSET-00151,Preventive,0,,
WO-2050749,ASSET-00151,Corrective,102,1273,
WO-2050750,ASSET-00152,Preventive,0,,000050000140
WO-2050751,ASSET-00152,Preventive,0,,000050000140
WO-2050752,ASSET-00153,Corrective,223,607,000050000141
WO-2050753,ASSET-00153,Corrective,214,1507,000050000141
WO-2050754,ASSET-00153,Corrective,182,1996,000050000141
WO-2050755,ASSET-00153,Corrective,59,1262,000050000141
WO-2050756,ASSET-00154,Preventive,0,,000050000142
WO-2050757,ASSET-00154,Preventive,0,,000050000142
WO-2050758,ASSET-00154,Corrective,58,712,000050000142
WO-2050759,ASSET-00154,Preventive,0,,000050000142
WO-2050760,ASSET-00154,Preventive,0,,000050000142
WO-2050761,ASSET-00154,Corrective,149,1519,000050000142
WO-2050762,ASSET-00154,Corrective,136,1360,000050000142
WO-2050763,ASSET-00154,Preventive,0,,000050000142
WO-2050764,ASSET-00154,Corrective,120,646,000050000142
WO-2050765,ASSET-00154,Preventive,0,,000050000142
WO-2050766,ASSET-00155,Corrective,229,1649,
WO-2050767,ASSET-00155,Preventive,0,,
WO-2050768,ASSET-00155,Preventive,0,,
WO-2050769,ASSET-00155,Preventive,0,,
WO-2050770,ASSET-00155,Corrective,164,287,
WO-2050771,ASSET-00155,Preventive,0,,
WO-2050772,ASSET-00155,Preventive,0,,
WO-2050773,ASSET-00156,Corrective,99,1396,000050000143
WO-2050774,ASSET-00156,Corrective,133,1308,000050000143
WO-2050775,ASSET-00156,Preventive,0,,000050000143
WO-2050776,ASSET-00157,Corrective,86,353,000050000144
WO-2050777,ASSET-00157,Corrective,166,1470,000050000144
WO-2050778,ASSET-00157,Corrective,82,721,000050000144
WO-2050779,ASSET-00157,Preventive,0,,000050000144
WO-2050780,ASSET-00157,Preventive,0,,000050000144
WO-2050781,ASSET-00157,Corrective,54,1252,000050000144
WO-2050782,ASSET-00158,Preventive,0,,000050000145
WO-2050783,ASSET-00158,Preventive,0,,000050000145
WO-2050784,ASSET-00158,Preventive,0,,000050000145
WO-2050785,ASSET-00158,Corrective,139,348,000050000145
WO-2050786,ASSET-00158,Preventive,0,,000050000145
WO-2050787,ASSET-00158,Emergency,216,1237,000050000145
WO-2050788,ASSET-00159,Emergency,118,1125,000050000146
WO-2050789,ASSET-00159,Preventive,0,,000050000146
WO-2050790,ASSET-00159,Preventive,0,,000050000146
WO-2050791,ASSET-00159,Preventive,0,,000050000146
WO-2050792,ASSET-00160,Preventive,0,,000050000147
WO-2050793,ASSET-00160,Corrective,76,1066,000050000147
WO-2050794,ASSET-00160,Preventive,0,,000050000147
WO-2050795,ASSET-00160,Preventive,0,,000050000147
WO-2050796,ASSET-00160,Corrective,181,392,000050000147
WO-2050797,ASSET-00160,Preventive,0,,000050000147
WO-2050798,ASSET-00160,Preventive,0,,000050000147
WO-2050799,ASSET-00160,Emergency,220,1844,000050000147
WO-2050800,ASSET-00160,Preventive,0,,000050000147
WO-2050801,ASSET-00161,Preventive,0,,000050000148
WO-2050802,ASSET-00161,Corrective,150,1609,000050000148
WO-2050803,ASSET-00161,Emergency,84,1042,000050000148
WO-2050804,ASSET-00161,Corrective,124,1209,000050000148
WO-2050805,ASSET-00162,Preventive,0,,000050000149
WO-2050806,ASSET-00162,Corrective,229,838,000050000149
WO-2050807,ASSET-00162,Preventive,0,,000050000149
WO-2050808,ASSET-00162,Preventive,0,,000050000149
WO-2050809,ASSET-00162,Preventive,0,,000050000149
WO-2050810,ASSET-00163,Preventive,0,,000050000150
WO-2050811,ASSET-00163,Corrective,237,357,000050000150
WO-2050812,ASSET-00163,Corrective,119,968,000050000150
WO-2050813,ASSET-00163,Preventive,0,,000050000150
WO-2050814,ASSET-00163,Corrective,208,624,000050000150
WO-2050815,ASSET-00164,Preventive,0,,000050000151
WO-2050816,ASSET-00164,Preventive,0,,000050000151
WO-2050817,ASSET-00165,Corrective,160,1853,000050000152
WO-2050818,ASSET-00165,Preventive,0,,000050000152
WO-2050819,ASSET-00166,Preventive,0,,000050000153
WO-2050820,ASSET-00166,Preventive,0,,000050000153
WO-2050821,ASSET-00167,Preventive,0,,000050000154
WO-2050822,ASSET-00167,Emergency,515,1325,000050000154
WO-2050823,ASSET-00167,Preventive,0,,000050000154
WO-2050824,ASSET-00167,Corrective,214,1442,000050000154
WO-2050825,ASSET-00167,Emergency,241,1819,000050000154
WO-2050826,ASSET-00167,Emergency,226,1312,000050000154
WO-2050827,ASSET-00167,Preventive,0,,000050000154
WO-2050828,ASSET-00168,Preventive,0,,000050000155
WO-2050829,ASSET-00168,Preventive,0,,000050000155
WO-2050830,ASSET-00168,Preventive,0,,000050000155
WO-2050831,ASSET-00168,Preventive,0,,000050000155
WO-2050832,ASSET-00168,Corrective,181,384,000050000155
WO-2050833,ASSET-00168,Emergency,541,259,000050000155
WO-2050834,ASSET-00169,Preventive,0,,000050000156
WO-2050835,ASSET-00169,Corrective,163,1513,000050000156
WO-2050836,ASSET-00170,Corrective,135,512,000050000157
WO-2050837,ASSET-00170,Corrective,104,1500,000050000157
WO-2050838,ASSET-00170,Preventive,0,,000050000157
WO-2050839,ASSET-00171,Preventive,0,,000050000158
WO-2050840,ASSET-00171,Preventive,0,,000050000158
WO-2050841,ASSET-00171,Preventive,0,,000050000158
WO-2050842,ASSET-00171,Corrective,34,1624,000050000158
WO-2050843,ASSET-00172,Corrective,78,912,000050000159
WO-2050844,ASSET-00172,Preventive,0,,000050000159
WO-2050845,ASSET-00173,Emergency,147,395,000050000160
WO-2050846,ASSET-00173,Corrective,220,334,000050000160
WO-2050847,ASSET-00173,Corrective,89,470,000050000160
WO-2050848,ASSET-00173,Preventive,0,,000050000160
WO-2050849,ASSET-00173,Emergency,296,355,000050000160
WO-2050850,ASSET-00174,Preventive,0,,000050000161
WO-2050851,ASSET-00174,Preventive,0,,000050000161
WO-2050852,ASSET-00174,Preventive,0,,000050000161
WO-2050853,ASSET-00174,Preventive,0,,000050000161
WO-2050854,ASSET-00174,Corrective,91,1362,000050000161
WO-2050855,ASSET-00174,Preventive,0,,000050000161
WO-2050856,ASSET-00175,Emergency,184,770,000050000162
WO-2050857,ASSET-00175,Emergency,361,872,000050000162
WO-2050858,ASSET-00175,Corrective,35,1585,000050000162
WO-2050859,ASSET-00175,Preventive,0,,000050000162
WO-2050860,ASSET-00175,Corrective,169,1549,000050000162
WO-2050861,ASSET-00176,Preventive,0,,000050000163
WO-2050862,ASSET-00176,Preventive,0,,000050000163
WO-2050863,ASSET-00176,Corrective,180,1297,000050000163
WO-2050864,ASSET-00177,Emergency,533,1886,000050000164
WO-2050865,ASSET-00177,Preventive,0,,000050000164
WO-2050866,ASSET-00177,Corrective,192,1539,000050000164
WO-2050867,ASSET-00177,Preventive,0,,000050000164
WO-2050868,ASSET-00177,Corrective,204,1886,000050000164
WO-2050869,ASSET-00178,Corrective,238,1513,
WO-2050870,ASSET-00178,Corrective,153,1013,
WO-2050871,ASSET-00178,Preventive,0,,
WO-2050872,ASSET-00178,Preventive,0,,
WO-2050873,ASSET-00179,Corrective,208,397,
WO-2050874,ASSET-00180,Preventive,0,,000050000165
WO-2050875,ASSET-00180,Preventive,0,,000050000165
WO-2050876,ASSET-00180,Preventive,0,,000050000165
WO-2050877,ASSET-00180,Corrective,170,987,000050000165
WO-2050878,ASSET-00180,Emergency,391,684,000050000165
WO-2050879,ASSET-00180,Preventive,0,,000050000165
WO-2050880,ASSET-00181,Emergency,213,1152,000050000166
WO-2050881,ASSET-00181,Preventive,0,,000050000166
WO-2050882,ASSET-00182,Preventive,0,,000050000167
WO-2050883,ASSET-00182,Preventive,0,,000050000167
WO-2050884,ASSET-00182,Preventive,0,,000050000167
WO-2050885,ASSET-00182,Preventive,0,,000050000167
WO-2050886,ASSET-00182,Preventive,0,,000050000167
WO-2050887,ASSET-00183,Corrective,231,260,000050000168
WO-2050888,ASSET-00183,Corrective,36,1080,000050000168
WO-2050889,ASSET-00184,Preventive,0,,000050000169
WO-2050890,ASSET-00184,Preventive,0,,000050000169
WO-2050891,ASSET-00184,Preventive,0,,000050000169
WO-2050892,ASSET-00184,Preventive,0,,000050000169
WO-2050893,ASSET-00184,Preventive,0,,000050000169
WO-2050894,ASSET-00184,Preventive,0,,000050000169
WO-2050895,ASSET-00184,Preventive,0,,000050000169
WO-2050896,ASSET-00185,Preventive,0,,000050000170
WO-2050897,ASSET-00185,Preventive,0,,000050000170
WO-2050898,ASSET-00185,Corrective,99,1975,000050000170
WO-2050899,ASSET-00185,Corrective,43,1411,000050000170
WO-2050900,ASSET-00185,Corrective,31,772,000050000170
WO-2050901,ASSET-00185,Emergency,477,428,000050000170
WO-2050902,ASSET-00185,Corrective,43,790,000050000170
WO-2050903,ASSET-00186,Corrective,107,1559,000050000171
WO-2050904,ASSET-00186,Corrective,187,572,000050000171
WO-2050905,ASSET-00186,Corrective,94,378,000050000171
WO-2050906,ASSET-00186,Corrective,32,567,000050000171
WO-2050907,ASSET-00186,Corrective,150,941,000050000171
WO-2050908,ASSET-00186,Corrective,163,1642,000050000171
WO-2050909,ASSET-00186,Corrective,198,703,000050000171
WO-2050910,ASSET-00187,Corrective,57,450,000050000172
WO-2050911,ASSET-00187,Emergency,446,344,000050000172
WO-2050912,ASSET-00187,Emergency,266,1109,000050000172
WO-2050913,ASSET-00187,Emergency,196,920,000050000172
WO-2050914,ASSET-00187,Preventive,0,,000050000172
WO-2050915,ASSET-00188,Corrective,168,1509,000050000173
WO-2050916,ASSET-00188,Corrective,117,297,000050000173
WO-2050917,ASSET-00188,Corrective,165,674,000050000173
WO-2050918,ASSET-00189,Preventive,0,,000050000174
WO-2050919,ASSET-00189,Corrective,234,1592,000050000174
WO-2050920,ASSET-00189,Preventive,0,,000050000174
WO-2050921,ASSET-00189,Preventive,0,,000050000174
WO-2050922,ASSET-00189,Emergency,444,1248,000050000174
WO-2050923,ASSET-00189,Preventive,0,,000050000174
WO-2050924,ASSET-00189,Corrective,59,1380,000050000174
WO-2050925,ASSET-00189,Corrective,108,379,000050000174
WO-2050926,ASSET-00190,Preventive,0,,000050000175
WO-2050927,ASSET-00190,Preventive,0,,000050000175
WO-2050928,ASSET-00190,Preventive,0,,000050000175
WO-2050929,ASSET-00190,Corrective,224,1140,000050000175
WO-2050930,ASSET-00190,Preventive,0,,000050000175
WO-2050931,ASSET-00190,Corrective,154,1620,000050000175
WO-2050932,ASSET-00191,Preventive,0,,000050000176
WO-2050933,ASSET-00191,Corrective,116,1185,000050000176
WO-2050934,ASSET-00191,Corrective,164,667,000050000176
WO-2050935,ASSET-00192,Emergency,352,609,000050000177
WO-2050936,ASSET-00192,Corrective,185,623,000050000177
WO-2050937,ASSET-00192,Preventive,0,,000050000177
WO-2050938,ASSET-00192,Corrective,158,1649,000050000177
WO-2050939,ASSET-00192,Preventive,0,,000050000177
WO-2050940,ASSET-00192,Preventive,0,,000050000177
WO-2050941,ASSET-00193,Corrective,176,1425,000050000178
WO-2050942,ASSET-00193,Preventive,0,,000050000178
WO-2050943,ASSET-00193,Preventive,0,,000050000178
WO-2050944,ASSET-00193,Preventive,0,,000050000178
WO-2050945,ASSET-00193,Emergency,397,612,000050000178
WO-2050946,ASSET-00193,Preventive,0,,000050000178
WO-2050947,ASSET-00194,Emergency,510,697,000050000179
WO-2050948,ASSET-00194,Corrective,237,847,000050000179
WO-2050949,ASSET-00194,Preventive,0,,000050000179
WO-2050950,ASSET-00195,Corrective,162,1854,000050000180
WO-2050951,ASSET-00195,Emergency,382,552,000050000180
WO-2050952,ASSET-00195,Preventive,0,,000050000180
WO-2050953,ASSET-00195,Preventive,0,,000050000180
WO-2050954,ASSET-00196,Corrective,105,1102,000050000181
WO-2050955,ASSET-00196,Preventive,0,,000050000181
WO-2050956,ASSET-00196,Emergency,251,1417,000050000181
WO-2050957,ASSET-00196,Preventive,0,,000050000181
WO-2050958,ASSET-00196,Emergency,550,1659,000050000181
WO-2050959,ASSET-00196,Preventive,0,,000050000181
WO-2050960,ASSET-00196,Corrective,216,1251,000050000181
WO-2050961,ASSET-00196,Preventive,0,,000050000181
WO-2050962,ASSET-00196,Preventive,0,,000050000181
WO-2050963,ASSET-00197,Preventive,0,,000050000182
WO-2050964,ASSET-00197,Preventive,0,,000050000182
WO-2050965,ASSET-00198,Preventive,0,,000050000183
WO-2050966,ASSET-00198,Preventive,0,,000050000183
WO-2050967,ASSET-00198,Corrective,114,308,000050000183
WO-2050968,ASSET-00198,Emergency,291,1816,000050000183
WO-2050969,ASSET-00198,Corrective,114,729,000050000183
WO-2050970,ASSET-00198,Preventive,0,,000050000183
WO-2050971,ASSET-00198,Preventive,0,,000050000183
WO-2050972,ASSET-00198,Preventive,0,,000050000183
WO-2050973,ASSET-00199,Emergency,332,1133,
WO-2050974,ASSET-00199,Preventive,0,,
WO-2050975,ASSET-00200,Preventive,0,,000050000184
WO-2050976,ASSET-00200,Preventive,0,,000050000184
WO-2050977,ASSET-00200,Preventive,0,,000050000184
WO-2050978,ASSET-00200,Preventive,0,,000050000184
WO-2050979,ASSET-00201,Corrective,226,1457,000050000185
WO-2050980,ASSET-00201,Preventive,0,,000050000185
WO-2050981,ASSET-00201,Preventive,0,,000050000185
WO-2050982,ASSET-00201,Preventive,0,,000050000185
WO-2050983,ASSET-00201,Preventive,0,,000050000185
WO-2050984,ASSET-00201,Preventive,0,,000050000185
WO-2050985,ASSET-00202,Preventive,0,,000050000186
