MaterialNumber,StorageBin,QtyOnHand,KanbanCardID,IssuingPlant,ReceivingPlant
MAT-381967,D-13-1,4669,KANBAN-00134,Stamping Plant DE,BIW/Welding Plant DE
MAT-716572,D-05-4,4653,KANBAN-00135,Stamping Plant DE,BIW/Welding Plant DE
MAT-986430,B-15-4,948,KANBAN-00136,Stamping Plant DE,BIW/Welding Plant DE
MAT-825590,F-21-2,3789,KANBAN-00137,Stamping Plant DE,BIW/Welding Plant DE
MAT-272824,C-16-5,1306,KANBAN-00138,Stamping Plant DE,BIW/Welding Plant DE
MAT-539688,D-05-4,2298,KANBAN-00139,Stamping Plant DE,BIW/Welding Plant DE
MAT-836786,C-14-4,1998,KANBAN-00140,Stamping Plant DE,BIW/Welding Plant DE
MAT-513803,E-18-4,3501,KANBAN-00141,Stamping Plant DE,BIW/Welding Plant DE
MAT-638485,H-22-5,4830,KANBAN-00142,Stamping Plant DE,BIW/Welding Plant DE
MAT-243075,F-14-1,749,KANBAN-00143,Stamping Plant DE,BIW/Welding Plant DE
MAT-808986,A-03-2,1029,KANBAN-00144,Stamping Plant DE,BIW/Welding Plant DE
MAT-242286,F-05-1,1295,KANBAN-00145,Stamping Plant DE,BIW/Welding Plant DE
MAT-133080,G-28-1,4287,KANBAN-00146,Stamping Plant DE,BIW/Welding Plant DE
MAT-889709,D-22-1,1790,KANBAN-00147,Stamping Plant DE,BIW/Welding Plant DE
MAT-671538,F-24-5,3041,KANBAN-00148,Stamping Plant DE,BIW/Welding Plant DE
MAT-279362,H-24-5,2176,KANBAN-00149,Stamping Plant DE,BIW/Welding Plant DE
MAT-153930,D-01-4,2436,KANBAN-00150,Stamping Plant DE,BIW/Welding Plant DE
MAT-602878,A-03-1,4977,KANBAN-00151,Stamping Plant DE,BIW/Welding Plant DE
MAT-664676,F-03-5,2149,KANBAN-00152,Stamping Plant DE,BIW/Welding Plant DE
MAT-377216,F-14-1,3324,KANBAN-00153,Stamping Plant DE,BIW/Welding Plant DE
MAT-460901,B-29-4,2362,KANBAN-00154,Stamping Plant DE,BIW/Welding Plant DE
MAT-636941,G-20-4,586,KANBAN-00155,Stamping Plant DE,BIW/Welding Plant DE
MAT-955740,G-24-4,3332,KANBAN-00156,Stamping Plant DE,BIW/Welding Plant DE
MAT-787238,A-24-3,2571,KANBAN-00157,Stamping Plant DE,BIW/Welding Plant DE
MAT-900439,G-03-1,4697,KANBAN-00158,Stamping Plant DE,BIW/Welding Plant DE
MAT-963511,E-14-5,3467,KANBAN-00159,Stamping Plant DE,BIW/Welding Plant DE
MAT-857910,C-22-1,2387,KANBAN-00160,Stamping Plant DE,BIW/Welding Plant DE
MAT-404151,F-29-3,3280,KANBAN-00161,Stamping Plant DE,BIW/Welding Plant DE
MAT-257623,C-23-5,572,KANBAN-00162,Stamping Plant DE,BIW/Welding Plant DE
MAT-259710,B-09-4,3433,KANBAN-00163,Stamping Plant DE,BIW/Welding Plant DE
MAT-426096,G-19-4,280,KANBAN-00164,Stamping Plant DE,BIW/Welding Plant DE
MAT-177945,D-07-5,4725,KANBAN-00165,Stamping Plant DE,BIW/Welding Plant DE
MAT-884010,E-19-2,4971,KANBAN-00166,Stamping Plant DE,BIW/Welding Plant DE
MAT-511382,G-13-2,2548,KANBAN-00167,Stamping Plant DE,BIW/Welding Plant DE
MAT-496416,F-11-1,1081,KANBAN-00168,Stamping Plant DE,BIW/Welding Plant DE
MAT-995867,G-01-5,3888,KANBAN-00169,Stamping Plant DE,BIW/Welding Plant DE
MAT-745431,F-15-3,764,KANBAN-00170,Stamping Plant DE,BIW/Welding Plant DE
MAT-825510,H-16-2,3173,KANBAN-00171,Stamping Plant DE,BIW/Welding Plant DE
MAT-623378,E-26-3,2259,KANBAN-00172,Stamping Plant DE,BIW/Welding Plant DE
MAT-441306,B-22-1,550,KANBAN-00173,Stamping Plant DE,BIW/Welding Plant DE
MAT-924540,A-03-2,4353,KANBAN-00174,Stamping Plant DE,BIW/Welding Plant DE
MAT-354989,F-03-4,469,KANBAN-00175,Stamping Plant DE,BIW/Welding Plant DE
MAT-562094,D-24-2,2712,KANBAN-00176,Stamping Plant DE,BIW/Welding Plant DE
MAT-691169,B-28-2,2925,KANBAN-00177,Stamping Plant DE,BIW/Welding Plant DE
MAT-929885,H-06-2,3533,KANBAN-00178,Stamping Plant DE,BIW/Welding Plant DE
MAT-306389,C-22-3,3303,KANBAN-00179,Stamping Plant DE,BIW/Welding Plant DE
MAT-695252,A-13-1,1985,KANBAN-00180,Stamping Plant DE,BIW/Welding Plant DE
MAT-687048,B-20-5,1532,KANBAN-00181,Stamping Plant DE,BIW/Welding Plant DE
MAT-385914,D-05-5,3298,KANBAN-00182,Stamping Plant DE,BIW/Welding Plant DE
MAT-806943,H-18-4,4547,KANBAN-00183,Stamping Plant DE,BIW/Welding Plant DE
MAT-544051,D-11-1,2693,KANBAN-00184,Stamping Plant DE,BIW/Welding Plant DE
MAT-758916,G-08-5,4017,KANBAN-00185,Stamping Plant DE,BIW/Welding Plant DE
MAT-591517,F-05-4,3415,KANBAN-00186,Stamping Plant DE,BIW/Welding Plant DE
MAT-625424,F-16-1,3890,KANBAN-00187,Stamping Plant DE,BIW/Welding Plant DE
MAT-278430,G-01-4,4648,KANBAN-00188,Stamping Plant DE,BIW/Welding Plant DE
MAT-698036,D-28-5,2507,KANBAN-00189,Stamping Plant DE,BIW/Welding Plant DE
MAT-883410,C-11-1,4679,KANBAN-00190,Stamping Plant DE,BIW/Welding Plant DE
MAT-912603,G-16-4,4070,KANBAN-00191,Stamping Plant DE,BIW/Welding Plant DE
MAT-820858,G-11-3,177,KANBAN-00192,Stamping Plant DE,BIW/Welding Plant DE
MAT-222310,E-16-5,1492,KANBAN-00193,Stamping Plant DE,BIW/Welding Plant DE
MAT-552685,A-05-4,1695,KANBAN-00194,Stamping Plant DE,BIW/Welding Plant DE
MAT-438196,B-29-5,3575,KANBAN-00195,Stamping Plant DE,BIW/Welding Plant DE
MAT-879664,A-26-3,3404,KANBAN-00196,Stamping Plant DE,BIW/Welding Plant DE
MAT-699397,A-21-2,3408,KANBAN-00197,Stamping Plant DE,BIW/Welding Plant DE
MAT-607801,E-17-2,358,KANBAN-00198,Stamping Plant DE,BIW/Welding Plant DE
MAT-815179,H-19-5,1322,KANBAN-00199,Stamping Plant DE,BIW/Welding Plant DE
MAT-735154,A-22-4,553,KANBAN-00200,Stamping Plant DE,BIW/Welding Plant DE
MAT-565529,G-03-5,4562,KANBAN-00201,Stamping Plant DE,BIW/Welding Plant DE
MAT-500260,G-07-1,2724,KANBAN-00202,Stamping Plant DE,BIW/Welding Plant DE
MAT-518338,H-08-2,1677,KANBAN-00203,Stamping Plant DE,BIW/Welding Plant DE
MAT-452629,E-11-4,3917,KANBAN-00204,Stamping Plant DE,BIW/Welding Plant DE
MAT-596192,F-14-2,2744,KANBAN-00205,Stamping Plant DE,BIW/Welding Plant DE
MAT-218021,F-05-1,3966,KANBAN-00206,Stamping Plant DE,BIW/Welding Plant DE
MAT-223203,E-13-1,3479,KANBAN-00207,Stamping Plant DE,BIW/Welding Plant DE
MAT-554915,G-19-2,1198,KANBAN-00208,Stamping Plant DE,BIW/Welding Plant DE
MAT-794128,C-26-1,584,KANBAN-00209,Stamping Plant DE,BIW/Welding Plant DE
MAT-400482,E-20-5,4118,KANBAN-00210,Stamping Plant DE,BIW/Welding Plant DE
