OrderRef,EquipID,Type,DowntimeMinutes,MTBFHours,LinkedAssetRef
WO-2060493,ASSET-00103,Emergency,251,1382,000060000092
WO-2060494,ASSET-00103,Preventive,0,,000060000092
WO-2060495,ASSET-00103,Preventive,0,,000060000092
WO-2060496,ASSET-00103,Corrective,134,868,000060000092
WO-2060497,ASSET-00104,Preventive,0,,000060000093
WO-2060498,ASSET-00104,Corrective,174,1810,000060000093
WO-2060499,ASSET-00105,Corrective,176,1688,000060000094
WO-2060500,ASSET-00105,Preventive,0,,000060000094
WO-2060501,ASSET-00105,Preventive,0,,000060000094
WO-2060502,ASSET-00106,Corrective,86,1427,000060000095
WO-2060503,ASSET-00106,Preventive,0,,000060000095
WO-2060504,ASSET-00106,Corrective,193,578,000060000095
WO-2060505,ASSET-00106,Preventive,0,,000060000095
WO-2060506,ASSET-00106,Preventive,0,,000060000095
WO-2060507,ASSET-00107,Preventive,0,,000060000096
WO-2060508,ASSET-00107,Emergency,531,435,000060000096
WO-2060509,ASSET-00107,Corrective,238,737,000060000096
WO-2060510,ASSET-00107,Preventive,0,,000060000096
WO-2060511,ASSET-00107,Emergency,459,1662,000060000096
WO-2060512,ASSET-00107,Preventive,0,,000060000096
WO-2060513,ASSET-00107,Preventive,0,,000060000096
WO-2060514,ASSET-00108,Preventive,0,,000060000097
WO-2060515,ASSET-00108,Preventive,0,,000060000097
WO-2060516,ASSET-00108,Preventive,0,,000060000097
WO-2060517,ASSET-00108,Preventive,0,,000060000097
WO-2060518,ASSET-00108,Preventive,0,,000060000097
WO-2060519,ASSET-00108,Corrective,138,1107,000060000097
WO-2060520,ASSET-00108,Corrective,47,1791,000060000097
WO-2060521,ASSET-00108,Preventive,0,,000060000097
WO-2060522,ASSET-00109,Preventive,0,,000060000098
WO-2060523,ASSET-00109,Preventive,0,,000060000098
WO-2060524,ASSET-00109,Preventive,0,,000060000098
WO-2060525,ASSET-00109,Corrective,93,1757,000060000098
WO-2060526,ASSET-00109,Preventive,0,,000060000098
WO-2060527,ASSET-00109,Corrective,208,679,000060000098
WO-2060528,ASSET-00109,Preventive,0,,000060000098
WO-2060529,ASSET-00110,Corrective,34,1060,000060000099
WO-2060530,ASSET-00110,Corrective,53,1125,000060000099
WO-2060531,ASSET-00110,Preventive,0,,000060000099
WO-2060532,ASSET-00110,Preventive,0,,000060000099
WO-2060533,ASSET-00111,Preventive,0,,000060000100
WO-2060534,ASSET-00111,Preventive,0,,000060000100
WO-2060535,ASSET-00111,Emergency,598,289,000060000100
WO-2060536,ASSET-00111,Preventive,0,,000060000100
WO-2060537,ASSET-00112,Preventive,0,,000060000101
WO-2060538,ASSET-00112,Corrective,101,771,000060000101
WO-2060539,ASSET-00112,Preventive,0,,000060000101
WO-2060540,ASSET-00113,Preventive,0,,000060000102
WO-2060541,ASSET-00113,Emergency,469,602,000060000102
WO-2060542,ASSET-00113,Corrective,233,1640,000060000102
WO-2060543,ASSET-00114,Preventive,0,,000060000103
WO-2060544,ASSET-00114,Preventive,0,,000060000103
WO-2060545,ASSET-00114,Preventive,0,,000060000103
WO-2060546,ASSET-00114,Corrective,113,302,000060000103
WO-2060547,ASSET-00114,Preventive,0,,000060000103
WO-2060548,ASSET-00114,Corrective,237,1334,000060000103
WO-2060549,ASSET-00115,Corrective,94,576,000060000104
WO-2060550,ASSET-00115,Preventive,0,,000060000104
WO-2060551,ASSET-00115,Corrective,194,1716,000060000104
WO-2060552,ASSET-00115,Corrective,156,232,000060000104
WO-2060553,ASSET-00116,Preventive,0,,
WO-2060554,ASSET-00116,Preventive,0,,
WO-2060555,ASSET-00116,Preventive,0,,
WO-2060556,ASSET-00117,Preventive,0,,000060000105
WO-2060557,ASSET-00117,Corrective,84,1748,000060000105
WO-2060558,ASSET-00117,Corrective,87,934,000060000105
WO-2060559,ASSET-00118,Preventive,0,,000060000106
WO-2060560,ASSET-00118,Corrective,235,851,000060000106
WO-2060561,ASSET-00118,Corrective,75,882,000060000106
WO-2060562,ASSET-00118,Preventive,0,,000060000106
WO-2060563,ASSET-00118,Preventive,0,,000060000106
WO-2060564,ASSET-00118,Preventive,0,,000060000106
WO-2060565,ASSET-00119,Preventive,0,,000060000107
WO-2060566,ASSET-00119,Preventive,0,,000060000107
WO-2060567,ASSET-00119,Preventive,0,,000060000107
WO-2060568,ASSET-00120,Preventive,0,,000060000108
WO-2060569,ASSET-00120,Corrective,99,452,000060000108
WO-2060570,ASSET-00120,Preventive,0,,000060000108
WO-2060571,ASSET-00120,Corrective,129,207,000060000108
WO-2060572,ASSET-00120,Corrective,105,735,000060000108
WO-2060573,ASSET-00120,Preventive,0,,000060000108
WO-2060574,ASSET-00120,Emergency,439,428,000060000108
WO-2060575,ASSET-00120,Corrective,154,1685,000060000108
WO-2060576,ASSET-00121,Preventive,0,,000060000109
WO-2060577,ASSET-00121,Corrective,115,476,000060000109
WO-2060578,ASSET-00121,Corrective,212,423,000060000109
WO-2060579,ASSET-00121,Preventive,0,,000060000109
WO-2060580,ASSET-00121,Emergency,69,1740,000060000109
WO-2060581,ASSET-00122,Corrective,136,1361,000060000110
WO-2060582,ASSET-00122,Preventive,0,,000060000110
WO-2060583,ASSET-00122,Corrective,71,1231,000060000110
WO-2060584,ASSET-00122,Emergency,573,951,000060000110
WO-2060585,ASSET-00122,Corrective,81,734,000060000110
WO-2060586,ASSET-00122,Preventive,0,,000060000110
WO-2060587,ASSET-00123,Preventive,0,,000060000111
WO-2060588,ASSET-00123,Corrective,218,1435,000060000111
WO-2060589,ASSET-00124,Preventive,0,,000060000112
WO-2060590,ASSET-00124,Preventive,0,,000060000112
WO-2060591,ASSET-00124,Emergency,597,1358,000060000112
WO-2060592,ASSET-00124,Preventive,0,,000060000112
WO-2060593,ASSET-00125,Emergency,455,1184,000060000113
WO-2060594,ASSET-00125,Preventive,0,,000060000113
WO-2060595,ASSET-00125,Corrective,116,664,000060000113
WO-2060596,ASSET-00125,Preventive,0,,000060000113
WO-2060597,ASSET-00126,Preventive,0,,
WO-2060598,ASSET-00126,Preventive,0,,
WO-2060599,ASSET-00126,Preventive,0,,
WO-2060600,ASSET-00126,Corrective,199,271,
WO-2060601,ASSET-00127,Preventive,0,,000060000114
WO-2060602,ASSET-00127,Corrective,47,1270,000060000114
WO-2060603,ASSET-00127,Corrective,67,1652,000060000114
WO-2060604,ASSET-00127,Corrective,195,1851,000060000114
WO-2060605,ASSET-00127,Preventive,0,,000060000114
WO-2060606,ASSET-00127,Preventive,0,,000060000114
WO-2060607,ASSET-00128,Preventive,0,,000060000115
WO-2060608,ASSET-00128,Preventive,0,,000060000115
WO-2060609,ASSET-00128,Preventive,0,,000060000115
WO-2060610,ASSET-00128,Preventive,0,,000060000115
WO-2060611,ASSET-00128,Preventive,0,,000060000115
WO-2060612,ASSET-00128,Emergency,287,1143,000060000115
WO-2060613,ASSET-00128,Corrective,41,259,000060000115
WO-2060614,ASSET-00129,Corrective,53,612,000060000116
WO-2060615,ASSET-00129,Preventive,0,,000060000116
WO-2060616,ASSET-00129,Corrective,159,1291,000060000116
WO-2060617,ASSET-00129,Corrective,236,690,000060000116
WO-2060618,ASSET-00129,Corrective,139,1940,000060000116
WO-2060619,ASSET-00129,Corrective,95,1033,000060000116
WO-2060620,ASSET-00129,Corrective,33,1184,000060000116
WO-2060621,ASSET-00130,Preventive,0,,000060000117
WO-2060622,ASSET-00131,Corrective,101,1171,
WO-2060623,ASSET-00131,Emergency,532,1771,
WO-2060624,ASSET-00131,Preventive,0,,
WO-2060625,ASSET-00132,Preventive,0,,000060000118
WO-2060626,ASSET-00132,Corrective,110,1805,000060000118
WO-2060627,ASSET-00132,Corrective,85,518,000060000118
WO-2060628,ASSET-00132,Corrective,163,694,000060000118
WO-2060629,ASSET-00132,Corrective,40,1178,000060000118
WO-2060630,ASSET-00132,Emergency,242,1682,000060000118
WO-2060631,ASSET-00132,Preventive,0,,000060000118
WO-2060632,ASSET-00132,Corrective,185,1482,000060000118
WO-2060633,ASSET-00133,Preventive,0,,000060000119
WO-2060634,ASSET-00133,Preventive,0,,000060000119
WO-2060635,ASSET-00134,Corrective,55,390,000060000120
WO-2060636,ASSET-00134,Preventive,0,,000060000120
WO-2060637,ASSET-00134,Preventive,0,,000060000120
WO-2060638,ASSET-00135,Emergency,557,1729,000060000121
WO-2060639,ASSET-00135,Preventive,0,,000060000121
WO-2060640,ASSET-00135,Emergency,182,313,000060000121
WO-2060641,ASSET-00135,Preventive,0,,000060000121
WO-2060642,ASSET-00136,Preventive,0,,000060000122
WO-2060643,ASSET-00136,Preventive,0,,000060000122
WO-2060644,ASSET-00137,Preventive,0,,000060000123
WO-2060645,ASSET-00137,Corrective,113,1333,000060000123
WO-2060646,ASSET-00137,Preventive,0,,000060000123
WO-2060647,ASSET-00138,Preventive,0,,000060000124
WO-2060648,ASSET-00138,Corrective,133,1652,000060000124
WO-2060649,ASSET-00138,Corrective,184,662,000060000124
WO-2060650,ASSET-00138,Corrective,210,847,000060000124
WO-2060651,ASSET-00139,Preventive,0,,000060000125
WO-2060652,ASSET-00139,Preventive,0,,000060000125
WO-2060653,ASSET-00139,Preventive,0,,000060000125
WO-2060654,ASSET-00139,Preventive,0,,000060000125
WO-2060655,ASSET-00139,Emergency,159,474,000060000125
WO-2060656,ASSET-00139,Preventive,0,,000060000125
WO-2060657,ASSET-00139,Corrective,199,1101,000060000125
WO-2060658,ASSET-00140,Emergency,471,938,000060000126
WO-2060659,ASSET-00140,Preventive,0,,000060000126
WO-2060660,ASSET-00140,Preventive,0,,000060000126
WO-2060661,ASSET-00140,Preventive,0,,000060000126
WO-2060662,ASSET-00141,Preventive,0,,000060000127
WO-2060663,ASSET-00141,Corrective,62,985,000060000127
WO-2060664,ASSET-00141,Preventive,0,,000060000127
WO-2060665,ASSET-00141,Preventive,0,,000060000127
WO-2060666,ASSET-00141,Corrective,200,721,000060000127
WO-2060667,ASSET-00141,Preventive,0,,000060000127
WO-2060668,ASSET-00142,Preventive,0,,000060000128
WO-2060669,ASSET-00142,Corrective,157,1313,000060000128
WO-2060670,ASSET-00142,Preventive,0,,000060000128
WO-2060671,ASSET-00142,Preventive,0,,000060000128
WO-2060672,ASSET-00142,Corrective,232,1786,000060000128
WO-2060673,ASSET-00142,Emergency,302,1238,000060000128
WO-2060674,ASSET-00143,Preventive,0,,000060000129
WO-2060675,ASSET-00143,Preventive,0,,000060000129
WO-2060676,ASSET-00143,Corrective,177,573,000060000129
WO-2060677,ASSET-00143,Corrective,87,810,000060000129
WO-2060678,ASSET-00143,Preventive,0,,000060000129
WO-2060679,ASSET-00143,Emergency,291,1222,000060000129
WO-2060680,ASSET-00143,Corrective,235,1196,000060000129
WO-2060681,ASSET-00143,Corrective,232,1031,000060000129
WO-2060682,ASSET-00144,Corrective,163,528,000060000130
WO-2060683,ASSET-00144,Corrective,167,1016,000060000130
WO-2060684,ASSET-00144,Preventive,0,,000060000130
WO-2060685,ASSET-00145,Preventive,0,,000060000131
WO-2060686,ASSET-00145,Preventive,0,,000060000131
WO-2060687,ASSET-00145,Corrective,37,837,000060000131
WO-2060688,ASSET-00145,Preventive,0,,000060000131
WO-2060689,ASSET-00146,Corrective,99,1189,000060000132
WO-2060690,ASSET-00146,Corrective,122,787,000060000132
WO-2060691,ASSET-00146,Corrective,198,1313,000060000132
WO-2060692,ASSET-00146,Preventive,0,,000060000132
WO-2060693,ASSET-00147,Preventive,0,,000060000133
WO-2060694,ASSET-00147,Preventive,0,,000060000133
WO-2060695,ASSET-00147,Preventive,0,,000060000133
WO-2060696,ASSET-00147,Corrective,134,262,000060000133
WO-2060697,ASSET-00147,Preventive,0,,000060000133
WO-2060698,ASSET-00147,Corrective,171,1569,000060000133
WO-2060699,ASSET-00148,Corrective,100,729,000060000134
WO-2060700,ASSET-00148,Emergency,189,1131,000060000134
WO-2060701,ASSET-00148,Preventive,0,,000060000134
WO-2060702,ASSET-00149,Corrective,49,1998,000060000135
WO-2060703,ASSET-00149,Corrective,231,334,000060000135
WO-2060704,ASSET-00149,Corrective,126,469,000060000135
WO-2060705,ASSET-00150,Preventive,0,,000060000136
WO-2060706,ASSET-00150,Emergency,423,1885,000060000136
WO-2060707,ASSET-00150,Preventive,0,,000060000136
WO-2060708,ASSET-00151,Preventive,0,,000060000137
WO-2060709,ASSET-00151,Preventive,0,,000060000137
WO-2060710,ASSET-00151,Preventive,0,,000060000137
WO-2060711,ASSET-00151,Corrective,103,1146,000060000137
WO-2060712,ASSET-00152,Corrective,202,1310,000060000138
WO-2060713,ASSET-00152,Emergency,155,931,000060000138
WO-2060714,ASSET-00152,Preventive,0,,000060000138
WO-2060715,ASSET-00153,Corrective,107,295,000060000139
WO-2060716,ASSET-00153,Preventive,0,,000060000139
WO-2060717,ASSET-00153,Preventive,0,,000060000139
WO-2060718,ASSET-00153,Corrective,153,1866,000060000139
WO-2060719,ASSET-00153,Corrective,66,634,000060000139
WO-2060720,ASSET-00153,Preventive,0,,000060000139
WO-2060721,ASSET-00153,Preventive,0,,000060000139
WO-2060722,ASSET-00154,Corrective,48,1184,000060000140
WO-2060723,ASSET-00154,Corrective,37,593,000060000140
WO-2060724,ASSET-00154,Preventive,0,,000060000140
WO-2060725,ASSET-00154,Preventive,0,,000060000140
WO-2060726,ASSET-00154,Corrective,41,1402,000060000140
WO-2060727,ASSET-00154,Preventive,0,,000060000140
WO-2060728,ASSET-00154,Preventive,0,,000060000140
WO-2060729,ASSET-00154,Preventive,0,,000060000140
WO-2060730,ASSET-00154,Preventive,0,,000060000140
WO-2060731,ASSET-00155,Corrective,218,1160,000060000141
WO-2060732,ASSET-00155,Preventive,0,,000060000141
WO-2060733,ASSET-00155,Preventive,0,,000060000141
WO-2060734,ASSET-00155,Preventive,0,,000060000141
WO-2060735,ASSET-00155,Preventive,0,,000060000141
WO-2060736,ASSET-00155,Preventive,0,,000060000141
WO-2060737,ASSET-00156,Preventive,0,,000060000142
WO-2060738,ASSET-00156,Emergency,139,1737,000060000142
WO-2060739,ASSET-00156,Preventive,0,,000060000142
WO-2060740,ASSET-00157,Preventive,0,,000060000143
WO-2060741,ASSET-00157,Preventive,0,,000060000143
WO-2060742,ASSET-00157,Corrective,142,207,000060000143
WO-2060743,ASSET-00157,Corrective,230,1160,000060000143
WO-2060744,ASSET-00157,Corrective,212,1657,000060000143
WO-2060745,ASSET-00157,Corrective,185,786,000060000143
WO-2060746,ASSET-00157,Emergency,217,597,000060000143
WO-2060747,ASSET-00158,Preventive,0,,000060000144
WO-2060748,ASSET-00158,Preventive,0,,000060000144
WO-2060749,ASSET-00158,Preventive,0,,000060000144
WO-2060750,ASSET-00158,Emergency,278,697,000060000144
WO-2060751,ASSET-00158,Preventive,0,,000060000144
WO-2060752,ASSET-00158,Preventive,0,,000060000144
WO-2060753,ASSET-00159,Emergency,69,1036,000060000145
WO-2060754,ASSET-00159,Corrective,58,1842,000060000145
WO-2060755,ASSET-00159,Corrective,70,818,000060000145
WO-2060756,ASSET-00159,Preventive,0,,000060000145
WO-2060757,ASSET-00159,Corrective,93,467,000060000145
WO-2060758,ASSET-00159,Corrective,131,1578,000060000145
WO-2060759,ASSET-00160,Preventive,0,,000060000146
WO-2060760,ASSET-00160,Preventive,0,,000060000146
WO-2060761,ASSET-00161,Corrective,196,502,000060000147
WO-2060762,ASSET-00161,Corrective,233,1134,000060000147
WO-2060763,ASSET-00161,Preventive,0,,000060000147
WO-2060764,ASSET-00161,Preventive,0,,000060000147
WO-2060765,ASSET-00161,Corrective,235,1514,000060000147
WO-2060766,ASSET-00161,Preventive,0,,000060000147
WO-2060767,ASSET-00161,Preventive,0,,000060000147
WO-2060768,ASSET-00162,Preventive,0,,000060000148
WO-2060769,ASSET-00162,Corrective,100,491,000060000148
WO-2060770,ASSET-00162,Preventive,0,,000060000148
WO-2060771,ASSET-00162,Preventive,0,,000060000148
WO-2060772,ASSET-00162,Preventive,0,,000060000148
WO-2060773,ASSET-00162,Corrective,159,1798,000060000148
WO-2060774,ASSET-00162,Corrective,127,1645,000060000148
WO-2060775,ASSET-00163,Preventive,0,,000060000149
WO-2060776,ASSET-00163,Preventive,0,,000060000149
WO-2060777,ASSET-00163,Corrective,34,1380,000060000149
WO-2060778,ASSET-00163,Preventive,0,,000060000149
WO-2060779,ASSET-00163,Corrective,34,323,000060000149
WO-2060780,ASSET-00164,Preventive,0,,000060000150
WO-2060781,ASSET-00164,Preventive,0,,000060000150
WO-2060782,ASSET-00164,Emergency,558,1782,000060000150
WO-2060783,ASSET-00164,Corrective,30,1435,000060000150
WO-2060784,ASSET-00164,Corrective,94,1713,000060000150
WO-2060785,ASSET-00164,Emergency,124,1440,000060000150
WO-2060786,ASSET-00165,Preventive,0,,000060000152
WO-2060787,ASSET-00165,Preventive,0,,000060000152
WO-2060788,ASSET-00165,Corrective,104,1960,000060000152
WO-2060789,ASSET-00165,Preventive,0,,000060000152
WO-2060790,ASSET-00165,Preventive,0,,000060000152
WO-2060791,ASSET-00165,Preventive,0,,000060000152
WO-2060792,ASSET-00165,Corrective,201,1970,000060000152
WO-2060793,ASSET-00166,Corrective,197,660,000060000153
WO-2060794,ASSET-00166,Preventive,0,,000060000153
WO-2060795,ASSET-00166,Corrective,152,1980,000060000153
WO-2060796,ASSET-00167,Preventive,0,,000060000154
WO-2060797,ASSET-00167,Preventive,0,,000060000154
WO-2060798,ASSET-00167,Emergency,93,381,000060000154
WO-2060799,ASSET-00167,Corrective,210,1368,000060000154
WO-2060800,ASSET-00167,Corrective,104,1306,000060000154
WO-2060801,ASSET-00167,Corrective,62,1051,000060000154
WO-2060802,ASSET-00167,Preventive,0,,000060000154
WO-2060803,ASSET-00167,Corrective,198,1196,000060000154
WO-2060804,ASSET-00167,Preventive,0,,000060000154
WO-2060805,ASSET-00168,Preventive,0,,000060000155
WO-2060806,ASSET-00168,Preventive,0,,000060000155
WO-2060807,ASSET-00168,Preventive,0,,000060000155
WO-2060808,ASSET-00168,Preventive,0,,000060000155
WO-2060809,ASSET-00168,Corrective,74,1124,000060000155
WO-2060810,ASSET-00168,Preventive,0,,000060000155
WO-2060811,ASSET-00168,Corrective,196,322,000060000155
WO-2060812,ASSET-00168,Corrective,212,464,000060000155
WO-2060813,ASSET-00169,Preventive,0,,000060000156
WO-2060814,ASSET-00169,Corrective,115,1194,000060000156
WO-2060815,ASSET-00169,Preventive,0,,000060000156
WO-2060816,ASSET-00169,Preventive,0,,000060000156
WO-2060817,ASSET-00169,Preventive,0,,000060000156
WO-2060818,ASSET-00169,Preventive,0,,000060000156
WO-2060819,ASSET-00169,Emergency,253,1933,000060000156
WO-2060820,ASSET-00170,Corrective,66,1662,
WO-2060821,ASSET-00170,Preventive,0,,
WO-2060822,ASSET-00171,Preventive,0,,000060000157
WO-2060823,ASSET-00171,Preventive,0,,000060000157
WO-2060824,ASSET-00171,Preventive,0,,000060000157
WO-2060825,ASSET-00171,Emergency,144,1587,000060000157
WO-2060826,ASSET-00171,Preventive,0,,000060000157
WO-2060827,ASSET-00171,Corrective,218,741,000060000157
WO-2060828,ASSET-00171,Preventive,0,,000060000157
WO-2060829,ASSET-00172,Corrective,78,866,000060000158
WO-2060830,ASSET-00172,Emergency,347,1046,000060000158
WO-2060831,ASSET-00172,Corrective,175,547,000060000158
WO-2060832,ASSET-00172,Preventive,0,,000060000158
WO-2060833,ASSET-00173,Preventive,0,,000060000159
WO-2060834,ASSET-00173,Corrective,183,829,000060000159
WO-2060835,ASSET-00173,Preventive,0,,000060000159
WO-2060836,ASSET-00173,Preventive,0,,000060000159
WO-2060837,ASSET-00173,Corrective,113,690,000060000159
WO-2060838,ASSET-00173,Emergency,336,206,000060000159
WO-2060839,ASSET-00173,Preventive,0,,000060000159
WO-2060840,ASSET-00174,Preventive,0,,000060000160
WO-2060841,ASSET-00174,Preventive,0,,000060000160
WO-2060842,ASSET-00174,Corrective,45,1249,000060000160
WO-2060843,ASSET-00174,Corrective,147,1211,000060000160
WO-2060844,ASSET-00175,Preventive,0,,000060000161
WO-2060845,ASSET-00175,Corrective,48,1037,000060000161
WO-2060846,ASSET-00175,Emergency,363,438,000060000161
WO-2060847,ASSET-00175,Preventive,0,,000060000161
WO-2060848,ASSET-00176,Corrective,135,1765,000060000162
WO-2060849,ASSET-00176,Preventive,0,,000060000162
WO-2060850,ASSET-00176,Preventive,0,,000060000162
WO-2060851,ASSET-00176,Corrective,237,795,000060000162
WO-2060852,ASSET-00176,Emergency,61,831,000060000162
WO-2060853,ASSET-00176,Preventive,0,,000060000162
WO-2060854,ASSET-00176,Corrective,112,1495,000060000162
WO-2060855,ASSET-00176,Corrective,115,941,000060000162
WO-2060856,ASSET-00177,Preventive,0,,000060000163
WO-2060857,ASSET-00177,Emergency,330,460,000060000163
WO-2060858,ASSET-00177,Corrective,36,701,000060000163
WO-2060859,ASSET-00177,Preventive,0,,000060000163
WO-2060860,ASSET-00177,Preventive,0,,000060000163
WO-2060861,ASSET-00177,Preventive,0,,000060000163
WO-2060862,ASSET-00178,Preventive,0,,000060000164
WO-2060863,ASSET-00178,Preventive,0,,000060000164
WO-2060864,ASSET-00178,Preventive,0,,000060000164
WO-2060865,ASSET-00179,Preventive,0,,000060000165
WO-2060866,ASSET-00179,Preventive,0,,000060000165
WO-2060867,ASSET-00179,Corrective,58,1139,000060000165
WO-2060868,ASSET-00179,Corrective,135,358,000060000165
WO-2060869,ASSET-00179,Emergency,207,1277,000060000165
WO-2060870,ASSET-00180,Preventive,0,,000060000166
WO-2060871,ASSET-00180,Corrective,34,1616,000060000166
WO-2060872,ASSET-00180,Preventive,0,,000060000166
WO-2060873,ASSET-00180,Preventive,0,,000060000166
WO-2060874,ASSET-00181,Preventive,0,,000060000167
WO-2060875,ASSET-00181,Emergency,396,1675,000060000167
WO-2060876,ASSET-00181,Preventive,0,,000060000167
WO-2060877,ASSET-00181,Corrective,37,1050,000060000167
WO-2060878,ASSET-00181,Preventive,0,,000060000167
WO-2060879,ASSET-00182,Corrective,31,1685,000060000168
WO-2060880,ASSET-00182,Preventive,0,,000060000168
WO-2060881,ASSET-00182,Corrective,31,1320,000060000168
WO-2060882,ASSET-00182,Corrective,233,833,000060000168
WO-2060883,ASSET-00182,Corrective,66,1572,000060000168
WO-2060884,ASSET-00182,Preventive,0,,000060000168
WO-2060885,ASSET-00182,Preventive,0,,000060000168
WO-2060886,ASSET-00183,Preventive,0,,000060000169
WO-2060887,ASSET-00183,Preventive,0,,000060000169
WO-2060888,ASSET-00183,Preventive,0,,000060000169
WO-2060889,ASSET-00183,Preventive,0,,000060000169
WO-2060890,ASSET-00184,Emergency,540,1725,000060000170
WO-2060891,ASSET-00184,Corrective,83,1513,000060000170
WO-2060892,ASSET-00184,Corrective,102,1124,000060000170
WO-2060893,ASSET-00185,Corrective,189,1902,000060000171
WO-2060894,ASSET-00186,Preventive,0,,000060000172
WO-2060895,ASSET-00186,Corrective,116,1125,000060000172
WO-2060896,ASSET-00186,Preventive,0,,000060000172
WO-2060897,ASSET-00186,Preventive,0,,000060000172
WO-2060898,ASSET-00187,Preventive,0,,000060000173
WO-2060899,ASSET-00187,Preventive,0,,000060000173
WO-2060900,ASSET-00187,Corrective,60,1495,000060000173
WO-2060901,ASSET-00187,Corrective,36,1278,000060000173
WO-2060902,ASSET-00188,Emergency,85,1129,000060000174
WO-2060903,ASSET-00188,Emergency,461,331,000060000174
WO-2060904,ASSET-00188,Corrective,133,1049,000060000174
WO-2060905,ASSET-00188,Emergency,91,672,000060000174
WO-2060906,ASSET-00188,Preventive,0,,000060000174
WO-2060907,ASSET-00189,Preventive,0,,000060000175
WO-2060908,ASSET-00189,Corrective,129,1587,000060000175
WO-2060909,ASSET-00189,Emergency,94,1560,000060000175
WO-2060910,ASSET-00189,Preventive,0,,000060000175
WO-2060911,ASSET-00190,Preventive,0,,000060000176
WO-2060912,ASSET-00190,Preventive,0,,000060000176
WO-2060913,ASSET-00190,Preventive,0,,000060000176
WO-2060914,ASSET-00191,Preventive,0,,
WO-2060915,ASSET-00191,Corrective,129,568,
WO-2060916,ASSET-00191,Corrective,76,323,
WO-2060917,ASSET-00191,Corrective,78,815,
WO-2060918,ASSET-00192,Preventive,0,,000060000177
WO-2060919,ASSET-00192,Preventive,0,,000060000177
WO-2060920,ASSET-00192,Preventive,0,,000060000177
WO-2060921,ASSET-00192,Preventive,0,,000060000177
WO-2060922,ASSET-00193,Preventive,0,,000060000178
WO-2060923,ASSET-00193,Preventive,0,,000060000178
WO-2060924,ASSET-00194,Preventive,0,,
WO-2060925,ASSET-00194,Preventive,0,,
WO-2060926,ASSET-00194,Preventive,0,,
WO-2060927,ASSET-00194,Preventive,0,,
WO-2060928,ASSET-00194,Preventive,0,,
WO-2060929,ASSET-00194,Preventive,0,,
WO-2060930,ASSET-00194,Preventive,0,,
WO-2060931,ASSET-00194,Emergency,99,1949,
WO-2060932,ASSET-00194,Preventive,0,,
WO-2060933,ASSET-00195,Corrective,227,1942,000060000179
WO-2060934,ASSET-00195,Preventive,0,,000060000179
WO-2060935,ASSET-00196,Preventive,0,,000060000180
WO-2060936,ASSET-00196,Emergency,338,1720,000060000180
WO-2060937,ASSET-00196,Emergency,324,1654,000060000180
WO-2060938,ASSET-00196,Corrective,147,1745,000060000180
WO-2060939,ASSET-00196,Preventive,0,,000060000180
WO-2060940,ASSET-00196,Preventive,0,,000060000180
WO-2060941,ASSET-00196,Preventive,0,,000060000180
WO-2060942,ASSET-00196,Preventive,0,,000060000180
WO-2060943,ASSET-00196,Corrective,146,206,000060000180
WO-2060944,ASSET-00196,Corrective,84,1734,000060000180
WO-2060945,ASSET-00197,Corrective,67,1394,000060000181
WO-2060946,ASSET-00197,Preventive,0,,000060000181
WO-2060947,ASSET-00197,Preventive,0,,000060000181
WO-2060948,ASSET-00197,Emergency,581,539,000060000181
WO-2060949,ASSET-00197,Corrective,71,1310,000060000181
WO-2060950,ASSET-00197,Preventive,0,,000060000181
WO-2060951,ASSET-00197,Corrective,176,1134,000060000181
WO-2060952,ASSET-00197,Preventive,0,,000060000181
WO-2060953,ASSET-00198,Corrective,183,1614,000060000182
WO-2060954,ASSET-00198,Corrective,75,261,000060000182
WO-2060955,ASSET-00198,Corrective,196,1649,000060000182
WO-2060956,ASSET-00198,Preventive,0,,000060000182
WO-2060957,ASSET-00199,Preventive,0,,000060000183
WO-2060958,ASSET-00199,Preventive,0,,000060000183
WO-2060959,ASSET-00199,Corrective,75,1513,000060000183
WO-2060960,ASSET-00199,Preventive,0,,000060000183
WO-2060961,ASSET-00199,Corrective,214,1011,000060000183
WO-2060962,ASSET-00199,Preventive,0,,000060000183
WO-2060963,ASSET-00199,Corrective,115,1397,000060000183
WO-2060964,ASSET-00200,Preventive,0,,000060000184
WO-2060965,ASSET-00200,Preventive,0,,000060000184
WO-2060966,ASSET-00200,Emergency,597,1400,000060000184
WO-2060967,ASSET-00200,Corrective,184,1261,000060000184
WO-2060968,ASSET-00200,Preventive,0,,000060000184
WO-2060969,ASSET-00200,Preventive,0,,000060000184
WO-2060970,ASSET-00200,Preventive,0,,000060000184
WO-2060971,ASSET-00200,Corrective,128,1865,000060000184
WO-2060972,ASSET-00200,Corrective,65,982,000060000184
WO-2060973,ASSET-00200,Preventive,0,,000060000184
WO-2060974,ASSET-00201,Preventive,0,,000060000185
WO-2060975,ASSET-00201,Preventive,0,,000060000185
WO-2060976,ASSET-00201,Corrective,190,1516,000060000185
WO-2060977,ASSET-00201,Corrective,231,1937,000060000185
WO-2060978,ASSET-00202,Preventive,0,,000060000186
WO-2060979,ASSET-00202,Preventive,0,,000060000186
WO-2060980,ASSET-00202,Preventive,0,,000060000186
WO-2060981,ASSET-00202,Corrective,127,265,000060000186
