PlantCode,FixedAssetNo,AssetDesc,AcqValue,Manufacturer
P1000,000010000448,Riveting Station,29769.27,KUKA AG
P1000,000010000449,Overhead Gantry Loader,168862.99,Schuler
P1000,000010000450,Vision Inspection Station,54035.24,ABB Robotics
P1000,000010000451,Battery Pack Assembly Cell,256443.44,dematic
P1000,000010000452,Vision Inspection Station,80488.82,Schuler Group
P1000,000010000453,Wheel Alignment Rig,87429.47,Haas Automation
P1000,000010000454,CNC Machining Center,342026.16,miller electric
P1000,000010000455,Overhead Gantry Loader,151028.47,FANUC Corporation
P1000,000010000456,Laser Welding Cell,394391.34,ABB
P1000,000010000457,Palletizing Robot,118032.36,FANUC Corporation
P1000,000010000458,Automated Guided Vehicle,104523.71,FANUC Corporation
P1000,000010000459,,108798.31,Hexagon AB
P1000,000010000460,Screw Fastening Station,31920.69,Mazak
P1000,000010000461,Battery Pack Assembly Cell,364120.33,KUKA
P1000,000010000462,Screw Fastening Station,21397.60,KUKA AG
P1000,000010000463,Stamping Press,910992.12,ABB
P1000,000010000464,Laser Welding Cell,366179.98,Yaskawa Motoman
P1000,000010000465,Paint Application Robot,192745.52,KUKA AG
P1000,000010000466,Leak Test Station,29463.80,Yaskawa Motoman
P1000,000010000467,Adhesive Dispensing Unit,52677.42,yaskawa motoman
P1000,000010000468,Injection Molding Machine,311259.83,kuka ag
P1000,000010000469,Overhead Gantry Loader,104697.88,KUKA AG
P1000,000010000470,Screw Fastening Station,24920.04,KUKA
P1000,000010000471,Automated Guided Vehicle,105346.96,Mazak
P1000,000010000472,Induction Heating Unit,41892.46,Fives Group
P1000,000010000473,Battery Pack Assembly Cell,494992.85,Comau
P1000,000010000474,,54386.34,Mazak
P1000,000010000475,Battery Pack Assembly Cell,203148.33,ABB Robotics
P1000,000010000476,,289630.85,KUKA AG
P1000,000010000477,Automated Guided Vehicle,77382.43,ABB Robotics
P1000,000010000478,Riveting Station,52440.05,COMAU
P1000,000010000479,Assembly Torque Wrench Station,24036.65,CARL ZEISS INDUSTRIAL METROLOGY
P1000,000010000480,Dimensional Measurement Arm,58670.63,Lincoln Electric
P1000,000010000481,Stamping Press,452352.25,Yaskawa
P1000,000010000482,Adhesive Dispensing Unit,43085.55,FANUC Corporation
P1000,000010000483,Vision Inspection Station,39990.22,KUKA
P1000,000010000484,Vision Inspection Station,43894.37,KUKA AG
P1000,000010000485,Laser Welding Cell,353946.72,Schneider Electric
P1000,000010000486,Stamping Press,808633.18,KUKA AG
P1000,000010000487,Paint Application Robot,223002.05,KUKA AG
P1000,000010000488,Battery Pack Assembly Cell,467440.35,Haas
P1000,000010000489,Adhesive Dispensing Unit,58337.12,ABB
P1000,000010000490,Riveting Station,45135.33,DMG MORI
P1000,000010000491,Overhead Gantry Loader,111638.38,DMG MORI
P1000,000010000492,Ultrasonic Welding Station,53682.11,Haas Automation
P1000,000010000493,Overhead Gantry Loader,157432.47,ABB Robotics
P1000,000010000494,Automated Guided Vehicle,81542.98,KUKA
P1000,000010000495,Palletizing Robot,74249.37,Fives Group
P1000,000010000496,Final Functional Test Bench,152517.33,Dematic
P1000,000010000497,Induction Heating Unit,75835.38,ABB Robotics
P1000,000010000498,Laser Welding Cell,330497.91,ABB ROBOTICS
P1000,000010000499,Automated Guided Vehicle,64132.60,Rockwell Automation
P1000,000010000500,Automated Guided Vehicle,91965.06,Rockwell Automation
P1000,000010000501,Torque Application Unit,41827.54,KUKA
P1000,000010000502,Coil Winding Machine,163549.17,KUKA AG
P1000,000010000503,Paint Application Robot,206536.03,Yaskawa Motoman
P1000,000010000504,Laser Welding Cell,317868.26,KUKA AG
P1000,000010000505,Overhead Gantry Loader,112772.44,KUKA
P1000,000010000506,Automated Guided Vehicle,94222.21,aida engineering
