CharacteristicID,StationID,MeasuredValue,USL,LSL,Cpk
K1174,S01,43.871,45.495,42.203,1.56
K1174,S01,44.914,45.495,42.203,1.56
K1174,S01,43.285,45.495,42.203,1.56
K1175,S01,30.151,34.726,26.997,1.24
K1175,S01,31.016,34.726,26.997,1.24
K1175,S01,31.372,34.726,26.997,1.24
K1175,S01,27.808,34.726,26.997,1.24
K1176,S01,46.355,47.454,44.797,1.88
K1176,S01,46.624,47.454,44.797,1.88
K1177,S02,199.714,201.48,197.149,1.11
K1177,S02,198.636,201.48,197.149,1.11
K1177,S02,199.307,201.48,197.149,1.11
K1178,S03,129.246,130.301,128.223,1.43
K1178,S03,129.403,130.301,128.223,1.43
K1178,S03,129.735,130.301,128.223,1.43
K1179,S04,108.179,108.43,104.429,0.74
K1179,S04,106.746,108.43,104.429,0.74
K1179,S04,106.2,108.43,104.429,0.74
K1179,S04,107.467,108.43,104.429,0.74
K1180,S01,99.432,102.116,94.417,1.83
K1180,S01,97.641,102.116,94.417,1.83
K1181,S01,58.455,59.503,50.212,0.67
K1181,S01,53.974,59.503,50.212,0.67
K1181,S01,56.363,59.503,50.212,0.67
K1182,S01,86.686,90.261,83.622,1.12
K1182,S01,86.606,90.261,83.622,1.12
K1182,S01,87.375,90.261,83.622,1.12
K1183,S02,129.91,131.347,128.534,1.5
K1183,S02,129.702,131.347,128.534,1.5
K1183,S02,129.592,131.347,128.534,1.5
K1184,S02,132.434,134.216,131.542,1.37
K1184,S02,133.45,134.216,131.542,1.37
K1184,S02,132.966,134.216,131.542,1.37
K1184,S02,133.105,134.216,131.542,1.37
K1185,S01,112.937,116.788,110.945,1.52
K1185,S01,113.437,116.788,110.945,1.52
K1185,S01,114.515,116.788,110.945,1.52
K1186,S01,122.775,125.532,121.008,1.83
K1186,S01,122.736,125.532,121.008,1.83
K1186,S01,123.914,125.532,121.008,1.83
K1186,S01,123.378,125.532,121.008,1.83
K1186,S01,123.474,125.532,121.008,1.83
K1187,S02,20.648,23.164,17.856,0.65
K1187,S02,19.453,23.164,17.856,0.65
K1187,S02,22.076,23.164,17.856,0.65
K1187,S02,19.752,23.164,17.856,0.65
K1187,S02,18.933,23.164,17.856,0.65
K1188,S02,132.529,136.998,130.18,1.84
K1188,S02,133.663,136.998,130.18,1.84
K1188,S02,132.963,136.998,130.18,1.84
K1189,S01,155.889,156.576,155.235,1.53
K1189,S01,155.857,156.576,155.235,1.53
K1190,S02,99.558,101.412,97.925,1.28
K1190,S02,99.003,101.412,97.925,1.28
K1190,S02,100.006,101.412,97.925,1.28
K1191,S02,47.621,50.46,44.959,1.78
K1191,S02,47.19,50.46,44.959,1.78
K1191,S02,46.868,50.46,44.959,1.78
K1192,S02,88.457,89.47,85.598,0.94
K1192,S02,88.402,89.47,85.598,0.94
K1192,S02,87.129,89.47,85.598,0.94
K1192,S02,88.068,89.47,85.598,0.94
K1193,S03,86.674,90.658,81.708,2.02
K1193,S03,86.416,90.658,81.708,2.02
K1193,S03,88.089,90.658,81.708,2.02
K1193,S03,86.157,90.658,81.708,2.02
K1194,S03,82.856,85.019,81.897,1.01
K1194,S03,83.113,85.019,81.897,1.01
K1194,S03,84.188,85.019,81.897,1.01
K1195,S01,73.52,75.058,71.734,2.06
K1195,S01,73.527,75.058,71.734,2.06
K1195,S01,73.079,75.058,71.734,2.06
K1195,S01,73.344,75.058,71.734,2.06
K1195,S01,73.392,75.058,71.734,2.06
K1196,S01,141.86,145.008,137.159,1.38
K1196,S01,139.903,145.008,137.159,1.38
K1196,S01,140.203,145.008,137.159,1.38
K1197,S01,58.012,63.643,55.451,1.6
K1197,S01,60.256,63.643,55.451,1.6
K1197,S01,59.89,63.643,55.451,1.6
K1197,S01,58.81,63.643,55.451,1.6
K1197,S01,58.566,63.643,55.451,1.6
K1198,S02,100.574,102.365,98.925,1.4
K1198,S02,100.828,102.365,98.925,1.4
K1198,S02,100.614,102.365,98.925,1.4
K1198,S02,100.854,102.365,98.925,1.4
K1198,S02,100.824,102.365,98.925,1.4
K1199,S01,200.693,202.829,196.343,1.46
K1199,S01,200.478,202.829,196.343,1.46
K1200,S01,9.892,14.305,6.397,1.94
K1200,S01,11.226,14.305,6.397,1.94
K1200,S01,10.011,14.305,6.397,1.94
K1200,S01,9.466,14.305,6.397,1.94
K1201,S02,18.192,20.719,14.261,2.19
K1201,S02,17.591,20.719,14.261,2.19
K1201,S02,17.787,20.719,14.261,2.19
K1201,S02,17.214,20.719,14.261,2.19
K1202,S02,38.065,39.739,31.73,1.08
K1202,S02,36.52,39.739,31.73,1.08
K1202,S02,36.721,39.739,31.73,1.08
K1202,S02,37.438,39.739,31.73,1.08
K1203,S03,39.156,42.213,34.746,1.2
K1203,S03,38.551,42.213,34.746,1.2
K1204,S03,123.383,130.748,123.365,1.1
K1204,S03,127.702,130.748,123.365,1.1
K1204,S03,125.191,130.748,123.365,1.1
K1204,S03,126.5,130.748,123.365,1.1
K1205,S01,39.442,41.463,37.686,0.64
K1205,S01,39.554,41.463,37.686,0.64
K1205,S01,41.787,41.463,37.686,0.64
K1205,S01,42.107,41.463,37.686,0.64
K1205,S01,39.364,41.463,37.686,0.64
K1206,S02,32.127,34.852,28.193,1.31
K1206,S02,29.851,34.852,28.193,1.31
K1206,S02,30.659,34.852,28.193,1.31
K1206,S02,32.839,34.852,28.193,1.31
K1206,S02,31.388,34.852,28.193,1.31
K1207,S03,66.539,68.512,64.083,1.69
K1207,S03,66.338,68.512,64.083,1.69
K1207,S03,65.715,68.512,64.083,1.69
K1207,S03,66.804,68.512,64.083,1.69
K1208,S03,85.765,90.82,83.701,1.91
K1208,S03,87.305,90.82,83.701,1.91
K1208,S03,87.069,90.82,83.701,1.91
K1209,S03,198.3,204.318,194.58,1.53
K1209,S03,199.968,204.318,194.58,1.53
K1209,S03,197.654,204.318,194.58,1.53
K1209,S03,200.424,204.318,194.58,1.53
K1209,S03,197.647,204.318,194.58,1.53
K1210,S01,73.674,75.225,69.936,1.2
K1210,S01,71.755,75.225,69.936,1.2
K1210,S01,73.078,75.225,69.936,1.2
K1211,S01,69.482,70.619,68.046,0.93
K1211,S01,69.789,70.619,68.046,0.93
K1212,S01,86.743,89.033,84.86,1.52
K1212,S01,86.989,89.033,84.86,1.52
K1212,S01,87.045,89.033,84.86,1.52
K1212,S01,86.485,89.033,84.86,1.52
K1213,S02,173.833,175.088,172.496,0.63
K1213,S02,174.821,175.088,172.496,0.63
K1214,S02,132.524,136.469,128.288,1.17
K1214,S02,134.517,136.469,128.288,1.17
K1215,S02,106.62,106.746,104.387,0.74
K1215,S02,105.258,106.746,104.387,0.74
K1215,S02,105.401,106.746,104.387,0.74
K1216,S01,152.451,156.091,148.662,2.04
K1216,S01,151.856,156.091,148.662,2.04
K1217,S01,180.631,183.291,176.243,1.51
K1217,S01,181.96,183.291,176.243,1.51
K1217,S01,180.076,183.291,176.243,1.51
K1218,S02,19.429,24.012,17.193,1.5
K1218,S02,19.604,24.012,17.193,1.5
K1218,S02,19.591,24.012,17.193,1.5
K1218,S02,21.638,24.012,17.193,1.5
K1218,S02,20.119,24.012,17.193,1.5
K1219,S02,55.762,60.602,50.795,1.26
K1219,S02,56.658,60.602,50.795,1.26
K1219,S02,54.986,60.602,50.795,1.26
K1220,S02,106.787,109.812,103.046,1.53
K1220,S02,106.809,109.812,103.046,1.53
K1220,S02,105.721,109.812,103.046,1.53
K1220,S02,105.99,109.812,103.046,1.53
K1221,S03,42.06,42.748,41.34,1.14
K1221,S03,42.006,42.748,41.34,1.14
K1221,S03,41.945,42.748,41.34,1.14
K1221,S03,41.815,42.748,41.34,1.14
K1222,S03,44.53,49.193,41.562,1.61
K1222,S03,46.325,49.193,41.562,1.61
K1222,S03,45.173,49.193,41.562,1.61
K1222,S03,45.685,49.193,41.562,1.61
K1222,S03,45.315,49.193,41.562,1.61
K1223,S04,25.755,27.267,23.165,1.6
K1223,S04,25.529,27.267,23.165,1.6
