MaterialNumber,StorageBin,QtyOnHand,KanbanCardID,IssuingPlant,ReceivingPlant
MAT-596574,D-13-1,524,KANBAN-00123,Paint Shop DE,Assembly Plant MX
MAT-343414,C-07-2,1965,KANBAN-00124,Paint Shop DE,Assembly Plant MX
MAT-123325,F-06-4,2285,KANBAN-00125,Paint Shop DE,Assembly Plant MX
MAT-948342,F-13-4,2656,KANBAN-00126,Paint Shop DE,Assembly Plant MX
MAT-347928,B-16-4,1679,KANBAN-00127,Paint Shop DE,Assembly Plant MX
MAT-240182,G-28-4,3488,KANBAN-00128,Paint Shop DE,Assembly Plant MX
MAT-896338,F-25-4,2675,KANBAN-00129,Paint Shop DE,Assembly Plant MX
MAT-828903,A-10-2,1699,KANBAN-00130,Paint Shop DE,Assembly Plant MX
MAT-815957,E-23-4,4270,KANBAN-00131,Paint Shop DE,Assembly Plant MX
MAT-762702,B-24-3,4048,KANBAN-00132,Paint Shop DE,Assembly Plant MX
MAT-979269,A-01-5,1088,KANBAN-00133,Paint Shop DE,Assembly Plant MX
MAT-469481,B-06-1,1470,KANBAN-00134,Paint Shop DE,Assembly Plant MX
MAT-290921,E-28-2,4162,KANBAN-00135,Paint Shop DE,Assembly Plant MX
MAT-840169,G-03-4,3015,KANBAN-00136,Paint Shop DE,Assembly Plant MX
MAT-365304,E-27-1,4619,KANBAN-00137,Paint Shop DE,Assembly Plant MX
MAT-903166,B-19-2,4508,KANBAN-00138,Paint Shop DE,Assembly Plant MX
MAT-822653,D-26-1,4247,KANBAN-00139,Paint Shop DE,Assembly Plant MX
MAT-410979,F-23-1,3694,KANBAN-00140,Paint Shop DE,Assembly Plant MX
MAT-421715,D-16-2,1458,KANBAN-00141,Paint Shop DE,Assembly Plant MX
MAT-986336,G-07-4,413,KANBAN-00142,Paint Shop DE,Assembly Plant MX
MAT-590398,B-18-4,1372,KANBAN-00143,Paint Shop DE,Assembly Plant MX
MAT-382821,F-09-5,4732,KANBAN-00144,Paint Shop DE,Assembly Plant MX
MAT-747967,H-24-5,3294,KANBAN-00145,Paint Shop DE,Assembly Plant MX
MAT-470360,H-09-4,329,KANBAN-00146,Paint Shop DE,Assembly Plant MX
MAT-626434,G-14-4,4385,KANBAN-00147,Paint Shop DE,Assembly Plant MX
MAT-968990,F-09-3,1713,KANBAN-00148,Paint Shop DE,Assembly Plant MX
MAT-857313,H-06-3,1671,KANBAN-00149,Paint Shop DE,Assembly Plant MX
MAT-661183,C-14-5,1725,KANBAN-00150,Paint Shop DE,Assembly Plant MX
MAT-757708,E-17-3,3388,KANBAN-00151,Paint Shop DE,Assembly Plant MX
MAT-799088,H-18-2,729,KANBAN-00152,Paint Shop DE,Assembly Plant MX
MAT-110408,B-05-5,1999,KANBAN-00153,Paint Shop DE,Assembly Plant MX
MAT-466369,E-06-3,1622,KANBAN-00154,Paint Shop DE,Assembly Plant MX
MAT-345001,B-22-4,4219,KANBAN-00155,Paint Shop DE,Assembly Plant MX
MAT-538895,G-10-2,1811,KANBAN-00156,Paint Shop DE,Assembly Plant MX
MAT-662238,E-22-3,2140,KANBAN-00157,Paint Shop DE,Assembly Plant MX
MAT-502354,H-04-2,2797,KANBAN-00158,Paint Shop DE,Assembly Plant MX
MAT-741058,C-27-3,703,KANBAN-00159,Paint Shop DE,Assembly Plant MX
MAT-169280,G-29-4,3448,KANBAN-00160,Paint Shop DE,Assembly Plant MX
MAT-796532,D-04-2,3921,KANBAN-00161,Paint Shop DE,Assembly Plant MX
MAT-720032,A-28-4,3455,KANBAN-00162,Paint Shop DE,Assembly Plant MX
MAT-902510,A-15-1,3270,KANBAN-00163,Paint Shop DE,Assembly Plant MX
MAT-165852,F-20-5,1031,KANBAN-00164,Paint Shop DE,Assembly Plant MX
MAT-774778,H-11-1,2010,KANBAN-00165,Paint Shop DE,Assembly Plant MX
MAT-214073,A-23-4,4815,KANBAN-00166,Paint Shop DE,Assembly Plant MX
MAT-738906,G-11-4,55,KANBAN-00167,Paint Shop DE,Assembly Plant MX
MAT-245899,H-19-5,3806,KANBAN-00168,Paint Shop DE,Assembly Plant MX
MAT-909072,B-23-5,2111,KANBAN-00169,Paint Shop DE,Assembly Plant MX
MAT-783317,H-27-5,3041,KANBAN-00170,Paint Shop DE,Assembly Plant MX
MAT-384433,E-06-1,4148,KANBAN-00171,Paint Shop DE,Assembly Plant MX
MAT-397950,F-13-4,1411,KANBAN-00172,Paint Shop DE,Assembly Plant MX
MAT-461039,E-24-5,4551,KANBAN-00173,Paint Shop DE,Assembly Plant MX
MAT-796853,F-16-3,3334,KANBAN-00174,Paint Shop DE,Assembly Plant MX
MAT-790579,A-04-3,2134,KANBAN-00175,Paint Shop DE,Assembly Plant MX
MAT-891104,A-01-4,3606,KANBAN-00176,Paint Shop DE,Assembly Plant MX
MAT-676686,E-24-4,2776,KANBAN-00177,Paint Shop DE,Assembly Plant MX
MAT-933911,F-18-2,2468,KANBAN-00178,Paint Shop DE,Assembly Plant MX
MAT-244969,E-28-5,2077,KANBAN-00179,Paint Shop DE,Assembly Plant MX
MAT-372174,A-26-2,4235,KANBAN-00180,Paint Shop DE,Assembly Plant MX
MAT-520921,H-03-1,963,KANBAN-00181,Paint Shop DE,Assembly Plant MX
MAT-531551,C-04-4,2954,KANBAN-00182,Paint Shop DE,Assembly Plant MX
MAT-786336,A-14-4,3349,KANBAN-00183,Paint Shop DE,Assembly Plant MX
MAT-873781,A-05-1,313,KANBAN-00184,Paint Shop DE,Assembly Plant MX
MAT-790498,H-13-2,567,KANBAN-00185,Paint Shop DE,Assembly Plant MX
MAT-470146,G-21-4,3744,KANBAN-00186,Paint Shop DE,Assembly Plant MX
MAT-330149,D-19-3,1821,KANBAN-00187,Paint Shop DE,Assembly Plant MX
MAT-383720,F-25-5,3698,KANBAN-00188,Paint Shop DE,Assembly Plant MX
MAT-853323,F-15-4,196,KANBAN-00189,Paint Shop DE,Assembly Plant MX
MAT-853332,F-24-4,2845,KANBAN-00190,Paint Shop DE,Assembly Plant MX
MAT-611421,C-19-1,1066,KANBAN-00191,Paint Shop DE,Assembly Plant MX
MAT-843577,D-14-3,3735,KANBAN-00192,Paint Shop DE,Assembly Plant MX
MAT-343294,F-01-1,4841,KANBAN-00193,Paint Shop DE,Assembly Plant MX
MAT-593195,C-08-3,2423,KANBAN-00194,Paint Shop DE,Assembly Plant MX
MAT-365293,G-05-4,618,KANBAN-00195,Paint Shop DE,Assembly Plant MX
MAT-781189,C-10-4,2709,KANBAN-00196,Paint Shop DE,Assembly Plant MX
MAT-612030,H-23-1,2056,KANBAN-00197,Paint Shop DE,Assembly Plant MX
MAT-302907,F-16-1,3804,KANBAN-00198,Paint Shop DE,Assembly Plant MX
MAT-970187,C-25-4,4527,KANBAN-00199,Paint Shop DE,Assembly Plant MX
MAT-872093,H-13-1,2499,KANBAN-00200,Paint Shop DE,Assembly Plant MX
MAT-236740,D-29-5,3855,KANBAN-00201,Paint Shop DE,Assembly Plant MX
MAT-933642,A-07-5,88,KANBAN-00202,Paint Shop DE,Assembly Plant MX
MAT-963973,C-21-4,4693,KANBAN-00203,Paint Shop DE,Assembly Plant MX
MAT-107203,E-25-2,1568,KANBAN-00204,Paint Shop DE,Assembly Plant MX
MAT-512134,F-24-2,3498,KANBAN-00205,Paint Shop DE,Assembly Plant MX
MAT-977665,G-02-4,3724,KANBAN-00206,Paint Shop DE,Assembly Plant MX
MAT-857089,A-13-3,4546,KANBAN-00207,Paint Shop DE,Assembly Plant MX
MAT-248641,C-01-2,2689,KANBAN-00208,Paint Shop DE,Assembly Plant MX
MAT-537441,H-04-3,2393,KANBAN-00209,Paint Shop DE,Assembly Plant MX
MAT-932115,A-04-3,4404,KANBAN-00210,Paint Shop DE,Assembly Plant MX
MAT-833527,D-14-3,4932,KANBAN-00211,Paint Shop DE,Assembly Plant MX
MAT-675336,H-06-4,2965,KANBAN-00212,Paint Shop DE,Assembly Plant MX
MAT-103130,D-20-2,1011,KANBAN-00213,Paint Shop DE,Assembly Plant MX
MAT-146132,G-24-1,1738,KANBAN-00214,Paint Shop DE,Assembly Plant MX
MAT-450065,E-02-3,4088,KANBAN-00001,Paint Shop DE,Assembly Plant US
MAT-625678,D-14-1,2596,KANBAN-00002,Paint Shop DE,Assembly Plant US
MAT-512254,E-11-5,2001,KANBAN-00003,Paint Shop DE,Assembly Plant US
MAT-110476,B-19-1,417,KANBAN-00004,Paint Shop DE,Assembly Plant US
MAT-906416,C-14-4,2677,KANBAN-00005,Paint Shop DE,Assembly Plant US
MAT-649819,F-14-3,2244,KANBAN-00006,Paint Shop DE,Assembly Plant US
MAT-855683,A-17-3,917,KANBAN-00007,Paint Shop DE,Assembly Plant US
MAT-474937,A-05-2,4061,KANBAN-00008,Paint Shop DE,Assembly Plant US
MAT-643667,H-14-4,507,KANBAN-00009,Paint Shop DE,Assembly Plant US
MAT-731541,D-27-5,4570,KANBAN-00010,Paint Shop DE,Assembly Plant US
MAT-706159,D-26-3,1930,KANBAN-00011,Paint Shop DE,Assembly Plant US
MAT-945654,G-09-4,3768,KANBAN-00012,Paint Shop DE,Assembly Plant US
MAT-560275,H-03-3,4056,KANBAN-00013,Paint Shop DE,Assembly Plant US
MAT-969203,A-03-2,4166,KANBAN-00014,Paint Shop DE,Assembly Plant US
MAT-787469,E-29-1,3528,KANBAN-00015,Paint Shop DE,Assembly Plant US
MAT-380315,H-04-4,4224,KANBAN-00016,Paint Shop DE,Assembly Plant US
MAT-688559,B-24-3,3051,KANBAN-00017,Paint Shop DE,Assembly Plant US
MAT-848819,A-29-1,2426,KANBAN-00018,Paint Shop DE,Assembly Plant US
MAT-100358,B-10-5,4732,KANBAN-00019,Paint Shop DE,Assembly Plant US
MAT-159900,E-04-3,1415,KANBAN-00020,Paint Shop DE,Assembly Plant US
MAT-685272,E-25-5,1750,KANBAN-00021,Paint Shop DE,Assembly Plant US
MAT-914883,F-28-4,4024,KANBAN-00022,Paint Shop DE,Assembly Plant US
MAT-446715,C-06-1,2684,KANBAN-00023,Paint Shop DE,Assembly Plant US
MAT-808260,G-21-5,346,KANBAN-00024,Paint Shop DE,Assembly Plant US
MAT-850481,G-21-5,1157,KANBAN-00025,Paint Shop DE,Assembly Plant US
MAT-741193,H-11-3,2041,KANBAN-00026,Paint Shop DE,Assembly Plant US
MAT-883739,F-07-5,2456,KANBAN-00027,Paint Shop DE,Assembly Plant US
MAT-802456,B-18-5,1940,KANBAN-00028,Paint Shop DE,Assembly Plant US
MAT-927550,H-04-4,4092,KANBAN-00029,Paint Shop DE,Assembly Plant US
MAT-444557,A-08-1,2627,KANBAN-00030,Paint Shop DE,Assembly Plant US
MAT-235625,B-20-3,631,KANBAN-00031,Paint Shop DE,Assembly Plant US
MAT-448931,H-03-3,2006,KANBAN-00032,Paint Shop DE,Assembly Plant US
MAT-166702,H-14-4,3702,KANBAN-00033,Paint Shop DE,Assembly Plant US
MAT-710573,A-01-4,3799,KANBAN-00034,Paint Shop DE,Assembly Plant US
MAT-705248,D-21-3,1293,KANBAN-00035,Paint Shop DE,Assembly Plant US
MAT-453554,H-02-5,3360,KANBAN-00036,Paint Shop DE,Assembly Plant US
MAT-864695,G-04-2,3911,KANBAN-00037,Paint Shop DE,Assembly Plant US
MAT-818989,A-29-3,4746,KANBAN-00038,Paint Shop DE,Assembly Plant US
MAT-563312,G-01-4,3167,KANBAN-00039,Paint Shop DE,Assembly Plant US
MAT-352089,H-15-4,2033,KANBAN-00040,Paint Shop DE,Assembly Plant US
MAT-900554,D-25-1,4231,KANBAN-00041,Paint Shop DE,Assembly Plant US
MAT-776700,D-27-2,91,KANBAN-00042,Paint Shop DE,Assembly Plant US
MAT-200253,A-02-5,112,KANBAN-00043,Paint Shop DE,Assembly Plant US
MAT-194245,B-22-3,144,KANBAN-00044,Paint Shop DE,Assembly Plant US
MAT-586718,H-27-5,1691,KANBAN-00045,Paint Shop DE,Assembly Plant US
MAT-437380,A-13-1,1187,KANBAN-00046,Paint Shop DE,Assembly Plant US
MAT-501174,F-11-1,579,KANBAN-00047,Paint Shop DE,Assembly Plant US
MAT-658658,D-08-1,163,KANBAN-00048,Paint Shop DE,Assembly Plant US
MAT-286667,E-20-2,1116,KANBAN-00049,Paint Shop DE,Assembly Plant US
MAT-241415,E-08-2,4444,KANBAN-00050,Paint Shop DE,Assembly Plant US
MAT-812684,B-08-2,1313,KANBAN-00051,Paint Shop DE,Assembly Plant US
MAT-761784,F-09-4,146,KANBAN-00052,Paint Shop DE,Assembly Plant US
MAT-567707,G-05-3,707,KANBAN-00053,Paint Shop DE,Assembly Plant US
MAT-230437,B-09-5,2445,KANBAN-00054,Paint Shop DE,Assembly Plant US
MAT-672026,H-22-2,1955,KANBAN-00055,Paint Shop DE,Assembly Plant US
MAT-667456,A-18-5,3248,KANBAN-00056,Paint Shop DE,Assembly Plant US
MAT-915644,E-01-4,1385,KANBAN-00057,Paint Shop DE,Assembly Plant US
MAT-839323,A-08-3,2511,KANBAN-00058,Paint Shop DE,Assembly Plant US
MAT-856630,E-12-1,4638,KANBAN-00059,Paint Shop DE,Assembly Plant US
MAT-708769,D-29-4,1816,KANBAN-00060,Paint Shop DE,Assembly Plant US
MAT-913256,D-15-4,2053,KANBAN-00061,Paint Shop DE,Assembly Plant US
MAT-972027,A-04-5,709,KANBAN-00062,Paint Shop DE,Assembly Plant US
MAT-615869,D-15-1,4334,KANBAN-00063,Paint Shop DE,Assembly Plant US
MAT-435321,H-28-4,2412,KANBAN-00064,Paint Shop DE,Assembly Plant US
MAT-725627,B-27-4,4829,KANBAN-00065,Paint Shop DE,Assembly Plant US
MAT-345426,H-23-5,4565,KANBAN-00066,Paint Shop DE,Assembly Plant US
MAT-587996,A-03-1,2101,KANBAN-00067,Paint Shop DE,Assembly Plant US
MAT-336881,D-16-2,1445,KANBAN-00068,Paint Shop DE,Assembly Plant US
MAT-200885,C-19-3,2458,KANBAN-00069,Paint Shop DE,Assembly Plant US
MAT-347079,D-09-1,1523,KANBAN-00070,Paint Shop DE,Assembly Plant US
MAT-922547,A-13-4,2325,KANBAN-00071,Paint Shop DE,Assembly Plant US
MAT-428813,G-04-1,2998,KANBAN-00072,Paint Shop DE,Assembly Plant US
MAT-896028,D-12-4,2670,KANBAN-00073,Paint Shop DE,Assembly Plant US
MAT-386868,G-06-3,145,KANBAN-00074,Paint Shop DE,Assembly Plant US
MAT-541825,C-20-1,1117,KANBAN-00075,Paint Shop DE,Assembly Plant US
MAT-112033,G-27-2,280,KANBAN-00076,Paint Shop DE,Assembly Plant US
MAT-604099,F-23-2,2525,KANBAN-00077,Paint Shop DE,Assembly Plant US
MAT-209471,A-21-3,4614,KANBAN-00078,Paint Shop DE,Assembly Plant US
MAT-474904,G-14-3,3521,KANBAN-00079,Paint Shop DE,Assembly Plant US
MAT-653432,C-23-5,3963,KANBAN-00080,Paint Shop DE,Assembly Plant US
MAT-636556,H-03-4,2284,KANBAN-00081,Paint Shop DE,Assembly Plant US
MAT-381731,C-15-1,1838,KANBAN-00082,Paint Shop DE,Assembly Plant US
MAT-184627,A-07-1,1525,KANBAN-00083,Paint Shop DE,Assembly Plant US
MAT-365262,C-05-5,2986,KANBAN-00084,Paint Shop DE,Assembly Plant US
MAT-203352,C-23-1,2735,KANBAN-00085,Paint Shop DE,Assembly Plant US
MAT-634687,D-24-5,1114,KANBAN-00086,Paint Shop DE,Assembly Plant US
MAT-154477,A-01-2,225,KANBAN-00087,Paint Shop DE,Assembly Plant US
MAT-443266,E-19-1,1058,KANBAN-00088,Paint Shop DE,Assembly Plant US
MAT-752089,A-21-2,4905,KANBAN-00089,Paint Shop DE,Assembly Plant US
MAT-267331,G-09-1,375,KANBAN-00090,Paint Shop DE,Assembly Plant US
MAT-232483,F-07-4,4424,KANBAN-00091,Paint Shop DE,Assembly Plant US
MAT-747162,C-25-5,1422,KANBAN-00092,Paint Shop DE,Assembly Plant US
MAT-300126,G-28-4,3709,KANBAN-00093,Paint Shop DE,Assembly Plant US
MAT-953047,C-04-5,59,KANBAN-00094,Paint Shop DE,Assembly Plant US
MAT-806876,C-26-1,3076,KANBAN-00095,Paint Shop DE,Assembly Plant US
MAT-744273,B-10-5,3990,KANBAN-00096,Paint Shop DE,Assembly Plant US
MAT-224341,A-28-5,2486,KANBAN-00097,Paint Shop DE,Assembly Plant US
MAT-445550,E-28-5,2606,KANBAN-00098,Paint Shop DE,Assembly Plant US
MAT-525321,D-04-4,406,KANBAN-00099,Paint Shop DE,Assembly Plant US
MAT-102499,H-17-4,466,KANBAN-00100,Paint Shop DE,Assembly Plant US
MAT-678276,B-03-3,1183,KANBAN-00101,Paint Shop DE,Assembly Plant US
MAT-185598,G-24-2,1620,KANBAN-00102,Paint Shop DE,Assembly Plant US
MAT-739420,D-04-2,4169,KANBAN-00103,Paint Shop DE,Assembly Plant US
MAT-365317,A-08-5,110,KANBAN-00104,Paint Shop DE,Assembly Plant US
MAT-341766,H-13-2,3365,KANBAN-00105,Paint Shop DE,Assembly Plant US
MAT-121969,C-14-1,4186,KANBAN-00106,Paint Shop DE,Assembly Plant US
MAT-195494,D-14-4,3726,KANBAN-00107,Paint Shop DE,Assembly Plant US
MAT-738199,G-23-4,3047,KANBAN-00108,Paint Shop DE,Assembly Plant US
MAT-522982,C-13-3,2531,KANBAN-00109,Paint Shop DE,Assembly Plant US
MAT-708681,E-07-2,2722,KANBAN-00110,Paint Shop DE,Assembly Plant US
MAT-283239,H-10-4,4420,KANBAN-00111,Paint Shop DE,Assembly Plant US
MAT-862287,C-17-3,1337,KANBAN-00112,Paint Shop DE,Assembly Plant US
MAT-899291,C-23-1,2524,KANBAN-00113,Paint Shop DE,Assembly Plant US
MAT-307425,E-29-5,3395,KANBAN-00114,Paint Shop DE,Assembly Plant US
MAT-589730,E-26-4,3035,KANBAN-00115,Paint Shop DE,Assembly Plant US
MAT-972192,C-21-5,1304,KANBAN-00116,Paint Shop DE,Assembly Plant US
MAT-504133,F-27-4,1185,KANBAN-00117,Paint Shop DE,Assembly Plant US
MAT-438062,B-10-2,3000,KANBAN-00118,Paint Shop DE,Assembly Plant US
MAT-419656,G-16-4,1839,KANBAN-00119,Paint Shop DE,Assembly Plant US
MAT-313605,A-18-2,1235,KANBAN-00120,Paint Shop DE,Assembly Plant US
MAT-352718,C-28-3,2925,KANBAN-00121,Paint Shop DE,Assembly Plant US
MAT-425680,C-21-4,2067,KANBAN-00122,Paint Shop DE,Assembly Plant US
MAT-796581,A-19-1,1962,KANBAN-00123,Paint Shop DE,Assembly Plant US
MAT-664253,B-18-2,2975,KANBAN-00124,Paint Shop DE,Assembly Plant US
MAT-274013,G-11-2,1336,KANBAN-00125,Paint Shop DE,Assembly Plant US
MAT-494811,H-06-5,3990,KANBAN-00126,Paint Shop DE,Assembly Plant US
MAT-152651,H-11-5,1314,KANBAN-00127,Paint Shop DE,Assembly Plant US
MAT-767494,E-19-2,4282,KANBAN-00128,Paint Shop DE,Assembly Plant US
MAT-735749,H-17-5,1641,KANBAN-00129,Paint Shop DE,Assembly Plant US
MAT-142812,H-14-4,1516,KANBAN-00130,Paint Shop DE,Assembly Plant US
MAT-704746,D-22-3,2304,KANBAN-00131,Paint Shop DE,Assembly Plant US
MAT-248989,H-29-3,2384,KANBAN-00132,Paint Shop DE,Assembly Plant US
MAT-953513,E-28-5,1818,KANBAN-00133,Paint Shop DE,Assembly Plant US
MAT-887236,A-22-4,3876,KANBAN-00134,Paint Shop DE,Assembly Plant US
MAT-969286,B-07-3,1422,KANBAN-00135,Paint Shop DE,Assembly Plant US
MAT-369155,G-18-4,448,KANBAN-00136,Paint Shop DE,Assembly Plant US
MAT-195393,H-24-4,1724,KANBAN-00137,Paint Shop DE,Assembly Plant US
MAT-604180,H-10-3,2337,KANBAN-00138,Paint Shop DE,Assembly Plant US
MAT-600483,D-14-2,3601,KANBAN-00139,Paint Shop DE,Assembly Plant US
MAT-893013,D-10-1,2576,KANBAN-00140,Paint Shop DE,Assembly Plant US
MAT-134814,F-25-2,3144,KANBAN-00141,Paint Shop DE,Assembly Plant US
MAT-362450,B-21-1,2928,KANBAN-00142,Paint Shop DE,Assembly Plant US
MAT-236367,A-29-1,584,KANBAN-00143,Paint Shop DE,Assembly Plant US
MAT-238107,F-17-5,1828,KANBAN-00144,Paint Shop DE,Assembly Plant US
MAT-187466,C-25-1,4215,KANBAN-00145,Paint Shop DE,Assembly Plant US
MAT-208632,E-12-3,1693,KANBAN-00146,Paint Shop DE,Assembly Plant US
MAT-574483,D-03-3,2331,KANBAN-00147,Paint Shop DE,Assembly Plant US
MAT-136375,D-24-2,3484,KANBAN-00148,Paint Shop DE,Assembly Plant US
MAT-118484,G-09-2,637,KANBAN-00149,Paint Shop DE,Assembly Plant US
MAT-573193,F-25-1,852,KANBAN-00150,Paint Shop DE,Assembly Plant US
MAT-468119,A-16-4,4440,KANBAN-00151,Paint Shop DE,Assembly Plant US
MAT-915134,C-19-5,2987,KANBAN-00152,Paint Shop DE,Assembly Plant US
MAT-710975,E-23-1,1269,KANBAN-00153,Paint Shop DE,Assembly Plant US
MAT-154572,H-01-5,1116,KANBAN-00154,Paint Shop DE,Assembly Plant US
MAT-242571,A-20-3,1267,KANBAN-00155,Paint Shop DE,Assembly Plant US
MAT-946094,E-23-3,3011,KANBAN-00156,Paint Shop DE,Assembly Plant US
MAT-350641,G-19-4,4883,KANBAN-00157,Paint Shop DE,Assembly Plant US
MAT-727722,D-06-1,3336,KANBAN-00158,Paint Shop DE,Assembly Plant US
MAT-587077,A-05-3,1819,KANBAN-00001,Paint Shop DE,Assembly Plant CN
MAT-643689,B-26-2,3797,KANBAN-00002,Paint Shop DE,Assembly Plant CN
MAT-755745,C-23-1,4848,KANBAN-00003,Paint Shop DE,Assembly Plant CN
MAT-417477,F-12-2,2478,KANBAN-00004,Paint Shop DE,Assembly Plant CN
MAT-247449,H-19-3,4661,KANBAN-00005,Paint Shop DE,Assembly Plant CN
MAT-604138,F-08-2,748,KANBAN-00006,Paint Shop DE,Assembly Plant CN
MAT-425446,F-08-2,2816,KANBAN-00007,Paint Shop DE,Assembly Plant CN
MAT-541028,G-08-4,4270,KANBAN-00008,Paint Shop DE,Assembly Plant CN
MAT-251469,D-16-5,3077,KANBAN-00009,Paint Shop DE,Assembly Plant CN
MAT-733612,G-16-5,3863,KANBAN-00010,Paint Shop DE,Assembly Plant CN
MAT-551624,B-05-4,1261,KANBAN-00011,Paint Shop DE,Assembly Plant CN
MAT-325002,C-22-2,2550,KANBAN-00012,Paint Shop DE,Assembly Plant CN
MAT-428400,C-14-2,1527,KANBAN-00013,Paint Shop DE,Assembly Plant CN
MAT-608081,G-08-5,798,KANBAN-00014,Paint Shop DE,Assembly Plant CN
MAT-911367,H-22-3,1887,KANBAN-00015,Paint Shop DE,Assembly Plant CN
MAT-223373,G-08-2,763,KANBAN-00016,Paint Shop DE,Assembly Plant CN
MAT-527484,C-09-1,1093,KANBAN-00017,Paint Shop DE,Assembly Plant CN
MAT-752804,D-25-4,882,KANBAN-00018,Paint Shop DE,Assembly Plant CN
MAT-670364,E-07-3,2179,KANBAN-00019,Paint Shop DE,Assembly Plant CN
MAT-650030,D-28-4,1923,KANBAN-00020,Paint Shop DE,Assembly Plant CN
MAT-603607,G-26-4,1027,KANBAN-00021,Paint Shop DE,Assembly Plant CN
MAT-612701,C-05-2,2436,KANBAN-00022,Paint Shop DE,Assembly Plant CN
MAT-710729,E-04-3,2017,KANBAN-00023,Paint Shop DE,Assembly Plant CN
MAT-411118,D-14-2,185,KANBAN-00024,Paint Shop DE,Assembly Plant CN
MAT-990641,A-02-1,2895,KANBAN-00025,Paint Shop DE,Assembly Plant CN
MAT-880555,E-12-1,1029,KANBAN-00026,Paint Shop DE,Assembly Plant CN
MAT-162302,D-15-4,3319,KANBAN-00027,Paint Shop DE,Assembly Plant CN
MAT-163738,F-05-2,95,KANBAN-00028,Paint Shop DE,Assembly Plant CN
MAT-610210,B-09-2,2546,KANBAN-00029,Paint Shop DE,Assembly Plant CN
MAT-429912,H-07-1,3444,KANBAN-00030,Paint Shop DE,Assembly Plant CN
MAT-282764,G-06-4,751,KANBAN-00031,Paint Shop DE,Assembly Plant CN
MAT-311104,G-26-5,1321,KANBAN-00032,Paint Shop DE,Assembly Plant CN
MAT-480578,D-15-2,231,KANBAN-00033,Paint Shop DE,Assembly Plant CN
MAT-999552,D-15-3,229,KANBAN-00034,Paint Shop DE,Assembly Plant CN
MAT-636705,F-02-2,942,KANBAN-00035,Paint Shop DE,Assembly Plant CN
MAT-712818,C-22-4,243,KANBAN-00036,Paint Shop DE,Assembly Plant CN
MAT-575994,F-20-4,4507,KANBAN-00037,Paint Shop DE,Assembly Plant CN
MAT-494196,B-16-2,2879,KANBAN-00038,Paint Shop DE,Assembly Plant CN
MAT-671150,F-27-1,900,KANBAN-00039,Paint Shop DE,Assembly Plant CN
MAT-381247,E-18-1,126,KANBAN-00040,Paint Shop DE,Assembly Plant CN
MAT-899527,G-15-3,1917,KANBAN-00041,Paint Shop DE,Assembly Plant CN
MAT-918074,A-08-1,626,KANBAN-00042,Paint Shop DE,Assembly Plant CN
MAT-911258,C-17-1,4538,KANBAN-00043,Paint Shop DE,Assembly Plant CN
MAT-723613,C-15-5,3394,KANBAN-00044,Paint Shop DE,Assembly Plant CN
MAT-717138,D-29-3,1150,KANBAN-00045,Paint Shop DE,Assembly Plant CN
MAT-854867,F-29-5,2600,KANBAN-00046,Paint Shop DE,Assembly Plant CN
MAT-149100,B-03-1,3698,KANBAN-00047,Paint Shop DE,Assembly Plant CN
MAT-506760,B-20-5,547,KANBAN-00048,Paint Shop DE,Assembly Plant CN
MAT-336314,E-02-4,4520,KANBAN-00049,Paint Shop DE,Assembly Plant CN
MAT-572352,D-28-3,3285,KANBAN-00050,Paint Shop DE,Assembly Plant CN
MAT-129887,A-18-4,922,KANBAN-00051,Paint Shop DE,Assembly Plant CN
MAT-102347,G-01-5,658,KANBAN-00052,Paint Shop DE,Assembly Plant CN
MAT-153860,B-15-4,762,KANBAN-00053,Paint Shop DE,Assembly Plant CN
MAT-138208,D-13-3,810,KANBAN-00054,Paint Shop DE,Assembly Plant CN
MAT-976989,F-17-2,3476,KANBAN-00055,Paint Shop DE,Assembly Plant CN
MAT-291433,H-19-5,3174,KANBAN-00056,Paint Shop DE,Assembly Plant CN
MAT-269622,F-11-2,4734,KANBAN-00057,Paint Shop DE,Assembly Plant CN
MAT-663420,B-02-3,4510,KANBAN-00058,Paint Shop DE,Assembly Plant CN
MAT-598705,A-07-2,2084,KANBAN-00059,Paint Shop DE,Assembly Plant CN
MAT-942982,B-25-4,1524,KANBAN-00060,Paint Shop DE,Assembly Plant CN
MAT-487872,D-27-1,2141,KANBAN-00061,Paint Shop DE,Assembly Plant CN
MAT-788902,G-14-2,1374,KANBAN-00062,Paint Shop DE,Assembly Plant CN
MAT-107203,F-09-1,461,KANBAN-00063,Paint Shop DE,Assembly Plant CN
MAT-265977,D-25-1,1842,KANBAN-00064,Paint Shop DE,Assembly Plant CN
MAT-394954,E-15-1,4847,KANBAN-00065,Paint Shop DE,Assembly Plant CN
MAT-282163,A-19-2,4585,KANBAN-00066,Paint Shop DE,Assembly Plant CN
MAT-272818,A-08-2,3655,KANBAN-00067,Paint Shop DE,Assembly Plant CN
MAT-125908,C-25-2,2150,KANBAN-00068,Paint Shop DE,Assembly Plant CN
MAT-356954,C-12-3,2011,KANBAN-00069,Paint Shop DE,Assembly Plant CN
MAT-962347,C-13-1,2848,KANBAN-00070,Paint Shop DE,Assembly Plant CN
MAT-959927,G-14-4,2328,KANBAN-00071,Paint Shop DE,Assembly Plant CN
MAT-657639,D-02-5,4509,KANBAN-00072,Paint Shop DE,Assembly Plant CN
