OrderRef,EquipID,Type,DowntimeMinutes,MTBFHours,LinkedAssetRef
WO-2070493,ASSET-00098,Preventive,0,,000070000089
WO-2070494,ASSET-00099,Preventive,0,,000070000090
WO-2070495,ASSET-00099,Corrective,118,1306,000070000090
WO-2070496,ASSET-00099,Corrective,225,1319,000070000090
WO-2070497,ASSET-00099,Emergency,196,1370,000070000090
WO-2070498,ASSET-00099,Emergency,300,1930,000070000090
WO-2070499,ASSET-00099,Emergency,439,1210,000070000090
WO-2070500,ASSET-00100,Preventive,0,,000070000091
WO-2070501,ASSET-00100,Preventive,0,,000070000091
WO-2070502,ASSET-00100,Preventive,0,,000070000091
WO-2070503,ASSET-00100,Preventive,0,,000070000091
WO-2070504,ASSET-00101,Corrective,46,1686,000070000092
WO-2070505,ASSET-00101,Corrective,148,1586,000070000092
WO-2070506,ASSET-00101,Preventive,0,,000070000092
WO-2070507,ASSET-00101,Emergency,567,993,000070000092
WO-2070508,ASSET-00101,Corrective,177,1459,000070000092
WO-2070509,ASSET-00101,Preventive,0,,000070000092
WO-2070510,ASSET-00102,Preventive,0,,000070000093
WO-2070511,ASSET-00102,Preventive,0,,000070000093
WO-2070512,ASSET-00102,Preventive,0,,000070000093
WO-2070513,ASSET-00102,Preventive,0,,000070000093
WO-2070514,ASSET-00103,Corrective,120,614,000070000094
WO-2070515,ASSET-00103,Corrective,110,452,000070000094
WO-2070516,ASSET-00103,Preventive,0,,000070000094
WO-2070517,ASSET-00103,Corrective,137,1208,000070000094
WO-2070518,ASSET-00103,Emergency,72,1363,000070000094
WO-2070519,ASSET-00104,Preventive,0,,000070000095
WO-2070520,ASSET-00104,Preventive,0,,000070000095
WO-2070521,ASSET-00104,Preventive,0,,000070000095
WO-2070522,ASSET-00104,Emergency,139,1345,000070000095
WO-2070523,ASSET-00104,Corrective,172,937,000070000095
WO-2070524,ASSET-00105,Preventive,0,,000070000096
WO-2070525,ASSET-00105,Corrective,35,458,000070000096
WO-2070526,ASSET-00105,Preventive,0,,000070000096
WO-2070527,ASSET-00105,Corrective,40,1293,000070000096
WO-2070528,ASSET-00105,Corrective,118,754,000070000096
WO-2070529,ASSET-00105,Corrective,199,1042,000070000096
WO-2070530,ASSET-00106,Preventive,0,,
WO-2070531,ASSET-00106,Preventive,0,,
WO-2070532,ASSET-00106,Preventive,0,,
WO-2070533,ASSET-00106,Preventive,0,,
WO-2070534,ASSET-00107,Preventive,0,,000070000097
WO-2070535,ASSET-00107,Corrective,84,1275,000070000097
WO-2070536,ASSET-00107,Corrective,220,1658,000070000097
WO-2070537,ASSET-00108,Preventive,0,,000070000098
WO-2070538,ASSET-00108,Corrective,202,1235,000070000098
WO-2070539,ASSET-00108,Preventive,0,,000070000098
WO-2070540,ASSET-00109,Emergency,454,1320,000070000099
WO-2070541,ASSET-00109,Corrective,169,419,000070000099
WO-2070542,ASSET-00109,Preventive,0,,000070000099
WO-2070543,ASSET-00109,Emergency,470,1346,000070000099
WO-2070544,ASSET-00109,Emergency,361,1475,000070000099
WO-2070545,ASSET-00110,Preventive,0,,000070000100
WO-2070546,ASSET-00110,Preventive,0,,000070000100
WO-2070547,ASSET-00110,Corrective,58,1862,000070000100
WO-2070548,ASSET-00110,Preventive,0,,000070000100
WO-2070549,ASSET-00111,Emergency,81,1212,000070000101
WO-2070550,ASSET-00111,Emergency,584,351,000070000101
WO-2070551,ASSET-00111,Preventive,0,,000070000101
WO-2070552,ASSET-00111,Preventive,0,,000070000101
WO-2070553,ASSET-00111,Emergency,381,1815,000070000101
WO-2070554,ASSET-00111,Preventive,0,,000070000101
WO-2070555,ASSET-00112,Preventive,0,,000070000102
WO-2070556,ASSET-00112,Emergency,575,467,000070000102
WO-2070557,ASSET-00112,Corrective,109,398,000070000102
WO-2070558,ASSET-00112,Preventive,0,,000070000102
WO-2070559,ASSET-00113,Preventive,0,,000070000103
WO-2070560,ASSET-00113,Preventive,0,,000070000103
WO-2070561,ASSET-00113,Preventive,0,,000070000103
WO-2070562,ASSET-00113,Corrective,39,1349,000070000103
WO-2070563,ASSET-00113,Corrective,228,420,000070000103
WO-2070564,ASSET-00113,Preventive,0,,000070000103
WO-2070565,ASSET-00113,Emergency,323,1590,000070000103
WO-2070566,ASSET-00114,Preventive,0,,000070000104
WO-2070567,ASSET-00114,Emergency,143,1754,000070000104
WO-2070568,ASSET-00114,Preventive,0,,000070000104
WO-2070569,ASSET-00114,Emergency,396,1250,000070000104
WO-2070570,ASSET-00114,Preventive,0,,000070000104
WO-2070571,ASSET-00114,Corrective,222,1998,000070000104
WO-2070572,ASSET-00114,Corrective,177,1777,000070000104
WO-2070573,ASSET-00114,Corrective,222,1697,000070000104
WO-2070574,ASSET-00115,Corrective,31,752,000070000105
WO-2070575,ASSET-00115,Preventive,0,,000070000105
WO-2070576,ASSET-00115,Corrective,143,1575,000070000105
WO-2070577,ASSET-00115,Preventive,0,,000070000105
WO-2070578,ASSET-00115,Preventive,0,,000070000105
WO-2070579,ASSET-00115,Preventive,0,,000070000105
WO-2070580,ASSET-00116,Corrective,122,976,000070000107
WO-2070581,ASSET-00116,Preventive,0,,000070000107
WO-2070582,ASSET-00116,Preventive,0,,000070000107
WO-2070583,ASSET-00116,Corrective,213,1564,000070000107
WO-2070584,ASSET-00116,Preventive,0,,000070000107
WO-2070585,ASSET-00116,Preventive,0,,000070000107
WO-2070586,ASSET-00116,Corrective,63,1912,000070000107
WO-2070587,ASSET-00116,Preventive,0,,000070000107
WO-2070588,ASSET-00116,Preventive,0,,000070000107
WO-2070589,ASSET-00117,Preventive,0,,000070000108
WO-2070590,ASSET-00117,Preventive,0,,000070000108
WO-2070591,ASSET-00117,Corrective,196,1807,000070000108
WO-2070592,ASSET-00117,Corrective,182,1331,000070000108
WO-2070593,ASSET-00117,Preventive,0,,000070000108
WO-2070594,ASSET-00117,Preventive,0,,000070000108
WO-2070595,ASSET-00117,Preventive,0,,000070000108
WO-2070596,ASSET-00117,Preventive,0,,000070000108
WO-2070597,ASSET-00117,Preventive,0,,000070000108
WO-2070598,ASSET-00118,Corrective,92,730,000070000109
WO-2070599,ASSET-00118,Preventive,0,,000070000109
WO-2070600,ASSET-00118,Corrective,80,375,000070000109
WO-2070601,ASSET-00118,Preventive,0,,000070000109
WO-2070602,ASSET-00118,Corrective,54,831,000070000109
WO-2070603,ASSET-00118,Corrective,75,943,000070000109
WO-2070604,ASSET-00118,Preventive,0,,000070000109
WO-2070605,ASSET-00119,Corrective,180,1593,000070000110
WO-2070606,ASSET-00119,Preventive,0,,000070000110
WO-2070607,ASSET-00119,Preventive,0,,000070000110
WO-2070608,ASSET-00119,Preventive,0,,000070000110
WO-2070609,ASSET-00119,Emergency,390,1028,000070000110
WO-2070610,ASSET-00119,Preventive,0,,000070000110
WO-2070611,ASSET-00120,Corrective,113,910,000070000111
WO-2070612,ASSET-00121,Preventive,0,,000070000112
WO-2070613,ASSET-00121,Preventive,0,,000070000112
WO-2070614,ASSET-00122,Emergency,560,1105,000070000113
WO-2070615,ASSET-00122,Preventive,0,,000070000113
WO-2070616,ASSET-00122,Preventive,0,,000070000113
WO-2070617,ASSET-00123,Emergency,465,1027,000070000114
WO-2070618,ASSET-00123,Preventive,0,,000070000114
WO-2070619,ASSET-00123,Corrective,232,1747,000070000114
WO-2070620,ASSET-00123,Preventive,0,,000070000114
WO-2070621,ASSET-00123,Preventive,0,,000070000114
WO-2070622,ASSET-00123,Preventive,0,,000070000114
WO-2070623,ASSET-00124,Preventive,0,,
WO-2070624,ASSET-00124,Preventive,0,,
WO-2070625,ASSET-00124,Preventive,0,,
WO-2070626,ASSET-00125,Emergency,296,894,000070000115
WO-2070627,ASSET-00125,Preventive,0,,000070000115
WO-2070628,ASSET-00125,Preventive,0,,000070000115
WO-2070629,ASSET-00125,Preventive,0,,000070000115
WO-2070630,ASSET-00125,Preventive,0,,000070000115
WO-2070631,ASSET-00125,Emergency,228,558,000070000115
WO-2070632,ASSET-00126,Corrective,49,680,000070000116
WO-2070633,ASSET-00126,Preventive,0,,000070000116
WO-2070634,ASSET-00126,Corrective,152,1505,000070000116
WO-2070635,ASSET-00126,Emergency,131,1506,000070000116
WO-2070636,ASSET-00127,Corrective,124,460,000070000117
WO-2070637,ASSET-00127,Preventive,0,,000070000117
WO-2070638,ASSET-00127,Emergency,225,1667,000070000117
WO-2070639,ASSET-00127,Preventive,0,,000070000117
WO-2070640,ASSET-00128,Preventive,0,,000070000118
WO-2070641,ASSET-00128,Preventive,0,,000070000118
WO-2070642,ASSET-00128,Preventive,0,,000070000118
WO-2070643,ASSET-00128,Preventive,0,,000070000118
WO-2070644,ASSET-00129,Preventive,0,,000070000119
WO-2070645,ASSET-00129,Preventive,0,,000070000119
WO-2070646,ASSET-00129,Corrective,199,769,000070000119
WO-2070647,ASSET-00130,Corrective,92,1311,000070000120
WO-2070648,ASSET-00130,Corrective,154,1087,000070000120
WO-2070649,ASSET-00130,Corrective,72,1602,000070000120
WO-2070650,ASSET-00130,Preventive,0,,000070000120
WO-2070651,ASSET-00131,Corrective,162,1070,000070000121
WO-2070652,ASSET-00131,Emergency,597,1334,000070000121
WO-2070653,ASSET-00131,Preventive,0,,000070000121
WO-2070654,ASSET-00131,Preventive,0,,000070000121
WO-2070655,ASSET-00131,Preventive,0,,000070000121
WO-2070656,ASSET-00132,Emergency,592,486,000070000123
WO-2070657,ASSET-00132,Preventive,0,,000070000123
WO-2070658,ASSET-00133,Preventive,0,,000070000124
WO-2070659,ASSET-00133,Corrective,189,1543,000070000124
WO-2070660,ASSET-00133,Preventive,0,,000070000124
WO-2070661,ASSET-00133,Preventive,0,,000070000124
WO-2070662,ASSET-00133,Preventive,0,,000070000124
WO-2070663,ASSET-00134,Corrective,127,1719,000070000125
WO-2070664,ASSET-00134,Corrective,216,965,000070000125
WO-2070665,ASSET-00134,Preventive,0,,000070000125
WO-2070666,ASSET-00134,Preventive,0,,000070000125
WO-2070667,ASSET-00134,Preventive,0,,000070000125
WO-2070668,ASSET-00134,Preventive,0,,000070000125
WO-2070669,ASSET-00135,Corrective,183,364,000070000126
WO-2070670,ASSET-00135,Preventive,0,,000070000126
WO-2070671,ASSET-00136,Corrective,36,751,000070000127
WO-2070672,ASSET-00136,Corrective,196,496,000070000127
WO-2070673,ASSET-00136,Preventive,0,,000070000127
WO-2070674,ASSET-00137,Preventive,0,,000070000128
WO-2070675,ASSET-00137,Preventive,0,,000070000128
WO-2070676,ASSET-00137,Corrective,133,1062,000070000128
WO-2070677,ASSET-00137,Corrective,188,538,000070000128
WO-2070678,ASSET-00137,Corrective,223,1200,000070000128
WO-2070679,ASSET-00138,Preventive,0,,000070000129
WO-2070680,ASSET-00138,Corrective,175,746,000070000129
WO-2070681,ASSET-00138,Corrective,205,874,000070000129
WO-2070682,ASSET-00138,Preventive,0,,000070000129
WO-2070683,ASSET-00138,Preventive,0,,000070000129
WO-2070684,ASSET-00138,Preventive,0,,000070000129
WO-2070685,ASSET-00139,Preventive,0,,000070000130
WO-2070686,ASSET-00139,Corrective,155,1560,000070000130
WO-2070687,ASSET-00139,Corrective,90,883,000070000130
WO-2070688,ASSET-00139,Corrective,120,1338,000070000130
WO-2070689,ASSET-00139,Preventive,0,,000070000130
WO-2070690,ASSET-00140,Corrective,154,568,
WO-2070691,ASSET-00140,Preventive,0,,
WO-2070692,ASSET-00140,Preventive,0,,
WO-2070693,ASSET-00140,Preventive,0,,
WO-2070694,ASSET-00140,Emergency,576,1657,
WO-2070695,ASSET-00141,Corrective,30,646,000070000131
WO-2070696,ASSET-00141,Preventive,0,,000070000131
WO-2070697,ASSET-00141,Emergency,315,478,000070000131
WO-2070698,ASSET-00141,Corrective,218,773,000070000131
WO-2070699,ASSET-00142,Preventive,0,,000070000132
WO-2070700,ASSET-00142,Emergency,394,775,000070000132
WO-2070701,ASSET-00142,Preventive,0,,000070000132
WO-2070702,ASSET-00142,Corrective,141,1224,000070000132
WO-2070703,ASSET-00142,Preventive,0,,000070000132
WO-2070704,ASSET-00143,Preventive,0,,
WO-2070705,ASSET-00143,Corrective,85,1353,
WO-2070706,ASSET-00143,Corrective,62,644,
WO-2070707,ASSET-00144,Emergency,113,1219,
WO-2070708,ASSET-00144,Corrective,177,1842,
WO-2070709,ASSET-00145,Corrective,198,1664,000070000133
WO-2070710,ASSET-00145,Corrective,239,724,000070000133
WO-2070711,ASSET-00145,Corrective,88,1748,000070000133
WO-2070712,ASSET-00145,Preventive,0,,000070000133
WO-2070713,ASSET-00145,Preventive,0,,000070000133
WO-2070714,ASSET-00145,Corrective,52,238,000070000133
WO-2070715,ASSET-00146,Preventive,0,,000070000134
WO-2070716,ASSET-00146,Preventive,0,,000070000134
WO-2070717,ASSET-00146,Preventive,0,,000070000134
WO-2070718,ASSET-00146,Preventive,0,,000070000134
WO-2070719,ASSET-00147,Corrective,137,1996,000070000135
WO-2070720,ASSET-00147,Corrective,84,1055,000070000135
WO-2070721,ASSET-00148,Preventive,0,,000070000136
WO-2070722,ASSET-00148,Preventive,0,,000070000136
WO-2070723,ASSET-00148,Corrective,71,1366,000070000136
WO-2070724,ASSET-00149,Preventive,0,,000070000137
WO-2070725,ASSET-00149,Corrective,110,1351,000070000137
WO-2070726,ASSET-00149,Emergency,236,619,000070000137
WO-2070727,ASSET-00149,Preventive,0,,000070000137
WO-2070728,ASSET-00149,Preventive,0,,000070000137
WO-2070729,ASSET-00150,Preventive,0,,000070000138
WO-2070730,ASSET-00150,Corrective,124,1476,000070000138
WO-2070731,ASSET-00150,Corrective,33,1092,000070000138
WO-2070732,ASSET-00150,Preventive,0,,000070000138
WO-2070733,ASSET-00150,Corrective,127,1583,000070000138
WO-2070734,ASSET-00150,Corrective,164,596,000070000138
WO-2070735,ASSET-00151,Corrective,69,973,000070000139
WO-2070736,ASSET-00152,Corrective,73,1896,000070000140
WO-2070737,ASSET-00152,Corrective,145,1035,000070000140
WO-2070738,ASSET-00152,Preventive,0,,000070000140
WO-2070739,ASSET-00152,Corrective,45,448,000070000140
WO-2070740,ASSET-00152,Preventive,0,,000070000140
WO-2070741,ASSET-00152,Preventive,0,,000070000140
WO-2070742,ASSET-00153,Corrective,190,466,000070000141
WO-2070743,ASSET-00153,Corrective,138,295,000070000141
WO-2070744,ASSET-00153,Preventive,0,,000070000141
WO-2070745,ASSET-00153,Corrective,135,999,000070000141
WO-2070746,ASSET-00154,Corrective,49,765,000070000142
WO-2070747,ASSET-00154,Preventive,0,,000070000142
WO-2070748,ASSET-00154,Corrective,79,1932,000070000142
WO-2070749,ASSET-00154,Corrective,54,1393,000070000142
WO-2070750,ASSET-00154,Emergency,397,680,000070000142
WO-2070751,ASSET-00154,Preventive,0,,000070000142
WO-2070752,ASSET-00155,Corrective,89,1622,000070000143
WO-2070753,ASSET-00155,Corrective,160,1077,000070000143
WO-2070754,ASSET-00156,Preventive,0,,000070000144
WO-2070755,ASSET-00156,Preventive,0,,000070000144
WO-2070756,ASSET-00156,Corrective,152,1688,000070000144
WO-2070757,ASSET-00156,Preventive,0,,000070000144
WO-2070758,ASSET-00156,Corrective,75,1216,000070000144
WO-2070759,ASSET-00156,Corrective,195,1561,000070000144
WO-2070760,ASSET-00157,Emergency,368,378,000070000145
WO-2070761,ASSET-00157,Corrective,199,297,000070000145
WO-2070762,ASSET-00157,Preventive,0,,000070000145
WO-2070763,ASSET-00157,Corrective,153,1875,000070000145
WO-2070764,ASSET-00157,Corrective,61,1707,000070000145
WO-2070765,ASSET-00158,Corrective,185,1608,
WO-2070766,ASSET-00158,Preventive,0,,
WO-2070767,ASSET-00158,Preventive,0,,
WO-2070768,ASSET-00158,Preventive,0,,
WO-2070769,ASSET-00158,Preventive,0,,
WO-2070770,ASSET-00158,Preventive,0,,
WO-2070771,ASSET-00158,Corrective,172,217,
WO-2070772,ASSET-00158,Preventive,0,,
WO-2070773,ASSET-00158,Preventive,0,,
WO-2070774,ASSET-00159,Corrective,70,457,
WO-2070775,ASSET-00159,Preventive,0,,
WO-2070776,ASSET-00159,Corrective,48,871,
WO-2070777,ASSET-00159,Preventive,0,,
WO-2070778,ASSET-00160,Preventive,0,,000070000146
WO-2070779,ASSET-00160,Preventive,0,,000070000146
WO-2070780,ASSET-00160,Corrective,191,1026,000070000146
WO-2070781,ASSET-00160,Preventive,0,,000070000146
WO-2070782,ASSET-00161,Preventive,0,,000070000147
WO-2070783,ASSET-00161,Corrective,162,986,000070000147
WO-2070784,ASSET-00161,Preventive,0,,000070000147
WO-2070785,ASSET-00161,Preventive,0,,000070000147
WO-2070786,ASSET-00161,Emergency,285,1087,000070000147
WO-2070787,ASSET-00161,Corrective,130,971,000070000147
WO-2070788,ASSET-00162,Corrective,178,468,000070000148
WO-2070789,ASSET-00162,Corrective,137,1107,000070000148
WO-2070790,ASSET-00162,Preventive,0,,000070000148
WO-2070791,ASSET-00162,Preventive,0,,000070000148
WO-2070792,ASSET-00162,Corrective,88,855,000070000148
WO-2070793,ASSET-00162,Preventive,0,,000070000148
WO-2070794,ASSET-00162,Emergency,506,327,000070000148
WO-2070795,ASSET-00163,Preventive,0,,000070000149
WO-2070796,ASSET-00163,Corrective,137,504,000070000149
WO-2070797,ASSET-00163,Preventive,0,,000070000149
WO-2070798,ASSET-00163,Corrective,63,1619,000070000149
WO-2070799,ASSET-00163,Corrective,122,680,000070000149
WO-2070800,ASSET-00163,Preventive,0,,000070000149
WO-2070801,ASSET-00163,Preventive,0,,000070000149
WO-2070802,ASSET-00163,Corrective,101,771,000070000149
WO-2070803,ASSET-00163,Corrective,69,1053,000070000149
WO-2070804,ASSET-00164,Corrective,80,1787,000070000150
WO-2070805,ASSET-00164,Corrective,107,525,000070000150
WO-2070806,ASSET-00164,Preventive,0,,000070000150
WO-2070807,ASSET-00165,Corrective,35,236,000070000151
WO-2070808,ASSET-00165,Corrective,239,327,000070000151
WO-2070809,ASSET-00165,Preventive,0,,000070000151
WO-2070810,ASSET-00166,Preventive,0,,000070000152
WO-2070811,ASSET-00166,Preventive,0,,000070000152
WO-2070812,ASSET-00166,Preventive,0,,000070000152
WO-2070813,ASSET-00167,Corrective,215,1073,000070000153
WO-2070814,ASSET-00167,Emergency,71,1251,000070000153
WO-2070815,ASSET-00167,Corrective,182,1061,000070000153
WO-2070816,ASSET-00168,Corrective,206,1812,000070000154
WO-2070817,ASSET-00168,Corrective,112,1117,000070000154
WO-2070818,ASSET-00168,Preventive,0,,000070000154
WO-2070819,ASSET-00168,Preventive,0,,000070000154
WO-2070820,ASSET-00169,Preventive,0,,000070000155
WO-2070821,ASSET-00169,Corrective,153,285,000070000155
WO-2070822,ASSET-00169,Corrective,85,1941,000070000155
WO-2070823,ASSET-00169,Preventive,0,,000070000155
WO-2070824,ASSET-00169,Preventive,0,,000070000155
WO-2070825,ASSET-00170,Corrective,104,650,000070000156
WO-2070826,ASSET-00170,Preventive,0,,000070000156
WO-2070827,ASSET-00170,Corrective,163,1037,000070000156
WO-2070828,ASSET-00170,Preventive,0,,000070000156
WO-2070829,ASSET-00170,Preventive,0,,000070000156
WO-2070830,ASSET-00171,Corrective,68,330,000070000157
WO-2070831,ASSET-00171,Corrective,225,654,000070000157
WO-2070832,ASSET-00171,Emergency,176,1262,000070000157
WO-2070833,ASSET-00171,Corrective,187,1246,000070000157
WO-2070834,ASSET-00171,Corrective,217,1489,000070000157
WO-2070835,ASSET-00171,Preventive,0,,000070000157
WO-2070836,ASSET-00172,Emergency,373,1145,000070000158
WO-2070837,ASSET-00172,Corrective,114,372,000070000158
WO-2070838,ASSET-00173,Preventive,0,,000070000159
WO-2070839,ASSET-00173,Preventive,0,,000070000159
WO-2070840,ASSET-00173,Preventive,0,,000070000159
WO-2070841,ASSET-00173,Preventive,0,,000070000159
WO-2070842,ASSET-00173,Emergency,72,1329,000070000159
WO-2070843,ASSET-00174,Corrective,238,1161,000070000160
WO-2070844,ASSET-00174,Corrective,160,1174,000070000160
WO-2070845,ASSET-00174,Corrective,112,1573,000070000160
WO-2070846,ASSET-00174,Preventive,0,,000070000160
WO-2070847,ASSET-00175,Preventive,0,,000070000162
WO-2070848,ASSET-00175,Corrective,108,817,000070000162
WO-2070849,ASSET-00175,Corrective,51,425,000070000162
WO-2070850,ASSET-00175,Preventive,0,,000070000162
WO-2070851,ASSET-00175,Corrective,153,1723,000070000162
WO-2070852,ASSET-00175,Preventive,0,,000070000162
WO-2070853,ASSET-00176,Preventive,0,,000070000163
WO-2070854,ASSET-00176,Preventive,0,,000070000163
WO-2070855,ASSET-00176,Preventive,0,,000070000163
WO-2070856,ASSET-00176,Corrective,57,799,000070000163
WO-2070857,ASSET-00177,Corrective,233,1592,000070000164
WO-2070858,ASSET-00177,Preventive,0,,000070000164
WO-2070859,ASSET-00177,Preventive,0,,000070000164
WO-2070860,ASSET-00177,Corrective,139,404,000070000164
WO-2070861,ASSET-00177,Preventive,0,,000070000164
WO-2070862,ASSET-00177,Corrective,111,1810,000070000164
WO-2070863,ASSET-00177,Preventive,0,,000070000164
WO-2070864,ASSET-00177,Corrective,128,902,000070000164
WO-2070865,ASSET-00178,Preventive,0,,000070000165
WO-2070866,ASSET-00178,Preventive,0,,000070000165
WO-2070867,ASSET-00178,Corrective,238,579,000070000165
WO-2070868,ASSET-00178,Preventive,0,,000070000165
WO-2070869,ASSET-00179,Preventive,0,,000070000166
WO-2070870,ASSET-00179,Emergency,505,1708,000070000166
WO-2070871,ASSET-00179,Emergency,149,1967,000070000166
WO-2070872,ASSET-00179,Preventive,0,,000070000166
WO-2070873,ASSET-00179,Emergency,453,953,000070000166
WO-2070874,ASSET-00180,Preventive,0,,000070000167
WO-2070875,ASSET-00180,Corrective,55,1425,000070000167
WO-2070876,ASSET-00180,Preventive,0,,000070000167
WO-2070877,ASSET-00180,Corrective,44,1431,000070000167
WO-2070878,ASSET-00180,Preventive,0,,000070000167
WO-2070879,ASSET-00181,Preventive,0,,000070000168
WO-2070880,ASSET-00181,Preventive,0,,000070000168
WO-2070881,ASSET-00181,Preventive,0,,000070000168
WO-2070882,ASSET-00182,Preventive,0,,000070000169
WO-2070883,ASSET-00182,Preventive,0,,000070000169
WO-2070884,ASSET-00183,Preventive,0,,000070000170
WO-2070885,ASSET-00183,Preventive,0,,000070000170
WO-2070886,ASSET-00183,Preventive,0,,000070000170
WO-2070887,ASSET-00183,Preventive,0,,000070000170
WO-2070888,ASSET-00184,Corrective,140,1116,
WO-2070889,ASSET-00184,Preventive,0,,
WO-2070890,ASSET-00184,Corrective,183,912,
WO-2070891,ASSET-00184,Preventive,0,,
WO-2070892,ASSET-00184,Emergency,164,913,
WO-2070893,ASSET-00185,Preventive,0,,000070000171
WO-2070894,ASSET-00185,Preventive,0,,000070000171
WO-2070895,ASSET-00185,Corrective,70,604,000070000171
WO-2070896,ASSET-00186,Corrective,212,1965,000070000172
WO-2070897,ASSET-00186,Preventive,0,,000070000172
WO-2070898,ASSET-00186,Preventive,0,,000070000172
WO-2070899,ASSET-00187,Preventive,0,,000070000173
WO-2070900,ASSET-00187,Preventive,0,,000070000173
WO-2070901,ASSET-00188,Preventive,0,,000070000174
WO-2070902,ASSET-00188,Corrective,130,582,000070000174
WO-2070903,ASSET-00188,Corrective,194,224,000070000174
WO-2070904,ASSET-00188,Emergency,301,1534,000070000174
WO-2070905,ASSET-00188,Corrective,172,397,000070000174
WO-2070906,ASSET-00188,Preventive,0,,000070000174
WO-2070907,ASSET-00188,Preventive,0,,000070000174
WO-2070908,ASSET-00189,Emergency,523,423,000070000175
WO-2070909,ASSET-00189,Corrective,151,681,000070000175
WO-2070910,ASSET-00189,Corrective,228,1648,000070000175
WO-2070911,ASSET-00190,Preventive,0,,000070000176
WO-2070912,ASSET-00190,Preventive,0,,000070000176
WO-2070913,ASSET-00190,Preventive,0,,000070000176
WO-2070914,ASSET-00191,Emergency,434,1124,000070000177
WO-2070915,ASSET-00191,Preventive,0,,000070000177
WO-2070916,ASSET-00191,Preventive,0,,000070000177
WO-2070917,ASSET-00192,Preventive,0,,000070000178
WO-2070918,ASSET-00192,Preventive,0,,000070000178
WO-2070919,ASSET-00192,Preventive,0,,000070000178
WO-2070920,ASSET-00192,Emergency,329,1806,000070000178
WO-2070921,ASSET-00192,Preventive,0,,000070000178
WO-2070922,ASSET-00192,Corrective,79,984,000070000178
WO-2070923,ASSET-00193,Corrective,79,1428,000070000179
WO-2070924,ASSET-00193,Corrective,40,1160,000070000179
WO-2070925,ASSET-00193,Preventive,0,,000070000179
WO-2070926,ASSET-00193,Preventive,0,,000070000179
WO-2070927,ASSET-00193,Corrective,223,1456,000070000179
WO-2070928,ASSET-00193,Preventive,0,,000070000179
WO-2070929,ASSET-00193,Corrective,74,541,000070000179
WO-2070930,ASSET-00194,Corrective,98,1142,000070000180
WO-2070931,ASSET-00194,Preventive,0,,000070000180
WO-2070932,ASSET-00194,Preventive,0,,000070000180
WO-2070933,ASSET-00194,Preventive,0,,000070000180
WO-2070934,ASSET-00194,Preventive,0,,000070000180
WO-2070935,ASSET-00194,Preventive,0,,000070000180
WO-2070936,ASSET-00194,Corrective,158,1560,000070000180
WO-2070937,ASSET-00195,Emergency,560,1779,000070000181
WO-2070938,ASSET-00195,Preventive,0,,000070000181
WO-2070939,ASSET-00195,Emergency,569,251,000070000181
WO-2070940,ASSET-00195,Corrective,54,825,000070000181
WO-2070941,ASSET-00195,Preventive,0,,000070000181
WO-2070942,ASSET-00195,Corrective,147,1458,000070000181
WO-2070943,ASSET-00196,Preventive,0,,000070000182
WO-2070944,ASSET-00196,Preventive,0,,000070000182
WO-2070945,ASSET-00196,Emergency,557,1994,000070000182
WO-2070946,ASSET-00197,Preventive,0,,000070000183
WO-2070947,ASSET-00197,Preventive,0,,000070000183
WO-2070948,ASSET-00197,Corrective,110,577,000070000183
WO-2070949,ASSET-00197,Corrective,195,1903,000070000183
WO-2070950,ASSET-00197,Corrective,62,478,000070000183
WO-2070951,ASSET-00197,Preventive,0,,000070000183
WO-2070952,ASSET-00197,Corrective,47,1232,000070000183
WO-2070953,ASSET-00197,Preventive,0,,000070000183
WO-2070954,ASSET-00197,Corrective,132,1998,000070000183
WO-2070955,ASSET-00198,Corrective,224,1836,000070000184
WO-2070956,ASSET-00198,Corrective,51,1891,000070000184
WO-2070957,ASSET-00198,Corrective,178,740,000070000184
WO-2070958,ASSET-00198,Preventive,0,,000070000184
WO-2070959,ASSET-00198,Preventive,0,,000070000184
WO-2070960,ASSET-00198,Corrective,44,1349,000070000184
WO-2070961,ASSET-00198,Preventive,0,,000070000184
WO-2070962,ASSET-00198,Preventive,0,,000070000184
WO-2070963,ASSET-00198,Corrective,143,1142,000070000184
WO-2070964,ASSET-00199,Preventive,0,,000070000185
WO-2070965,ASSET-00199,Corrective,35,1130,000070000185
WO-2070966,ASSET-00199,Emergency,585,791,000070000185
WO-2070967,ASSET-00201,Corrective,220,1501,000070000187
WO-2070968,ASSET-00201,Emergency,96,1520,000070000187
WO-2070969,ASSET-00201,Preventive,0,,000070000187
WO-2070970,ASSET-00201,Preventive,0,,000070000187
WO-2070971,ASSET-00201,Preventive,0,,000070000187
WO-2070972,ASSET-00201,Preventive,0,,000070000187
WO-2070973,ASSET-00201,Preventive,0,,000070000187
WO-2070974,ASSET-00202,Preventive,0,,000070000188
WO-2070975,ASSET-00202,Preventive,0,,000070000188
WO-2070976,ASSET-00202,Preventive,0,,000070000188
WO-2070977,ASSET-00202,Corrective,44,386,000070000188
WO-2070978,ASSET-00203,Corrective,85,738,
WO-2070979,ASSET-00203,Corrective,115,1640,
WO-2070980,ASSET-00203,Preventive,0,,
WO-2070981,ASSET-00203,Preventive,0,,
WO-2070982,ASSET-00203,Corrective,51,1508,
WO-2070983,ASSET-00204,Corrective,69,1336,000070000189
