Site_ID,Asset_Tag,Equipment_Description,CostCtr,Book_Value_USD,OEM_Name
P1130,000140000374,Vision Inspection Station,CC-4357,32618.14,Eisenmann SE
P1130,000140000375,Palletizing Robot,CC-4357,125566.20,KUKA
P1130,000140000376,Riveting Station,CC-4358,39971.23,KUKA AG
P1130,000140000377,Conveyor System,CC-4359,81294.84,Mazak Corporation
P1130,000140000378,Stamping Press,CC-4356,607938.40,FANUC Corporation
P1130,000140000379,Vision Inspection Station,CC-4357,35377.03,Atlas
P1130,000140000380,Laser Welding Cell,CC-4356,313300.48,KUKA AG
P1130,000140000381,Vision Inspection Station,CC-4359,39056.30,Rockwell Automation
P1130,000140000382,Vision Inspection Station,CC-4358,51528.23,ABB Robotics
P1130,000140000383,Assembly Torque Wrench Station,,12833.74,KUKA
P1130,000140000384,Screw Fastening Station,CC-4359,22964.36,KUKA AG
P1130,000140000385,Paint Application Robot,CC-4356,195557.89,ABB Robotics
P1130,000140000386,Stamping Press,CC-4357,369855.89,Siemens Ag
P1130,000140000387,Induction Heating Unit,CC-4359,67960.80,KUKA AG
P1130,000140000388,Stamping Press,CC-4358,702639.58,FANUC Corporation
P1130,000140000389,Palletizing Robot,CC-4357,162728.19,ABB Robotics
P1130,000140000390,CNC Machining Center,CC-4357,343231.29,Haas Automation
P1130,000140000391,Conveyor System,CC-4356,121953.64,Yaskawa Motoman
P1130,000140000392,CNC Machining Center,CC-4359,299328.34,Yaskawa Motoman
P1130,000140000393,Assembly Torque Wrench Station,CC-4357,12497.86,durr ag
P1130,000140000394,Induction Heating Unit,CC-4357,43120.19,KUKA AG
P1130,000140000395,Palletizing Robot,CC-4357,160387.61,Kuka Ag
P1130,000140000396,Assembly Torque Wrench Station,CC-4356,17786.40,ABB Robotics
P1130,000140000397,Injection Molding Machine,CC-4357,338891.66,Rockwell Automation
P1130,000140000398,Hydraulic Press,CC-4356,220380.70,ABB
P1130,000140000399,Wheel Alignment Rig,CC-4359,80483.80,Lincoln Electric
P1130,000140000400,Vision Inspection Station,CC-4357,69491.20,Eisenmann
P1130,000140000401,,CC-4358,71856.54,Yaskawa
P1130,000140000402,Coil Winding Machine,CC-4356,170977.18,Carl Zeiss Industrial Metrology
P1130,000140000403,Vision Inspection Station,CC-4359,77592.48,ABB Robotics
P1130,000140000404,Automated Guided Vehicle,CC-4357,99982.87,Durr AG
P1130,000140000405,Torque Application Unit,CC-4356,44166.64,KUKA AG
P1130,000140000406,Wheel Alignment Rig,CC-4359,65387.85,AIDA Engineering
P1130,000140000407,Coil Winding Machine,CC-4359,162036.41,Haas Automation
P1130,000140000408,Riveting Station,CC-4358,58402.78,aida engineering
P1130,000140000409,Robotic Welding Cell,CC-4358,188913.38,Dematic
P1130,000140000410,Robotic Welding Cell,CC-4357,214296.08,Dematic
P1130,000140000411,Robotic Welding Cell,CC-4358,248609.06,KUKA
P1130,000140000412,Paint Application Robot,CC-4356,347220.33,KUKA
P1130,000140000413,Battery Pack Assembly Cell,CC-4358,573518.17,Haas Automation
P1130,000140000414,Screw Fastening Station,CC-4358,23627.60,Yaskawa Motoman
P1130,000140000415,Laser Welding Cell,CC-4356,300987.61,ABB Robotics
P1130,000140000416,Palletizing Robot,CC-4359,123112.44,KUKA
P1130,000140000417,Conveyor System,CC-4357,115648.43,DMG MORI
P1130,000140000418,,CC-4359,309970.81,Kuka Ag
P1130,000140000419,Palletizing Robot,CC-4358,101821.41,KUKA
P1130,000140000420,Hydraulic Press,CC-4359,287419.79,ABB
P1130,000140000421,Screw Fastening Station,CC-4356,12860.61,Lincoln
P1130,000140000422,Robotic Welding Cell,CC-4359,124770.39,Eisenmann
P1130,000140000423,Battery Pack Assembly Cell,CC-4357,276189.50,ABB
P1130,000140000424,Automated Guided Vehicle,CC-4356,117947.18,Lincoln Electric
P1130,000140000425,,CC-4357,42819.66,ABB ROBOTICS
P1130,000140000426,Stamping Press,CC-4359,734627.06,DMG MORI
P1130,000140000427,Wheel Alignment Rig,CC-4357,41987.85,FANUC Corporation
P1130,000140000428,Final Functional Test Bench,CC-4358,160083.47,KUKA AG
P1130,000140000429,Ultrasonic Welding Station,CC-4357,54150.65,Hexagon
P1130,000140000430,Overhead Gantry Loader,CC-4359,106407.39,KUKA AG
P1130,000140000431,Adhesive Dispensing Unit,CC-4358,81615.29,KUKA AG
P1130,000140000432,Hydraulic Press,CC-4357,367875.73,Schneider Electric
P1130,000140000433,Assembly Torque Wrench Station,CC-4357,34428.85,KUKA AG
P1130,000140000434,Vision Inspection Station,CC-4356,27574.88,Dmg Mori
P1130,000140000435,Riveting Station,CC-4359,51216.60,KUKA
P1130,000140000436,Induction Heating Unit,CC-4359,82185.38,KUKA AG
P1130,000140000437,Hydraulic Press,CC-4358,111836.36,FANUC Corporation
P1130,000140000438,Stamping Press,CC-4358,1055440.53,Mazak Corporation
P1130,000140000439,Automated Guided Vehicle,CC-4357,106048.86,FANUC
P1130,000140000440,Ultrasonic Welding Station,CC-4358,50896.99,yaskawa motoman
P1130,000140000441,Leak Test Station,CC-4358,49049.18,ROCKWELL AUTOMATION
P1130,000140000442,Wheel Alignment Rig,CC-4356,67190.11,KUKA AG
P1130,000140000443,Wheel Alignment Rig,CC-4359,55369.35,Schuler
P1130,000140000444,Torque Application Unit,CC-4356,33536.37,Yaskawa Motoman
P1130,000140000445,CNC Machining Center,CC-4357,296065.60,DMG MORI
P1130,000140000446,Wheel Alignment Rig,CC-4357,84044.26,ABB Robotics
P1130,000140000447,Injection Molding Machine,CC-4359,160166.46,KUKA AG
P1130,000140000448,Laser Welding Cell,CC-4359,293496.61,Dematic
P1130,000140000449,Conveyor System,CC-4359,79806.98,DMG MORI
P1130,000140000450,Adhesive Dispensing Unit,CC-4356,37119.76,Miller Electric
P1130,000140000451,Overhead Gantry Loader,CC-4359,168599.97,Lincoln Electric
P1130,000140000452,Assembly Torque Wrench Station,CC-4358,32449.36,DMG
P1130,000140000453,Automated Guided Vehicle,CC-4358,76576.25,HAAS AUTOMATION
P1130,000140000454,Riveting Station,CC-4359,62699.87,Ingersoll Rand
P1130,000140000455,Vision Inspection Station,CC-4357,32305.72,KUKA AG
P1130,000140000456,Final Functional Test Bench,CC-4356,142762.42,KUKA AG
P1130,000140000457,Screw Fastening Station,CC-4357,35010.88,Mazak
P1130,000140000458,Screw Fastening Station,CC-4357,15285.61,DMG
P1130,000140000459,Palletizing Robot,CC-4358,139046.54,Miller
P1130,000140000460,Laser Welding Cell,CC-4359,186325.06,ABB Robotics
P1130,000140000461,CNC Machining Center,CC-4359,284770.12,KUKA AG
P1130,000140000462,Wheel Alignment Rig,CC-4359,68086.84,ABB Robotics
P1130,000140000463,Induction Heating Unit,CC-4356,85276.76,Yaskawa Motoman
P1130,000140000464,Leak Test Station,CC-4358,33468.05,Schneider Electric
P1130,000140000465,Robotic Welding Cell,CC-4356,254192.15,DMG MORI
P1130,000140000466,Coil Winding Machine,CC-4356,187108.23,KUKA
P1130,000140000467,Conveyor System,CC-4357,59632.74,Lincoln Electric
P1130,000140000468,Torque Application Unit,CC-4359,29468.54,Dematic
P1130,000140000469,Hydraulic Press,CC-4356,192487.63,KUKA AG
P1130,000140000470,Leak Test Station,CC-4357,31852.37,kuka ag
P1130,000140000471,Ultrasonic Welding Station,CC-4359,58227.46,Yaskawa Motoman
P1130,000140000472,Injection Molding Machine,CC-4357,275953.37,mazak corporation
P1130,000140000473,CNC Machining Center,CC-4357,277710.78,KUKA AG
P1130,000140000474,Adhesive Dispensing Unit,CC-4356,69083.16,Lincoln Electric
P1130,000140000475,Automated Guided Vehicle,CC-4359,119861.41,abb robotics
P1130,000140000476,Conveyor System,CC-4359,61658.24,Haas Automation
P1130,000140000477,CNC Machining Center,CC-4358,395796.00,DMG MORI
P1130,000140000478,Battery Pack Assembly Cell,CC-4358,339010.92,KUKA AG
P1130,000140000479,Riveting Station,CC-4356,38641.26,KUKA
P1130,000140000480,Battery Pack Assembly Cell,CC-4356,507067.97,Yaskawa Motoman
P1130,000140000481,CNC Machining Center,CC-4359,322112.64,Mazak Corporation
P1130,000140000482,Induction Heating Unit,CC-4357,68275.04,Rockwell Automation
P1130,000140000483,Conveyor System,CC-4357,44299.43,KUKA AG
P1130,000140000484,Leak Test Station,CC-4357,59561.16,Durr Ag
P1130,000140000485,Battery Pack Assembly Cell,CC-4358,287698.95,ABB Robotics
P1130,000140000486,Laser Welding Cell,CC-4357,281353.07,FANUC CORPORATION
P1130,000140000487,Hydraulic Press,CC-4356,367270.84,Miller Electric
P1130,000140000488,Adhesive Dispensing Unit,CC-4357,51020.79,Mazak
P1130,000140000489,Laser Welding Cell,CC-4359,295729.49,KUKA AG
P1130,000140000490,Screw Fastening Station,CC-4357,26479.55,Schuler Group
P1130,000140000491,Wheel Alignment Rig,CC-4358,58299.20,miller electric
P1130,000140000492,,CC-4356,60904.05,FANUC Corporation
P1130,000140000493,Assembly Torque Wrench Station,CC-4359,28325.48,Kuka Ag
P1130,000140000494,Battery Pack Assembly Cell,CC-4356,557193.83,ABB Robotics
P1130,000140000495,CNC Machining Center,CC-4358,367187.91,Atlas Copco
P1130,000140000496,Stamping Press,CC-4356,682627.72,Yaskawa Motoman
P1130,000140000497,Ultrasonic Welding Station,CC-4359,75571.47,DMG MORI
P1130,000140000498,Paint Application Robot,CC-4359,310217.63,Mazak Corporation
P1130,000140000499,Induction Heating Unit,CC-4358,49406.62,Atlas Copco
P1130,000140000500,Leak Test Station,CC-4356,35504.01,KUKA AG
P1130,000140000501,Hydraulic Press,CC-4357,361231.95,KUKA AG
P1130,000140000502,Ultrasonic Welding Station,CC-4358,60874.04,Haas Automation
P1130,000140000503,,CC-4357,76377.17,Comau
P1130,000140000504,Riveting Station,CC-4357,34910.28,Eisenmann SE
P1130,000140000505,Automated Guided Vehicle,CC-4358,54802.57,KUKA
P1130,000140000506,Ultrasonic Welding Station,CC-4356,78057.74,Lincoln
P1130,000140000507,Final Functional Test Bench,CC-4359,157129.77,KUKA AG
P1130,000140000508,Adhesive Dispensing Unit,CC-4359,60730.47,Dematic
P1130,000140000509,Robotic Welding Cell,CC-4357,161795.73,Mazak Corporation
P1130,000140000510,Laser Welding Cell,CC-4358,281071.15,KUKA
P1130,000140000511,Paint Application Robot,CC-4356,217233.06,Dematic
P1130,000140000512,CNC Machining Center,CC-4358,299209.70,Miller Electric
P1130,000140000513,Induction Heating Unit,CC-4356,58768.30,Haas Automation
P1130,000140000514,Battery Pack Assembly Cell,CC-4356,235446.85,KUKA
P1130,000140000515,Leak Test Station,CC-4359,20128.86,Siemens AG
P1130,000140000516,Leak Test Station,CC-4357,66012.73,KUKA AG
P1130,000140000517,Final Functional Test Bench,CC-4358,180357.45,KUKA AG
P1130,000140000518,Paint Application Robot,CC-4359,260039.62,FANUC Corporation
P1130,000140000519,Ultrasonic Welding Station,CC-4359,65201.49,Durr Ag
P1130,000140000520,Induction Heating Unit,CC-4358,64509.40,COMAU
P1130,000140000521,CNC Machining Center,CC-4356,241867.58,Mazak
P1130,000140000522,Torque Application Unit,CC-4356,40753.15,Eisenmann
P1130,000140000523,Wheel Alignment Rig,CC-4359,43610.07,ABB Robotics
P1130,000140000524,Wheel Alignment Rig,CC-4357,65972.47,ABB
P1130,000140000525,Palletizing Robot,CC-4356,150325.43,Mazak Corporation
P1130,000140000526,Torque Application Unit,CC-4359,25153.37,DMG MORI
P1130,000140000527,Final Functional Test Bench,CC-4358,150326.84,ABB Robotics
P1130,000140000528,Battery Pack Assembly Cell,CC-4358,382714.20,FANUC Corporation
P1130,000140000529,Overhead Gantry Loader,CC-4359,106864.70,DMG MORI
P1130,000140000530,Leak Test Station,CC-4356,23238.08,KUKA
P1130,000140000531,Palletizing Robot,CC-4356,158247.48,FANUC Corporation
P1130,000140000532,Automated Guided Vehicle,CC-4356,83423.03,Atlas
P1130,000140000533,CNC Machining Center,CC-4359,257943.64,Atlas Copco
P1130,000140000534,Induction Heating Unit,CC-4358,60761.99,Siemens
P1130,000140000535,Conveyor System,CC-4358,57995.30,ABB
P1130,000140000536,Automated Guided Vehicle,CC-4359,104174.71,HEXAGON AB
P1130,000140000537,Final Functional Test Bench,CC-4357,162640.83,FANUC
P1130,000140000538,Laser Welding Cell,CC-4358,397448.10,KUKA
P1130,000140000539,Overhead Gantry Loader,CC-4358,108965.51,Bosch Rexroth
P1130,000140000540,Ultrasonic Welding Station,CC-4359,75879.66,ABB Robotics
P1130,000140000541,Final Functional Test Bench,CC-4358,83487.37,KUKA AG
P1130,000140000542,Injection Molding Machine,CC-4359,239242.85,DMG MORI
P1130,000140000543,Laser Welding Cell,,301460.25,SCHULER GROUP
P1130,000140000544,Hydraulic Press,CC-4359,106566.11,KUKA
P1130,000140000545,Paint Application Robot,CC-4356,154145.63,Yaskawa
P1130,000140000546,Overhead Gantry Loader,CC-4357,166259.92,Yaskawa Motoman
P1130,000140000547,Adhesive Dispensing Unit,CC-4357,74364.95,KUKA
P1130,000140000548,Ultrasonic Welding Station,CC-4358,47044.64,Yaskawa
P1130,000140000549,Laser Welding Cell,CC-4357,398825.10,FANUC
P1130,000140000550,Vision Inspection Station,CC-4356,67581.94,ABB Robotics
P1130,000140000551,Robotic Welding Cell,CC-4356,257368.24,Lincoln Electric
P1130,000140000552,Vision Inspection Station,CC-4357,58874.33,ABB
P1130,000140000553,Final Functional Test Bench,CC-4357,75224.81,ABB Robotics
P1130,000140000554,Injection Molding Machine,CC-4359,322947.02,ABB Robotics
P1130,000140000555,Leak Test Station,CC-4357,40364.42,KUKA AG
P1130,000140000556,Dimensional Measurement Arm,CC-4358,69740.42,FANUC Corporation
P1130,000140000557,Overhead Gantry Loader,CC-4357,100401.43,Rockwell Automation
P1130,000140000558,CNC Machining Center,,194736.16,Haas Automation
P1130,000140000559,Dimensional Measurement Arm,CC-4358,137479.69,KUKA
P1130,000140000560,Final Functional Test Bench,CC-4359,127817.72,DMG
P1130,000140000561,Riveting Station,CC-4358,26303.95,Yaskawa
P1130,000140000562,Conveyor System,CC-4358,86446.93,Yaskawa Motoman
P1130,000140000563,CNC Machining Center,CC-4356,181984.94,Schneider Electric
P1130,000140000564,Adhesive Dispensing Unit,CC-4358,55676.93,FANUC Corporation
P1130,000140000565,Ultrasonic Welding Station,CC-4357,45843.99,LINCOLN ELECTRIC
P1130,000140000566,Screw Fastening Station,CC-4357,38666.64,Siemens
P1130,000140000567,Paint Application Robot,CC-4356,218829.91,ABB Robotics
P1130,000140000568,Overhead Gantry Loader,CC-4358,107204.39,Kuka Ag
P1130,000140000569,Overhead Gantry Loader,CC-4357,135198.11,KUKA AG
P1130,000140000570,Screw Fastening Station,CC-4356,19018.86,Lincoln Electric
P1130,000140000571,Riveting Station,CC-4356,61480.93,FANUC Corporation
P1130,000140000572,Final Functional Test Bench,CC-4359,126787.83,Miller Electric
P1130,000140000573,Palletizing Robot,CC-4359,97156.74,Bosch
P1130,000140000574,CNC Machining Center,CC-4357,262461.56,KUKA AG
P1130,000140000575,Hydraulic Press,CC-4356,153408.83,ABB Robotics
P1130,000140000576,Final Functional Test Bench,CC-4358,138284.65,KUKA AG
P1130,000140000577,Ultrasonic Welding Station,CC-4356,41570.09,FANUC Corporation
P1130,000140000578,Battery Pack Assembly Cell,CC-4357,490839.38,KUKA AG
P1130,000140000579,Induction Heating Unit,CC-4357,47872.28,Schuler Group
P1130,000140000580,Leak Test Station,CC-4357,58968.29,Yaskawa Motoman
P1130,000140000581,Hydraulic Press,CC-4358,147750.70,ABB Robotics
P1130,000140000582,Hydraulic Press,,397847.93,FANUC
P1130,000140000583,Dimensional Measurement Arm,CC-4357,109147.28,Lincoln Electric
P1130,000140000584,Torque Application Unit,CC-4356,16058.41,AIDA Engineering
P1130,000140000585,Adhesive Dispensing Unit,CC-4357,37652.51,hexagon ab
P1130,000140000586,Hydraulic Press,CC-4356,295042.15,KUKA
P1130,000140000587,Induction Heating Unit,CC-4357,43965.97,KUKA
P1130,000140000588,Dimensional Measurement Arm,CC-4359,130831.27,Siemens AG
P1130,000140000589,Overhead Gantry Loader,CC-4358,83147.87,Yaskawa Motoman
P1130,000140000590,Hydraulic Press,CC-4359,340517.75,FANUC CORPORATION
P1130,000140000591,,CC-4357,37226.88,Hexagon AB
P1130,000140000592,Adhesive Dispensing Unit,CC-4357,76064.67,ABB Robotics
P1130,000140000593,Paint Application Robot,,220298.08,Schneider Electric
P1130,000140000594,Wheel Alignment Rig,CC-4359,76433.43,ABB Robotics
P1130,000140000595,Vision Inspection Station,CC-4356,80391.56,Dematic
P1130,000140000596,Battery Pack Assembly Cell,CC-4357,522287.33,Comau
P1130,000140000597,Screw Fastening Station,CC-4357,13378.29,Schuler Group
P1130,000140000598,Torque Application Unit,CC-4357,36576.66,Lincoln Electric
P1130,000140000599,Final Functional Test Bench,CC-4359,125084.87,abb robotics
P1130,000140000600,Screw Fastening Station,CC-4357,15145.65,FANUC
P1130,000140000601,Final Functional Test Bench,CC-4356,136053.18,Haas Automation
P1130,000140000602,Torque Application Unit,CC-4357,15552.84,FANUC Corporation
P1130,000140000603,Robotic Welding Cell,CC-4356,194022.69,ABB Robotics
P1130,000140000604,Screw Fastening Station,CC-4359,27995.31,KUKA AG
P1130,000140000605,Wheel Alignment Rig,CC-4359,39510.37,KUKA
P1130,000140000606,Automated Guided Vehicle,CC-4357,56230.71,Comau
P1130,000140000607,Automated Guided Vehicle,CC-4356,112666.30,Eisenmann
P1130,000140000608,Final Functional Test Bench,CC-4358,186269.33,Mazak Corporation
P1130,000140000609,Ultrasonic Welding Station,CC-4356,58517.21,KUKA
P1130,000140000610,Battery Pack Assembly Cell,CC-4358,506171.24,ABB Robotics
P1130,000140000611,Palletizing Robot,CC-4358,168817.77,Haas Automation
P1130,000140000612,Hydraulic Press,CC-4359,346577.80,Hexagon AB
P1130,000140000613,Torque Application Unit,CC-4359,34514.85,Rockwell Automation
P1130,000140000614,Torque Application Unit,CC-4359,25062.27,ABB Robotics
P1130,000140000615,Hydraulic Press,CC-4358,112248.65,ABB Robotics
P1130,000140000616,Overhead Gantry Loader,CC-4357,93129.48,Schuler Group
P1130,000140000617,Palletizing Robot,CC-4357,93193.35,KUKA AG
P1130,000140000618,Paint Application Robot,CC-4358,247377.32,KUKA AG
P1130,000140000619,Injection Molding Machine,CC-4356,448583.56,kuka ag
P1130,000140000620,,CC-4358,57253.69,Bosch Rexroth
P1130,000140000621,Wheel Alignment Rig,CC-4356,78310.19,Bosch Rexroth
P1130,000140000622,CNC Machining Center,CC-4359,197879.70,DMG MORI
P1130,000140000623,,CC-4357,309193.46,ABB
P1130,000140000624,Battery Pack Assembly Cell,CC-4359,212931.63,Siemens AG
P1130,000140000625,Hydraulic Press,CC-4359,305591.33,ABB Robotics
P1130,000140000626,Automated Guided Vehicle,CC-4359,46306.56,Siemens
P1130,000140000627,Robotic Welding Cell,CC-4356,142154.43,Dematic
P1130,000140000628,Conveyor System,CC-4358,145618.10,KUKA AG
P1130,000140000629,Screw Fastening Station,CC-4356,13330.55,KUKA AG
P1130,000140000630,Induction Heating Unit,CC-4358,53889.10,KUKA AG
P1130,000140000631,Hydraulic Press,CC-4359,187638.31,Mazak Corporation
P1130,000140000632,Dimensional Measurement Arm,CC-4358,98025.37,BOSCH REXROTH
P1130,000140000633,Overhead Gantry Loader,CC-4359,149863.09,ABB Robotics
P1130,000140000634,Paint Application Robot,CC-4357,243805.04,Mazak Corporation
P1130,000140000635,Injection Molding Machine,CC-4356,327359.90,KUKA
P1130,000140000636,Wheel Alignment Rig,CC-4359,68855.92,Abb Robotics
P1130,000140000637,CNC Machining Center,CC-4358,214153.50,Eisenmann
P1130,000140000638,Riveting Station,CC-4356,67319.18,Miller Electric
P1130,000140000639,Stamping Press,CC-4356,854151.66,FANUC CORPORATION
P1130,000140000640,Automated Guided Vehicle,CC-4359,51858.41,KUKA AG
P1130,000140000641,Overhead Gantry Loader,CC-4356,169528.67,Kuka Ag
P1130,000140000642,Conveyor System,,54238.13,KUKA AG
P1130,000140000643,Leak Test Station,CC-4357,29071.03,Kuka Ag
P1130,000140000644,Ultrasonic Welding Station,CC-4358,35590.28,DMG
P1130,000140000645,Paint Application Robot,CC-4359,347530.55,DMG
P1130,000140000646,Conveyor System,CC-4359,117171.89,FANUC
P1130,000140000647,Screw Fastening Station,CC-4359,37333.77,Lincoln Electric
P1130,000140000648,Automated Guided Vehicle,CC-4357,100761.29,ABB Robotics
P1130,000140000649,Stamping Press,CC-4358,1062294.87,Schuler Group
P1130,000140000650,,CC-4359,61244.02,Mazak
P1130,000140000651,Final Functional Test Bench,CC-4356,152028.57,ABB
P1130,000140000652,Palletizing Robot,CC-4358,80121.74,DMG
P1130,000140000653,Conveyor System,CC-4356,122071.30,KUKA AG
P1130,000140000654,Hydraulic Press,CC-4357,149598.61,ABB
P1130,000140000655,Overhead Gantry Loader,CC-4356,155073.22,Lincoln Electric
P1130,000140000656,Coil Winding Machine,CC-4357,131987.01,Yaskawa
P1130,000140000657,Hydraulic Press,CC-4359,230248.02,FANUC
P1130,000140000658,Dimensional Measurement Arm,CC-4358,110277.06,KUKA
P1130,000140000659,Final Functional Test Bench,CC-4357,159240.10,KUKA AG
P1130,000140000660,Conveyor System,CC-4358,144886.36,LINCOLN ELECTRIC
P1130,000140000661,Torque Application Unit,CC-4359,33529.72,KUKA
P1130,000140000662,Stamping Press,CC-4359,709752.11,Miller Electric
P1130,000140000663,Riveting Station,CC-4356,67874.38,KUKA
P1130,000140000664,Coil Winding Machine,CC-4357,114645.45,KUKA AG
P1130,000140000665,Final Functional Test Bench,CC-4359,111305.03,KUKA AG
P1130,000140000666,Riveting Station,CC-4359,31297.59,FANUC
P1130,000140000667,Riveting Station,CC-4358,45909.92,Rockwell Automation
P1130,000140000668,Adhesive Dispensing Unit,CC-4356,73475.37,Miller Electric
P1130,000140000669,Coil Winding Machine,CC-4359,111591.05,Haas Automation
P1130,000140000670,Assembly Torque Wrench Station,CC-4358,31187.02,KUKA AG
P1130,000140000671,Assembly Torque Wrench Station,CC-4357,20802.77,KUKA AG
P1130,000140000672,Torque Application Unit,CC-4357,38363.69,KUKA AG
P1130,000140000673,Wheel Alignment Rig,CC-4357,70193.70,AIDA ENGINEERING
P1130,000140000674,Vision Inspection Station,CC-4357,63585.31,Yaskawa
P1130,000140000675,Overhead Gantry Loader,CC-4358,118422.21,ABB Robotics
P1130,000140000676,Battery Pack Assembly Cell,CC-4357,305563.72,LINCOLN ELECTRIC
P1130,000140000677,Conveyor System,CC-4358,115678.53,Yaskawa Motoman
P1130,000140000678,Conveyor System,CC-4358,127624.38,KUKA AG
P1130,000140000679,Overhead Gantry Loader,CC-4357,88468.77,Lincoln Electric
P1130,000140000680,Final Functional Test Bench,CC-4358,94749.26,KUKA AG
P1130,000140000681,Induction Heating Unit,CC-4359,56985.24,Siemens AG
P1130,000140000682,Automated Guided Vehicle,CC-4357,53632.97,Rockwell Automation
P1130,000140000683,Final Functional Test Bench,CC-4356,197382.25,Dematic
P1130,000140000684,Final Functional Test Bench,CC-4357,171230.65,Mazak Corporation
P1130,000140000685,Injection Molding Machine,CC-4356,242470.33,Carl Zeiss Industrial Metrology
P1130,000140000686,Palletizing Robot,CC-4358,93806.01,KUKA
P1130,000140000687,Leak Test Station,CC-4358,22364.11,KUKA AG
P1130,000140000688,Dimensional Measurement Arm,CC-4357,103406.84,kuka ag
P1130,000140000689,Leak Test Station,CC-4356,43807.82,Yaskawa Motoman
P1130,000140000690,Robotic Welding Cell,CC-4359,134003.83,Rockwell
P1130,000140000691,Injection Molding Machine,CC-4356,455670.88,KUKA AG
P1130,000140000692,Vision Inspection Station,CC-4356,62417.52,AIDA Engineering
P1130,000140000693,Hydraulic Press,CC-4356,362978.24,fanuc corporation
P1130,000140000694,Adhesive Dispensing Unit,CC-4357,58510.29,EISENMANN SE
P1130,000140000695,Ultrasonic Welding Station,CC-4359,27204.59,Lincoln
P1130,000140000696,Coil Winding Machine,CC-4356,152094.00,Fives Group
P1130,000140000697,Overhead Gantry Loader,CC-4356,150714.45,FANUC Corporation
P1130,000140000698,Final Functional Test Bench,CC-4357,76183.60,EISENMANN SE
P1130,000140000699,Induction Heating Unit,CC-4357,80644.14,schuler group
P1130,000140000700,Battery Pack Assembly Cell,CC-4359,413236.81,Yaskawa Motoman
P1130,000140000701,Battery Pack Assembly Cell,CC-4358,466599.09,Yaskawa Motoman
P1130,000140000702,Paint Application Robot,CC-4356,177484.83,DMG MORI
P1130,000140000703,Assembly Torque Wrench Station,CC-4356,32689.70,ABB Robotics
P1130,000140000704,Wheel Alignment Rig,CC-4356,63174.53,KUKA
P1130,000140000705,Palletizing Robot,CC-4359,139254.13,ABB Robotics
P1130,000140000706,CNC Machining Center,CC-4358,285772.33,KUKA AG
P1130,000140000707,Battery Pack Assembly Cell,,288977.99,FANUC Corporation
P1130,000140000708,Adhesive Dispensing Unit,CC-4358,85032.58,Haas Automation
P1130,000140000709,Injection Molding Machine,CC-4358,373537.61,KUKA
P1130,000140000710,,CC-4359,54058.85,KUKA AG
P1130,000140000711,Robotic Welding Cell,CC-4357,142629.59,KUKA AG
P1130,000140000712,Overhead Gantry Loader,CC-4358,111503.49,Lincoln Electric
P1130,000140000713,Dimensional Measurement Arm,CC-4357,72087.71,Schuler Group
P1130,000140000714,Laser Welding Cell,CC-4358,317241.79,ABB
P1130,000140000715,CNC Machining Center,CC-4358,391393.82,Mazak
P1130,000140000716,Leak Test Station,CC-4358,65741.71,KUKA
P1130,000140000717,Final Functional Test Bench,CC-4358,183468.24,Kuka Ag
P1130,000140000718,CNC Machining Center,CC-4357,222303.89,Siemens
P1130,000140000719,Leak Test Station,CC-4358,53301.03,ABB Robotics
P1130,000140000720,Torque Application Unit,CC-4356,30354.78,FANUC Corporation
P1130,000140000721,Final Functional Test Bench,CC-4356,181604.07,Lincoln Electric
P1130,000140000722,Coil Winding Machine,CC-4356,135914.71,ABB Robotics
P1130,000140000723,Assembly Torque Wrench Station,CC-4358,23611.25,Mazak Corporation
P1130,000140000724,Vision Inspection Station,CC-4359,58062.83,kuka ag
P1130,000140000725,Overhead Gantry Loader,CC-4356,115181.38,Ingersoll Rand
P1130,000140000726,Screw Fastening Station,CC-4357,32994.42,BOSCH REXROTH
P1130,000140000727,Laser Welding Cell,CC-4357,191170.66,AIDA Engineering
P1130,000140000728,Wheel Alignment Rig,CC-4359,44983.50,KUKA
P1130,000140000729,Battery Pack Assembly Cell,CC-4359,289310.08,KUKA AG
P1130,000140000730,Final Functional Test Bench,CC-4359,170906.38,Hexagon AB
P1130,000140000731,Palletizing Robot,CC-4358,143814.99,ABB Robotics
P1130,000140000732,Wheel Alignment Rig,CC-4358,40189.72,KUKA
P1130,000140000733,Paint Application Robot,CC-4358,225261.25,Mazak Corporation
P1130,000140000734,Ultrasonic Welding Station,CC-4358,33033.78,Durr
P1130,000140000735,Leak Test Station,CC-4356,69738.61,ABB Robotics
P1130,000140000736,Coil Winding Machine,,179393.38,KUKA
P1130,000140000737,Dimensional Measurement Arm,CC-4356,51114.87,ABB Robotics
P1130,000140000738,Paint Application Robot,CC-4357,275913.85,Fanuc Corporation
P1130,000140000739,Overhead Gantry Loader,CC-4356,92932.24,Ingersoll Rand
P1130,000140000740,Conveyor System,CC-4358,92201.95,KUKA
P1130,000140000741,Wheel Alignment Rig,CC-4358,44328.03,Yaskawa Motoman
P1130,000140000742,Assembly Torque Wrench Station,CC-4358,26717.80,KUKA AG
P1130,000140000743,Final Functional Test Bench,CC-4356,126728.46,lincoln electric
P1130,000140000744,Conveyor System,CC-4356,81847.72,KUKA AG
P1130,000140000745,Paint Application Robot,CC-4359,151919.95,KUKA AG
P1130,000140000746,Torque Application Unit,CC-4359,37053.57,KUKA AG
