LineID,ProcessNo,ProcessName,WorkCenterID,StationID,AssetRef,ProductRef,MaterialRef
L43,PR-0033,Milling - Glass Panel,WU244,S02,000140000227,MER-VEH-COMPACT-0001,
L43,PR-0001,Dispensing Sealing Compound,WU245,S03,000140000228,MER-VEH-COMPACT-0001,MER-GEARBOX-HOUSING-0032
L43,PR-0019,Piercing Station,WU246,S03,000140000229,MER-VEH-COMPACT-0001,
L43,PR-0009,Cell Stack Assembly,WU247,S04,000140000230,MER-VEH-COMPACT-0001,MER-BODY-SHELL-0003
L44,PR-0096,Setting - Steering Column,WU248,S01,000140000231,MER-VEH-SUV-0001,
L44,PR-0002,Spot Weld,WU249,S01,000140000232,MER-VEH-SUV-0001,MER-BUMPER-REAR-0007
L44,PR-0002,Spot Weld,WU250,S01,000140000233,MER-VEH-SUV-0001,MER-CLUTCH-ASSEMBLY-0033
L44,PR-0014,Toe & Camber Setting,WU251,S02,000140000234,MER-VEH-SUV-0001,
L44,PR-0008,Clearcoat Application,WU252,S02,000140000235,MER-VEH-SUV-0001,MER-CYLINDER-HEAD-0028
L44,PR-0001,Dispensing Sealing Compound,WU253,S02,000140000236,MER-VEH-SUV-0001,MER-FENDERS-0008
L45,PR-0021,Cushion Molding,WU254,S01,000140000237,MER-VEH-SUV-0001,MER-DOORS-0004
L45,PR-0115,Glass Panel Packaging,WU255,S01,000140000238,MER-VEH-SUV-0001,MER-REAR-SUSPENSION-0011
L45,PR-0044,Milling - Wheel Hub,WU256,S02,,MER-VEH-SUV-0001,
L45,PR-0002,Spot Weld,WU257,S03,000140000239,MER-VEH-SUV-0001,MER-BUMPER-FRONT-0006
L45,PR-0002,Spot Weld,WU258,S03,000140000240,MER-VEH-SUV-0001,MER-STEERING-SYSTEM-0013
L45,PR-0015,Winding Operation,WU259,S03,000140000241,MER-VEH-SUV-0001,MER-FUEL-TANK-0036
L45,PR-0030,Block Machining,WU260,S04,000140000242,MER-VEH-SUV-0001,
L45,PR-0177,Bumper Fascia Calibration,WU261,S04,000140000243,MER-VEH-SUV-0001,
L46,PR-0001,Dispensing Sealing Compound,WU262,S01,000140000244,MER-VEH-COMPACT-0001,MER-FUEL-PUMP-0037
L46,PR-0014,Toe & Camber Setting,WU263,S01,000140000245,MER-VEH-COMPACT-0001,
L46,PR-0186,Glass Panel Coating,WU264,S01,000140000246,MER-VEH-COMPACT-0001,MER-STEERING-SYSTEM-0013
L46,PR-0001,Dispensing Sealing Compound,WU265,S02,000140000247,MER-VEH-COMPACT-0001,MER-STEERING-SYSTEM-0013
L46,PR-0171,Drilling - Seat Frame,WU266,S02,000140000248,MER-VEH-COMPACT-0001,
L46,PR-0008,Clearcoat Application,WU267,S02,000140000249,MER-VEH-COMPACT-0001,MER-FUEL-TANK-0036
L47,PR-0038,Body Panel Alignment,WU268,S01,,MER-VEH-COMPACT-0001,
L47,PR-0007,Base Coat Spray,WU269,S02,000140000250,MER-VEH-COMPACT-0001,MER-DOOR-PANELS-0019
L47,PR-0079,Build - Trunk Lid,WU270,S02,000140000251,MER-VEH-COMPACT-0001,MER-REAR-SUSPENSION-0011
L47,PR-0117,Test - Seat Frame,WU271,S02,,MER-VEH-COMPACT-0001,
L47,PR-0001,Dispensing Sealing Compound,WU272,S03,000140000252,MER-VEH-COMPACT-0001,MER-GEARBOX-HOUSING-0032
L47,PR-0045,Stamping - Center Console,WU273,S03,000140000253,MER-VEH-COMPACT-0001,MER-WIRING-HARNESS-0022
L47,PR-0001,Dispensing Sealing Compound,WU274,S04,000140000254,MER-VEH-COMPACT-0001,MER-FUEL-INJECTOR-0038
L47,PR-0003,Torque Fastening,WU275,S04,,MER-VEH-COMPACT-0001,
L48,PR-0014,Toe & Camber Setting,WU276,S01,000140000255,MER-VEH-COMPACT-0001,
L48,PR-0019,Piercing Station,WU277,S01,000140000256,MER-VEH-COMPACT-0001,
L48,PR-0005,Leak Test,WU278,S02,000140000257,MER-VEH-COMPACT-0001,
L48,PR-0003,Torque Fastening,WU279,S03,,MER-VEH-COMPACT-0001,
L48,PR-0002,Spot Weld,WU280,S04,000140000258,MER-VEH-COMPACT-0001,MER-FUEL-PUMP-0037
L48,PR-0002,Spot Weld,WU281,S04,000140000259,MER-VEH-COMPACT-0001,MER-GEAR-SET-0034
L49,PR-0001,Dispensing Sealing Compound,WU282,S01,000140000260,MER-VEH-SUV-0001,MER-EXHAUST-PIPE-0042
L49,PR-0003,Torque Fastening,WU283,S01,000140000261,MER-VEH-SUV-0001,
L49,PR-0070,Deposition - Seat Frame,WU284,S01,000140000262,MER-VEH-SUV-0001,MER-LOW-VOLTAGE-BATT-0023
L49,PR-0003,Torque Fastening,WU285,S02,000140000263,MER-VEH-SUV-0001,
L49,PR-0117,Test - Seat Frame,WU286,S02,000140000264,MER-VEH-SUV-0001,
L49,PR-0002,Spot Weld,WU287,S03,000140000265,MER-VEH-SUV-0001,MER-LIGHTING-SYSTEM-0024
L49,PR-0010,Harness Routing,WU288,S03,000140000266,MER-VEH-SUV-0001,MER-BODY-SHELL-0003
L49,PR-0001,Dispensing Sealing Compound,WU289,S03,000140000267,MER-VEH-SUV-0001,MER-FENDERS-0008
L49,PR-0001,Dispensing Sealing Compound,WU290,S04,000140000268,MER-VEH-SUV-0001,MER-FENDERS-0008
L49,PR-0022,Cover Stitching,WU291,S04,000140000269,MER-VEH-SUV-0001,MER-CATALYTIC-CONVER-0040
L49,PR-0004,Aoi Check,WU292,S04,000140000270,MER-VEH-SUV-0001,
L50,PR-0004,Aoi Check,WU293,S01,000140000271,MER-VEH-COMPACT-0001,
L50,PR-0006,Cathodic Dip Coating,WU294,S01,000140000272,MER-VEH-COMPACT-0001,MER-BRAKE-SYSTEM-0012
L50,PR-0054,Verification - Chassis Frame,WU295,S02,000140000273,MER-VEH-COMPACT-0001,
L50,PR-0006,Cathodic Dip Coating,WU296,S02,000140000274,MER-VEH-COMPACT-0001,MER-CYLINDER-BLOCK-0027
L50,PR-0001,Dispensing Sealing Compound,WU297,S02,000140000275,MER-VEH-COMPACT-0001,MER-CENTER-CONSOLE-0018
L50,PR-0003,Torque Fastening,WU298,S03,,MER-VEH-COMPACT-0001,
L50,PR-0017,Blank Cutting,WU299,S03,000140000276,MER-VEH-COMPACT-0001,
L51,PR-0193,Boring - Exhaust Manifold,WU300,S01,000140000277,MER-VEH-SUV-0001,
L51,PR-0001,Dispensing Sealing Compound,WU301,S01,,MER-VEH-SUV-0001,MER-CLUTCH-ASSEMBLY-0033
L51,PR-0004,Aoi Check,WU302,S01,000140000278,MER-VEH-SUV-0001,
L51,PR-0010,Harness Routing,WU303,S02,000140000279,MER-VEH-SUV-0001,MER-SEATS-0016
L51,PR-0145,Moulding - Wheel Hub,WU304,S02,000140000280,MER-VEH-SUV-0001,MER-CATALYTIC-CONVER-0040
L52,PR-0001,Dispensing Sealing Compound,WU305,S01,000140000281,MER-VEH-SUV-0001,MER-WIRING-HARNESS-0022
L52,PR-0060,Grinding - Rear Axle,WU306,S01,000140000282,MER-VEH-SUV-0001,
L52,PR-0039,Coating - Hood Panel,WU307,S01,000140000283,MER-VEH-SUV-0001,MER-BRAKE-SYSTEM-0012
L52,PR-0003,Torque Fastening,WU308,S02,000140000284,MER-VEH-SUV-0001,
L52,PR-0053,Die Stamping - Door Module,WU309,S02,000140000285,MER-VEH-SUV-0001,MER-CENTER-CONSOLE-0018
L52,PR-0016,Panel Stamping,WU310,S02,000140000286,MER-VEH-SUV-0001,MER-DASHBOARD-0017
L52,PR-0002,Spot Weld,WU311,S03,000140000287,MER-VEH-SUV-0001,MER-PISTONS-0030
L53,PR-0003,Torque Fastening,WU312,S01,,MER-VEH-SUV-0001,
L53,PR-0004,Aoi Check,WU313,S02,000140000288,MER-VEH-SUV-0001,
L53,PR-0004,Aoi Check,WU314,S02,000140000289,MER-VEH-SUV-0001,
L53,PR-0045,Stamping - Center Console,WU315,S03,000140000290,MER-VEH-SUV-0001,MER-WHEELS-0014
L53,PR-0027,Crankshaft Machining,WU316,S03,000140000291,MER-VEH-SUV-0001,
L54,PR-0070,Deposition - Seat Frame,WU317,S01,000140000292,MER-VEH-COMPACT-0001,MER-DOORS-0004
L54,PR-0011,Eol Functional Check,WU318,S01,000140000293,MER-VEH-COMPACT-0001,
L54,PR-0004,Aoi Check,WU319,S01,000140000294,MER-VEH-COMPACT-0001,
L54,PR-0001,Dispensing Sealing Compound,WU320,S02,000140000295,MER-VEH-COMPACT-0001,MER-CLUTCH-ASSEMBLY-0033
L54,PR-0060,Grinding - Rear Axle,WU321,S02,000140000297,MER-VEH-COMPACT-0001,
L54,PR-0001,Dispensing Sealing Compound,WU322,S03,000140000298,MER-VEH-COMPACT-0001,MER-EXHAUST-PIPE-0042
L54,PR-0003,Torque Fastening,WU323,S03,000140000299,MER-VEH-COMPACT-0001,
L55,PR-0029,Connector Fitment,WU324,S01,,MER-VEH-SUV-0001,MER-BRAKE-SYSTEM-0012
L55,PR-0050,Qc Review - Steering Column,WU325,S02,000140000300,MER-VEH-SUV-0001,
L55,PR-0001,Dispensing Sealing Compound,WU326,S03,000140000301,MER-VEH-SUV-0001,MER-FUEL-TANK-0036
L55,PR-0020,Wire Crimping,WU327,S03,000140000302,MER-VEH-SUV-0001,MER-DOORS-0004
L55,PR-0001,Dispensing Sealing Compound,WU328,S03,000140000303,MER-VEH-SUV-0001,MER-SEATS-0016
L56,PR-0048,Grinding - Trunk Lid,WU329,S01,000140000304,MER-VEH-SUV-0001,
L56,PR-0041,Body Panel Coating,WU330,S02,000140000306,MER-VEH-SUV-0001,MER-BODY-SHELL-0003
L56,PR-0046,Radiator Core Packaging,WU331,S02,000140000307,MER-VEH-SUV-0001,MER-CENTER-CONSOLE-0018
L56,PR-0001,Dispensing Sealing Compound,WU332,S02,000140000308,MER-VEH-SUV-0001,MER-CYLINDER-BLOCK-0027
L57,PR-0015,Winding Operation,WU333,S01,000140000309,MER-VEH-SUV-0001,MER-MUFFLER-0041
L57,PR-0002,Spot Weld,WU334,S01,000140000310,MER-VEH-SUV-0001,MER-FUEL-TANK-0036
L57,PR-0010,Harness Routing,WU335,S02,000140000311,MER-VEH-SUV-0001,MER-CATALYTIC-CONVER-0040
L57,PR-0188,Inspection - Floor Pan,WU336,S02,000140000312,MER-VEH-SUV-0001,
L57,PR-0001,Dispensing Sealing Compound,WU337,S02,000140000313,MER-VEH-SUV-0001,MER-CYLINDER-HEAD-0028
L58,PR-0018,Draw Forming,WU338,S01,000140000314,MER-VEH-SUV-0001,MER-DASHBOARD-0017
L58,PR-0001,Dispensing Sealing Compound,WU339,S02,000140000315,MER-VEH-SUV-0001,MER-FUEL-INJECTOR-0038
L58,PR-0011,Eol Functional Check,WU340,S03,000140000316,MER-VEH-SUV-0001,
L58,PR-0012,Underbody Seam Sealing,WU341,S03,000140000317,MER-VEH-SUV-0001,MER-DOORS-0004
L58,PR-0008,Clearcoat Application,WU342,S03,000140000318,MER-VEH-SUV-0001,MER-GEAR-SET-0034
L59,PR-0024,Pcba Operation,WU343,S01,000140000319,MER-VEH-SUV-0001,MER-EXHAUST-PIPE-0042
L59,PR-0172,Securing - Center Console,WU344,S01,000140000320,MER-VEH-SUV-0001,MER-BODY-SHELL-0003
L59,PR-0064,Deflashing - Center Console,WU345,S01,000140000321,MER-VEH-SUV-0001,
L59,PR-0157,Cutting - Fuel Rail,WU346,S02,,MER-VEH-SUV-0001,
L60,PR-0002,Spot Weld,WU347,S01,000140000322,MER-VEH-COMPACT-0001,MER-CYLINDER-HEAD-0028
L60,PR-0193,Boring - Exhaust Manifold,WU348,S01,000140000323,MER-VEH-COMPACT-0001,
L60,PR-0003,Torque Fastening,WU349,S01,000140000324,MER-VEH-COMPACT-0001,
L60,PR-0001,Dispensing Sealing Compound,WU350,S02,000140000325,MER-VEH-COMPACT-0001,MER-FUEL-PUMP-0037
L60,PR-0007,Base Coat Spray,WU351,S02,000140000326,MER-VEH-COMPACT-0001,MER-CRANKSHAFT-0029
L60,PR-0002,Spot Weld,WU352,S02,000140000327,MER-VEH-COMPACT-0001,MER-EXHAUST-PIPE-0042
L61,PR-0050,Qc Review - Steering Column,WU353,S01,000140000328,MER-VEH-SUV-0001,
L61,PR-0001,Dispensing Sealing Compound,WU354,S01,000140000329,MER-VEH-SUV-0001,MER-STEERING-SYSTEM-0013
L61,PR-0014,Toe & Camber Setting,WU355,S01,000140000330,MER-VEH-SUV-0001,
L61,PR-0003,Torque Fastening,WU356,S02,000140000331,MER-VEH-SUV-0001,
L61,PR-0002,Spot Weld,WU357,S03,000140000332,MER-VEH-SUV-0001,MER-CYLINDER-HEAD-0028
L61,PR-0097,Press Forming - Rear Axle,WU358,S03,000140000333,MER-VEH-SUV-0001,MER-FUEL-TANK-0036
L61,PR-0012,Underbody Seam Sealing,WU359,S03,000140000334,MER-VEH-SUV-0001,MER-HOOD-0005
L61,PR-0004,Aoi Check,WU360,S04,000140000335,MER-VEH-SUV-0001,
L61,PR-0045,Stamping - Center Console,WU361,S04,000140000336,MER-VEH-SUV-0001,MER-LIGHTING-SYSTEM-0024
L61,PR-0085,Brake Caliper Trimming,WU362,S04,000140000337,MER-VEH-SUV-0001,
L62,PR-0008,Clearcoat Application,WU363,S01,000140000338,MER-VEH-SUV-0001,MER-MUFFLER-0041
L62,PR-0002,Spot Weld,WU364,S02,000140000339,MER-VEH-SUV-0001,MER-HEADLINER-0020
L62,PR-0194,Baking - Dashboard Assembly,WU365,S02,000140000340,MER-VEH-SUV-0001,MER-GEAR-SET-0034
L62,PR-0005,Leak Test,WU366,S02,000140000341,MER-VEH-SUV-0001,
L63,PR-0002,Spot Weld,WU367,S01,000140000342,MER-VEH-COMPACT-0001,MER-GEARBOX-HOUSING-0032
L63,PR-0001,Dispensing Sealing Compound,WU368,S01,000140000343,MER-VEH-COMPACT-0001,MER-BRAKE-SYSTEM-0012
L63,PR-0001,Dispensing Sealing Compound,WU369,S01,000140000344,MER-VEH-COMPACT-0001,MER-DASHBOARD-0017
L63,PR-0143,Cutting - Hood Panel,WU370,S02,000140000345,MER-VEH-COMPACT-0001,
L64,PR-0147,Trimming - Battery Module,WU371,S01,000140000346,MER-VEH-COMPACT-0001,
L64,PR-0011,Eol Functional Check,WU372,S02,000140000347,MER-VEH-COMPACT-0001,
L65,PR-0033,Milling - Glass Panel,WU373,S01,000140000348,MER-VEH-SUV-0001,
L65,PR-0075,Fusing - Door Module,WU374,S01,000140000349,MER-VEH-SUV-0001,MER-WIRING-HARNESS-0022
L65,PR-0015,Winding Operation,WU375,S01,000140000350,MER-VEH-SUV-0001,MER-DOOR-PANELS-0019
L65,PR-0028,Gear Hobbing,WU376,S02,000140000351,MER-VEH-SUV-0001,
L65,PR-0165,Glass Panel Curing,WU377,S02,000140000352,MER-VEH-SUV-0001,
L65,PR-0002,Spot Weld,WU378,S02,000140000353,MER-VEH-SUV-0001,MER-INFOTAINMENT-UNI-0025
L65,PR-0001,Dispensing Sealing Compound,WU379,S03,000140000354,MER-VEH-SUV-0001,MER-CYLINDER-HEAD-0028
L65,PR-0047,Sealing - Engine Block,WU380,S03,000140000355,MER-VEH-SUV-0001,MER-CENTER-CONSOLE-0018
L65,PR-0035,Seal Application - Transmission Housing,WU381,S03,000140000356,MER-VEH-SUV-0001,MER-CYLINDER-HEAD-0028
L65,PR-0002,Spot Weld,WU382,S04,000140000357,MER-VEH-SUV-0001,MER-CYLINDER-HEAD-0028
L66,PR-0003,Torque Fastening,WU383,S01,000140000358,MER-VEH-COMPACT-0001,
L66,PR-0032,Testing - Fuel Rail,WU384,S01,000140000359,MER-VEH-COMPACT-0001,
L66,PR-0010,Harness Routing,WU385,S02,000140000360,MER-VEH-COMPACT-0001,MER-EXHAUST-PIPE-0042
L66,PR-0107,Packing - Fuel Rail,WU386,S02,000140000361,MER-VEH-COMPACT-0001,MER-GEAR-SET-0034
L66,PR-0077,Fastening - Exhaust Manifold,WU387,S03,000140000362,MER-VEH-COMPACT-0001,MER-LIGHTING-SYSTEM-0024
L66,PR-0010,Harness Routing,WU388,S03,000140000363,MER-VEH-COMPACT-0001,MER-FENDERS-0008
L66,PR-0028,Gear Hobbing,WU389,S03,,MER-VEH-COMPACT-0001,
L66,PR-0025,Cell Formation,WU390,S04,000140000364,MER-VEH-COMPACT-0001,
L66,PR-0001,Dispensing Sealing Compound,WU391,S04,000140000365,MER-VEH-COMPACT-0001,MER-WHEELS-0014
L66,PR-0007,Base Coat Spray,WU392,S04,000140000366,MER-VEH-COMPACT-0001,MER-WHEELS-0014
L67,PR-0007,Base Coat Spray,WU393,S01,000140000367,MER-VEH-COMPACT-0001,MER-STEERING-SYSTEM-0013
L67,PR-0110,Cutting - Exhaust Manifold,WU394,S01,000140000368,MER-VEH-COMPACT-0001,
L67,PR-0102,Coating - Seat Frame,WU395,S02,000140000369,MER-VEH-COMPACT-0001,MER-MUFFLER-0041
L67,PR-0001,Dispensing Sealing Compound,WU396,S02,000140000370,MER-VEH-COMPACT-0001,MER-LOW-VOLTAGE-BATT-0023
L67,PR-0081,Dispensing - Steering Column,WU397,S03,000140000371,MER-VEH-COMPACT-0001,MER-EXHAUST-PIPE-0042
L67,PR-0020,Wire Crimping,WU398,S03,000140000372,MER-VEH-COMPACT-0001,MER-BUMPER-FRONT-0006
L67,PR-0001,Dispensing Sealing Compound,WU399,S03,000140000374,MER-VEH-COMPACT-0001,MER-PISTONS-0030
L67,PR-0005,Leak Test,WU400,S04,000140000375,MER-VEH-COMPACT-0001,
L68,PR-0104,Welding - Dashboard Assembly,WU401,S01,000140000376,MER-VEH-SUV-0001,MER-INFOTAINMENT-UNI-0025
L68,PR-0005,Leak Test,WU402,S01,000140000377,MER-VEH-SUV-0001,
L68,PR-0030,Block Machining,WU403,S02,000140000378,MER-VEH-SUV-0001,
L69,PR-0016,Panel Stamping,WU404,S01,000140000379,MER-VEH-SUV-0001,MER-CLUTCH-ASSEMBLY-0033
L69,PR-0018,Draw Forming,WU405,S01,000140000380,MER-VEH-SUV-0001,MER-DASHBOARD-0017
L69,PR-0009,Cell Stack Assembly,WU406,S01,,MER-VEH-SUV-0001,MER-LOW-VOLTAGE-BATT-0023
L69,PR-0010,Harness Routing,WU407,S02,000140000381,MER-VEH-SUV-0001,MER-SEATS-0016
L69,PR-0113,Trimming Operation - Body Panel,WU408,S02,000140000382,MER-VEH-SUV-0001,
L69,PR-0006,Cathodic Dip Coating,WU409,S02,000140000383,MER-VEH-SUV-0001,MER-CRANKSHAFT-0029
L70,PR-0002,Spot Weld,WU410,S01,,MER-VEH-SUV-0001,MER-FRONT-SUSPENSION-0010
L70,PR-0007,Base Coat Spray,WU411,S01,000140000384,MER-VEH-SUV-0001,MER-CYLINDER-HEAD-0028
L70,PR-0042,Assembly - Wire Harness,WU412,S02,000140000385,MER-VEH-SUV-0001,MER-WIRING-HARNESS-0022
L70,PR-0009,Cell Stack Assembly,WU413,S02,000140000386,MER-VEH-SUV-0001,MER-GEAR-SET-0034
L70,PR-0042,Assembly - Wire Harness,WU414,S03,,MER-VEH-SUV-0001,MER-DOORS-0004
L70,PR-0002,Spot Weld,WU415,S03,000140000387,MER-VEH-SUV-0001,MER-FRONT-SUSPENSION-0010
L70,PR-0017,Blank Cutting,WU416,S03,000140000388,MER-VEH-SUV-0001,
L71,PR-0090,Testing - Wire Harness,WU417,S01,000140000389,MER-VEH-COMPACT-0001,
L71,PR-0013,Door Fitment,WU418,S02,000140000390,MER-VEH-COMPACT-0001,MER-CYLINDER-BLOCK-0027
L71,PR-0024,Pcba Operation,WU419,S02,000140000391,MER-VEH-COMPACT-0001,MER-DASHBOARD-0017
L71,PR-0030,Block Machining,WU420,S03,000140000392,MER-VEH-COMPACT-0001,
L71,PR-0043,Inspection - Door Module,WU421,S03,000140000393,MER-VEH-COMPACT-0001,
L72,PR-0004,Aoi Check,WU422,S01,000140000394,MER-VEH-COMPACT-0001,
L72,PR-0022,Cover Stitching,WU423,S01,,MER-VEH-COMPACT-0001,MER-STEERING-SYSTEM-0013
L72,PR-0006,Cathodic Dip Coating,WU424,S01,,MER-VEH-COMPACT-0001,MER-CATALYTIC-CONVER-0040
L72,PR-0006,Cathodic Dip Coating,WU425,S02,000140000395,MER-VEH-COMPACT-0001,MER-FUEL-INJECTOR-0038
L72,PR-0009,Cell Stack Assembly,WU426,S02,000140000396,MER-VEH-COMPACT-0001,MER-BUMPER-FRONT-0006
L72,PR-0006,Cathodic Dip Coating,WU427,S02,000140000397,MER-VEH-COMPACT-0001,MER-LOW-VOLTAGE-BATT-0023
L72,PR-0001,Dispensing Sealing Compound,WU428,S03,000140000398,MER-VEH-COMPACT-0001,MER-CRANKSHAFT-0029
L72,PR-0044,Milling - Wheel Hub,WU429,S03,000140000399,MER-VEH-COMPACT-0001,
L72,PR-0017,Blank Cutting,WU430,S04,000140000400,MER-VEH-COMPACT-0001,
L72,PR-0001,Dispensing Sealing Compound,WU431,S04,000140000401,MER-VEH-COMPACT-0001,MER-CLUTCH-ASSEMBLY-0033
L73,PR-0003,Torque Fastening,WU432,S01,000140000402,MER-VEH-SUV-0001,
L73,PR-0020,Wire Crimping,WU433,S02,000140000403,MER-VEH-SUV-0001,MER-FRONT-SUSPENSION-0010
L73,PR-0012,Underbody Seam Sealing,WU434,S02,000140000404,MER-VEH-SUV-0001,MER-FUEL-PUMP-0037
L73,PR-0039,Coating - Hood Panel,WU435,S02,000140000405,MER-VEH-SUV-0001,MER-CYLINDER-HEAD-0028
L73,PR-0010,Harness Routing,WU436,S03,000140000406,MER-VEH-SUV-0001,MER-FUEL-INJECTOR-0038
L73,PR-0080,Sealing - Dashboard Assembly,WU437,S03,,MER-VEH-SUV-0001,MER-CRANKSHAFT-0029
L73,PR-0001,Dispensing Sealing Compound,WU438,S03,000140000407,MER-VEH-SUV-0001,MER-FUEL-PUMP-0037
L74,PR-0021,Cushion Molding,WU439,S01,000140000408,MER-VEH-SUV-0001,MER-BODY-SHELL-0003
L74,PR-0005,Leak Test,WU440,S02,000140000409,MER-VEH-SUV-0001,
L74,PR-0003,Torque Fastening,WU441,S03,,MER-VEH-SUV-0001,
L74,PR-0144,Welding - Floor Pan,WU442,S03,000140000411,MER-VEH-SUV-0001,MER-REAR-SUSPENSION-0011
L74,PR-0090,Testing - Wire Harness,WU443,S03,000140000412,MER-VEH-SUV-0001,
L74,PR-0002,Spot Weld,WU444,S04,000140000413,MER-VEH-SUV-0001,MER-LOW-VOLTAGE-BATT-0023
L74,PR-0001,Dispensing Sealing Compound,WU445,S04,000140000414,MER-VEH-SUV-0001,MER-WHEELS-0014
L75,PR-0092,Drilling - Fender Panel,WU446,S01,000140000415,MER-VEH-COMPACT-0001,
L75,PR-0001,Dispensing Sealing Compound,WU447,S01,000140000416,MER-VEH-COMPACT-0001,MER-FRONT-SUSPENSION-0010
L75,PR-0132,Deflashing - Suspension Arm,WU448,S02,,MER-VEH-COMPACT-0001,
L75,PR-0003,Torque Fastening,WU449,S02,000140000417,MER-VEH-COMPACT-0001,
L75,PR-0006,Cathodic Dip Coating,WU450,S03,000140000418,MER-VEH-COMPACT-0001,MER-PISTONS-0030
L75,PR-0001,Dispensing Sealing Compound,WU451,S03,000140000419,MER-VEH-COMPACT-0001,MER-EXHAUST-PIPE-0042
L75,PR-0013,Door Fitment,WU452,S04,000140000420,MER-VEH-COMPACT-0001,MER-LOW-VOLTAGE-BATT-0023
L75,PR-0002,Spot Weld,WU453,S04,000140000421,MER-VEH-COMPACT-0001,MER-CYLINDER-BLOCK-0027
L75,PR-0007,Base Coat Spray,WU454,S04,000140000422,MER-VEH-COMPACT-0001,MER-CYLINDER-BLOCK-0027
L76,PR-0125,Packaging - Brake Caliper,WU455,S01,000140000423,MER-VEH-COMPACT-0001,MER-CENTER-CONSOLE-0018
L76,PR-0002,Spot Weld,WU456,S01,000140000424,MER-VEH-COMPACT-0001,MER-CRANKSHAFT-0029
L76,PR-0023,Trim Fitment,WU457,S01,000140000425,MER-VEH-COMPACT-0001,MER-GEAR-SET-0034
L76,PR-0002,Spot Weld,WU458,S02,000140000426,MER-VEH-COMPACT-0001,MER-BUMPER-FRONT-0006
L76,PR-0020,Wire Crimping,WU459,S03,000140000427,MER-VEH-COMPACT-0001,MER-STEERING-SYSTEM-0013
L76,PR-0003,Torque Fastening,WU460,S03,000140000428,MER-VEH-COMPACT-0001,
L77,PR-0031,Press Forming - Transmission Housing,WU461,S01,000140000429,MER-VEH-COMPACT-0001,MER-FENDERS-0008
L77,PR-0052,Build - Engine Block,WU462,S01,000140000430,MER-VEH-COMPACT-0001,MER-GEAR-SET-0034
L77,PR-0099,Bumper Fascia Inspection,WU463,S01,000140000431,MER-VEH-COMPACT-0001,
L77,PR-0124,Inspection - Dashboard Assembly,WU464,S02,000140000432,MER-VEH-COMPACT-0001,
L77,PR-0002,Spot Weld,WU465,S02,000140000433,MER-VEH-COMPACT-0001,MER-CYLINDER-HEAD-0028
L77,PR-0001,Dispensing Sealing Compound,WU466,S02,000140000434,MER-VEH-COMPACT-0001,MER-CRANKSHAFT-0029
L77,PR-0001,Dispensing Sealing Compound,WU467,S03,000140000435,MER-VEH-COMPACT-0001,MER-CYLINDER-BLOCK-0027
L77,PR-0039,Coating - Hood Panel,WU468,S04,000140000436,MER-VEH-COMPACT-0001,MER-LOW-VOLTAGE-BATT-0023
L77,PR-0002,Spot Weld,WU469,S04,000140000437,MER-VEH-COMPACT-0001,MER-GEAR-SET-0034
L77,PR-0062,Trimming - Wheel Hub,WU470,S04,000140000438,MER-VEH-COMPACT-0001,
L78,PR-0163,Brake Caliper Grinding,WU471,S01,000140000439,MER-VEH-SUV-0001,
L78,PR-0001,Dispensing Sealing Compound,WU472,S01,000140000440,MER-VEH-SUV-0001,MER-FENDERS-0008
L78,PR-0003,Torque Fastening,WU473,S01,000140000441,MER-VEH-SUV-0001,
L78,PR-0012,Underbody Seam Sealing,WU474,S02,000140000442,MER-VEH-SUV-0001,MER-CRANKSHAFT-0029
L78,PR-0007,Base Coat Spray,WU475,S03,000140000443,MER-VEH-SUV-0001,MER-FUEL-TANK-0036
L78,PR-0007,Base Coat Spray,WU476,S03,000140000444,MER-VEH-SUV-0001,MER-FRONT-SUSPENSION-0010
L78,PR-0002,Spot Weld,WU477,S03,000140000445,MER-VEH-SUV-0001,MER-PISTONS-0030
L78,PR-0105,Shaping - Exhaust Manifold,WU478,S04,000140000446,MER-VEH-SUV-0001,MER-HOOD-0005
L78,PR-0031,Press Forming - Transmission Housing,WU479,S04,000140000447,MER-VEH-SUV-0001,MER-FENDERS-0008
L78,PR-0001,Dispensing Sealing Compound,WU480,S04,000140000448,MER-VEH-SUV-0001,MER-DASHBOARD-0017
L79,PR-0001,Dispensing Sealing Compound,WU481,S01,000140000449,MER-VEH-COMPACT-0001,MER-EXHAUST-PIPE-0042
L79,PR-0050,Qc Review - Steering Column,WU482,S02,000140000450,MER-VEH-COMPACT-0001,
L79,PR-0001,Dispensing Sealing Compound,WU483,S02,000140000451,MER-VEH-COMPACT-0001,MER-DASHBOARD-0017
L79,PR-0099,Bumper Fascia Inspection,WU484,S02,000140000452,MER-VEH-COMPACT-0001,
L79,PR-0013,Door Fitment,WU485,S03,000140000453,MER-VEH-COMPACT-0001,MER-DOOR-PANELS-0019
L79,PR-0133,Bumper Fascia Packaging,WU486,S04,000140000454,MER-VEH-COMPACT-0001,MER-CLUTCH-ASSEMBLY-0033
L79,PR-0052,Build - Engine Block,WU487,S04,000140000455,MER-VEH-COMPACT-0001,MER-GEAR-SET-0034
L80,PR-0108,Shaping - Seat Frame,WU488,S01,000140000456,MER-VEH-SUV-0001,MER-CRANKSHAFT-0029
L80,PR-0044,Milling - Wheel Hub,WU489,S01,000140000457,MER-VEH-SUV-0001,
