OrderRef,EquipID,Type,DowntimeMinutes,MTBFHours,LinkedAssetRef
WO-2141596,ASSET-00315,Preventive,0,,000140000290
WO-2141597,ASSET-00316,Corrective,210,461,000140000291
WO-2141598,ASSET-00316,Preventive,0,,000140000291
WO-2141599,ASSET-00316,Preventive,0,,000140000291
WO-2141600,ASSET-00317,Preventive,0,,000140000292
WO-2141601,ASSET-00317,Preventive,0,,000140000292
WO-2141602,ASSET-00317,Preventive,0,,000140000292
WO-2141603,ASSET-00317,Corrective,225,263,000140000292
WO-2141604,ASSET-00317,Preventive,0,,000140000292
WO-2141605,ASSET-00317,Corrective,104,1170,000140000292
WO-2141606,ASSET-00317,Preventive,0,,000140000292
WO-2141607,ASSET-00317,Emergency,223,507,000140000292
WO-2141608,ASSET-00318,Preventive,0,,000140000293
WO-2141609,ASSET-00318,Corrective,91,1626,000140000293
WO-2141610,ASSET-00318,Preventive,0,,000140000293
WO-2141611,ASSET-00319,Corrective,96,751,000140000294
WO-2141612,ASSET-00319,Preventive,0,,000140000294
WO-2141613,ASSET-00319,Preventive,0,,000140000294
WO-2141614,ASSET-00319,Preventive,0,,000140000294
WO-2141615,ASSET-00319,Preventive,0,,000140000294
WO-2141616,ASSET-00319,Corrective,216,738,000140000294
WO-2141617,ASSET-00319,Preventive,0,,000140000294
WO-2141618,ASSET-00319,Corrective,56,679,000140000294
WO-2141619,ASSET-00320,Preventive,0,,000140000295
WO-2141620,ASSET-00320,Emergency,71,722,000140000295
WO-2141621,ASSET-00320,Corrective,133,686,000140000295
WO-2141622,ASSET-00320,Emergency,281,904,000140000295
WO-2141623,ASSET-00320,Corrective,161,368,000140000295
WO-2141624,ASSET-00321,Emergency,307,1702,000140000297
WO-2141625,ASSET-00321,Corrective,74,1563,000140000297
WO-2141626,ASSET-00321,Preventive,0,,000140000297
WO-2141627,ASSET-00322,Preventive,0,,000140000298
WO-2141628,ASSET-00322,Emergency,572,1409,000140000298
WO-2141629,ASSET-00322,Preventive,0,,000140000298
WO-2141630,ASSET-00322,Corrective,152,1980,000140000298
WO-2141631,ASSET-00322,Preventive,0,,000140000298
WO-2141632,ASSET-00322,Preventive,0,,000140000298
WO-2141633,ASSET-00322,Preventive,0,,000140000298
WO-2141634,ASSET-00322,Preventive,0,,000140000298
WO-2141635,ASSET-00322,Preventive,0,,000140000298
WO-2141636,ASSET-00323,Emergency,197,589,000140000299
WO-2141637,ASSET-00323,Emergency,424,1831,000140000299
WO-2141638,ASSET-00323,Preventive,0,,000140000299
WO-2141639,ASSET-00323,Preventive,0,,000140000299
WO-2141640,ASSET-00323,Corrective,141,660,000140000299
WO-2141641,ASSET-00323,Preventive,0,,000140000299
WO-2141642,ASSET-00323,Preventive,0,,000140000299
WO-2141643,ASSET-00323,Preventive,0,,000140000299
WO-2141644,ASSET-00324,Corrective,95,1542,
WO-2141645,ASSET-00324,Corrective,96,873,
WO-2141646,ASSET-00324,Preventive,0,,
WO-2141647,ASSET-00324,Corrective,217,1960,
WO-2141648,ASSET-00324,Preventive,0,,
WO-2141649,ASSET-00325,Preventive,0,,000140000300
WO-2141650,ASSET-00325,Corrective,41,1860,000140000300
WO-2141651,ASSET-00326,Corrective,81,1643,000140000301
WO-2141652,ASSET-00326,Preventive,0,,000140000301
WO-2141653,ASSET-00327,Preventive,0,,000140000302
WO-2141654,ASSET-00327,Corrective,149,1573,000140000302
WO-2141655,ASSET-00327,Preventive,0,,000140000302
WO-2141656,ASSET-00327,Corrective,125,1289,000140000302
WO-2141657,ASSET-00327,Preventive,0,,000140000302
WO-2141658,ASSET-00327,Corrective,51,1725,000140000302
WO-2141659,ASSET-00327,Preventive,0,,000140000302
WO-2141660,ASSET-00328,Preventive,0,,000140000303
WO-2141661,ASSET-00328,Preventive,0,,000140000303
WO-2141662,ASSET-00328,Corrective,191,878,000140000303
WO-2141663,ASSET-00328,Preventive,0,,000140000303
WO-2141664,ASSET-00328,Emergency,473,1445,000140000303
WO-2141665,ASSET-00328,Emergency,89,1653,000140000303
WO-2141666,ASSET-00328,Corrective,69,1140,000140000303
WO-2141667,ASSET-00328,Corrective,127,291,000140000303
WO-2141668,ASSET-00329,Emergency,247,794,000140000304
WO-2141669,ASSET-00329,Preventive,0,,000140000304
WO-2141670,ASSET-00329,Preventive,0,,000140000304
WO-2141671,ASSET-00329,Corrective,192,928,000140000304
WO-2141672,ASSET-00329,Preventive,0,,000140000304
WO-2141673,ASSET-00329,Preventive,0,,000140000304
WO-2141674,ASSET-00330,Emergency,223,1358,000140000306
WO-2141675,ASSET-00330,Preventive,0,,000140000306
WO-2141676,ASSET-00330,Preventive,0,,000140000306
WO-2141677,ASSET-00330,Corrective,135,1323,000140000306
WO-2141678,ASSET-00330,Corrective,153,1029,000140000306
WO-2141679,ASSET-00330,Corrective,140,1905,000140000306
WO-2141680,ASSET-00330,Corrective,33,1408,000140000306
WO-2141681,ASSET-00331,Preventive,0,,000140000307
WO-2141682,ASSET-00331,Corrective,138,1902,000140000307
WO-2141683,ASSET-00331,Emergency,200,766,000140000307
WO-2141684,ASSET-00331,Preventive,0,,000140000307
WO-2141685,ASSET-00331,Preventive,0,,000140000307
WO-2141686,ASSET-00331,Preventive,0,,000140000307
WO-2141687,ASSET-00332,Corrective,203,1438,000140000308
WO-2141688,ASSET-00332,Corrective,218,1064,000140000308
WO-2141689,ASSET-00332,Preventive,0,,000140000308
WO-2141690,ASSET-00332,Corrective,37,332,000140000308
WO-2141691,ASSET-00332,Corrective,214,754,000140000308
WO-2141692,ASSET-00332,Corrective,52,968,000140000308
WO-2141693,ASSET-00332,Corrective,133,565,000140000308
WO-2141694,ASSET-00332,Preventive,0,,000140000308
WO-2141695,ASSET-00333,Emergency,84,414,000140000309
WO-2141696,ASSET-00333,Preventive,0,,000140000309
WO-2141697,ASSET-00333,Preventive,0,,000140000309
WO-2141698,ASSET-00333,Preventive,0,,000140000309
WO-2141699,ASSET-00333,Corrective,150,266,000140000309
WO-2141700,ASSET-00333,Corrective,222,203,000140000309
WO-2141701,ASSET-00333,Preventive,0,,000140000309
WO-2141702,ASSET-00334,Preventive,0,,000140000310
WO-2141703,ASSET-00334,Preventive,0,,000140000310
WO-2141704,ASSET-00334,Emergency,349,723,000140000310
WO-2141705,ASSET-00334,Preventive,0,,000140000310
WO-2141706,ASSET-00335,Preventive,0,,000140000311
WO-2141707,ASSET-00335,Corrective,77,1325,000140000311
WO-2141708,ASSET-00335,Preventive,0,,000140000311
WO-2141709,ASSET-00335,Preventive,0,,000140000311
WO-2141710,ASSET-00335,Preventive,0,,000140000311
WO-2141711,ASSET-00335,Preventive,0,,000140000311
WO-2141712,ASSET-00335,Preventive,0,,000140000311
WO-2141713,ASSET-00336,Preventive,0,,000140000312
WO-2141714,ASSET-00336,Emergency,236,542,000140000312
WO-2141715,ASSET-00336,Preventive,0,,000140000312
WO-2141716,ASSET-00336,Emergency,464,1640,000140000312
WO-2141717,ASSET-00336,Corrective,92,677,000140000312
WO-2141718,ASSET-00336,Preventive,0,,000140000312
WO-2141719,ASSET-00336,Preventive,0,,000140000312
WO-2141720,ASSET-00336,Emergency,600,845,000140000312
WO-2141721,ASSET-00337,Preventive,0,,000140000313
WO-2141722,ASSET-00337,Corrective,93,1136,000140000313
WO-2141723,ASSET-00337,Preventive,0,,000140000313
WO-2141724,ASSET-00337,Corrective,105,274,000140000313
WO-2141725,ASSET-00337,Corrective,230,362,000140000313
WO-2141726,ASSET-00338,Emergency,574,1044,000140000314
WO-2141727,ASSET-00338,Preventive,0,,000140000314
WO-2141728,ASSET-00338,Preventive,0,,000140000314
WO-2141729,ASSET-00338,Preventive,0,,000140000314
WO-2141730,ASSET-00338,Corrective,91,294,000140000314
WO-2141731,ASSET-00338,Emergency,91,731,000140000314
WO-2141732,ASSET-00339,Preventive,0,,000140000315
WO-2141733,ASSET-00339,Emergency,462,1598,000140000315
WO-2141734,ASSET-00339,Preventive,0,,000140000315
WO-2141735,ASSET-00340,Corrective,158,1646,000140000316
WO-2141736,ASSET-00340,Corrective,86,466,000140000316
WO-2141737,ASSET-00340,Corrective,98,429,000140000316
WO-2141738,ASSET-00340,Preventive,0,,000140000316
WO-2141739,ASSET-00340,Preventive,0,,000140000316
WO-2141740,ASSET-00340,Preventive,0,,000140000316
WO-2141741,ASSET-00340,Corrective,98,1105,000140000316
WO-2141742,ASSET-00340,Corrective,106,1307,000140000316
WO-2141743,ASSET-00340,Corrective,193,1425,000140000316
WO-2141744,ASSET-00340,Preventive,0,,000140000316
WO-2141745,ASSET-00341,Preventive,0,,000140000317
WO-2141746,ASSET-00341,Preventive,0,,000140000317
WO-2141747,ASSET-00341,Preventive,0,,000140000317
WO-2141748,ASSET-00341,Preventive,0,,000140000317
WO-2141749,ASSET-00341,Preventive,0,,000140000317
WO-2141750,ASSET-00342,Preventive,0,,000140000318
WO-2141751,ASSET-00342,Corrective,91,1183,000140000318
WO-2141752,ASSET-00342,Preventive,0,,000140000318
WO-2141753,ASSET-00343,Corrective,64,1590,000140000319
WO-2141754,ASSET-00343,Corrective,46,1310,000140000319
WO-2141755,ASSET-00343,Preventive,0,,000140000319
WO-2141756,ASSET-00343,Corrective,185,687,000140000319
WO-2141757,ASSET-00343,Corrective,43,264,000140000319
WO-2141758,ASSET-00343,Corrective,236,1389,000140000319
WO-2141759,ASSET-00343,Corrective,237,599,000140000319
WO-2141760,ASSET-00343,Corrective,211,1987,000140000319
WO-2141761,ASSET-00344,Preventive,0,,000140000320
WO-2141762,ASSET-00344,Preventive,0,,000140000320
WO-2141763,ASSET-00344,Corrective,231,1551,000140000320
WO-2141764,ASSET-00344,Corrective,220,929,000140000320
WO-2141765,ASSET-00344,Preventive,0,,000140000320
WO-2141766,ASSET-00345,Preventive,0,,000140000321
WO-2141767,ASSET-00345,Emergency,570,354,000140000321
WO-2141768,ASSET-00345,Preventive,0,,000140000321
WO-2141769,ASSET-00345,Corrective,118,393,000140000321
WO-2141770,ASSET-00345,Preventive,0,,000140000321
WO-2141771,ASSET-00346,Corrective,231,212,
WO-2141772,ASSET-00346,Preventive,0,,
WO-2141773,ASSET-00346,Corrective,59,294,
WO-2141774,ASSET-00346,Corrective,109,1949,
WO-2141775,ASSET-00346,Corrective,94,284,
WO-2141776,ASSET-00346,Preventive,0,,
WO-2141777,ASSET-00346,Corrective,40,1884,
WO-2141778,ASSET-00346,Preventive,0,,
WO-2141779,ASSET-00347,Preventive,0,,000140000322
WO-2141780,ASSET-00347,Preventive,0,,000140000322
WO-2141781,ASSET-00347,Preventive,0,,000140000322
WO-2141782,ASSET-00347,Corrective,197,857,000140000322
WO-2141783,ASSET-00347,Emergency,198,1415,000140000322
WO-2141784,ASSET-00347,Emergency,336,1100,000140000322
WO-2141785,ASSET-00348,Preventive,0,,000140000323
WO-2141786,ASSET-00348,Preventive,0,,000140000323
WO-2141787,ASSET-00348,Corrective,104,660,000140000323
WO-2141788,ASSET-00348,Emergency,378,359,000140000323
WO-2141789,ASSET-00349,Corrective,172,968,000140000324
WO-2141790,ASSET-00349,Corrective,32,697,000140000324
WO-2141791,ASSET-00349,Preventive,0,,000140000324
WO-2141792,ASSET-00349,Preventive,0,,000140000324
WO-2141793,ASSET-00349,Preventive,0,,000140000324
WO-2141794,ASSET-00350,Preventive,0,,000140000325
WO-2141795,ASSET-00350,Preventive,0,,000140000325
WO-2141796,ASSET-00350,Corrective,235,499,000140000325
WO-2141797,ASSET-00350,Corrective,183,1670,000140000325
WO-2141798,ASSET-00350,Preventive,0,,000140000325
WO-2141799,ASSET-00351,Preventive,0,,000140000326
WO-2141800,ASSET-00351,Preventive,0,,000140000326
WO-2141801,ASSET-00351,Emergency,483,1100,000140000326
WO-2141802,ASSET-00352,Preventive,0,,000140000327
WO-2141803,ASSET-00352,Preventive,0,,000140000327
WO-2141804,ASSET-00352,Emergency,262,238,000140000327
WO-2141805,ASSET-00353,Preventive,0,,000140000328
WO-2141806,ASSET-00353,Preventive,0,,000140000328
WO-2141807,ASSET-00353,Emergency,61,855,000140000328
WO-2141808,ASSET-00353,Preventive,0,,000140000328
WO-2141809,ASSET-00353,Preventive,0,,000140000328
WO-2141810,ASSET-00353,Preventive,0,,000140000328
WO-2141811,ASSET-00353,Emergency,251,1701,000140000328
WO-2141812,ASSET-00353,Preventive,0,,000140000328
WO-2141813,ASSET-00353,Preventive,0,,000140000328
WO-2141814,ASSET-00353,Preventive,0,,000140000328
WO-2141815,ASSET-00354,Corrective,72,1124,000140000329
WO-2141816,ASSET-00354,Preventive,0,,000140000329
WO-2141817,ASSET-00354,Preventive,0,,000140000329
WO-2141818,ASSET-00354,Preventive,0,,000140000329
WO-2141819,ASSET-00354,Preventive,0,,000140000329
WO-2141820,ASSET-00354,Corrective,71,231,000140000329
WO-2141821,ASSET-00354,Preventive,0,,000140000329
WO-2141822,ASSET-00355,Preventive,0,,000140000330
WO-2141823,ASSET-00355,Preventive,0,,000140000330
WO-2141824,ASSET-00355,Preventive,0,,000140000330
WO-2141825,ASSET-00355,Corrective,117,901,000140000330
WO-2141826,ASSET-00356,Corrective,202,421,000140000331
WO-2141827,ASSET-00356,Emergency,419,225,000140000331
WO-2141828,ASSET-00356,Preventive,0,,000140000331
WO-2141829,ASSET-00356,Preventive,0,,000140000331
WO-2141830,ASSET-00356,Corrective,147,1558,000140000331
WO-2141831,ASSET-00356,Corrective,63,1854,000140000331
WO-2141832,ASSET-00357,Emergency,141,896,000140000332
WO-2141833,ASSET-00357,Corrective,152,1220,000140000332
WO-2141834,ASSET-00357,Corrective,127,708,000140000332
WO-2141835,ASSET-00358,Preventive,0,,000140000333
WO-2141836,ASSET-00358,Preventive,0,,000140000333
WO-2141837,ASSET-00359,Preventive,0,,000140000334
WO-2141838,ASSET-00359,Preventive,0,,000140000334
WO-2141839,ASSET-00359,Preventive,0,,000140000334
WO-2141840,ASSET-00359,Preventive,0,,000140000334
WO-2141841,ASSET-00359,Preventive,0,,000140000334
WO-2141842,ASSET-00359,Preventive,0,,000140000334
WO-2141843,ASSET-00360,Preventive,0,,000140000335
WO-2141844,ASSET-00361,Corrective,113,558,000140000336
WO-2141845,ASSET-00361,Preventive,0,,000140000336
WO-2141846,ASSET-00361,Corrective,147,631,000140000336
WO-2141847,ASSET-00361,Preventive,0,,000140000336
WO-2141848,ASSET-00361,Corrective,120,1545,000140000336
WO-2141849,ASSET-00361,Corrective,204,1305,000140000336
WO-2141850,ASSET-00362,Corrective,143,1081,000140000337
WO-2141851,ASSET-00362,Preventive,0,,000140000337
WO-2141852,ASSET-00363,Corrective,105,951,000140000338
WO-2141853,ASSET-00363,Preventive,0,,000140000338
WO-2141854,ASSET-00363,Preventive,0,,000140000338
WO-2141855,ASSET-00363,Preventive,0,,000140000338
WO-2141856,ASSET-00364,Corrective,136,333,000140000339
WO-2141857,ASSET-00364,Preventive,0,,000140000339
WO-2141858,ASSET-00364,Preventive,0,,000140000339
WO-2141859,ASSET-00364,Corrective,158,1918,000140000339
WO-2141860,ASSET-00365,Preventive,0,,000140000340
WO-2141861,ASSET-00365,Preventive,0,,000140000340
WO-2141862,ASSET-00365,Emergency,149,1189,000140000340
WO-2141863,ASSET-00365,Preventive,0,,000140000340
WO-2141864,ASSET-00365,Corrective,163,874,000140000340
WO-2141865,ASSET-00365,Preventive,0,,000140000340
WO-2141866,ASSET-00366,Preventive,0,,000140000341
WO-2141867,ASSET-00366,Preventive,0,,000140000341
WO-2141868,ASSET-00367,Corrective,90,1679,000140000342
WO-2141869,ASSET-00367,Preventive,0,,000140000342
WO-2141870,ASSET-00367,Preventive,0,,000140000342
WO-2141871,ASSET-00367,Corrective,89,1558,000140000342
WO-2141872,ASSET-00367,Corrective,73,1909,000140000342
WO-2141873,ASSET-00368,Preventive,0,,000140000343
WO-2141874,ASSET-00368,Emergency,386,1375,000140000343
WO-2141875,ASSET-00368,Preventive,0,,000140000343
WO-2141876,ASSET-00368,Preventive,0,,000140000343
WO-2141877,ASSET-00368,Corrective,162,1913,000140000343
WO-2141878,ASSET-00368,Emergency,189,933,000140000343
WO-2141879,ASSET-00368,Preventive,0,,000140000343
WO-2141880,ASSET-00369,Corrective,138,254,000140000344
WO-2141881,ASSET-00369,Emergency,80,1174,000140000344
WO-2141882,ASSET-00369,Emergency,274,605,000140000344
WO-2141883,ASSET-00369,Preventive,0,,000140000344
WO-2141884,ASSET-00369,Emergency,491,1840,000140000344
WO-2141885,ASSET-00369,Corrective,67,1994,000140000344
WO-2141886,ASSET-00369,Preventive,0,,000140000344
WO-2141887,ASSET-00370,Preventive,0,,000140000345
WO-2141888,ASSET-00370,Preventive,0,,000140000345
WO-2141889,ASSET-00370,Corrective,158,1317,000140000345
WO-2141890,ASSET-00370,Corrective,32,1177,000140000345
WO-2141891,ASSET-00371,Corrective,44,399,000140000346
WO-2141892,ASSET-00371,Corrective,77,364,000140000346
WO-2141893,ASSET-00371,Corrective,101,1996,000140000346
WO-2141894,ASSET-00371,Preventive,0,,000140000346
WO-2141895,ASSET-00371,Preventive,0,,000140000346
WO-2141896,ASSET-00371,Preventive,0,,000140000346
WO-2141897,ASSET-00372,Preventive,0,,000140000347
WO-2141898,ASSET-00372,Preventive,0,,000140000347
WO-2141899,ASSET-00372,Emergency,299,988,000140000347
WO-2141900,ASSET-00372,Corrective,232,1908,000140000347
WO-2141901,ASSET-00372,Corrective,79,866,000140000347
WO-2141902,ASSET-00372,Emergency,279,417,000140000347
WO-2141903,ASSET-00373,Corrective,190,697,000140000348
WO-2141904,ASSET-00373,Preventive,0,,000140000348
WO-2141905,ASSET-00373,Preventive,0,,000140000348
WO-2141906,ASSET-00373,Corrective,93,916,000140000348
WO-2141907,ASSET-00373,Preventive,0,,000140000348
WO-2141908,ASSET-00373,Emergency,455,1212,000140000348
WO-2141909,ASSET-00374,Preventive,0,,000140000349
WO-2141910,ASSET-00374,Preventive,0,,000140000349
WO-2141911,ASSET-00374,Preventive,0,,000140000349
WO-2141912,ASSET-00374,Preventive,0,,000140000349
WO-2141913,ASSET-00374,Emergency,539,401,000140000349
WO-2141914,ASSET-00375,Emergency,184,1259,000140000350
WO-2141915,ASSET-00375,Preventive,0,,000140000350
WO-2141916,ASSET-00375,Preventive,0,,000140000350
WO-2141917,ASSET-00375,Preventive,0,,000140000350
WO-2141918,ASSET-00375,Corrective,78,1071,000140000350
WO-2141919,ASSET-00376,Preventive,0,,000140000351
WO-2141920,ASSET-00376,Emergency,552,1171,000140000351
WO-2141921,ASSET-00376,Preventive,0,,000140000351
WO-2141922,ASSET-00376,Corrective,76,1063,000140000351
WO-2141923,ASSET-00376,Preventive,0,,000140000351
WO-2141924,ASSET-00376,Corrective,196,1649,000140000351
WO-2141925,ASSET-00376,Preventive,0,,000140000351
WO-2141926,ASSET-00376,Corrective,193,812,000140000351
WO-2141927,ASSET-00376,Preventive,0,,000140000351
WO-2141928,ASSET-00377,Preventive,0,,000140000352
WO-2141929,ASSET-00377,Preventive,0,,000140000352
WO-2141930,ASSET-00377,Corrective,122,1599,000140000352
WO-2141931,ASSET-00377,Preventive,0,,000140000352
WO-2141932,ASSET-00377,Corrective,164,720,000140000352
WO-2141933,ASSET-00378,Preventive,0,,000140000353
WO-2141934,ASSET-00378,Corrective,72,1845,000140000353
WO-2141935,ASSET-00378,Preventive,0,,000140000353
WO-2141936,ASSET-00378,Preventive,0,,000140000353
WO-2141937,ASSET-00379,Preventive,0,,000140000354
WO-2141938,ASSET-00379,Corrective,235,581,000140000354
WO-2141939,ASSET-00379,Corrective,42,754,000140000354
WO-2141940,ASSET-00379,Corrective,100,1037,000140000354
WO-2141941,ASSET-00379,Preventive,0,,000140000354
WO-2141942,ASSET-00379,Corrective,200,274,000140000354
WO-2141943,ASSET-00379,Corrective,235,1570,000140000354
WO-2141944,ASSET-00380,Emergency,591,1172,000140000355
WO-2141945,ASSET-00380,Preventive,0,,000140000355
WO-2141946,ASSET-00381,Preventive,0,,000140000356
WO-2141947,ASSET-00381,Preventive,0,,000140000356
WO-2141948,ASSET-00381,Preventive,0,,000140000356
WO-2141949,ASSET-00381,Preventive,0,,000140000356
WO-2141950,ASSET-00381,Corrective,118,807,000140000356
WO-2141951,ASSET-00381,Corrective,216,1668,000140000356
WO-2141952,ASSET-00382,Emergency,394,336,000140000357
WO-2141953,ASSET-00382,Corrective,209,1102,000140000357
WO-2141954,ASSET-00382,Corrective,155,288,000140000357
WO-2141955,ASSET-00382,Preventive,0,,000140000357
WO-2141956,ASSET-00382,Corrective,170,255,000140000357
WO-2141957,ASSET-00382,Corrective,238,1659,000140000357
WO-2141958,ASSET-00383,Corrective,201,811,000140000358
WO-2141959,ASSET-00383,Corrective,34,1012,000140000358
WO-2141960,ASSET-00383,Corrective,173,1934,000140000358
WO-2141961,ASSET-00383,Corrective,187,856,000140000358
WO-2141962,ASSET-00383,Corrective,121,533,000140000358
WO-2141963,ASSET-00383,Corrective,237,1351,000140000358
WO-2141964,ASSET-00383,Emergency,186,1870,000140000358
WO-2141965,ASSET-00384,Corrective,61,888,000140000359
WO-2141966,ASSET-00384,Preventive,0,,000140000359
WO-2141967,ASSET-00384,Preventive,0,,000140000359
WO-2141968,ASSET-00384,Preventive,0,,000140000359
WO-2141969,ASSET-00385,Corrective,187,1190,000140000360
WO-2141970,ASSET-00385,Corrective,62,1420,000140000360
WO-2141971,ASSET-00385,Preventive,0,,000140000360
WO-2141972,ASSET-00385,Corrective,106,1214,000140000360
WO-2141973,ASSET-00385,Corrective,156,1200,000140000360
WO-2141974,ASSET-00385,Corrective,99,1195,000140000360
WO-2141975,ASSET-00385,Preventive,0,,000140000360
WO-2141976,ASSET-00386,Preventive,0,,000140000361
WO-2141977,ASSET-00386,Corrective,51,1946,000140000361
WO-2141978,ASSET-00386,Corrective,132,995,000140000361
WO-2141979,ASSET-00387,Corrective,157,887,000140000362
WO-2141980,ASSET-00387,Preventive,0,,000140000362
WO-2141981,ASSET-00387,Preventive,0,,000140000362
WO-2141982,ASSET-00387,Corrective,135,1034,000140000362
WO-2141983,ASSET-00387,Corrective,203,479,000140000362
WO-2141984,ASSET-00387,Corrective,144,1706,000140000362
WO-2141985,ASSET-00387,Preventive,0,,000140000362
WO-2141986,ASSET-00388,Emergency,380,1219,000140000363
WO-2141987,ASSET-00388,Preventive,0,,000140000363
WO-2141988,ASSET-00388,Preventive,0,,000140000363
WO-2141989,ASSET-00388,Preventive,0,,000140000363
WO-2141990,ASSET-00388,Preventive,0,,000140000363
WO-2141991,ASSET-00388,Corrective,123,1179,000140000363
WO-2141992,ASSET-00389,Emergency,223,1688,
WO-2141993,ASSET-00389,Preventive,0,,
WO-2141994,ASSET-00389,Preventive,0,,
WO-2141995,ASSET-00389,Preventive,0,,
WO-2141996,ASSET-00389,Preventive,0,,
WO-2141997,ASSET-00390,Preventive,0,,000140000364
WO-2141998,ASSET-00390,Corrective,199,1884,000140000364
WO-2141999,ASSET-00390,Preventive,0,,000140000364
WO-2142000,ASSET-00390,Preventive,0,,000140000364
WO-2142001,ASSET-00390,Preventive,0,,000140000364
WO-2142002,ASSET-00390,Preventive,0,,000140000364
WO-2142003,ASSET-00390,Corrective,168,1696,000140000364
WO-2142004,ASSET-00391,Preventive,0,,000140000365
WO-2142005,ASSET-00391,Preventive,0,,000140000365
WO-2142006,ASSET-00391,Corrective,185,1367,000140000365
WO-2142007,ASSET-00391,Preventive,0,,000140000365
WO-2142008,ASSET-00392,Preventive,0,,000140000366
WO-2142009,ASSET-00392,Preventive,0,,000140000366
WO-2142010,ASSET-00392,Corrective,164,1296,000140000366
WO-2142011,ASSET-00392,Preventive,0,,000140000366
WO-2142012,ASSET-00393,Preventive,0,,000140000367
WO-2142013,ASSET-00393,Preventive,0,,000140000367
WO-2142014,ASSET-00393,Preventive,0,,000140000367
WO-2142015,ASSET-00393,Preventive,0,,000140000367
WO-2142016,ASSET-00394,Corrective,199,1947,000140000368
WO-2142017,ASSET-00394,Preventive,0,,000140000368
WO-2142018,ASSET-00394,Preventive,0,,000140000368
WO-2142019,ASSET-00394,Corrective,48,655,000140000368
WO-2142020,ASSET-00394,Emergency,414,1511,000140000368
WO-2142021,ASSET-00394,Corrective,129,1976,000140000368
WO-2142022,ASSET-00395,Corrective,135,1990,000140000369
WO-2142023,ASSET-00395,Preventive,0,,000140000369
WO-2142024,ASSET-00395,Corrective,120,1302,000140000369
WO-2142025,ASSET-00395,Preventive,0,,000140000369
WO-2142026,ASSET-00395,Corrective,82,332,000140000369
WO-2142027,ASSET-00395,Preventive,0,,000140000369
WO-2142028,ASSET-00395,Preventive,0,,000140000369
WO-2142029,ASSET-00395,Corrective,181,1486,000140000369
WO-2142030,ASSET-00395,Corrective,40,1045,000140000369
WO-2142031,ASSET-00396,Corrective,39,1508,000140000370
WO-2142032,ASSET-00396,Corrective,48,1501,000140000370
WO-2142033,ASSET-00396,Corrective,173,1857,000140000370
WO-2142034,ASSET-00397,Preventive,0,,000140000371
WO-2142035,ASSET-00397,Preventive,0,,000140000371
WO-2142036,ASSET-00397,Emergency,309,279,000140000371
WO-2142037,ASSET-00397,Preventive,0,,000140000371
WO-2142038,ASSET-00398,Preventive,0,,000140000372
WO-2142039,ASSET-00398,Preventive,0,,000140000372
WO-2142040,ASSET-00399,Corrective,38,859,000140000374
WO-2142041,ASSET-00399,Corrective,231,1286,000140000374
WO-2142042,ASSET-00399,Corrective,196,1632,000140000374
WO-2142043,ASSET-00399,Corrective,204,1835,000140000374
WO-2142044,ASSET-00400,Preventive,0,,000140000375
WO-2142045,ASSET-00400,Corrective,184,1989,000140000375
WO-2142046,ASSET-00400,Preventive,0,,000140000375
WO-2142047,ASSET-00400,Corrective,163,234,000140000375
WO-2142048,ASSET-00400,Preventive,0,,000140000375
WO-2142049,ASSET-00400,Preventive,0,,000140000375
WO-2142050,ASSET-00400,Preventive,0,,000140000375
WO-2142051,ASSET-00401,Preventive,0,,000140000376
WO-2142052,ASSET-00401,Preventive,0,,000140000376
WO-2142053,ASSET-00401,Emergency,257,345,000140000376
WO-2142054,ASSET-00402,Corrective,71,1164,000140000377
WO-2142055,ASSET-00402,Corrective,80,1945,000140000377
WO-2142056,ASSET-00402,Corrective,227,1938,000140000377
WO-2142057,ASSET-00402,Preventive,0,,000140000377
WO-2142058,ASSET-00402,Emergency,527,707,000140000377
WO-2142059,ASSET-00403,Corrective,33,1773,000140000378
WO-2142060,ASSET-00403,Emergency,392,265,000140000378
WO-2142061,ASSET-00404,Preventive,0,,000140000379
WO-2142062,ASSET-00404,Preventive,0,,000140000379
WO-2142063,ASSET-00404,Corrective,152,1809,000140000379
WO-2142064,ASSET-00405,Corrective,38,1435,000140000380
WO-2142065,ASSET-00405,Corrective,73,944,000140000380
WO-2142066,ASSET-00406,Preventive,0,,
WO-2142067,ASSET-00406,Preventive,0,,
WO-2142068,ASSET-00406,Corrective,83,1953,
WO-2142069,ASSET-00406,Preventive,0,,
WO-2142070,ASSET-00406,Corrective,214,1655,
WO-2142071,ASSET-00406,Preventive,0,,
WO-2142072,ASSET-00407,Corrective,96,1350,000140000381
WO-2142073,ASSET-00407,Corrective,181,1887,000140000381
WO-2142074,ASSET-00407,Corrective,30,764,000140000381
WO-2142075,ASSET-00408,Emergency,249,320,000140000382
WO-2142076,ASSET-00408,Preventive,0,,000140000382
WO-2142077,ASSET-00408,Emergency,100,699,000140000382
WO-2142078,ASSET-00409,Preventive,0,,000140000383
WO-2142079,ASSET-00409,Corrective,168,936,000140000383
WO-2142080,ASSET-00409,Preventive,0,,000140000383
WO-2142081,ASSET-00409,Corrective,65,1073,000140000383
WO-2142082,ASSET-00409,Corrective,200,1639,000140000383
WO-2142083,ASSET-00410,Emergency,151,1134,
WO-2142084,ASSET-00410,Preventive,0,,
