MaterialNumber,StorageBin,QtyOnHand,KanbanCardID,IssuingPlant,ReceivingPlant
MAT-666332,C-24-2,2159,KANBAN-00010,Paint Shop DE,Assembly Plant IN
MAT-831763,D-18-1,3241,KANBAN-00011,Paint Shop DE,Assembly Plant IN
MAT-285490,A-05-2,3197,KANBAN-00012,Paint Shop DE,Assembly Plant IN
MAT-142486,D-01-2,1604,KANBAN-00013,Paint Shop DE,Assembly Plant IN
MAT-842241,H-18-1,3627,KANBAN-00014,Paint Shop DE,Assembly Plant IN
MAT-705756,A-10-3,1440,KANBAN-00015,Paint Shop DE,Assembly Plant IN
MAT-623172,D-01-2,1550,KANBAN-00016,Paint Shop DE,Assembly Plant IN
MAT-460018,F-25-2,1603,KANBAN-00017,Paint Shop DE,Assembly Plant IN
MAT-192459,G-23-2,2618,KANBAN-00018,Paint Shop DE,Assembly Plant IN
MAT-533130,E-27-5,2164,KANBAN-00019,Paint Shop DE,Assembly Plant IN
MAT-977441,A-12-1,559,KANBAN-00020,Paint Shop DE,Assembly Plant IN
MAT-467972,H-24-5,513,KANBAN-00021,Paint Shop DE,Assembly Plant IN
MAT-112415,D-05-4,2187,KANBAN-00022,Paint Shop DE,Assembly Plant IN
MAT-674263,B-04-2,3180,KANBAN-00023,Paint Shop DE,Assembly Plant IN
MAT-920723,B-22-1,3747,KANBAN-00024,Paint Shop DE,Assembly Plant IN
MAT-704880,D-05-1,808,KANBAN-00025,Paint Shop DE,Assembly Plant IN
MAT-289906,B-22-5,1630,KANBAN-00026,Paint Shop DE,Assembly Plant IN
MAT-787600,H-18-4,4066,KANBAN-00027,Paint Shop DE,Assembly Plant IN
MAT-919834,B-17-5,1186,KANBAN-00028,Paint Shop DE,Assembly Plant IN
MAT-468079,C-26-4,1441,KANBAN-00029,Paint Shop DE,Assembly Plant IN
MAT-817056,C-13-1,4073,KANBAN-00030,Paint Shop DE,Assembly Plant IN
MAT-892354,B-24-5,2085,KANBAN-00031,Paint Shop DE,Assembly Plant IN
MAT-761389,B-23-3,3872,KANBAN-00032,Paint Shop DE,Assembly Plant IN
MAT-407589,A-23-4,4210,KANBAN-00033,Paint Shop DE,Assembly Plant IN
MAT-991872,C-12-1,4750,KANBAN-00034,Paint Shop DE,Assembly Plant IN
MAT-953464,G-18-2,4402,KANBAN-00035,Paint Shop DE,Assembly Plant IN
MAT-772689,G-26-5,3486,KANBAN-00036,Paint Shop DE,Assembly Plant IN
MAT-194447,F-02-1,4310,KANBAN-00037,Paint Shop DE,Assembly Plant IN
MAT-317469,H-01-3,1210,KANBAN-00038,Paint Shop DE,Assembly Plant IN
MAT-190948,F-15-1,2112,KANBAN-00039,Paint Shop DE,Assembly Plant IN
MAT-385779,A-25-3,2968,KANBAN-00040,Paint Shop DE,Assembly Plant IN
MAT-359225,B-22-3,2148,KANBAN-00041,Paint Shop DE,Assembly Plant IN
MAT-237445,E-07-1,52,KANBAN-00042,Paint Shop DE,Assembly Plant IN
MAT-945430,F-18-5,1204,KANBAN-00043,Paint Shop DE,Assembly Plant IN
MAT-280339,H-04-3,1827,KANBAN-00044,Paint Shop DE,Assembly Plant IN
MAT-361178,B-12-3,4634,KANBAN-00045,Paint Shop DE,Assembly Plant IN
MAT-299552,D-06-4,1159,KANBAN-00046,Paint Shop DE,Assembly Plant IN
MAT-178755,H-05-2,3329,KANBAN-00047,Paint Shop DE,Assembly Plant IN
MAT-790125,B-20-4,3783,KANBAN-00048,Paint Shop DE,Assembly Plant IN
MAT-893611,F-01-4,4008,KANBAN-00049,Paint Shop DE,Assembly Plant IN
MAT-368492,E-26-3,688,KANBAN-00050,Paint Shop DE,Assembly Plant IN
MAT-220154,C-21-4,1085,KANBAN-00051,Paint Shop DE,Assembly Plant IN
MAT-122891,H-22-5,1992,KANBAN-00052,Paint Shop DE,Assembly Plant IN
MAT-830362,E-06-1,827,KANBAN-00053,Paint Shop DE,Assembly Plant IN
MAT-218892,G-05-5,1361,KANBAN-00054,Paint Shop DE,Assembly Plant IN
MAT-644119,H-23-1,61,KANBAN-00055,Paint Shop DE,Assembly Plant IN
MAT-889634,B-28-5,1114,KANBAN-00056,Paint Shop DE,Assembly Plant IN
MAT-177158,D-01-2,1787,KANBAN-00057,Paint Shop DE,Assembly Plant IN
MAT-191979,F-05-5,3148,KANBAN-00058,Paint Shop DE,Assembly Plant IN
MAT-998566,E-03-1,2900,KANBAN-00059,Paint Shop DE,Assembly Plant IN
MAT-623071,F-07-3,1709,KANBAN-00060,Paint Shop DE,Assembly Plant IN
MAT-683270,H-26-4,2424,KANBAN-00061,Paint Shop DE,Assembly Plant IN
MAT-587047,A-07-1,1716,KANBAN-00062,Paint Shop DE,Assembly Plant IN
MAT-944979,E-24-1,2099,KANBAN-00063,Paint Shop DE,Assembly Plant IN
MAT-566356,F-11-5,2001,KANBAN-00064,Paint Shop DE,Assembly Plant IN
MAT-882144,A-20-4,969,KANBAN-00065,Paint Shop DE,Assembly Plant IN
MAT-296295,H-03-2,1740,KANBAN-00066,Paint Shop DE,Assembly Plant IN
MAT-120067,C-24-2,1046,KANBAN-00067,Paint Shop DE,Assembly Plant IN
MAT-192245,B-12-5,3026,KANBAN-00068,Paint Shop DE,Assembly Plant IN
MAT-453223,B-08-1,3981,KANBAN-00069,Paint Shop DE,Assembly Plant IN
MAT-416388,F-17-3,1454,KANBAN-00070,Paint Shop DE,Assembly Plant IN
MAT-626639,B-11-5,4587,KANBAN-00071,Paint Shop DE,Assembly Plant IN
MAT-842722,A-10-1,4518,KANBAN-00072,Paint Shop DE,Assembly Plant IN
MAT-893444,E-24-3,2034,KANBAN-00073,Paint Shop DE,Assembly Plant IN
MAT-257887,C-11-2,1629,KANBAN-00074,Paint Shop DE,Assembly Plant IN
MAT-750160,B-22-5,376,KANBAN-00075,Paint Shop DE,Assembly Plant IN
MAT-722529,B-07-1,3788,KANBAN-00076,Paint Shop DE,Assembly Plant IN
MAT-241549,H-21-5,1952,KANBAN-00077,Paint Shop DE,Assembly Plant IN
MAT-114199,D-26-1,4318,KANBAN-00078,Paint Shop DE,Assembly Plant IN
MAT-191968,D-16-3,1250,KANBAN-00079,Paint Shop DE,Assembly Plant IN
MAT-554611,A-11-3,3916,KANBAN-00080,Paint Shop DE,Assembly Plant IN
MAT-221844,G-13-1,1213,KANBAN-00081,Paint Shop DE,Assembly Plant IN
MAT-506178,D-18-2,4444,KANBAN-00082,Paint Shop DE,Assembly Plant IN
MAT-262726,B-11-5,944,KANBAN-00083,Paint Shop DE,Assembly Plant IN
MAT-318955,B-05-2,4518,KANBAN-00084,Paint Shop DE,Assembly Plant IN
MAT-430591,F-19-4,4417,KANBAN-00085,Paint Shop DE,Assembly Plant IN
MAT-596404,F-29-4,2589,KANBAN-00086,Paint Shop DE,Assembly Plant IN
MAT-418043,C-03-1,570,KANBAN-00087,Paint Shop DE,Assembly Plant IN
MAT-122655,G-20-3,81,KANBAN-00088,Paint Shop DE,Assembly Plant IN
MAT-281610,H-04-5,1118,KANBAN-00089,Paint Shop DE,Assembly Plant IN
MAT-137711,B-01-4,4765,KANBAN-00090,Paint Shop DE,Assembly Plant IN
MAT-172495,F-27-3,1392,KANBAN-00091,Paint Shop DE,Assembly Plant IN
MAT-945586,E-04-2,4172,KANBAN-00092,Paint Shop DE,Assembly Plant IN
MAT-788032,H-07-2,3875,KANBAN-00093,Paint Shop DE,Assembly Plant IN
MAT-807745,B-04-4,1473,KANBAN-00094,Paint Shop DE,Assembly Plant IN
MAT-762397,B-23-5,2379,KANBAN-00001,Transmission Plant PL,Assembly Plant IN
MAT-830087,D-02-1,3926,KANBAN-00002,Transmission Plant PL,Assembly Plant IN
MAT-599561,E-04-3,1840,KANBAN-00003,Transmission Plant PL,Assembly Plant IN
MAT-821097,C-26-5,2715,KANBAN-00004,Transmission Plant PL,Assembly Plant IN
MAT-672858,G-25-3,1979,KANBAN-00005,Transmission Plant PL,Assembly Plant IN
MAT-305908,D-14-3,2134,KANBAN-00006,Transmission Plant PL,Assembly Plant IN
MAT-591164,E-17-4,4383,KANBAN-00007,Transmission Plant PL,Assembly Plant IN
MAT-336712,F-10-2,396,KANBAN-00008,Transmission Plant PL,Assembly Plant IN
MAT-589377,H-09-3,1053,KANBAN-00009,Transmission Plant PL,Assembly Plant IN
MAT-356184,H-25-3,832,KANBAN-00010,Transmission Plant PL,Assembly Plant IN
MAT-411024,H-22-2,2507,KANBAN-00011,Transmission Plant PL,Assembly Plant IN
MAT-847695,G-23-4,881,KANBAN-00012,Transmission Plant PL,Assembly Plant IN
MAT-382678,A-16-3,3161,KANBAN-00013,Transmission Plant PL,Assembly Plant IN
MAT-825487,F-26-4,4835,KANBAN-00014,Transmission Plant PL,Assembly Plant IN
MAT-900450,A-18-1,2167,KANBAN-00015,Transmission Plant PL,Assembly Plant IN
MAT-453302,E-22-2,2725,KANBAN-00016,Transmission Plant PL,Assembly Plant IN
MAT-615102,C-21-5,693,KANBAN-00017,Transmission Plant PL,Assembly Plant IN
MAT-870136,H-21-3,2668,KANBAN-00018,Transmission Plant PL,Assembly Plant IN
MAT-126317,C-22-5,1122,KANBAN-00019,Transmission Plant PL,Assembly Plant IN
MAT-188840,A-21-4,4703,KANBAN-00020,Transmission Plant PL,Assembly Plant IN
MAT-725946,E-07-2,3577,KANBAN-00021,Transmission Plant PL,Assembly Plant IN
MAT-181942,A-24-1,4452,KANBAN-00022,Transmission Plant PL,Assembly Plant IN
MAT-137944,A-27-2,2851,KANBAN-00023,Transmission Plant PL,Assembly Plant IN
MAT-942414,A-17-5,2391,KANBAN-00024,Transmission Plant PL,Assembly Plant IN
MAT-144639,G-09-3,479,KANBAN-00025,Transmission Plant PL,Assembly Plant IN
MAT-684016,H-21-3,3422,KANBAN-00026,Transmission Plant PL,Assembly Plant IN
MAT-753986,D-25-1,2749,KANBAN-00027,Transmission Plant PL,Assembly Plant IN
MAT-672177,A-07-5,4508,KANBAN-00028,Transmission Plant PL,Assembly Plant IN
MAT-790344,B-10-5,4026,KANBAN-00029,Transmission Plant PL,Assembly Plant IN
MAT-717040,A-26-3,699,KANBAN-00030,Transmission Plant PL,Assembly Plant IN
MAT-371039,B-09-5,398,KANBAN-00031,Transmission Plant PL,Assembly Plant IN
MAT-771135,C-03-1,3051,KANBAN-00032,Transmission Plant PL,Assembly Plant IN
MAT-966278,H-11-2,1321,KANBAN-00033,Transmission Plant PL,Assembly Plant IN
MAT-595308,B-23-4,2241,KANBAN-00034,Transmission Plant PL,Assembly Plant IN
MAT-632115,F-12-2,1702,KANBAN-00035,Transmission Plant PL,Assembly Plant IN
MAT-206425,H-22-2,1744,KANBAN-00036,Transmission Plant PL,Assembly Plant IN
MAT-707361,H-08-5,4790,KANBAN-00037,Transmission Plant PL,Assembly Plant IN
MAT-987520,H-13-4,2046,KANBAN-00038,Transmission Plant PL,Assembly Plant IN
MAT-992723,A-01-5,4156,KANBAN-00039,Transmission Plant PL,Assembly Plant IN
MAT-884026,D-18-1,4322,KANBAN-00040,Transmission Plant PL,Assembly Plant IN
MAT-867310,F-23-5,3524,KANBAN-00041,Transmission Plant PL,Assembly Plant IN
MAT-724294,A-02-5,4455,KANBAN-00042,Transmission Plant PL,Assembly Plant IN
MAT-727237,F-29-2,3106,KANBAN-00043,Transmission Plant PL,Assembly Plant IN
MAT-250205,B-18-1,304,KANBAN-00044,Transmission Plant PL,Assembly Plant IN
MAT-177566,E-22-1,2891,KANBAN-00045,Transmission Plant PL,Assembly Plant IN
MAT-704889,A-08-5,1658,KANBAN-00046,Transmission Plant PL,Assembly Plant IN
MAT-191657,A-14-5,1256,KANBAN-00047,Transmission Plant PL,Assembly Plant IN
MAT-247234,G-24-5,1330,KANBAN-00048,Transmission Plant PL,Assembly Plant IN
MAT-259567,C-23-1,1481,KANBAN-00049,Transmission Plant PL,Assembly Plant IN
MAT-557256,H-10-5,96,KANBAN-00050,Transmission Plant PL,Assembly Plant IN
MAT-468444,A-16-4,3439,KANBAN-00051,Transmission Plant PL,Assembly Plant IN
MAT-806910,F-03-5,2886,KANBAN-00052,Transmission Plant PL,Assembly Plant IN
MAT-953438,E-01-2,3395,KANBAN-00053,Transmission Plant PL,Assembly Plant IN
MAT-369687,A-26-5,3485,KANBAN-00054,Transmission Plant PL,Assembly Plant IN
MAT-929723,F-04-5,3198,KANBAN-00055,Transmission Plant PL,Assembly Plant IN
MAT-940442,A-26-3,2345,KANBAN-00056,Transmission Plant PL,Assembly Plant IN
MAT-680783,D-21-1,4853,KANBAN-00057,Transmission Plant PL,Assembly Plant IN
MAT-455345,H-16-5,4615,KANBAN-00058,Transmission Plant PL,Assembly Plant IN
MAT-365450,A-01-3,4933,KANBAN-00059,Transmission Plant PL,Assembly Plant IN
MAT-247166,A-02-3,4260,KANBAN-00060,Transmission Plant PL,Assembly Plant IN
MAT-449247,C-16-5,1565,KANBAN-00061,Transmission Plant PL,Assembly Plant IN
MAT-709011,H-07-1,4130,KANBAN-00062,Transmission Plant PL,Assembly Plant IN
MAT-440518,D-12-4,4388,KANBAN-00063,Transmission Plant PL,Assembly Plant IN
MAT-367767,A-23-2,4407,KANBAN-00064,Transmission Plant PL,Assembly Plant IN
MAT-607798,D-21-2,164,KANBAN-00065,Transmission Plant PL,Assembly Plant IN
MAT-102975,D-29-4,4063,KANBAN-00066,Transmission Plant PL,Assembly Plant IN
MAT-423525,B-10-5,4539,KANBAN-00067,Transmission Plant PL,Assembly Plant IN
MAT-672114,F-24-4,752,KANBAN-00068,Transmission Plant PL,Assembly Plant IN
MAT-958597,D-07-2,1630,KANBAN-00069,Transmission Plant PL,Assembly Plant IN
MAT-457466,A-23-4,4651,KANBAN-00070,Transmission Plant PL,Assembly Plant IN
MAT-585283,F-28-2,891,KANBAN-00071,Transmission Plant PL,Assembly Plant IN
MAT-851745,F-18-3,3395,KANBAN-00072,Transmission Plant PL,Assembly Plant IN
MAT-652619,A-09-3,536,KANBAN-00073,Transmission Plant PL,Assembly Plant IN
MAT-844971,D-02-4,847,KANBAN-00074,Transmission Plant PL,Assembly Plant IN
MAT-149229,E-25-4,2265,KANBAN-00075,Transmission Plant PL,Assembly Plant IN
MAT-170865,D-28-2,2214,KANBAN-00076,Transmission Plant PL,Assembly Plant IN
MAT-885013,A-17-1,4595,KANBAN-00077,Transmission Plant PL,Assembly Plant IN
MAT-883969,F-11-2,1322,KANBAN-00078,Transmission Plant PL,Assembly Plant IN
MAT-116800,H-15-5,3923,KANBAN-00079,Transmission Plant PL,Assembly Plant IN
MAT-459914,F-19-1,2891,KANBAN-00080,Transmission Plant PL,Assembly Plant IN
MAT-627336,H-28-2,1226,KANBAN-00081,Transmission Plant PL,Assembly Plant IN
MAT-654825,E-12-5,4505,KANBAN-00082,Transmission Plant PL,Assembly Plant IN
MAT-621862,A-01-5,3462,KANBAN-00083,Transmission Plant PL,Assembly Plant IN
MAT-616752,D-08-4,3041,KANBAN-00084,Transmission Plant PL,Assembly Plant IN
MAT-964848,D-22-4,3913,KANBAN-00085,Transmission Plant PL,Assembly Plant IN
MAT-725935,C-20-2,4425,KANBAN-00086,Transmission Plant PL,Assembly Plant IN
MAT-920883,D-23-4,4121,KANBAN-00087,Transmission Plant PL,Assembly Plant IN
MAT-513612,A-11-3,2509,KANBAN-00088,Transmission Plant PL,Assembly Plant IN
MAT-246210,F-14-1,130,KANBAN-00089,Transmission Plant PL,Assembly Plant IN
MAT-112676,E-03-3,4143,KANBAN-00090,Transmission Plant PL,Assembly Plant IN
MAT-407293,A-22-2,3853,KANBAN-00091,Transmission Plant PL,Assembly Plant IN
MAT-493611,E-12-1,3438,KANBAN-00092,Transmission Plant PL,Assembly Plant IN
MAT-152304,F-20-3,2857,KANBAN-00093,Transmission Plant PL,Assembly Plant IN
MAT-135653,A-26-3,1773,KANBAN-00094,Transmission Plant PL,Assembly Plant IN
MAT-747395,F-19-1,1960,KANBAN-00095,Transmission Plant PL,Assembly Plant IN
MAT-172399,H-24-3,1255,KANBAN-00096,Transmission Plant PL,Assembly Plant IN
MAT-389991,A-25-3,3360,KANBAN-00097,Transmission Plant PL,Assembly Plant IN
MAT-473572,F-27-4,3900,KANBAN-00098,Transmission Plant PL,Assembly Plant IN
MAT-196904,G-28-3,1098,KANBAN-00099,Transmission Plant PL,Assembly Plant IN
MAT-322627,G-07-5,2232,KANBAN-00100,Transmission Plant PL,Assembly Plant IN
MAT-552143,A-22-2,4583,KANBAN-00101,Transmission Plant PL,Assembly Plant IN
MAT-357645,G-08-4,1885,KANBAN-00102,Transmission Plant PL,Assembly Plant IN
MAT-752381,A-09-3,2876,KANBAN-00001,Seating & Interior Plant PL,Assembly Plant IN
MAT-643464,E-17-4,4945,KANBAN-00002,Seating & Interior Plant PL,Assembly Plant IN
MAT-171717,G-27-1,1311,KANBAN-00003,Seating & Interior Plant PL,Assembly Plant IN
MAT-426654,H-28-4,3769,KANBAN-00004,Seating & Interior Plant PL,Assembly Plant IN
MAT-335116,C-03-1,2804,KANBAN-00005,Seating & Interior Plant PL,Assembly Plant IN
MAT-690570,F-07-5,913,KANBAN-00006,Seating & Interior Plant PL,Assembly Plant IN
MAT-134126,C-07-3,3509,KANBAN-00007,Seating & Interior Plant PL,Assembly Plant IN
MAT-417590,F-06-2,4493,KANBAN-00008,Seating & Interior Plant PL,Assembly Plant IN
MAT-344755,A-20-5,2837,KANBAN-00009,Seating & Interior Plant PL,Assembly Plant IN
MAT-860877,G-24-4,4952,KANBAN-00010,Seating & Interior Plant PL,Assembly Plant IN
MAT-626508,G-04-5,286,KANBAN-00011,Seating & Interior Plant PL,Assembly Plant IN
MAT-120226,A-18-5,2369,KANBAN-00012,Seating & Interior Plant PL,Assembly Plant IN
MAT-829485,F-28-1,2568,KANBAN-00013,Seating & Interior Plant PL,Assembly Plant IN
MAT-940221,B-15-2,2971,KANBAN-00014,Seating & Interior Plant PL,Assembly Plant IN
MAT-859483,A-25-1,4010,KANBAN-00015,Seating & Interior Plant PL,Assembly Plant IN
MAT-580916,E-24-2,3685,KANBAN-00016,Seating & Interior Plant PL,Assembly Plant IN
MAT-978979,E-26-2,4522,KANBAN-00017,Seating & Interior Plant PL,Assembly Plant IN
MAT-418025,C-24-5,1514,KANBAN-00018,Seating & Interior Plant PL,Assembly Plant IN
MAT-558063,E-15-2,4485,KANBAN-00019,Seating & Interior Plant PL,Assembly Plant IN
MAT-235639,F-02-3,3092,KANBAN-00020,Seating & Interior Plant PL,Assembly Plant IN
MAT-804006,G-16-1,1043,KANBAN-00021,Seating & Interior Plant PL,Assembly Plant IN
MAT-492161,G-27-1,2640,KANBAN-00022,Seating & Interior Plant PL,Assembly Plant IN
MAT-641851,A-03-4,3310,KANBAN-00023,Seating & Interior Plant PL,Assembly Plant IN
MAT-114808,B-17-4,2430,KANBAN-00024,Seating & Interior Plant PL,Assembly Plant IN
MAT-555317,G-08-4,4743,KANBAN-00025,Seating & Interior Plant PL,Assembly Plant IN
MAT-388983,B-08-4,3895,KANBAN-00026,Seating & Interior Plant PL,Assembly Plant IN
MAT-404361,D-26-4,3823,KANBAN-00027,Seating & Interior Plant PL,Assembly Plant IN
MAT-927199,H-18-5,1503,KANBAN-00028,Seating & Interior Plant PL,Assembly Plant IN
MAT-599716,B-10-4,1661,KANBAN-00029,Seating & Interior Plant PL,Assembly Plant IN
MAT-363362,F-04-3,3689,KANBAN-00030,Seating & Interior Plant PL,Assembly Plant IN
MAT-632129,B-11-1,4687,KANBAN-00031,Seating & Interior Plant PL,Assembly Plant IN
MAT-285944,D-14-4,2641,KANBAN-00032,Seating & Interior Plant PL,Assembly Plant IN
MAT-452009,C-06-3,3254,KANBAN-00033,Seating & Interior Plant PL,Assembly Plant IN
MAT-103718,A-28-1,4407,KANBAN-00034,Seating & Interior Plant PL,Assembly Plant IN
MAT-989643,H-26-3,3362,KANBAN-00035,Seating & Interior Plant PL,Assembly Plant IN
MAT-540593,H-14-4,4746,KANBAN-00036,Seating & Interior Plant PL,Assembly Plant IN
MAT-421561,F-22-4,2693,KANBAN-00037,Seating & Interior Plant PL,Assembly Plant IN
MAT-268640,G-21-1,4620,KANBAN-00038,Seating & Interior Plant PL,Assembly Plant IN
MAT-446017,E-05-3,4791,KANBAN-00039,Seating & Interior Plant PL,Assembly Plant IN
MAT-731978,E-11-4,3179,KANBAN-00040,Seating & Interior Plant PL,Assembly Plant IN
MAT-826659,C-06-1,1456,KANBAN-00041,Seating & Interior Plant PL,Assembly Plant IN
MAT-862076,E-05-1,2682,KANBAN-00042,Seating & Interior Plant PL,Assembly Plant IN
MAT-526663,A-15-5,1492,KANBAN-00043,Seating & Interior Plant PL,Assembly Plant IN
MAT-482137,D-01-2,433,KANBAN-00044,Seating & Interior Plant PL,Assembly Plant IN
MAT-811501,F-13-2,3927,KANBAN-00045,Seating & Interior Plant PL,Assembly Plant IN
MAT-899789,E-19-1,2064,KANBAN-00046,Seating & Interior Plant PL,Assembly Plant IN
MAT-324070,H-01-3,3333,KANBAN-00047,Seating & Interior Plant PL,Assembly Plant IN
MAT-509137,F-25-1,4565,KANBAN-00048,Seating & Interior Plant PL,Assembly Plant IN
MAT-357034,G-07-2,451,KANBAN-00049,Seating & Interior Plant PL,Assembly Plant IN
MAT-277127,G-10-2,1866,KANBAN-00050,Seating & Interior Plant PL,Assembly Plant IN
MAT-178397,A-26-4,3269,KANBAN-00051,Seating & Interior Plant PL,Assembly Plant IN
MAT-837497,H-11-1,3361,KANBAN-00052,Seating & Interior Plant PL,Assembly Plant IN
MAT-443566,C-14-5,4341,KANBAN-00053,Seating & Interior Plant PL,Assembly Plant IN
MAT-543061,H-06-5,3061,KANBAN-00054,Seating & Interior Plant PL,Assembly Plant IN
MAT-790157,A-29-1,1655,KANBAN-00055,Seating & Interior Plant PL,Assembly Plant IN
MAT-513491,H-03-5,3040,KANBAN-00056,Seating & Interior Plant PL,Assembly Plant IN
MAT-182693,E-04-5,4495,KANBAN-00057,Seating & Interior Plant PL,Assembly Plant IN
MAT-557711,E-01-1,4822,KANBAN-00058,Seating & Interior Plant PL,Assembly Plant IN
MAT-318015,D-26-3,332,KANBAN-00059,Seating & Interior Plant PL,Assembly Plant IN
MAT-608622,G-12-5,2477,KANBAN-00060,Seating & Interior Plant PL,Assembly Plant IN
MAT-809841,E-03-1,2061,KANBAN-00061,Seating & Interior Plant PL,Assembly Plant IN
MAT-206946,H-15-3,4196,KANBAN-00062,Seating & Interior Plant PL,Assembly Plant IN
MAT-734749,B-12-4,2275,KANBAN-00063,Seating & Interior Plant PL,Assembly Plant IN
MAT-297045,B-18-3,4371,KANBAN-00064,Seating & Interior Plant PL,Assembly Plant IN
MAT-914232,E-18-3,2260,KANBAN-00065,Seating & Interior Plant PL,Assembly Plant IN
MAT-744206,A-24-1,2657,KANBAN-00066,Seating & Interior Plant PL,Assembly Plant IN
MAT-534316,B-22-5,2009,KANBAN-00067,Seating & Interior Plant PL,Assembly Plant IN
MAT-212528,D-11-4,2655,KANBAN-00068,Seating & Interior Plant PL,Assembly Plant IN
MAT-879503,H-09-4,4813,KANBAN-00069,Seating & Interior Plant PL,Assembly Plant IN
MAT-182240,E-07-5,103,KANBAN-00070,Seating & Interior Plant PL,Assembly Plant IN
MAT-297122,D-05-5,1291,KANBAN-00071,Seating & Interior Plant PL,Assembly Plant IN
MAT-587516,B-18-1,617,KANBAN-00072,Seating & Interior Plant PL,Assembly Plant IN
MAT-457979,F-06-3,4336,KANBAN-00073,Seating & Interior Plant PL,Assembly Plant IN
MAT-711535,B-24-3,3271,KANBAN-00074,Seating & Interior Plant PL,Assembly Plant IN
MAT-740939,G-12-4,1147,KANBAN-00075,Seating & Interior Plant PL,Assembly Plant IN
MAT-732673,B-17-2,4224,KANBAN-00076,Seating & Interior Plant PL,Assembly Plant IN
MAT-385732,B-07-4,2240,KANBAN-00077,Seating & Interior Plant PL,Assembly Plant IN
MAT-859735,B-14-4,4092,KANBAN-00078,Seating & Interior Plant PL,Assembly Plant IN
MAT-434551,C-04-2,2876,KANBAN-00079,Seating & Interior Plant PL,Assembly Plant IN
MAT-937277,C-07-5,4226,KANBAN-00080,Seating & Interior Plant PL,Assembly Plant IN
MAT-918611,C-23-5,1331,KANBAN-00081,Seating & Interior Plant PL,Assembly Plant IN
MAT-269256,E-16-2,1483,KANBAN-00082,Seating & Interior Plant PL,Assembly Plant IN
MAT-389315,H-20-1,3410,KANBAN-00083,Seating & Interior Plant PL,Assembly Plant IN
MAT-620610,E-05-2,3326,KANBAN-00084,Seating & Interior Plant PL,Assembly Plant IN
MAT-899707,D-18-1,2618,KANBAN-00085,Seating & Interior Plant PL,Assembly Plant IN
MAT-411003,B-13-3,4537,KANBAN-00086,Seating & Interior Plant PL,Assembly Plant IN
MAT-139501,C-22-4,4511,KANBAN-00087,Seating & Interior Plant PL,Assembly Plant IN
MAT-304422,D-01-5,4745,KANBAN-00088,Seating & Interior Plant PL,Assembly Plant IN
MAT-668240,B-10-3,3124,KANBAN-00089,Seating & Interior Plant PL,Assembly Plant IN
MAT-271945,E-06-1,2386,KANBAN-00090,Seating & Interior Plant PL,Assembly Plant IN
MAT-831410,G-10-4,4186,KANBAN-00091,Seating & Interior Plant PL,Assembly Plant IN
MAT-324448,B-10-5,3147,KANBAN-00092,Seating & Interior Plant PL,Assembly Plant IN
MAT-855197,A-23-1,4649,KANBAN-00093,Seating & Interior Plant PL,Assembly Plant IN
MAT-450148,E-04-5,1625,KANBAN-00094,Seating & Interior Plant PL,Assembly Plant IN
MAT-764229,H-12-2,4408,KANBAN-00095,Seating & Interior Plant PL,Assembly Plant IN
MAT-814488,E-04-4,3112,KANBAN-00096,Seating & Interior Plant PL,Assembly Plant IN
MAT-573055,H-21-5,1805,KANBAN-00097,Seating & Interior Plant PL,Assembly Plant IN
MAT-832343,H-04-3,3042,KANBAN-00098,Seating & Interior Plant PL,Assembly Plant IN
MAT-419750,H-14-3,3704,KANBAN-00099,Seating & Interior Plant PL,Assembly Plant IN
MAT-597397,H-29-3,453,KANBAN-00100,Seating & Interior Plant PL,Assembly Plant IN
MAT-154197,H-04-4,3406,KANBAN-00101,Seating & Interior Plant PL,Assembly Plant IN
MAT-120066,F-20-4,4868,KANBAN-00102,Seating & Interior Plant PL,Assembly Plant IN
MAT-402569,D-02-4,3146,KANBAN-00103,Seating & Interior Plant PL,Assembly Plant IN
MAT-756123,D-02-4,2533,KANBAN-00104,Seating & Interior Plant PL,Assembly Plant IN
MAT-914101,G-15-5,3408,KANBAN-00105,Seating & Interior Plant PL,Assembly Plant IN
MAT-457217,A-15-1,1423,KANBAN-00106,Seating & Interior Plant PL,Assembly Plant IN
MAT-178162,H-23-1,3797,KANBAN-00107,Seating & Interior Plant PL,Assembly Plant IN
MAT-351260,A-17-3,2597,KANBAN-00108,Seating & Interior Plant PL,Assembly Plant IN
MAT-292954,H-02-5,489,KANBAN-00109,Seating & Interior Plant PL,Assembly Plant IN
MAT-429880,B-29-1,4694,KANBAN-00110,Seating & Interior Plant PL,Assembly Plant IN
MAT-209664,D-06-3,1981,KANBAN-00111,Seating & Interior Plant PL,Assembly Plant IN
MAT-946781,E-25-3,852,KANBAN-00112,Seating & Interior Plant PL,Assembly Plant IN
MAT-192039,A-16-2,2586,KANBAN-00113,Seating & Interior Plant PL,Assembly Plant IN
MAT-314859,D-26-3,1051,KANBAN-00114,Seating & Interior Plant PL,Assembly Plant IN
MAT-430584,D-08-5,4527,KANBAN-00115,Seating & Interior Plant PL,Assembly Plant IN
MAT-275102,E-12-2,549,KANBAN-00116,Seating & Interior Plant PL,Assembly Plant IN
MAT-554459,G-13-3,4297,KANBAN-00117,Seating & Interior Plant PL,Assembly Plant IN
