WO_Number,Asset_ID,MaintenanceType,Failure_Reason,Downtime_Min,MTBF_Hrs,ERP_Asset_Ref
WO-2100403,ASSET-00083,Preventive,,0,,000100000075
WO-2100404,ASSET-00083,Emergency,BELT-FAILURE,387,359,000100000075
WO-2100405,ASSET-00083,Preventive,,0,,000100000075
WO-2100406,ASSET-00083,Corrective,MOTOR-BURNOUT,94,1683,000100000075
WO-2100407,ASSET-00084,Preventive,,0,,000100000076
WO-2100408,ASSET-00084,Preventive,,0,,000100000076
WO-2100409,ASSET-00084,Preventive,,0,,000100000076
WO-2100410,ASSET-00084,Preventive,,0,,000100000076
WO-2100411,ASSET-00084,Preventive,,0,,000100000076
WO-2100412,ASSET-00084,Preventive,,0,,000100000076
WO-2100413,ASSET-00084,Preventive,,0,,000100000076
WO-2100414,ASSET-00084,Corrective,SENSOR-FAULT,96,501,000100000076
WO-2100415,ASSET-00085,Corrective,CONTROLLER-FAULT,106,1191,000100000077
WO-2100416,ASSET-00085,Preventive,,0,,000100000077
WO-2100417,ASSET-00085,Preventive,,0,,000100000077
WO-2100418,ASSET-00085,Preventive,,0,,000100000077
WO-2100419,ASSET-00086,Corrective,CALIBRATION-DRIFT,201,1011,000100000078
WO-2100420,ASSET-00086,Corrective,SPINDLE-SEIZURE,46,568,000100000078
WO-2100421,ASSET-00086,Corrective,MOTOR-BURNOUT,148,509,000100000078
WO-2100422,ASSET-00086,Preventive,,0,,000100000078
WO-2100423,ASSET-00086,Corrective,CALIBRATION-DRIFT,106,817,000100000078
WO-2100424,ASSET-00086,Preventive,,0,,000100000078
WO-2100425,ASSET-00086,Corrective,SENSOR-FAULT,79,382,000100000078
WO-2100426,ASSET-00087,Emergency,CONTROLLER-FAULT,418,266,
WO-2100427,ASSET-00087,Preventive,,0,,
WO-2100428,ASSET-00087,Corrective,DIE-WEAR,40,1482,
WO-2100429,ASSET-00087,Preventive,,0,,
WO-2100430,ASSET-00088,Corrective,BELT-FAILURE,152,1279,000100000079
WO-2100431,ASSET-00088,Corrective,CALIBRATION-DRIFT,93,559,000100000079
WO-2100432,ASSET-00088,Preventive,,0,,000100000079
WO-2100433,ASSET-00088,Corrective,SENSOR-FAULT,199,1341,000100000079
WO-2100434,ASSET-00089,Preventive,,0,,000100000080
WO-2100435,ASSET-00089,Preventive,,0,,000100000080
WO-2100436,ASSET-00089,Preventive,,0,,000100000080
WO-2100437,ASSET-00089,Preventive,,0,,000100000080
WO-2100438,ASSET-00089,Corrective,BELT-FAILURE,184,1867,000100000080
WO-2100439,ASSET-00089,Corrective,SENSOR-FAULT,211,330,000100000080
WO-2100440,ASSET-00089,Emergency,PNEUMATIC-LEAK,462,1407,000100000080
WO-2100441,ASSET-00090,Preventive,,0,,
WO-2100442,ASSET-00090,Corrective,HYDRAULIC-LEAK,203,612,
WO-2100443,ASSET-00090,Corrective,BEARING-FAILURE,221,894,
WO-2100444,ASSET-00090,Emergency,SENSOR-FAULT,204,1535,
WO-2100445,ASSET-00091,Preventive,,0,,000100000081
WO-2100446,ASSET-00091,Corrective,DIE-WEAR,165,805,000100000081
WO-2100447,ASSET-00091,Corrective,MOTOR-BURNOUT,193,387,000100000081
WO-2100448,ASSET-00092,Preventive,,0,,000100000082
WO-2100449,ASSET-00092,Corrective,CALIBRATION-DRIFT,152,1785,000100000082
WO-2100450,ASSET-00092,Preventive,,0,,000100000082
WO-2100451,ASSET-00092,Corrective,BELT-FAILURE,75,823,000100000082
WO-2100452,ASSET-00092,Corrective,BEARING-FAILURE,59,1630,000100000082
WO-2100453,ASSET-00092,Preventive,,0,,000100000082
WO-2100454,ASSET-00093,Corrective,CALIBRATION-DRIFT,141,1880,000100000083
WO-2100455,ASSET-00093,Corrective,MOTOR-BURNOUT,145,560,000100000083
WO-2100456,ASSET-00093,Corrective,BELT-FAILURE,187,1923,000100000083
WO-2100457,ASSET-00093,Preventive,,0,,000100000083
WO-2100458,ASSET-00093,Preventive,,0,,000100000083
WO-2100459,ASSET-00093,Emergency,CONTROLLER-FAULT,441,747,000100000083
WO-2100460,ASSET-00093,Preventive,,0,,000100000083
WO-2100461,ASSET-00093,Corrective,BEARING-FAILURE,190,1711,000100000083
WO-2100462,ASSET-00094,Preventive,,0,,000100000084
WO-2100463,ASSET-00094,Preventive,,0,,000100000084
WO-2100464,ASSET-00094,Corrective,BEARING-FAILURE,86,349,000100000084
WO-2100465,ASSET-00095,Preventive,,0,,000100000085
WO-2100466,ASSET-00095,Emergency,SENSOR-FAULT,211,287,000100000085
WO-2100467,ASSET-00095,Corrective,BELT-FAILURE,58,1463,000100000085
WO-2100468,ASSET-00095,Preventive,,0,,000100000085
WO-2100469,ASSET-00095,Corrective,MOTOR-BURNOUT,58,1549,000100000085
WO-2100470,ASSET-00096,Preventive,,0,,000100000086
WO-2100471,ASSET-00096,Corrective,SPINDLE-SEIZURE,78,1304,000100000086
WO-2100472,ASSET-00096,Corrective,PNEUMATIC-LEAK,105,1623,000100000086
WO-2100473,ASSET-00096,Corrective,MOTOR-BURNOUT,162,599,000100000086
WO-2100474,ASSET-00096,Corrective,CONTROLLER-FAULT,63,524,000100000086
WO-2100475,ASSET-00096,Preventive,,0,,000100000086
WO-2100476,ASSET-00096,Preventive,,0,,000100000086
WO-2100477,ASSET-00096,Corrective,SPINDLE-SEIZURE,131,723,000100000086
WO-2100478,ASSET-00096,Preventive,,0,,000100000086
WO-2100479,ASSET-00097,Corrective,SENSOR-FAULT,170,1768,000100000087
WO-2100480,ASSET-00097,Preventive,,0,,000100000087
WO-2100481,ASSET-00097,Preventive,,0,,000100000087
WO-2100482,ASSET-00097,Preventive,,0,,000100000087
WO-2100483,ASSET-00098,Corrective,PNEUMATIC-LEAK,150,885,000100000088
WO-2100484,ASSET-00098,Corrective,BEARING-FAILURE,61,671,000100000088
WO-2100485,ASSET-00099,Preventive,,0,,000100000089
WO-2100486,ASSET-00099,Preventive,,0,,000100000089
WO-2100487,ASSET-00099,Corrective,CALIBRATION-DRIFT,213,742,000100000089
WO-2100488,ASSET-00099,Preventive,,0,,000100000089
WO-2100489,ASSET-00100,Preventive,,0,,000100000090
WO-2100490,ASSET-00100,Preventive,,0,,000100000090
WO-2100491,ASSET-00100,Preventive,,0,,000100000090
WO-2100492,ASSET-00100,Emergency,SPINDLE-SEIZURE,463,758,000100000090
WO-2100493,ASSET-00100,Preventive,,0,,000100000090
WO-2100494,ASSET-00100,Corrective,SPINDLE-SEIZURE,179,498,000100000090
WO-2100495,ASSET-00101,Preventive,,0,,000100000091
WO-2100496,ASSET-00101,Corrective,PNEUMATIC-LEAK,70,1908,000100000091
WO-2100497,ASSET-00102,Corrective,BEARING-FAILURE,83,759,000100000092
WO-2100498,ASSET-00102,Corrective,BEARING-FAILURE,95,1079,000100000092
WO-2100499,ASSET-00102,Preventive,,0,,000100000092
WO-2100500,ASSET-00102,Preventive,,0,,000100000092
WO-2100501,ASSET-00102,Corrective,HYDRAULIC-LEAK,179,1847,000100000092
WO-2100502,ASSET-00103,Preventive,,0,,000100000093
WO-2100503,ASSET-00103,Preventive,,0,,000100000093
WO-2100504,ASSET-00103,Corrective,SPINDLE-SEIZURE,215,209,000100000093
WO-2100505,ASSET-00103,Preventive,,0,,000100000093
WO-2100506,ASSET-00103,Emergency,MOTOR-BURNOUT,482,779,000100000093
WO-2100507,ASSET-00103,Emergency,SPINDLE-SEIZURE,298,1141,000100000093
WO-2100508,ASSET-00103,Corrective,MOTOR-BURNOUT,97,409,000100000093
WO-2100509,ASSET-00104,Corrective,SENSOR-FAULT,148,1306,000100000094
WO-2100510,ASSET-00104,Corrective,SENSOR-FAULT,111,1559,000100000094
WO-2100511,ASSET-00104,Corrective,BELT-FAILURE,165,723,000100000094
WO-2100512,ASSET-00104,Corrective,HYDRAULIC-LEAK,70,444,000100000094
WO-2100513,ASSET-00105,Emergency,CALIBRATION-DRIFT,502,288,000100000095
WO-2100514,ASSET-00105,Preventive,,0,,000100000095
WO-2100515,ASSET-00105,Preventive,,0,,000100000095
WO-2100516,ASSET-00105,Corrective,CONTROLLER-FAULT,117,848,000100000095
WO-2100517,ASSET-00105,Preventive,,0,,000100000095
WO-2100518,ASSET-00105,Corrective,SENSOR-FAULT,171,1089,000100000095
WO-2100519,ASSET-00105,Corrective,SPINDLE-SEIZURE,142,960,000100000095
WO-2100520,ASSET-00105,Emergency,SPINDLE-SEIZURE,553,300,000100000095
WO-2100521,ASSET-00105,Preventive,,0,,000100000095
WO-2100522,ASSET-00106,Preventive,,0,,000100000096
WO-2100523,ASSET-00106,Corrective,CALIBRATION-DRIFT,147,1086,000100000096
WO-2100524,ASSET-00106,Preventive,,0,,000100000096
WO-2100525,ASSET-00106,Emergency,BELT-FAILURE,589,1345,000100000096
WO-2100526,ASSET-00106,Corrective,BEARING-FAILURE,154,843,000100000096
WO-2100527,ASSET-00106,Preventive,,0,,000100000096
WO-2100528,ASSET-00106,Preventive,,0,,000100000096
WO-2100529,ASSET-00106,Preventive,,0,,000100000096
WO-2100530,ASSET-00106,Preventive,,0,,000100000096
WO-2100531,ASSET-00107,Preventive,,0,,000100000097
WO-2100532,ASSET-00107,Preventive,,0,,000100000097
WO-2100533,ASSET-00107,Preventive,,0,,000100000097
WO-2100534,ASSET-00107,Preventive,,0,,000100000097
WO-2100535,ASSET-00107,Corrective,HYDRAULIC-LEAK,146,1704,000100000097
WO-2100536,ASSET-00107,Preventive,,0,,000100000097
WO-2100537,ASSET-00107,Corrective,CALIBRATION-DRIFT,131,1398,000100000097
WO-2100538,ASSET-00108,Preventive,,0,,
WO-2100539,ASSET-00108,Corrective,MOTOR-BURNOUT,133,1494,
WO-2100540,ASSET-00108,Preventive,,0,,
WO-2100541,ASSET-00108,Preventive,,0,,
WO-2100542,ASSET-00108,Preventive,,0,,
WO-2100543,ASSET-00108,Preventive,,0,,
WO-2100544,ASSET-00108,Preventive,,0,,
WO-2100545,ASSET-00108,Emergency,BELT-FAILURE,205,256,
WO-2100546,ASSET-00109,Emergency,PNEUMATIC-LEAK,73,1573,000100000098
WO-2100547,ASSET-00109,Corrective,MOTOR-BURNOUT,144,1538,000100000098
WO-2100548,ASSET-00109,Corrective,MOTOR-BURNOUT,96,1425,000100000098
WO-2100549,ASSET-00109,Preventive,,0,,000100000098
WO-2100550,ASSET-00109,Corrective,CALIBRATION-DRIFT,52,1680,000100000098
WO-2100551,ASSET-00109,Preventive,,0,,000100000098
WO-2100552,ASSET-00109,Corrective,BELT-FAILURE,222,1459,000100000098
WO-2100553,ASSET-00110,Corrective,BEARING-FAILURE,215,342,000100000099
WO-2100554,ASSET-00110,Corrective,CALIBRATION-DRIFT,184,1665,000100000099
WO-2100555,ASSET-00110,Preventive,,0,,000100000099
WO-2100556,ASSET-00110,Preventive,,0,,000100000099
WO-2100557,ASSET-00110,Preventive,,0,,000100000099
WO-2100558,ASSET-00110,Preventive,,0,,000100000099
WO-2100559,ASSET-00111,Preventive,,0,,000100000100
WO-2100560,ASSET-00111,Corrective,PNEUMATIC-LEAK,88,1841,000100000100
WO-2100561,ASSET-00112,Preventive,,0,,000100000101
WO-2100562,ASSET-00112,Corrective,MOTOR-BURNOUT,196,837,000100000101
WO-2100563,ASSET-00112,Corrective,SPINDLE-SEIZURE,32,885,000100000101
WO-2100564,ASSET-00112,Preventive,,0,,000100000101
WO-2100565,ASSET-00112,Corrective,SENSOR-FAULT,83,1819,000100000101
WO-2100566,ASSET-00112,Corrective,SPINDLE-SEIZURE,197,679,000100000101
WO-2100567,ASSET-00113,Preventive,,0,,000100000102
WO-2100568,ASSET-00113,Preventive,,0,,000100000102
WO-2100569,ASSET-00113,Preventive,,0,,000100000102
WO-2100570,ASSET-00113,Preventive,,0,,000100000102
WO-2100571,ASSET-00113,Preventive,,0,,000100000102
WO-2100572,ASSET-00114,Corrective,CONTROLLER-FAULT,202,243,000100000103
WO-2100573,ASSET-00114,Preventive,,0,,000100000103
WO-2100574,ASSET-00114,Preventive,,0,,000100000103
WO-2100575,ASSET-00115,Preventive,,0,,000100000104
WO-2100576,ASSET-00116,Preventive,,0,,000100000105
WO-2100577,ASSET-00116,Preventive,,0,,000100000105
WO-2100578,ASSET-00116,Corrective,SPINDLE-SEIZURE,101,1294,000100000105
WO-2100579,ASSET-00117,Preventive,,0,,000100000106
WO-2100580,ASSET-00117,Corrective,DIE-WEAR,73,461,000100000106
WO-2100581,ASSET-00117,Preventive,,0,,000100000106
WO-2100582,ASSET-00117,Emergency,HYDRAULIC-LEAK,141,1721,000100000106
WO-2100583,ASSET-00117,Preventive,,0,,000100000106
WO-2100584,ASSET-00118,Corrective,DIE-WEAR,231,826,000100000107
WO-2100585,ASSET-00118,Emergency,SENSOR-FAULT,247,1200,000100000107
WO-2100586,ASSET-00118,Preventive,,0,,000100000107
WO-2100587,ASSET-00118,Emergency,CONTROLLER-FAULT,85,493,000100000107
WO-2100588,ASSET-00119,Corrective,PNEUMATIC-LEAK,71,1822,000100000108
WO-2100589,ASSET-00119,Preventive,,0,,000100000108
WO-2100590,ASSET-00119,Preventive,,0,,000100000108
WO-2100591,ASSET-00119,Corrective,DIE-WEAR,148,1050,000100000108
WO-2100592,ASSET-00120,Emergency,DIE-WEAR,478,466,000100000109
WO-2100593,ASSET-00120,Preventive,,0,,000100000109
WO-2100594,ASSET-00120,Emergency,BEARING-FAILURE,409,1995,000100000109
WO-2100595,ASSET-00121,Preventive,,0,,000100000110
WO-2100596,ASSET-00121,Corrective,BEARING-FAILURE,31,1161,000100000110
WO-2100597,ASSET-00121,Emergency,SENSOR-FAULT,298,1290,000100000110
WO-2100598,ASSET-00121,Preventive,,0,,000100000110
WO-2100599,ASSET-00121,Corrective,CONTROLLER-FAULT,80,1464,000100000110
WO-2100600,ASSET-00122,Preventive,,0,,000100000111
WO-2100601,ASSET-00122,Preventive,,0,,000100000111
WO-2100602,ASSET-00122,Preventive,,0,,000100000111
WO-2100603,ASSET-00122,Preventive,,0,,000100000111
WO-2100604,ASSET-00122,Corrective,BELT-FAILURE,138,1240,000100000111
WO-2100605,ASSET-00123,Preventive,,0,,000100000112
WO-2100606,ASSET-00123,Preventive,,0,,000100000112
WO-2100607,ASSET-00123,Preventive,,0,,000100000112
WO-2100608,ASSET-00123,Preventive,,0,,000100000112
WO-2100609,ASSET-00123,Corrective,BELT-FAILURE,233,1888,000100000112
WO-2100610,ASSET-00123,Preventive,,0,,000100000112
WO-2100611,ASSET-00123,Corrective,BELT-FAILURE,47,1319,000100000112
WO-2100612,ASSET-00124,Corrective,CALIBRATION-DRIFT,76,1157,000100000113
WO-2100613,ASSET-00124,Preventive,,0,,000100000113
WO-2100614,ASSET-00124,Corrective,HYDRAULIC-LEAK,107,1786,000100000113
WO-2100615,ASSET-00124,Preventive,,0,,000100000113
WO-2100616,ASSET-00124,Corrective,MOTOR-BURNOUT,64,1255,000100000113
WO-2100617,ASSET-00125,Preventive,,0,,000100000114
WO-2100618,ASSET-00125,Preventive,,0,,000100000114
WO-2100619,ASSET-00125,Preventive,,0,,000100000114
WO-2100620,ASSET-00126,Preventive,,0,,000100000115
WO-2100621,ASSET-00126,Preventive,,0,,000100000115
WO-2100622,ASSET-00126,Preventive,,0,,000100000115
WO-2100623,ASSET-00126,Preventive,,0,,000100000115
WO-2100624,ASSET-00126,Preventive,,0,,000100000115
WO-2100625,ASSET-00126,Preventive,,0,,000100000115
WO-2100626,ASSET-00126,Preventive,,0,,000100000115
WO-2100627,ASSET-00127,Preventive,,0,,000100000116
WO-2100628,ASSET-00127,Preventive,,0,,000100000116
WO-2100629,ASSET-00127,Preventive,,0,,000100000116
WO-2100630,ASSET-00127,Preventive,,0,,000100000116
WO-2100631,ASSET-00128,Preventive,,0,,000100000117
WO-2100632,ASSET-00128,Preventive,,0,,000100000117
WO-2100633,ASSET-00129,Preventive,,0,,000100000118
WO-2100634,ASSET-00129,Emergency,BELT-FAILURE,528,913,000100000118
WO-2100635,ASSET-00129,Emergency,CONTROLLER-FAULT,264,1376,000100000118
WO-2100636,ASSET-00129,Preventive,,0,,000100000118
WO-2100637,ASSET-00129,Emergency,BELT-FAILURE,140,1085,000100000118
WO-2100638,ASSET-00129,Preventive,,0,,000100000118
WO-2100639,ASSET-00129,Preventive,,0,,000100000118
WO-2100640,ASSET-00130,Preventive,,0,,000100000119
WO-2100641,ASSET-00130,Corrective,CONTROLLER-FAULT,80,341,000100000119
WO-2100642,ASSET-00130,Preventive,,0,,000100000119
WO-2100643,ASSET-00130,Preventive,,0,,000100000119
WO-2100644,ASSET-00130,Preventive,,0,,000100000119
WO-2100645,ASSET-00130,Preventive,,0,,000100000119
WO-2100646,ASSET-00130,Corrective,BELT-FAILURE,212,1958,000100000119
WO-2100647,ASSET-00131,Preventive,,0,,000100000120
WO-2100648,ASSET-00131,Preventive,,0,,000100000120
WO-2100649,ASSET-00131,Corrective,CONTROLLER-FAULT,123,1460,000100000120
WO-2100650,ASSET-00131,Emergency,HYDRAULIC-LEAK,202,1669,000100000120
WO-2100651,ASSET-00132,Preventive,,0,,000100000121
WO-2100652,ASSET-00132,Preventive,,0,,000100000121
WO-2100653,ASSET-00132,Preventive,,0,,000100000121
WO-2100654,ASSET-00133,Preventive,,0,,000100000122
WO-2100655,ASSET-00133,Corrective,BELT-FAILURE,71,1034,000100000122
WO-2100656,ASSET-00133,Corrective,CONTROLLER-FAULT,135,1259,000100000122
WO-2100657,ASSET-00133,Corrective,HYDRAULIC-LEAK,234,414,000100000122
WO-2100658,ASSET-00133,Corrective,PNEUMATIC-LEAK,228,1002,000100000122
WO-2100659,ASSET-00133,Corrective,SPINDLE-SEIZURE,178,1847,000100000122
WO-2100660,ASSET-00133,Preventive,,0,,000100000122
WO-2100661,ASSET-00133,Corrective,SPINDLE-SEIZURE,136,269,000100000122
WO-2100662,ASSET-00134,Preventive,,0,,000100000123
WO-2100663,ASSET-00134,Corrective,HYDRAULIC-LEAK,63,1919,000100000123
WO-2100664,ASSET-00134,Corrective,MOTOR-BURNOUT,48,473,000100000123
WO-2100665,ASSET-00134,Preventive,,0,,000100000123
WO-2100666,ASSET-00135,Corrective,HYDRAULIC-LEAK,60,1995,000100000124
WO-2100667,ASSET-00135,Preventive,,0,,000100000124
WO-2100668,ASSET-00135,Corrective,BELT-FAILURE,201,1805,000100000124
WO-2100669,ASSET-00135,Preventive,,0,,000100000124
WO-2100670,ASSET-00135,Preventive,,0,,000100000124
WO-2100671,ASSET-00135,Corrective,MOTOR-BURNOUT,59,1680,000100000124
WO-2100672,ASSET-00135,Preventive,,0,,000100000124
WO-2100673,ASSET-00135,Corrective,CONTROLLER-FAULT,200,1993,000100000124
WO-2100674,ASSET-00135,Preventive,,0,,000100000124
WO-2100675,ASSET-00135,Corrective,CALIBRATION-DRIFT,119,886,000100000124
WO-2100676,ASSET-00136,Corrective,BEARING-FAILURE,128,947,000100000125
WO-2100677,ASSET-00136,Emergency,BELT-FAILURE,88,242,000100000125
WO-2100678,ASSET-00136,Preventive,,0,,000100000125
WO-2100679,ASSET-00136,Preventive,,0,,000100000125
WO-2100680,ASSET-00136,Corrective,PNEUMATIC-LEAK,101,1246,000100000125
WO-2100681,ASSET-00136,Preventive,,0,,000100000125
WO-2100682,ASSET-00136,Corrective,CONTROLLER-FAULT,50,273,000100000125
WO-2100683,ASSET-00137,Preventive,,0,,000100000126
WO-2100684,ASSET-00137,Corrective,CALIBRATION-DRIFT,161,1325,000100000126
WO-2100685,ASSET-00137,Preventive,,0,,000100000126
WO-2100686,ASSET-00137,Preventive,,0,,000100000126
WO-2100687,ASSET-00137,Preventive,,0,,000100000126
WO-2100688,ASSET-00138,Corrective,MOTOR-BURNOUT,210,1479,000100000127
WO-2100689,ASSET-00138,Preventive,,0,,000100000127
WO-2100690,ASSET-00138,Preventive,,0,,000100000127
WO-2100691,ASSET-00138,Corrective,BELT-FAILURE,52,1119,000100000127
WO-2100692,ASSET-00138,Corrective,MOTOR-BURNOUT,103,1705,000100000127
WO-2100693,ASSET-00138,Corrective,CALIBRATION-DRIFT,172,417,000100000127
WO-2100694,ASSET-00138,Preventive,,0,,000100000127
WO-2100695,ASSET-00139,Preventive,,0,,000100000128
WO-2100696,ASSET-00139,Corrective,BELT-FAILURE,124,1757,000100000128
WO-2100697,ASSET-00139,Corrective,BEARING-FAILURE,183,701,000100000128
WO-2100698,ASSET-00139,Preventive,,0,,000100000128
WO-2100699,ASSET-00139,Corrective,MOTOR-BURNOUT,188,275,000100000128
WO-2100700,ASSET-00139,Corrective,MOTOR-BURNOUT,240,996,000100000128
WO-2100701,ASSET-00140,Preventive,,0,,000100000129
WO-2100702,ASSET-00140,Preventive,,0,,000100000129
WO-2100703,ASSET-00140,Preventive,,0,,000100000129
WO-2100704,ASSET-00140,Corrective,SPINDLE-SEIZURE,167,1912,000100000129
WO-2100705,ASSET-00140,Preventive,,0,,000100000129
WO-2100706,ASSET-00140,Preventive,,0,,000100000129
WO-2100707,ASSET-00140,Preventive,,0,,000100000129
WO-2100708,ASSET-00140,Preventive,,0,,000100000129
WO-2100709,ASSET-00140,Corrective,CALIBRATION-DRIFT,72,1171,000100000129
WO-2100710,ASSET-00141,Corrective,MOTOR-BURNOUT,144,729,000100000130
WO-2100711,ASSET-00141,Corrective,PNEUMATIC-LEAK,132,911,000100000130
WO-2100712,ASSET-00141,Corrective,BEARING-FAILURE,59,1644,000100000130
WO-2100713,ASSET-00141,Corrective,MOTOR-BURNOUT,191,312,000100000130
WO-2100714,ASSET-00141,Corrective,CALIBRATION-DRIFT,154,641,000100000130
WO-2100715,ASSET-00142,Preventive,,0,,000100000131
WO-2100716,ASSET-00142,Emergency,CALIBRATION-DRIFT,294,1832,000100000131
WO-2100717,ASSET-00142,Corrective,PNEUMATIC-LEAK,139,260,000100000131
WO-2100718,ASSET-00143,Preventive,,0,,000100000132
WO-2100719,ASSET-00143,Preventive,,0,,000100000132
WO-2100720,ASSET-00143,Preventive,,0,,000100000132
WO-2100721,ASSET-00143,Corrective,DIE-WEAR,240,848,000100000132
WO-2100722,ASSET-00143,Corrective,PNEUMATIC-LEAK,115,1810,000100000132
WO-2100723,ASSET-00144,Preventive,,0,,000100000133
WO-2100724,ASSET-00144,Corrective,DIE-WEAR,155,655,000100000133
WO-2100725,ASSET-00144,Preventive,,0,,000100000133
WO-2100726,ASSET-00144,Preventive,,0,,000100000133
WO-2100727,ASSET-00144,Corrective,SENSOR-FAULT,50,970,000100000133
WO-2100728,ASSET-00144,Preventive,,0,,000100000133
WO-2100729,ASSET-00144,Preventive,,0,,000100000133
WO-2100730,ASSET-00145,Corrective,MOTOR-BURNOUT,175,1166,000100000134
WO-2100731,ASSET-00145,Emergency,BEARING-FAILURE,345,1912,000100000134
WO-2100732,ASSET-00145,Preventive,,0,,000100000134
WO-2100733,ASSET-00145,Preventive,,0,,000100000134
WO-2100734,ASSET-00145,Preventive,,0,,000100000134
WO-2100735,ASSET-00145,Preventive,,0,,000100000134
WO-2100736,ASSET-00146,Preventive,,0,,000100000135
WO-2100737,ASSET-00146,Preventive,,0,,000100000135
WO-2100738,ASSET-00146,Preventive,,0,,000100000135
WO-2100739,ASSET-00146,Corrective,CONTROLLER-FAULT,146,1507,000100000135
WO-2100740,ASSET-00147,Preventive,,0,,000100000136
WO-2100741,ASSET-00147,Preventive,,0,,000100000136
WO-2100742,ASSET-00147,Preventive,,0,,000100000136
WO-2100743,ASSET-00148,Preventive,,0,,000100000137
WO-2100744,ASSET-00148,Corrective,HYDRAULIC-LEAK,106,807,000100000137
WO-2100745,ASSET-00148,Preventive,,0,,000100000137
WO-2100746,ASSET-00148,Preventive,,0,,000100000137
WO-2100747,ASSET-00148,Corrective,HYDRAULIC-LEAK,190,1378,000100000137
WO-2100748,ASSET-00148,Corrective,BELT-FAILURE,186,393,000100000137
WO-2100749,ASSET-00149,Preventive,,0,,000100000138
WO-2100750,ASSET-00149,Preventive,,0,,000100000138
WO-2100751,ASSET-00149,Preventive,,0,,000100000138
WO-2100752,ASSET-00149,Preventive,,0,,000100000138
WO-2100753,ASSET-00149,Preventive,,0,,000100000138
WO-2100754,ASSET-00150,Corrective,CALIBRATION-DRIFT,227,547,000100000139
WO-2100755,ASSET-00150,Preventive,,0,,000100000139
WO-2100756,ASSET-00150,Corrective,SENSOR-FAULT,82,1014,000100000139
WO-2100757,ASSET-00150,Preventive,,0,,000100000139
WO-2100758,ASSET-00150,Emergency,BEARING-FAILURE,390,588,000100000139
WO-2100759,ASSET-00150,Preventive,,0,,000100000139
WO-2100760,ASSET-00151,Preventive,,0,,000100000140
WO-2100761,ASSET-00151,Preventive,,0,,000100000140
WO-2100762,ASSET-00151,Preventive,,0,,000100000140
WO-2100763,ASSET-00151,Preventive,,0,,000100000140
WO-2100764,ASSET-00151,Corrective,BELT-FAILURE,232,763,000100000140
WO-2100765,ASSET-00151,Preventive,,0,,000100000140
WO-2100766,ASSET-00151,Emergency,MOTOR-BURNOUT,69,246,000100000140
WO-2100767,ASSET-00151,Preventive,,0,,000100000140
WO-2100768,ASSET-00152,Preventive,,0,,000100000141
WO-2100769,ASSET-00153,Preventive,,0,,000100000142
WO-2100770,ASSET-00153,Corrective,MOTOR-BURNOUT,215,1520,000100000142
WO-2100771,ASSET-00153,Preventive,,0,,000100000142
WO-2100772,ASSET-00153,Preventive,,0,,000100000142
WO-2100773,ASSET-00154,Corrective,SENSOR-FAULT,36,228,000100000143
WO-2100774,ASSET-00154,Corrective,CONTROLLER-FAULT,124,1620,000100000143
WO-2100775,ASSET-00154,Preventive,,0,,000100000143
WO-2100776,ASSET-00154,Preventive,,0,,000100000143
WO-2100777,ASSET-00154,Corrective,HYDRAULIC-LEAK,179,354,000100000143
WO-2100778,ASSET-00154,Preventive,,0,,000100000143
WO-2100779,ASSET-00155,Corrective,CONTROLLER-FAULT,110,1790,000100000144
WO-2100780,ASSET-00155,Preventive,,0,,000100000144
WO-2100781,ASSET-00155,Preventive,,0,,000100000144
WO-2100782,ASSET-00156,Preventive,,0,,000100000145
WO-2100783,ASSET-00156,Emergency,HYDRAULIC-LEAK,413,446,000100000145
WO-2100784,ASSET-00156,Corrective,CALIBRATION-DRIFT,34,735,000100000145
WO-2100785,ASSET-00156,Preventive,,0,,000100000145
WO-2100786,ASSET-00157,Preventive,,0,,000100000146
WO-2100787,ASSET-00157,Preventive,,0,,000100000146
WO-2100788,ASSET-00157,Preventive,,0,,000100000146
WO-2100789,ASSET-00157,Preventive,,0,,000100000146
WO-2100790,ASSET-00157,Preventive,,0,,000100000146
WO-2100791,ASSET-00157,Preventive,,0,,000100000146
WO-2100792,ASSET-00158,Corrective,CONTROLLER-FAULT,141,1491,000100000147
WO-2100793,ASSET-00158,Emergency,SENSOR-FAULT,195,248,000100000147
WO-2100794,ASSET-00158,Preventive,,0,,000100000147
WO-2100795,ASSET-00158,Corrective,BELT-FAILURE,227,1566,000100000147
WO-2100796,ASSET-00159,Emergency,SENSOR-FAULT,515,471,000100000148
WO-2100797,ASSET-00159,Emergency,BELT-FAILURE,64,1372,000100000148
WO-2100798,ASSET-00159,Preventive,,0,,000100000148
WO-2100799,ASSET-00159,Corrective,CONTROLLER-FAULT,191,1322,000100000148
WO-2100800,ASSET-00159,Preventive,,0,,000100000148
WO-2100801,ASSET-00160,Preventive,,0,,000100000149
WO-2100802,ASSET-00160,Preventive,,0,,000100000149
WO-2100803,ASSET-00160,Preventive,,0,,000100000149
WO-2100804,ASSET-00160,Preventive,,0,,000100000149
WO-2100805,ASSET-00161,Preventive,,0,,000100000150
WO-2100806,ASSET-00161,Emergency,CALIBRATION-DRIFT,322,698,000100000150
WO-2100807,ASSET-00161,Corrective,HYDRAULIC-LEAK,47,1406,000100000150
