PartNo,Bin,OnHandQty,IssuingPlant,ReceivingPlant
MAT-749696,H-07-4,1636,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-153204,D-01-2,473,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-811638,G-10-1,2737,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-892250,C-20-2,4356,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-944870,E-26-4,2546,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-892336,E-04-5,1523,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-817363,H-12-1,4692,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-648881,C-14-1,2334,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-142052,D-14-4,4557,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-712900,A-02-3,3418,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-618732,B-26-2,3851,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-874085,H-01-3,1304,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-558743,H-25-4,1708,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-699286,C-01-1,1004,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-503306,H-17-4,3815,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-101012,D-21-5,4174,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-908485,A-16-4,4306,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-656968,C-06-2,2297,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-674196,H-23-3,3279,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-167633,E-12-1,4805,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-110711,D-08-1,4127,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-833085,A-01-1,3425,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-125799,F-25-4,2060,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-627991,B-12-5,2836,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-526581,E-11-1,883,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-268109,C-12-1,2195,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-744504,G-12-2,3389,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-120886,B-07-1,1135,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-397382,E-22-5,4870,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-825016,A-14-5,3046,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-946317,E-23-4,289,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-368466,F-14-3,3219,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-670978,A-21-5,207,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-863003,G-22-2,4003,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-857613,A-26-5,1018,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-818408,B-22-1,4851,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-736233,G-11-2,2401,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-708647,E-01-2,2048,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-525849,D-22-3,2459,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-550857,H-27-3,2451,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-627194,E-28-3,4961,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-884824,G-07-1,1197,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-836148,H-27-1,177,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-565379,G-07-1,3911,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-781966,E-11-3,3776,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-582188,E-24-1,3188,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-152475,E-11-3,4720,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-966542,E-16-1,1026,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-990838,D-21-3,1133,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-276287,C-17-4,4327,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-130087,E-08-5,1178,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-303623,C-01-2,3486,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-894092,B-11-3,193,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-629235,E-18-1,808,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-730142,C-05-3,3411,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-770069,C-23-1,103,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-897144,A-28-4,4280,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-839192,G-26-2,2943,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-923689,F-17-3,1223,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-987695,G-26-5,903,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-594901,F-29-4,2523,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-193163,C-17-1,555,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-642945,H-13-3,1698,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-530127,H-05-1,4363,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-920131,C-10-2,280,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-384572,E-23-4,236,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-763835,B-09-1,1348,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-987265,D-15-4,2986,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-427259,G-23-4,1529,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-592761,B-28-1,1991,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-225134,C-01-3,1459,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-147032,C-05-1,4088,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-910438,F-09-3,637,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-999482,C-06-5,4436,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-101060,A-01-4,2076,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-491535,H-06-5,171,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-398115,G-21-2,3715,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-485124,H-26-3,1005,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-525080,H-25-3,1764,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-536277,A-09-2,4356,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-554969,H-20-4,3411,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-735485,B-22-5,3923,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-600474,C-22-1,4522,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-217527,F-26-1,1430,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-309636,F-22-2,4803,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-192087,F-25-1,1660,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-923033,F-10-2,4538,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-398304,H-10-2,1258,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-810640,C-08-1,888,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-769332,B-19-3,4545,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-112487,E-16-2,4452,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-533332,B-15-3,2946,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-891935,F-04-4,1589,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-531748,C-02-5,563,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-404214,A-11-1,1923,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-545262,B-18-1,1620,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-417419,H-06-2,1493,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-273482,C-07-4,4500,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-526758,G-25-5,2862,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-254495,B-16-1,1417,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-221162,E-08-2,1309,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-289500,A-27-2,1827,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-137018,F-21-3,3279,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-761001,E-02-5,653,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-143828,E-29-1,3717,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-955247,D-10-1,2771,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-961112,D-06-1,3754,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-939010,E-05-4,678,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-407762,F-24-1,4627,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-665511,G-29-4,146,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-926552,H-05-4,1450,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-744048,E-21-1,3315,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-599368,G-15-5,1653,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-350675,F-15-1,847,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-410049,C-17-4,4159,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-271993,D-14-3,1850,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-823931,F-17-4,4762,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-298433,D-10-1,823,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-474724,A-02-1,3425,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-251762,H-01-4,1549,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-816525,H-04-5,2506,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-399390,H-01-2,437,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-755543,F-04-4,4977,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-864862,B-13-3,3754,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-787208,G-21-4,2374,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-618474,H-15-2,2639,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-742804,B-19-1,1278,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-176763,E-01-5,2253,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-550646,F-18-1,1857,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-450134,G-11-3,179,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-986180,H-28-3,4750,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-938528,F-12-4,1722,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-788773,H-16-3,3931,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-797134,B-07-5,1400,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-173697,G-05-1,3465,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-364782,D-24-2,1319,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-906124,H-04-5,3970,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-547287,H-29-4,2604,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-423243,G-12-1,890,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-469021,F-13-5,3253,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-386032,H-16-2,1798,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-512196,F-16-1,3819,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-167726,G-09-1,4215,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-455650,H-05-1,3068,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-804770,D-01-1,746,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-265376,F-01-3,2306,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-795265,B-12-5,4616,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-521419,C-17-1,4612,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-686261,A-05-3,3887,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-584637,H-13-3,302,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-465695,A-21-5,1034,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-112171,C-27-4,131,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-275512,G-04-4,4540,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-869464,E-06-1,1755,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-527880,G-26-5,1409,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-418726,B-28-2,52,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-895174,D-24-4,94,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-550275,G-08-2,145,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-776605,D-08-5,3492,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-844787,A-09-1,1413,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-820309,A-17-4,4086,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-951097,A-29-5,3143,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-361410,H-04-2,2003,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-192257,B-09-4,1937,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-353399,B-03-2,3180,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-635989,C-03-5,4430,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-455826,E-19-3,2745,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-233797,G-18-3,1278,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-173156,D-10-2,2645,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-431417,E-29-3,3701,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-158469,E-18-1,1403,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-634068,A-17-4,2223,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-121288,F-28-2,428,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-201036,H-11-3,684,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-883752,F-15-1,4169,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-500539,G-04-2,3322,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-477644,F-21-5,2000,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-165574,F-05-1,1556,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-861184,F-15-4,4045,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-751860,A-25-1,4372,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-822145,D-18-2,570,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-780357,A-14-2,3461,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-393267,F-29-2,1303,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-297018,E-13-1,1085,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-754016,E-09-3,3234,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-693365,B-25-5,2444,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-509764,A-26-3,4529,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-325833,B-29-1,1467,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-369428,H-06-1,3543,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-862008,H-18-5,290,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-725776,E-24-5,3531,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-214587,E-28-2,1316,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-613480,H-22-4,4187,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-301381,F-29-4,1782,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-670876,B-26-1,3756,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-545363,H-15-5,3324,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-548231,F-28-5,2902,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-921594,C-06-3,2774,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-941298,C-02-2,980,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-579141,F-07-1,2185,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-317871,B-23-5,1374,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-500040,H-07-5,2787,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-697352,D-25-5,1559,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-418147,D-27-1,2764,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-560472,B-10-1,287,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-851378,A-24-1,1504,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-429484,H-13-1,252,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-173138,C-20-3,3445,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-849029,A-09-2,1563,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-921485,A-06-2,646,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-172564,H-28-5,750,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-471552,F-10-1,4518,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-211790,G-08-1,129,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-931562,D-07-2,622,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-521207,F-21-5,3623,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-817630,B-24-4,3575,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-764709,F-06-2,311,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-744602,B-22-4,3724,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-779526,F-16-2,414,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-115774,F-07-2,873,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-395438,H-21-1,785,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-935779,A-25-2,249,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-118342,A-10-4,1025,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-273685,C-26-5,3618,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-542575,G-26-2,3703,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-243194,D-04-1,4512,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-934918,H-29-3,535,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-285134,B-18-2,1900,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-109720,A-10-4,1705,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-621425,F-16-4,4041,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-683393,H-04-3,4820,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-607994,A-23-5,3912,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-944336,A-19-4,4094,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-870896,F-10-4,4077,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-448931,F-22-3,1632,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-531844,H-17-4,1389,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-687051,B-14-3,1348,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-751767,B-17-3,2798,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-539397,G-02-1,3994,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-595835,E-17-3,1888,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-290730,G-01-1,4866,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-557554,A-29-4,1630,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-512798,F-24-1,345,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-489949,F-27-5,2002,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-817039,F-20-5,2447,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-544980,G-12-1,1965,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-521329,H-17-1,1598,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-765345,B-17-3,3804,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-966821,C-05-3,2265,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-767208,G-05-4,1242,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-267601,F-17-4,1922,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-388167,F-06-5,4669,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-807094,E-01-4,4858,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-391292,E-06-1,3286,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-843728,G-05-5,529,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-655690,D-16-3,1727,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-849099,A-07-4,1664,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-221578,B-29-2,4381,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-504843,E-17-4,2851,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-930643,B-26-3,2142,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-868919,D-20-5,1398,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-147697,H-04-1,3796,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-623842,F-03-4,936,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-724943,F-10-1,89,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-734765,A-15-5,965,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-753118,D-12-3,3363,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-731978,A-20-2,4382,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-273743,G-15-1,3363,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-736077,E-17-3,4195,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-810893,F-02-3,4369,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-604829,A-17-2,628,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-787644,E-05-2,946,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-171974,H-08-4,3735,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-206515,D-11-4,1428,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-890168,F-13-1,3774,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-561549,A-11-1,4420,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-126846,E-04-1,952,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-657925,H-27-2,262,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-957689,E-01-5,3224,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-668477,A-09-1,253,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-453028,E-19-1,1336,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-951769,D-02-1,2788,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-169340,E-19-2,3628,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-972355,B-25-2,1913,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-263981,C-23-2,3130,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-122322,H-25-2,3961,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-663932,C-18-2,3347,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-819010,H-23-3,2949,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-136089,D-07-2,379,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-160025,C-11-3,2468,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-486784,A-09-1,4218,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-692426,E-26-5,3487,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-475222,G-09-5,4526,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-358432,A-26-5,3586,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-241889,F-14-2,4612,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-973809,B-26-1,4337,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-268367,G-18-3,1122,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-893673,E-24-3,4071,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-923890,H-07-1,322,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-819447,C-08-2,4551,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-455471,B-29-5,4656,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-869946,D-05-1,4256,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-814626,C-24-3,4556,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-721663,H-22-4,310,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-761160,A-08-4,2739,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-111079,A-27-1,218,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-288720,C-09-1,361,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-838789,F-03-3,4607,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-611503,E-09-3,88,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-308519,C-02-3,2744,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-264104,B-28-4,3775,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-249493,G-05-1,1093,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-294916,H-09-1,3953,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-856609,B-25-1,1347,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-299384,F-08-2,701,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-161456,D-07-1,144,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-727863,D-12-1,4754,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-562479,B-02-2,4422,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-687970,G-06-1,3648,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-363801,D-27-5,726,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-427871,E-17-4,1050,Electronics & Wiring Harness Plant MX,Assembly Plant US
