PlantCode,FixedAssetNo,AssetDesc,AcqValue,Manufacturer
P1120,000130000441,Injection Molding Machine,173133.14,KUKA AG
P1120,000130000442,Riveting Station,36720.20,bosch rexroth
P1120,000130000443,Assembly Torque Wrench Station,19688.68,Siemens
P1120,000130000444,Assembly Torque Wrench Station,26662.27,SIEMENS AG
P1120,000130000445,Paint Application Robot,229797.91,YASKAWA MOTOMAN
P1120,000130000446,Palletizing Robot,103264.36,Hexagon AB
P1120,000130000447,Dimensional Measurement Arm,87980.48,KUKA AG
P1120,000130000448,Stamping Press,1159566.30,Mazak
P1120,000130000449,Injection Molding Machine,424435.26,KUKA AG
P1120,000130000450,Stamping Press,316438.84,AIDA Engineering
P1120,000130000451,Paint Application Robot,294225.21,Yaskawa Motoman
P1120,000130000452,Robotic Welding Cell,174308.57,hexagon ab
P1120,000130000453,Stamping Press,712411.10,KUKA AG
P1120,000130000454,Leak Test Station,46294.92,Bosch Rexroth
P1120,000130000455,Dimensional Measurement Arm,50819.12,Kuka Ag
P1120,000130000456,Coil Winding Machine,133556.93,KUKA AG
P1120,000130000457,Overhead Gantry Loader,134377.53,KUKA AG
P1120,000130000458,Paint Application Robot,283161.73,KUKA AG
P1120,000130000459,Coil Winding Machine,116446.43,AIDA
P1120,000130000460,Leak Test Station,35268.56,Haas
P1120,000130000461,Coil Winding Machine,189913.24,Dematic
P1120,000130000462,Coil Winding Machine,164910.59,FANUC Corporation
P1120,000130000463,Robotic Welding Cell,154170.83,KUKA AG
P1120,000130000464,Assembly Torque Wrench Station,23269.94,KUKA AG
P1120,000130000465,Robotic Welding Cell,183740.15,KUKA
P1120,000130000466,Induction Heating Unit,35855.79,Mazak Corporation
P1120,000130000467,Torque Application Unit,35134.78,ABB
P1120,000130000468,Ultrasonic Welding Station,29174.07,KUKA AG
P1120,000130000469,Leak Test Station,66049.90,KUKA
P1120,000130000470,Laser Welding Cell,370513.83,FANUC Corporation
P1120,000130000471,Robotic Welding Cell,236826.13,KUKA
P1120,000130000472,Vision Inspection Station,61630.96,ABB Robotics
P1120,000130000473,Automated Guided Vehicle,40369.60,Rockwell Automation
P1120,000130000474,CNC Machining Center,308545.77,Hexagon AB
P1120,000130000475,Torque Application Unit,25972.40,KUKA
P1120,000130000476,Automated Guided Vehicle,72588.05,ABB Robotics
P1120,000130000477,Hydraulic Press,133940.58,KUKA AG
P1120,000130000478,Ultrasonic Welding Station,78752.49,Schuler
P1120,000130000479,Induction Heating Unit,80167.25,Fives Group
P1120,000130000480,Automated Guided Vehicle,43993.91,ABB Robotics
P1120,000130000481,Final Functional Test Bench,185885.63,Yaskawa
P1120,000130000482,Coil Winding Machine,164513.45,Bosch Rexroth
P1120,000130000483,Final Functional Test Bench,113703.44,FANUC Corporation
P1120,000130000484,Laser Welding Cell,359181.70,KUKA AG
P1120,000130000485,Palletizing Robot,82229.03,KUKA
P1120,000130000486,Wheel Alignment Rig,68529.75,FANUC Corporation
P1120,000130000487,,312127.87,Durr AG
P1120,000130000488,Robotic Welding Cell,239018.15,Eisenmann
P1120,000130000489,Induction Heating Unit,60292.31,ABB
P1120,000130000490,Paint Application Robot,165897.69,ABB Robotics
P1120,000130000491,Screw Fastening Station,32982.80,KUKA AG
P1120,000130000492,Assembly Torque Wrench Station,13521.89,DMG MORI
P1120,000130000493,Automated Guided Vehicle,81516.54,Yaskawa Motoman
P1120,000130000494,,16293.36,Haas
P1120,000130000495,Palletizing Robot,136828.91,KUKA
P1120,000130000496,Final Functional Test Bench,131067.93,ABB Robotics
P1120,000130000497,Robotic Welding Cell,221914.07,Yaskawa Motoman
P1120,000130000498,Induction Heating Unit,69017.81,Miller
P1120,000130000499,Induction Heating Unit,76501.09,YASKAWA MOTOMAN
P1120,000130000500,Leak Test Station,41849.81,Haas Automation
P1120,000130000501,Automated Guided Vehicle,40725.30,KUKA AG
P1120,000130000502,Vision Inspection Station,77396.06,Haas Automation
P1120,000130000503,Hydraulic Press,341572.50,KUKA
P1120,000130000504,Final Functional Test Bench,188612.51,ABB Robotics
P1120,000130000505,Induction Heating Unit,60458.68,KUKA AG
P1120,000130000506,Paint Application Robot,187256.12,Carl Zeiss Industrial Metrology
P1120,000130000507,Injection Molding Machine,311013.83,KUKA AG
P1120,000130000508,Vision Inspection Station,87157.25,KUKA AG
P1120,000130000509,Vision Inspection Station,60684.25,KUKA
P1120,000130000510,Injection Molding Machine,308972.18,KUKA AG
P1120,000130000511,Wheel Alignment Rig,73826.30,KUKA
P1120,000130000512,Adhesive Dispensing Unit,45145.98,KUKA AG
P1120,000130000513,Paint Application Robot,297603.63,Lincoln Electric
P1120,000130000514,Paint Application Robot,329458.47,Eisenmann
P1120,000130000515,Dimensional Measurement Arm,60249.71,KUKA AG
P1120,000130000516,Automated Guided Vehicle,114488.50,ABB Robotics
P1120,000130000517,Dimensional Measurement Arm,133351.45,Yaskawa Motoman
P1120,000130000518,Stamping Press,778319.94,FANUC
P1120,000130000519,Overhead Gantry Loader,80404.75,AIDA ENGINEERING
P1120,000130000520,Automated Guided Vehicle,74020.01,Mazak
P1120,000130000521,Conveyor System,129071.54,KUKA AG
P1120,000130000522,Hydraulic Press,244236.17,Siemens AG
P1120,000130000523,CNC Machining Center,288773.39,Comau
P1120,000130000524,Leak Test Station,59080.69,DMG MORI
P1120,000130000525,Coil Winding Machine,97299.35,KUKA AG
P1120,000130000526,Vision Inspection Station,27792.97,KUKA AG
P1120,000130000527,Paint Application Robot,181613.35,Haas Automation
P1120,000130000528,Wheel Alignment Rig,42350.30,Comau
P1120,000130000529,Riveting Station,68473.09,Schneider
P1120,000130000530,Adhesive Dispensing Unit,37848.53,Yaskawa Motoman
P1120,000130000531,Vision Inspection Station,51745.11,KUKA AG
P1120,000130000532,Ultrasonic Welding Station,37847.92,KUKA AG
P1120,000130000533,Palletizing Robot,139049.07,KUKA AG
P1120,000130000534,Palletizing Robot,135643.68,Haas Automation
P1120,000130000535,Screw Fastening Station,32380.24,Durr AG
P1120,000130000536,Paint Application Robot,247782.33,Durr AG
P1120,000130000537,,407179.10,KUKA
P1120,000130000538,Hydraulic Press,284383.47,KUKA
P1120,000130000539,Induction Heating Unit,82165.60,ABB
P1120,000130000540,Coil Winding Machine,201904.71,Haas Automation
P1120,000130000541,Injection Molding Machine,176312.37,Aida Engineering
P1120,000130000542,Ultrasonic Welding Station,27655.94,ABB Robotics
P1120,000130000543,Battery Pack Assembly Cell,452839.61,ABB
P1120,000130000544,,175311.41,KUKA AG
P1120,000130000545,Robotic Welding Cell,167018.50,KUKA
P1120,000130000546,,149649.73,Fives Group
P1120,000130000547,Torque Application Unit,32092.01,DMG MORI
P1120,000130000548,,164923.38,kuka ag
P1120,000130000549,Overhead Gantry Loader,66437.40,Yaskawa Motoman
P1120,000130000550,Battery Pack Assembly Cell,599400.92,FANUC Corporation
P1120,000130000551,Stamping Press,877550.46,Abb Robotics
P1120,000130000552,Final Functional Test Bench,138777.17,abb robotics
P1120,000130000553,CNC Machining Center,289028.77,Ingersoll Rand
P1120,000130000554,Dimensional Measurement Arm,88381.00,KUKA AG
P1120,000130000555,Stamping Press,1101619.91,KUKA AG
P1120,000130000556,Induction Heating Unit,86992.96,KUKA AG
P1120,000130000557,Hydraulic Press,101765.41,Atlas Copco
P1120,000130000558,Conveyor System,77598.45,AIDA Engineering
P1120,000130000559,Vision Inspection Station,39861.84,Miller Electric
P1120,000130000560,Induction Heating Unit,83081.69,Durr
P1120,000130000561,Stamping Press,803266.38,Miller Electric
P1120,000130000562,Adhesive Dispensing Unit,35492.66,DMG MORI
P1120,000130000563,Battery Pack Assembly Cell,431126.82,KUKA AG
P1120,000130000564,Hydraulic Press,141934.53,KUKA
P1120,000130000565,Robotic Welding Cell,145453.63,KUKA
P1120,000130000566,Laser Welding Cell,381973.30,Comau
P1120,000130000567,Screw Fastening Station,37867.16,KUKA
P1120,000130000568,CNC Machining Center,208567.92,ABB Robotics
P1120,000130000569,Automated Guided Vehicle,44105.29,Mazak Corporation
P1120,000130000570,Overhead Gantry Loader,146770.72,Yaskawa
P1120,000130000571,Overhead Gantry Loader,132870.08,Yaskawa
P1120,000130000572,Assembly Torque Wrench Station,20375.69,Haas
P1120,000130000573,,133616.65,Eisenmann
P1120,000130000574,Paint Application Robot,311108.54,Miller Electric
P1120,000130000575,Paint Application Robot,302807.96,Ingersoll Rand
P1120,000130000576,Hydraulic Press,266368.19,FANUC
P1120,000130000577,Adhesive Dispensing Unit,71516.73,kuka ag
P1120,000130000578,Hydraulic Press,246293.33,FANUC
P1120,000130000579,Final Functional Test Bench,66517.92,Atlas Copco
P1120,000130000580,Induction Heating Unit,54970.67,Schneider Electric
P1120,000130000581,Laser Welding Cell,276159.03,Ingersoll
P1120,000130000582,Torque Application Unit,32841.38,KUKA AG
P1120,000130000583,CNC Machining Center,342305.02,Carl Zeiss Industrial Metrology
P1120,000130000584,Torque Application Unit,33157.54,ABB Robotics
P1120,000130000585,CNC Machining Center,410326.62,KUKA AG
P1120,000130000586,Torque Application Unit,23271.99,FANUC Corporation
P1120,000130000587,Coil Winding Machine,159644.24,Haas Automation
P1120,000130000588,Riveting Station,61864.15,Yaskawa
P1120,000130000589,Coil Winding Machine,150593.60,Mazak Corporation
P1120,000130000590,Wheel Alignment Rig,63164.94,KUKA AG
P1120,000130000591,Stamping Press,1032963.14,KUKA AG
P1120,000130000592,Hydraulic Press,356055.77,ABB Robotics
P1120,000130000593,Torque Application Unit,15280.37,ABB Robotics
P1120,000130000594,Screw Fastening Station,38786.93,ABB Robotics
P1120,000130000595,Hydraulic Press,390781.10,Yaskawa Motoman
P1120,000130000596,Stamping Press,375944.52,AIDA ENGINEERING
P1120,000130000597,Battery Pack Assembly Cell,445145.59,Yaskawa Motoman
P1120,000130000598,CNC Machining Center,313081.40,ABB Robotics
P1120,000130000599,Conveyor System,86625.56,FANUC
P1120,000130000600,Coil Winding Machine,217503.54,Comau
P1120,000130000601,Screw Fastening Station,38539.18,FANUC CORPORATION
P1120,000130000602,Riveting Station,37345.64,Haas Automation
P1120,000130000603,Automated Guided Vehicle,93915.30,Yaskawa Motoman
P1120,000130000604,Leak Test Station,33962.43,ABB Robotics
P1120,000130000605,Stamping Press,853414.79,KUKA
P1120,000130000606,Vision Inspection Station,72022.21,KUKA
P1120,000130000607,Torque Application Unit,20118.01,Bosch Rexroth
P1120,000130000608,Robotic Welding Cell,205790.64,ABB Robotics
P1120,000130000609,Paint Application Robot,249668.44,KUKA AG
P1120,000130000610,Stamping Press,583579.12,KUKA AG
P1120,000130000611,Stamping Press,591448.38,Mazak
P1120,000130000612,Adhesive Dispensing Unit,75073.06,yaskawa motoman
P1120,000130000613,Coil Winding Machine,132811.27,DMG MORI
P1120,000130000614,Final Functional Test Bench,61397.46,Aida Engineering
P1120,000130000615,Leak Test Station,66529.16,FANUC Corporation
P1120,000130000616,Battery Pack Assembly Cell,583812.31,Yaskawa Motoman
P1120,000130000617,Leak Test Station,44606.75,ABB Robotics
P1120,000130000618,Dimensional Measurement Arm,140759.48,KUKA AG
P1120,000130000619,Laser Welding Cell,258210.37,Miller Electric
P1120,000130000620,Automated Guided Vehicle,76085.12,KUKA
P1120,000130000621,Automated Guided Vehicle,111593.63,KUKA
P1120,000130000622,Overhead Gantry Loader,115748.56,Miller Electric
P1120,000130000623,Vision Inspection Station,40819.29,KUKA
P1120,000130000624,Robotic Welding Cell,186937.94,DMG MORI
P1120,000130000625,Injection Molding Machine,370216.34,Mazak Corporation
P1120,000130000626,Assembly Torque Wrench Station,32359.74,Siemens
P1120,000130000627,Palletizing Robot,102005.66,KUKA AG
P1120,000130000628,Dimensional Measurement Arm,137969.44,KUKA AG
P1120,000130000629,Stamping Press,1114257.87,Ingersoll Rand
P1120,000130000630,Torque Application Unit,28836.73,KUKA
P1120,000130000631,Screw Fastening Station,32004.76,Schneider Electric
P1120,000130000632,Laser Welding Cell,239902.41,AIDA Engineering
P1120,000130000633,Vision Inspection Station,58635.11,FANUC
P1120,000130000634,Leak Test Station,35120.59,Fanuc Corporation
P1120,000130000635,Coil Winding Machine,114396.12,FANUC
P1120,000130000636,Screw Fastening Station,35500.47,Lincoln Electric
P1120,000130000637,Automated Guided Vehicle,69517.90,ABB Robotics
P1120,000130000638,CNC Machining Center,261612.91,KUKA
P1120,000130000639,Stamping Press,766829.16,haas automation
P1120,000130000640,Battery Pack Assembly Cell,511857.68,AIDA Engineering
P1120,000130000641,Battery Pack Assembly Cell,393392.05,Dematic
P1120,000130000642,Adhesive Dispensing Unit,36240.45,ABB Robotics
P1120,000130000643,Automated Guided Vehicle,98772.44,Yaskawa
P1120,000130000644,Leak Test Station,28492.77,Atlas Copco
P1120,000130000645,Robotic Welding Cell,193244.35,KUKA AG
P1120,000130000646,Riveting Station,62304.24,DMG MORI
P1120,000130000647,CNC Machining Center,448345.47,Bosch Rexroth
P1120,000130000648,Final Functional Test Bench,104834.25,KUKA AG
P1120,000130000649,Hydraulic Press,202506.62,KUKA
P1120,000130000650,Stamping Press,643475.80,KUKA
P1120,000130000651,Torque Application Unit,22483.69,DMG MORI
P1120,000130000652,Assembly Torque Wrench Station,10996.05,KUKA AG
P1120,000130000653,Torque Application Unit,40312.03,Eisenmann SE
P1120,000130000654,Stamping Press,304674.41,FANUC Corporation
P1120,000130000655,Conveyor System,43969.90,Eisenmann Se
P1120,000130000656,Torque Application Unit,26764.23,Eisenmann SE
P1120,000130000657,Injection Molding Machine,386914.84,Fives
P1120,000130000658,Overhead Gantry Loader,169991.12,ABB Robotics
P1120,000130000659,Stamping Press,369917.08,Dematic
P1120,000130000660,Torque Application Unit,24414.68,ABB ROBOTICS
P1120,000130000661,Wheel Alignment Rig,48126.90,ABB Robotics
P1120,000130000662,,250177.31,AIDA Engineering
P1120,000130000663,Palletizing Robot,90470.96,Comau
P1120,000130000664,Battery Pack Assembly Cell,499384.61,KUKA
P1120,000130000665,Hydraulic Press,209224.59,Schneider Electric
P1120,000130000666,Torque Application Unit,18149.23,Lincoln Electric
P1120,000130000667,Vision Inspection Station,51366.42,KUKA
P1120,000130000668,Leak Test Station,34952.83,ABB Robotics
P1120,000130000669,Adhesive Dispensing Unit,81437.81,Miller Electric
P1120,000130000670,Vision Inspection Station,42748.62,KUKA
P1120,000130000671,Torque Application Unit,36903.25,Ingersoll
P1120,000130000672,Assembly Torque Wrench Station,17624.30,KUKA
P1120,000130000673,Assembly Torque Wrench Station,29931.21,Haas
P1120,000130000674,Palletizing Robot,116537.62,Bosch Rexroth
P1120,000130000675,Final Functional Test Bench,159299.92,Fives Group
P1120,000130000676,Paint Application Robot,266956.00,ABB Robotics
P1120,000130000677,Wheel Alignment Rig,58249.46,ABB Robotics
P1120,000130000678,Overhead Gantry Loader,107371.48,Mazak Corporation
P1120,000130000679,Battery Pack Assembly Cell,435041.56,Comau
P1120,000130000680,Wheel Alignment Rig,36990.86,AIDA
P1120,000130000681,Ultrasonic Welding Station,27911.53,YASKAWA MOTOMAN
P1120,000130000682,Laser Welding Cell,365030.83,Haas Automation
P1120,000130000683,Riveting Station,50246.78,KUKA AG
P1120,000130000684,Final Functional Test Bench,120685.30,FANUC Corporation
P1120,000130000685,Battery Pack Assembly Cell,464608.00,Bosch Rexroth
P1120,000130000686,Final Functional Test Bench,190178.47,MAZAK CORPORATION
P1120,000130000687,Final Functional Test Bench,107091.85,KUKA
P1120,000130000688,Torque Application Unit,39877.55,Kuka Ag
P1120,000130000689,Riveting Station,43723.88,haas automation
P1120,000130000690,Wheel Alignment Rig,63121.23,COMAU
P1120,000130000691,Screw Fastening Station,17200.07,ABB Robotics
P1120,000130000692,Conveyor System,141624.65,Yaskawa Motoman
P1120,000130000693,Final Functional Test Bench,197377.01,Lincoln
P1120,000130000694,Palletizing Robot,140944.90,KUKA AG
P1120,000130000695,Coil Winding Machine,217850.92,Schneider Electric
P1120,000130000696,Adhesive Dispensing Unit,67268.78,Lincoln
P1120,000130000697,Final Functional Test Bench,77331.59,DMG MORI
P1120,000130000698,Final Functional Test Bench,124063.01,Schneider Electric
P1120,000130000699,Dimensional Measurement Arm,77283.10,Mazak Corporation
P1120,000130000700,Torque Application Unit,25676.18,ABB Robotics
P1120,000130000701,Final Functional Test Bench,77121.58,FANUC Corporation
P1120,000130000702,Leak Test Station,54842.85,Atlas Copco
P1120,000130000703,Coil Winding Machine,84894.17,KUKA AG
P1120,000130000704,Robotic Welding Cell,175917.93,KUKA
P1120,000130000705,Robotic Welding Cell,132493.81,KUKA AG
P1120,000130000706,Leak Test Station,60831.18,KUKA
P1120,000130000707,Torque Application Unit,24716.66,kuka ag
P1120,000130000708,Robotic Welding Cell,206533.98,Miller Electric
P1120,000130000709,Robotic Welding Cell,225279.13,KUKA
P1120,000130000710,Screw Fastening Station,25343.18,AIDA ENGINEERING
P1120,000130000711,Dimensional Measurement Arm,133517.19,Schuler Group
P1120,000130000712,Laser Welding Cell,256194.74,FANUC Corporation
P1120,000130000713,CNC Machining Center,378595.90,abb robotics
P1120,000130000714,Ultrasonic Welding Station,39349.97,ABB Robotics
P1120,000130000715,Riveting Station,54566.32,KUKA AG
P1120,000130000716,Final Functional Test Bench,106983.21,FANUC Corporation
P1120,000130000717,Wheel Alignment Rig,65510.69,Kuka Ag
P1120,000130000718,Final Functional Test Bench,153077.72,Dmg Mori
P1120,000130000719,Final Functional Test Bench,113250.98,Fanuc Corporation
P1120,000130000720,Ultrasonic Welding Station,71235.82,ABB Robotics
P1120,000130000721,Assembly Torque Wrench Station,34038.14,Hexagon Ab
P1120,000130000722,Laser Welding Cell,187395.95,Lincoln Electric
P1120,000130000723,Riveting Station,43372.56,Carl Zeiss Industrial Metrology
P1120,000130000724,Leak Test Station,45386.74,KUKA AG
P1120,000130000725,Automated Guided Vehicle,92279.79,Schneider Electric
P1120,000130000726,Vision Inspection Station,70950.56,ABB Robotics
P1120,000130000727,Torque Application Unit,18787.60,KUKA
P1120,000130000728,Stamping Press,856164.24,KUKA AG
P1120,000130000729,Stamping Press,570658.96,Miller Electric
P1120,000130000730,Final Functional Test Bench,110640.88,KUKA
P1120,000130000731,Adhesive Dispensing Unit,52754.29,ABB
P1120,000130000732,Adhesive Dispensing Unit,57646.40,ABB Robotics
P1120,000130000733,Screw Fastening Station,23732.49,ABB Robotics
P1120,000130000734,Stamping Press,1134771.99,LINCOLN ELECTRIC
P1120,000130000735,Final Functional Test Bench,100066.52,KUKA
P1120,000130000736,Adhesive Dispensing Unit,65905.03,Abb Robotics
P1120,000130000737,Laser Welding Cell,308683.95,ABB Robotics
P1120,000130000738,Laser Welding Cell,248471.37,ABB Robotics
P1120,000130000739,Robotic Welding Cell,121229.51,KUKA AG
P1120,000130000740,,51146.06,ABB Robotics
P1120,000130000741,Ultrasonic Welding Station,42640.68,Yaskawa Motoman
P1120,000130000742,Assembly Torque Wrench Station,33091.73,Schuler Group
P1120,000130000743,Wheel Alignment Rig,82608.76,FANUC Corporation
P1120,000130000744,Induction Heating Unit,37692.41,kuka ag
P1120,000130000745,Adhesive Dispensing Unit,48078.84,DMG MORI
P1120,000130000746,Paint Application Robot,179202.38,ABB Robotics
P1120,000130000747,Torque Application Unit,28340.56,KUKA AG
P1120,000130000748,Conveyor System,120536.90,KUKA AG
P1120,000130000749,Hydraulic Press,199442.39,KUKA AG
P1120,000130000750,Paint Application Robot,299712.54,KUKA
P1120,000130000751,Torque Application Unit,25353.53,miller electric
P1120,000130000752,Dimensional Measurement Arm,74995.51,Schneider Electric
P1120,000130000753,Ultrasonic Welding Station,69152.87,Haas Automation
P1120,000130000754,Ultrasonic Welding Station,65326.96,Eisenmann
P1120,000130000755,Assembly Torque Wrench Station,17413.90,FANUC Corporation
P1120,000130000756,Assembly Torque Wrench Station,19266.87,Schuler Group
P1120,000130000757,Automated Guided Vehicle,62980.39,Dematic
P1120,000130000758,Assembly Torque Wrench Station,23008.63,ABB Robotics
P1120,000130000759,Final Functional Test Bench,199891.74,Mazak
P1120,000130000760,Injection Molding Machine,488778.84,DMG MORI
P1120,000130000761,Dimensional Measurement Arm,58289.52,Lincoln Electric
P1120,000130000762,Conveyor System,147810.69,Ingersoll Rand
P1120,000130000763,Ultrasonic Welding Station,33856.33,fanuc corporation
P1120,000130000764,Screw Fastening Station,17870.62,DMG
P1120,000130000765,Laser Welding Cell,267918.99,Yaskawa Motoman
P1120,000130000766,Laser Welding Cell,257338.05,KUKA AG
P1120,000130000767,Dimensional Measurement Arm,115861.51,Ingersoll Rand
P1120,000130000768,Ultrasonic Welding Station,73292.75,FANUC CORPORATION
P1120,000130000769,Hydraulic Press,353651.77,FANUC
P1120,000130000770,Wheel Alignment Rig,42416.29,Yaskawa Motoman
P1120,000130000771,Leak Test Station,62664.13,ABB Robotics
P1120,000130000772,CNC Machining Center,374426.09,Mazak
P1120,000130000773,Dimensional Measurement Arm,114055.36,ABB Robotics
P1120,000130000774,Screw Fastening Station,24262.45,ABB Robotics
P1120,000130000775,Leak Test Station,42881.22,ABB Robotics
P1120,000130000776,Leak Test Station,23757.04,ABB Robotics
P1120,000130000777,Induction Heating Unit,71944.59,Yaskawa Motoman
P1120,000130000778,Vision Inspection Station,79879.89,ABB Robotics
P1120,000130000779,,20047.63,ATLAS COPCO
P1120,000130000780,Conveyor System,133682.19,DMG MORI
P1120,000130000781,Injection Molding Machine,362522.98,Fives Group
P1120,000130000782,Vision Inspection Station,83930.12,KUKA
P1120,000130000783,Ultrasonic Welding Station,45426.89,Lincoln Electric
P1120,000130000784,Vision Inspection Station,44556.10,KUKA AG
P1120,000130000785,Wheel Alignment Rig,66241.76,Mazak
P1120,000130000786,Automated Guided Vehicle,71325.53,Ingersoll Rand
P1120,000130000787,Leak Test Station,67001.30,Mazak
P1120,000130000788,Vision Inspection Station,58298.42,Mazak Corporation
P1120,000130000789,Hydraulic Press,292143.07,ABB Robotics
P1120,000130000790,Stamping Press,1012112.08,Mazak Corporation
P1120,000130000791,Adhesive Dispensing Unit,47974.29,Schuler
P1120,000130000792,Overhead Gantry Loader,132704.25,DMG
P1120,000130000793,Conveyor System,74685.66,KUKA AG
P1120,000130000794,Robotic Welding Cell,203919.17,ABB Robotics
P1120,000130000795,Battery Pack Assembly Cell,582497.36,Rockwell Automation
P1120,000130000796,Wheel Alignment Rig,69817.58,Lincoln Electric
P1120,000130000797,Ultrasonic Welding Station,72463.47,Haas
P1120,000130000798,Induction Heating Unit,69825.94,Comau
P1120,000130000799,Dimensional Measurement Arm,146172.51,Bosch Rexroth
P1120,000130000800,Conveyor System,66315.84,Dematic
P1120,000130000801,Automated Guided Vehicle,84969.65,Eisenmann
P1120,000130000802,Torque Application Unit,31723.64,ATLAS COPCO
P1120,000130000803,Stamping Press,643308.46,haas automation
P1120,000130000804,Assembly Torque Wrench Station,17450.50,Haas Automation
P1120,000130000805,Final Functional Test Bench,136628.86,KUKA AG
P1120,000130000806,Final Functional Test Bench,185638.53,KUKA AG
P1120,000130000807,Adhesive Dispensing Unit,42414.48,Bosch Rexroth
P1120,000130000808,Wheel Alignment Rig,79739.31,AIDA Engineering
P1120,000130000809,Torque Application Unit,16052.14,ABB Robotics
P1120,000130000810,Dimensional Measurement Arm,81781.66,Yaskawa Motoman
P1120,000130000811,Robotic Welding Cell,238667.78,DMG
P1120,000130000812,Injection Molding Machine,487369.68,Mazak Corporation
P1120,000130000813,Assembly Torque Wrench Station,29167.94,KUKA AG
P1120,000130000814,Adhesive Dispensing Unit,85573.78,KUKA AG
P1120,000130000815,Palletizing Robot,128422.95,KUKA AG
P1120,000130000816,Hydraulic Press,395853.25,Yaskawa Motoman
P1120,000130000817,Laser Welding Cell,261977.20,abb robotics
P1120,000130000818,Stamping Press,871849.29,DMG
P1120,000130000819,Leak Test Station,26684.03,ABB Robotics
P1120,000130000820,Torque Application Unit,35373.64,Ingersoll Rand
P1120,000130000821,Stamping Press,585709.44,Bosch Rexroth
P1120,000130000822,Stamping Press,760921.69,Bosch Rexroth
P1120,000130000823,Paint Application Robot,302276.26,Fanuc Corporation
P1120,000130000824,Adhesive Dispensing Unit,63135.31,KUKA AG
P1120,000130000825,Overhead Gantry Loader,151322.87,Bosch
P1120,000130000826,Conveyor System,139488.35,Eisenmann SE
P1120,000130000827,Coil Winding Machine,199655.89,FANUC CORPORATION
P1120,000130000828,Adhesive Dispensing Unit,59834.71,Eisenmann SE
P1120,000130000829,Riveting Station,69411.34,ABB Robotics
P1120,000130000830,Paint Application Robot,203036.48,ABB Robotics
P1120,000130000831,Paint Application Robot,290245.23,ABB
P1120,000130000832,Battery Pack Assembly Cell,598827.74,KUKA AG
P1120,000130000833,Laser Welding Cell,196945.57,abb robotics
P1120,000130000834,Riveting Station,60372.89,DMG MORI
P1120,000130000835,,55427.54,Eisenmann SE
P1120,000130000836,Riveting Station,63024.11,KUKA AG
P1120,000130000837,Battery Pack Assembly Cell,347265.12,Durr
P1120,000130000838,Conveyor System,47372.75,FANUC Corporation
P1120,000130000839,Coil Winding Machine,146493.13,Schuler Group
P1120,000130000840,Palletizing Robot,124208.75,ABB
P1120,000130000841,Automated Guided Vehicle,74552.63,DMG MORI
P1120,000130000842,Riveting Station,32527.27,Lincoln Electric
P1120,000130000843,Wheel Alignment Rig,74748.46,Yaskawa
P1120,000130000844,Screw Fastening Station,30725.54,Hexagon
P1120,000130000845,Final Functional Test Bench,188893.33,FANUC Corporation
P1120,000130000846,Assembly Torque Wrench Station,17643.02,ABB
P1120,000130000847,Assembly Torque Wrench Station,18694.31,ABB Robotics
P1120,000130000848,Paint Application Robot,349731.88,KUKA AG
P1120,000130000849,Wheel Alignment Rig,87864.12,KUKA AG
P1120,000130000850,Induction Heating Unit,60936.55,Mazak Corporation
P1120,000130000851,Laser Welding Cell,293851.41,DMG MORI
P1120,000130000852,,321655.94,rockwell automation
P1120,000130000853,Coil Winding Machine,111633.21,Yaskawa Motoman
P1120,000130000854,Ultrasonic Welding Station,37704.44,Schneider Electric
P1120,000130000855,Wheel Alignment Rig,55452.56,Yaskawa Motoman
P1120,000130000856,Paint Application Robot,271075.30,abb robotics
P1120,000130000857,Riveting Station,66593.51,DMG MORI
P1120,000130000858,Robotic Welding Cell,208603.19,DMG MORI
P1120,000130000859,Riveting Station,35454.80,FANUC Corporation
P1120,000130000860,,371515.45,Fanuc Corporation
P1120,000130000861,Riveting Station,41731.40,ABB Robotics
P1120,000130000862,Ultrasonic Welding Station,59344.80,Durr
P1120,000130000863,Riveting Station,51578.30,abb robotics
P1120,000130000864,CNC Machining Center,207687.91,KUKA AG
P1120,000130000865,Ultrasonic Welding Station,57277.92,AIDA Engineering
P1120,000130000866,Screw Fastening Station,30646.29,KUKA AG
P1120,000130000867,Conveyor System,68409.46,FANUC CORPORATION
P1120,000130000868,Final Functional Test Bench,173500.10,AIDA Engineering
P1120,000130000869,Palletizing Robot,98851.63,Bosch Rexroth
P1120,000130000870,Palletizing Robot,96095.72,Mazak Corporation
P1120,000130000871,Assembly Torque Wrench Station,22637.48,ABB Robotics
P1120,000130000872,Adhesive Dispensing Unit,32451.69,KUKA
P1120,000130000873,Hydraulic Press,135717.11,KUKA AG
P1120,000130000874,Hydraulic Press,320570.49,FANUC
P1120,000130000875,Induction Heating Unit,40008.80,Rockwell Automation
P1120,000130000876,Robotic Welding Cell,130231.17,Lincoln Electric
P1120,000130000877,Palletizing Robot,82859.44,Dematic
P1120,000130000878,Leak Test Station,21074.10,ABB Robotics
P1120,000130000879,,33661.06,FANUC
P1120,000130000880,Stamping Press,330429.54,DEMATIC
P1120,000130000881,Ultrasonic Welding Station,47439.37,Siemens
P1120,000130000882,Wheel Alignment Rig,35445.08,Eisenmann SE
P1120,000130000883,Stamping Press,307921.64,ABB Robotics
