PROD_LINE,PROC_NUMBER,PROC_NAME_LOCAL,STATION_ID,EQUIP_REF,PRODUCT_REF,MATERIAL_REF
L45,PR-0007,COLOUR COAT APPLICATION,S01,000130000242,MER-VEH-EV-0001,MER-HOOD-0005
L45,PR-0002,SPOT WELD,S01,000130000243,MER-VEH-EV-0001,MER-BATTERY-CELL-MOD-0027
L45,PR-0005,LEAK TEST,S01,000130000244,MER-VEH-EV-0001,
L45,PR-0071,ALIGNMENT - SEAT FRAME,S02,000130000245,MER-VEH-EV-0001,
L45,PR-0004,CAMERA INSPECTION,S02,000130000246,MER-VEH-EV-0001,
L45,PR-0002,SPOT WELD,S02,000130000247,MER-VEH-EV-0001,MER-WHEELS-0014
L46,PR-0002,SPOT WELD,S01,000130000248,MER-VEH-EV-0001,MER-FENDERS-0008
L46,PR-0001,DISPENSING SEALING COMPOUND,S01,000130000249,MER-VEH-EV-0001,MER-FENDERS-0008
L46,PR-0112,MOLDING - GLASS PANEL,S01,000130000250,MER-VEH-EV-0001,MER-FRONT-SUSPENSION-0010
L46,PR-0034,CHASSIS FRAME MOLDING,S02,000130000251,MER-VEH-EV-0001,MER-HOOD-0005
L46,PR-0009,STACKING OPERATION,S03,000130000252,MER-VEH-EV-0001,MER-DOOR-PANELS-0019
L46,PR-0015,WINDING OPERATION,S04,000130000253,MER-VEH-EV-0001,MER-STATOR-0031
L46,PR-0002,SPOT WELD,S04,000130000254,MER-VEH-EV-0001,MER-DOOR-PANELS-0019
L47,PR-0006,ELECTROCOAT DIP,S01,000130000255,MER-VEH-EV-0001,MER-BUMPER-REAR-0007
L47,PR-0004,CAMERA INSPECTION,S01,000130000256,MER-VEH-EV-0001,
L47,PR-0071,ALIGNMENT - SEAT FRAME,S01,000130000257,MER-VEH-EV-0001,
L47,PR-0044,MILLING - WHEEL HUB,S02,000130000258,MER-VEH-EV-0001,
L47,PR-0003,TORQUE FASTENING,S02,000130000259,MER-VEH-EV-0001,
L47,PR-0050,QC REVIEW - STEERING COLUMN,S02,000130000260,MER-VEH-EV-0001,
L47,PR-0001,DISPENSING SEALING COMPOUND,S03,000130000261,MER-VEH-EV-0001,MER-BATTERY-MANAGEME-0028
L47,PR-0002,SPOT WELD,S03,000130000262,MER-VEH-EV-0001,MER-FENDERS-0008
L48,PR-0001,DISPENSING SEALING COMPOUND,S01,000130000263,MER-VEH-EV-0001,MER-INVERTER-0035
L48,PR-0002,SPOT WELD,S01,,MER-VEH-EV-0001,MER-SEATS-0016
L48,PR-0002,SPOT WELD,S02,000130000264,MER-VEH-EV-0001,MER-BODY-SHELL-0003
L48,PR-0112,MOLDING - GLASS PANEL,S02,000130000265,MER-VEH-EV-0001,MER-STEERING-SYSTEM-0013
L48,PR-0004,CAMERA INSPECTION,S03,000130000266,MER-VEH-EV-0001,
L48,PR-0005,LEAK TEST,S03,,MER-VEH-EV-0001,
L48,PR-0001,DISPENSING SEALING COMPOUND,S04,000130000267,MER-VEH-EV-0001,MER-MOTOR-HOUSING-0033
L48,PR-0001,DISPENSING SEALING COMPOUND,S04,000130000268,MER-VEH-EV-0001,MER-ONBOARD-CHARGER-0037
L49,PR-0002,SPOT WELD,S01,000130000269,MER-VEH-EV-0001,MER-CENTER-CONSOLE-0018
L49,PR-0001,DISPENSING SEALING COMPOUND,S01,000130000270,MER-VEH-EV-0001,MER-CHARGING-CABLE-0040
L49,PR-0004,CAMERA INSPECTION,S01,000130000271,MER-VEH-EV-0001,
L49,PR-0002,SPOT WELD,S02,000130000272,MER-VEH-EV-0001,MER-REAR-SUSPENSION-0011
L49,PR-0002,SPOT WELD,S02,000130000273,MER-VEH-EV-0001,MER-CENTER-CONSOLE-0018
L50,PR-0025,CELL FORMATION,S01,000130000274,MER-VEH-EV-0001,
L50,PR-0143,CUTTING - HOOD PANEL,S01,000130000275,MER-VEH-EV-0001,
L50,PR-0001,DISPENSING SEALING COMPOUND,S02,000130000276,MER-VEH-EV-0001,MER-DOOR-PANELS-0019
L50,PR-0036,MOLDING - HOOD PANEL,S02,000130000277,MER-VEH-EV-0001,MER-FRONT-SUSPENSION-0010
L50,PR-0027,CRANKSHAFT MACHINING,S02,000130000278,MER-VEH-EV-0001,
L50,PR-0017,BLANK CUTTING,S03,000130000279,MER-VEH-EV-0001,
L50,PR-0033,CUTTING OPERATION - GLASS PANEL,S03,000130000280,MER-VEH-EV-0001,
L50,PR-0011,EOL FUNCTIONAL CHECK,S03,000130000281,MER-VEH-EV-0001,
L50,PR-0130,SHAPING - REAR AXLE,S04,000130000282,MER-VEH-EV-0001,MER-SEATS-0016
L50,PR-0001,DISPENSING SEALING COMPOUND,S04,000130000283,MER-VEH-EV-0001,MER-HEADLINER-0020
L51,PR-0009,STACKING OPERATION,S01,000130000284,MER-VEH-EV-0001,MER-BATTERY-MANAGEME-0028
L51,PR-0026,CAMSHAFT FITTING,S02,000130000285,MER-VEH-EV-0001,MER-HEADLINER-0020
L51,PR-0117,VERIFICATION - SEAT FRAME,S02,000130000286,MER-VEH-EV-0001,
L51,PR-0010,CABLE ROUTING,S02,,MER-VEH-EV-0001,MER-BUMPER-FRONT-0006
L51,PR-0175,RADIATOR CORE SEALING,S03,000130000287,MER-VEH-EV-0001,MER-DOOR-PANELS-0019
L51,PR-0027,CRANKSHAFT MACHINING,S03,000130000288,MER-VEH-EV-0001,
L51,PR-0034,CHASSIS FRAME MOLDING,S03,000130000289,MER-VEH-EV-0001,MER-INVERTER-0035
L52,PR-0069,INSPECTION - ROOF RAIL,S01,000130000290,MER-VEH-EV-0001,
L52,PR-0042,ASSEMBLY - WIRE HARNESS,S01,000130000291,MER-VEH-EV-0001,MER-BODY-SHELL-0003
L52,PR-0012,CHASSIS SEALING,S01,000130000292,MER-VEH-EV-0001,MER-CHARGING-CABLE-0040
L52,PR-0053,PRESS FORMING - DOOR MODULE,S02,000130000293,MER-VEH-EV-0001,MER-BUMPER-FRONT-0006
L52,PR-0001,DISPENSING SEALING COMPOUND,S02,000130000294,MER-VEH-EV-0001,MER-BODY-SHELL-0003
L52,PR-0135,DOOR MODULE FASTENING,S02,000130000295,MER-VEH-EV-0001,MER-BUMPER-REAR-0007
L52,PR-0071,ALIGNMENT - SEAT FRAME,S03,000130000296,MER-VEH-EV-0001,
L52,PR-0024,PCBA OPERATION,S03,000130000297,MER-VEH-EV-0001,MER-REAR-SUSPENSION-0011
L52,PR-0001,DISPENSING SEALING COMPOUND,S03,,MER-VEH-EV-0001,MER-WHEELS-0014
L52,PR-0003,TORQUE FASTENING,S04,000130000298,MER-VEH-EV-0001,
L52,PR-0002,SPOT WELD,S04,000130000299,MER-VEH-EV-0001,MER-MOTOR-HOUSING-0033
L53,PR-0003,TORQUE FASTENING,S01,000130000300,MER-VEH-EV-0001,
L53,PR-0029,CONNECTOR FITMENT,S02,000130000301,MER-VEH-EV-0001,MER-LIGHTING-SYSTEM-0024
L54,PR-0097,REAR AXLE STAMPING,S01,000130000302,MER-VEH-EV-0001,MER-INFOTAINMENT-UNI-0025
L54,PR-0031,PRESS FORMING - TRANSMISSION HOUSING,S01,000130000303,MER-VEH-EV-0001,MER-DC-DC-CONVERTER-0036
L54,PR-0006,ELECTROCOAT DIP,S01,000130000304,MER-VEH-EV-0001,MER-BUMPER-REAR-0007
L54,PR-0167,WIRE HARNESS TRIMMING,S02,000130000305,MER-VEH-EV-0001,
L54,PR-0089,ASSEMBLY - WHEEL HUB,S02,000130000306,MER-VEH-EV-0001,MER-FRONT-SUSPENSION-0010
L54,PR-0032,TESTING - FUEL RAIL,S03,000130000307,MER-VEH-EV-0001,
L55,PR-0006,ELECTROCOAT DIP,S01,000130000308,MER-VEH-EV-0001,MER-CHARGING-CABLE-0040
L55,PR-0031,PRESS FORMING - TRANSMISSION HOUSING,S01,000130000309,MER-VEH-EV-0001,MER-STATOR-0031
L55,PR-0006,ELECTROCOAT DIP,S01,000130000310,MER-VEH-EV-0001,MER-DOORS-0004
L55,PR-0001,DISPENSING SEALING COMPOUND,S02,000130000311,MER-VEH-EV-0001,MER-REAR-SUSPENSION-0011
L55,PR-0021,FOAM MOLDING,S02,000130000312,MER-VEH-EV-0001,MER-SEATS-0016
L55,PR-0034,CHASSIS FRAME MOLDING,S02,000130000314,MER-VEH-EV-0001,MER-DOORS-0004
L56,PR-0004,CAMERA INSPECTION,S01,000130000315,MER-VEH-EV-0001,
L56,PR-0132,SUSPENSION ARM TRIMMING,S01,000130000316,MER-VEH-EV-0001,
L56,PR-0085,DEFLASHING - BRAKE CALIPER,S01,000130000317,MER-VEH-EV-0001,
L56,PR-0017,BLANK CUTTING,S02,000130000318,MER-VEH-EV-0001,
L56,PR-0001,DISPENSING SEALING COMPOUND,S02,,MER-VEH-EV-0001,MER-LIGHTING-SYSTEM-0024
L56,PR-0001,DISPENSING SEALING COMPOUND,S02,000130000319,MER-VEH-EV-0001,MER-BATTERY-CELL-MOD-0027
L56,PR-0024,PCBA OPERATION,S03,000130000320,MER-VEH-EV-0001,MER-WHEELS-0014
L56,PR-0067,SHAPING - ENGINE BLOCK,S03,000130000321,MER-VEH-EV-0001,MER-FRONT-SUSPENSION-0010
L56,PR-0011,EOL FUNCTIONAL CHECK,S03,000130000322,MER-VEH-EV-0001,
L57,PR-0001,DISPENSING SEALING COMPOUND,S01,000130000323,MER-VEH-EV-0001,MER-CENTER-CONSOLE-0018
L57,PR-0001,DISPENSING SEALING COMPOUND,S01,000130000325,MER-VEH-EV-0001,MER-ONBOARD-CHARGER-0037
L57,PR-0002,SPOT WELD,S02,000130000326,MER-VEH-EV-0001,MER-BATTERY-HOUSING-0029
L57,PR-0022,COVER STITCHING,S02,000130000327,MER-VEH-EV-0001,MER-ONBOARD-CHARGER-0037
L57,PR-0010,CABLE ROUTING,S03,000130000328,MER-VEH-EV-0001,MER-LOW-VOLTAGE-BATT-0023
L57,PR-0001,DISPENSING SEALING COMPOUND,S03,000130000329,MER-VEH-EV-0001,MER-BUMPER-FRONT-0006
L57,PR-0011,EOL FUNCTIONAL CHECK,S04,000130000330,MER-VEH-EV-0001,
L58,PR-0093,DRILLING - CHASSIS FRAME,S01,000130000331,MER-VEH-EV-0001,
L58,PR-0007,COLOUR COAT APPLICATION,S01,000130000332,MER-VEH-EV-0001,MER-DOORS-0004
L58,PR-0001,DISPENSING SEALING COMPOUND,S02,000130000333,MER-VEH-EV-0001,MER-FRONT-SUSPENSION-0010
L58,PR-0017,BLANK CUTTING,S02,000130000334,MER-VEH-EV-0001,
L58,PR-0132,SUSPENSION ARM TRIMMING,S03,000130000335,MER-VEH-EV-0001,
L58,PR-0001,DISPENSING SEALING COMPOUND,S03,,MER-VEH-EV-0001,MER-WIRING-HARNESS-0022
L59,PR-0001,DISPENSING SEALING COMPOUND,S01,000130000336,MER-VEH-EV-0001,MER-FRONT-SUSPENSION-0010
L59,PR-0016,SHEET METAL FORMING,S01,000130000337,MER-VEH-EV-0001,MER-STEERING-SYSTEM-0013
L59,PR-0004,CAMERA INSPECTION,S02,,MER-VEH-EV-0001,
L59,PR-0109,FUSING - WHEEL HUB,S03,000130000338,MER-VEH-EV-0001,MER-ONBOARD-CHARGER-0037
L59,PR-0037,INSPECTION - GLASS PANEL,S03,000130000339,MER-VEH-EV-0001,
L60,PR-0001,DISPENSING SEALING COMPOUND,S01,000130000340,MER-VEH-EV-0001,MER-DOORS-0004
L60,PR-0094,GRINDING - CHASSIS FRAME,S01,000130000341,MER-VEH-EV-0001,
L60,PR-0024,PCBA OPERATION,S01,000130000342,MER-VEH-EV-0001,MER-HOOD-0005
L60,PR-0010,CABLE ROUTING,S02,000130000343,MER-VEH-EV-0001,MER-DASHBOARD-0017
L60,PR-0003,TORQUE FASTENING,S02,000130000344,MER-VEH-EV-0001,
L60,PR-0026,CAMSHAFT FITTING,S03,000130000345,MER-VEH-EV-0001,MER-STATOR-0031
L60,PR-0110,CUTTING - EXHAUST MANIFOLD,S03,,MER-VEH-EV-0001,
L61,PR-0001,DISPENSING SEALING COMPOUND,S01,000130000346,MER-VEH-EV-0001,MER-MOTOR-HOUSING-0033
L61,PR-0005,LEAK TEST,S02,000130000347,MER-VEH-EV-0001,
L61,PR-0137,PACKAGING - CHASSIS FRAME,S02,000130000348,MER-VEH-EV-0001,MER-BRAKE-SYSTEM-0012
L62,PR-0005,LEAK TEST,S01,,MER-VEH-EV-0001,
L62,PR-0001,DISPENSING SEALING COMPOUND,S01,000130000349,MER-VEH-EV-0001,MER-STEERING-SYSTEM-0013
L62,PR-0001,DISPENSING SEALING COMPOUND,S02,000130000350,MER-VEH-EV-0001,MER-LIGHTING-SYSTEM-0024
L62,PR-0033,CUTTING OPERATION - GLASS PANEL,S02,000130000351,MER-VEH-EV-0001,
L62,PR-0034,CHASSIS FRAME MOLDING,S03,000130000352,MER-VEH-EV-0001,MER-INVERTER-0035
L62,PR-0001,DISPENSING SEALING COMPOUND,S03,000130000353,MER-VEH-EV-0001,MER-FENDERS-0008
L62,PR-0002,SPOT WELD,S03,000130000354,MER-VEH-EV-0001,MER-DC-DC-CONVERTER-0036
L63,PR-0015,WINDING OPERATION,S01,000130000355,MER-VEH-EV-0001,MER-MOTOR-HOUSING-0033
L63,PR-0032,TESTING - FUEL RAIL,S02,000130000356,MER-VEH-EV-0001,
L64,PR-0001,DISPENSING SEALING COMPOUND,S01,000130000357,MER-VEH-EV-0001,MER-BRAKE-SYSTEM-0012
L64,PR-0008,CLEAR COAT SPRAY,S01,,MER-VEH-EV-0001,MER-BATTERY-CELL-MOD-0027
L64,PR-0015,WINDING OPERATION,S01,000130000358,MER-VEH-EV-0001,MER-INFOTAINMENT-UNI-0025
L64,PR-0001,DISPENSING SEALING COMPOUND,S02,000130000359,MER-VEH-EV-0001,MER-BODY-SHELL-0003
L65,PR-0002,SPOT WELD,S01,000130000360,MER-VEH-EV-0001,MER-DASHBOARD-0017
L65,PR-0124,INSPECTION - DASHBOARD ASSEMBLY,S02,000130000361,MER-VEH-EV-0001,
L65,PR-0099,QC REVIEW - BUMPER FASCIA,S02,,MER-VEH-EV-0001,
L65,PR-0004,CAMERA INSPECTION,S02,000130000362,MER-VEH-EV-0001,
L65,PR-0092,DRILLING - FENDER PANEL,S03,000130000363,MER-VEH-EV-0001,
L65,PR-0023,TRIM FITMENT,S03,000130000364,MER-VEH-EV-0001,MER-REAR-SUSPENSION-0011
L65,PR-0180,BORING - WHEEL HUB,S03,000130000365,MER-VEH-EV-0001,
L66,PR-0164,TRUNK LID CUTTING,S01,000130000367,MER-VEH-EV-0001,
L66,PR-0021,FOAM MOLDING,S02,000130000368,MER-VEH-EV-0001,MER-HOOD-0005
L67,PR-0009,STACKING OPERATION,S01,000130000369,MER-VEH-EV-0001,MER-DOOR-PANELS-0019
L67,PR-0001,DISPENSING SEALING COMPOUND,S01,000130000370,MER-VEH-EV-0001,MER-BATTERY-MANAGEME-0028
L67,PR-0013,DOOR FITMENT,S01,000130000371,MER-VEH-EV-0001,MER-WIRING-HARNESS-0022
L67,PR-0006,ELECTROCOAT DIP,S02,000130000372,MER-VEH-EV-0001,MER-HOOD-0005
L67,PR-0025,CELL FORMATION,S02,000130000373,MER-VEH-EV-0001,
L67,PR-0001,DISPENSING SEALING COMPOUND,S03,000130000374,MER-VEH-EV-0001,MER-MOTOR-HOUSING-0033
L67,PR-0076,CUTTING - CENTER CONSOLE,S03,000130000375,MER-VEH-EV-0001,
L67,PR-0165,BAKING - GLASS PANEL,S03,000130000376,MER-VEH-EV-0001,
L68,PR-0002,SPOT WELD,S01,,MER-VEH-EV-0001,MER-HOOD-0005
L68,PR-0023,TRIM FITMENT,S02,000130000377,MER-VEH-EV-0001,MER-SEATS-0016
L68,PR-0063,GRINDING - BODY PANEL,S02,,MER-VEH-EV-0001,
L68,PR-0015,WINDING OPERATION,S03,000130000378,MER-VEH-EV-0001,MER-LOW-VOLTAGE-BATT-0023
L69,PR-0137,PACKAGING - CHASSIS FRAME,S01,000130000379,MER-VEH-EV-0001,MER-ONBOARD-CHARGER-0037
L69,PR-0011,EOL FUNCTIONAL CHECK,S02,000130000380,MER-VEH-EV-0001,
L69,PR-0003,TORQUE FASTENING,S02,000130000381,MER-VEH-EV-0001,
L69,PR-0009,STACKING OPERATION,S03,000130000382,MER-VEH-EV-0001,MER-STATOR-0031
L69,PR-0010,CABLE ROUTING,S03,,MER-VEH-EV-0001,MER-FRONT-SUSPENSION-0010
L69,PR-0002,SPOT WELD,S04,000130000383,MER-VEH-EV-0001,MER-CENTER-CONSOLE-0018
L70,PR-0057,DEFLASHING - TRANSMISSION HOUSING,S01,000130000384,MER-VEH-EV-0001,
L70,PR-0021,FOAM MOLDING,S01,000130000385,MER-VEH-EV-0001,MER-INVERTER-0035
L70,PR-0005,LEAK TEST,S02,000130000386,MER-VEH-EV-0001,
L70,PR-0007,COLOUR COAT APPLICATION,S03,000130000387,MER-VEH-EV-0001,MER-REAR-SUSPENSION-0011
L71,PR-0005,LEAK TEST,S01,000130000388,MER-VEH-EV-0001,
L71,PR-0008,CLEAR COAT SPRAY,S02,,MER-VEH-EV-0001,MER-ONBOARD-CHARGER-0037
L71,PR-0013,DOOR FITMENT,S02,000130000389,MER-VEH-EV-0001,MER-WIRING-HARNESS-0022
L72,PR-0004,CAMERA INSPECTION,S01,000130000390,MER-VEH-EV-0001,
L72,PR-0069,INSPECTION - ROOF RAIL,S01,000130000391,MER-VEH-EV-0001,
L72,PR-0132,SUSPENSION ARM TRIMMING,S01,000130000392,MER-VEH-EV-0001,
L72,PR-0012,CHASSIS SEALING,S02,000130000393,MER-VEH-EV-0001,MER-INFOTAINMENT-UNI-0025
L73,PR-0037,INSPECTION - GLASS PANEL,S01,000130000394,MER-VEH-EV-0001,
L73,PR-0133,PACKING - BUMPER FASCIA,S01,000130000395,MER-VEH-EV-0001,MER-BATTERY-CELL-MOD-0027
L73,PR-0002,SPOT WELD,S01,000130000396,MER-VEH-EV-0001,MER-CHARGE-PORT-0039
L73,PR-0002,SPOT WELD,S02,000130000397,MER-VEH-EV-0001,MER-BATTERY-MANAGEME-0028
L73,PR-0001,DISPENSING SEALING COMPOUND,S02,000130000398,MER-VEH-EV-0001,MER-DASHBOARD-0017
L73,PR-0008,CLEAR COAT SPRAY,S03,000130000399,MER-VEH-EV-0001,MER-LIGHTING-SYSTEM-0024
L73,PR-0004,CAMERA INSPECTION,S03,000130000400,MER-VEH-EV-0001,
L73,PR-0015,WINDING OPERATION,S03,000130000401,MER-VEH-EV-0001,MER-BATTERY-MANAGEME-0028
L74,PR-0008,CLEAR COAT SPRAY,S01,000130000402,MER-VEH-EV-0001,MER-LIGHTING-SYSTEM-0024
L74,PR-0002,SPOT WELD,S02,000130000403,MER-VEH-EV-0001,MER-BODY-SHELL-0003
L75,PR-0006,ELECTROCOAT DIP,S01,000130000404,MER-VEH-EV-0001,MER-DC-DC-CONVERTER-0036
L75,PR-0001,DISPENSING SEALING COMPOUND,S02,000130000405,MER-VEH-EV-0001,MER-BRAKE-SYSTEM-0012
L76,PR-0013,DOOR FITMENT,S01,000130000406,MER-VEH-EV-0001,MER-BATTERY-CELL-MOD-0027
L76,PR-0003,TORQUE FASTENING,S02,000130000407,MER-VEH-EV-0001,
L76,PR-0001,DISPENSING SEALING COMPOUND,S02,000130000408,MER-VEH-EV-0001,MER-LOW-VOLTAGE-BATT-0023
L76,PR-0001,DISPENSING SEALING COMPOUND,S02,000130000409,MER-VEH-EV-0001,MER-BUMPER-FRONT-0006
L76,PR-0037,INSPECTION - GLASS PANEL,S03,000130000410,MER-VEH-EV-0001,
L76,PR-0002,SPOT WELD,S03,000130000411,MER-VEH-EV-0001,MER-DC-DC-CONVERTER-0036
L76,PR-0027,CRANKSHAFT MACHINING,S03,000130000412,MER-VEH-EV-0001,
L76,PR-0068,PACKAGING - DASHBOARD ASSEMBLY,S04,000130000413,MER-VEH-EV-0001,MER-HOOD-0005
L76,PR-0011,EOL FUNCTIONAL CHECK,S04,000130000414,MER-VEH-EV-0001,
L76,PR-0001,DISPENSING SEALING COMPOUND,S04,000130000415,MER-VEH-EV-0001,MER-CHARGE-PORT-0039
L77,PR-0021,FOAM MOLDING,S01,000130000416,MER-VEH-EV-0001,MER-ONBOARD-CHARGER-0037
L77,PR-0001,DISPENSING SEALING COMPOUND,S01,000130000417,MER-VEH-EV-0001,MER-LOW-VOLTAGE-BATT-0023
L77,PR-0068,PACKAGING - DASHBOARD ASSEMBLY,S01,000130000418,MER-VEH-EV-0001,MER-CHARGE-PORT-0039
L77,PR-0049,ABRASIVE FINISHING - DOOR MODULE,S02,000130000419,MER-VEH-EV-0001,
L77,PR-0006,ELECTROCOAT DIP,S02,000130000420,MER-VEH-EV-0001,MER-INVERTER-0035
L78,PR-0003,TORQUE FASTENING,S01,000130000421,MER-VEH-EV-0001,
L78,PR-0036,MOLDING - HOOD PANEL,S01,000130000422,MER-VEH-EV-0001,MER-DC-DC-CONVERTER-0036
L78,PR-0016,SHEET METAL FORMING,S02,000130000423,MER-VEH-EV-0001,MER-ROTOR-0032
L78,PR-0001,DISPENSING SEALING COMPOUND,S02,000130000424,MER-VEH-EV-0001,MER-ONBOARD-CHARGER-0037
L78,PR-0049,ABRASIVE FINISHING - DOOR MODULE,S02,000130000425,MER-VEH-EV-0001,
L78,PR-0004,CAMERA INSPECTION,S03,000130000426,MER-VEH-EV-0001,
L78,PR-0107,PACKING - FUEL RAIL,S03,000130000427,MER-VEH-EV-0001,MER-STATOR-0031
L78,PR-0074,SETTING - RADIATOR CORE,S04,000130000428,MER-VEH-EV-0001,
L79,PR-0003,TORQUE FASTENING,S01,000130000429,MER-VEH-EV-0001,
L79,PR-0003,TORQUE FASTENING,S02,,MER-VEH-EV-0001,
L79,PR-0006,ELECTROCOAT DIP,S02,000130000430,MER-VEH-EV-0001,MER-DC-DC-CONVERTER-0036
L79,PR-0064,DEFLASHING - CENTER CONSOLE,S02,000130000431,MER-VEH-EV-0001,
L79,PR-0001,DISPENSING SEALING COMPOUND,S03,000130000432,MER-VEH-EV-0001,MER-BUMPER-FRONT-0006
L80,PR-0004,CAMERA INSPECTION,S01,000130000433,MER-VEH-EV-0001,
L80,PR-0027,CRANKSHAFT MACHINING,S01,000130000434,MER-VEH-EV-0001,
L80,PR-0001,DISPENSING SEALING COMPOUND,S02,,MER-VEH-EV-0001,MER-CENTER-CONSOLE-0018
L80,PR-0001,DISPENSING SEALING COMPOUND,S02,000130000435,MER-VEH-EV-0001,MER-DOOR-PANELS-0019
L81,PR-0050,QC REVIEW - STEERING COLUMN,S01,000130000436,MER-VEH-EV-0001,
L81,PR-0012,CHASSIS SEALING,S01,000130000437,MER-VEH-EV-0001,MER-ONBOARD-CHARGER-0037
L81,PR-0015,WINDING OPERATION,S01,000130000438,MER-VEH-EV-0001,MER-HEADLINER-0020
L81,PR-0002,SPOT WELD,S02,000130000439,MER-VEH-EV-0001,MER-CENTER-CONSOLE-0018
L81,PR-0013,DOOR FITMENT,S02,000130000440,MER-VEH-EV-0001,MER-ROTOR-0032
L81,PR-0014,ALIGNMENT CHECK,S02,000130000441,MER-VEH-EV-0001,
L82,PR-0006,ELECTROCOAT DIP,S01,000130000442,MER-VEH-EV-0001,MER-BATTERY-CELL-MOD-0027
L82,PR-0163,ABRASIVE FINISHING - BRAKE CALIPER,S01,000130000443,MER-VEH-EV-0001,
L82,PR-0001,DISPENSING SEALING COMPOUND,S02,,MER-VEH-EV-0001,MER-LIGHTING-SYSTEM-0024
L82,PR-0006,ELECTROCOAT DIP,S02,000130000445,MER-VEH-EV-0001,MER-ONBOARD-CHARGER-0037
L82,PR-0087,REAR AXLE CUTTING,S03,000130000446,MER-VEH-EV-0001,
L82,PR-0002,SPOT WELD,S03,000130000447,MER-VEH-EV-0001,MER-MOTOR-HOUSING-0033
L82,PR-0137,PACKAGING - CHASSIS FRAME,S04,000130000448,MER-VEH-EV-0001,MER-BATTERY-HOUSING-0029
L82,PR-0007,COLOUR COAT APPLICATION,S04,000130000449,MER-VEH-EV-0001,MER-CHARGE-PORT-0039
L83,PR-0001,DISPENSING SEALING COMPOUND,S01,000130000450,MER-VEH-EV-0001,MER-DOORS-0004
L83,PR-0001,DISPENSING SEALING COMPOUND,S02,000130000451,MER-VEH-EV-0001,MER-LOW-VOLTAGE-BATT-0023
L84,PR-0004,CAMERA INSPECTION,S01,000130000452,MER-VEH-EV-0001,
L84,PR-0125,PACKAGING - BRAKE CALIPER,S02,000130000453,MER-VEH-EV-0001,MER-BODY-SHELL-0003
L84,PR-0140,MACHINING - SEAT FRAME,S03,000130000454,MER-VEH-EV-0001,
L84,PR-0015,WINDING OPERATION,S03,000130000455,MER-VEH-EV-0001,MER-ROTOR-0032
L84,PR-0001,DISPENSING SEALING COMPOUND,S03,,MER-VEH-EV-0001,MER-BUMPER-FRONT-0006
L85,PR-0008,CLEAR COAT SPRAY,S01,000130000456,MER-VEH-EV-0001,MER-LOW-VOLTAGE-BATT-0023
L85,PR-0007,COLOUR COAT APPLICATION,S01,000130000457,MER-VEH-EV-0001,MER-ROTOR-0032
L85,PR-0002,SPOT WELD,S02,000130000458,MER-VEH-EV-0001,MER-INFOTAINMENT-UNI-0025
L85,PR-0001,DISPENSING SEALING COMPOUND,S02,000130000459,MER-VEH-EV-0001,MER-DOORS-0004
L85,PR-0005,LEAK TEST,S03,000130000460,MER-VEH-EV-0001,
L85,PR-0005,LEAK TEST,S03,000130000461,MER-VEH-EV-0001,
L85,PR-0035,SEAL APPLICATION - TRANSMISSION HOUSING,S03,000130000462,MER-VEH-EV-0001,MER-DOOR-PANELS-0019
