OrderRef,EquipID,Type,DowntimeMinutes,MTBFHours,LinkedAssetRef
WO-2131463,ASSET-00286,Preventive,0,,000130000267
WO-2131464,ASSET-00286,Preventive,0,,000130000267
WO-2131465,ASSET-00286,Preventive,0,,000130000267
WO-2131466,ASSET-00287,Preventive,0,,000130000268
WO-2131467,ASSET-00287,Preventive,0,,000130000268
WO-2131468,ASSET-00287,Corrective,32,259,000130000268
WO-2131469,ASSET-00288,Preventive,0,,000130000269
WO-2131470,ASSET-00288,Emergency,114,1533,000130000269
WO-2131471,ASSET-00288,Preventive,0,,000130000269
WO-2131472,ASSET-00288,Preventive,0,,000130000269
WO-2131473,ASSET-00288,Preventive,0,,000130000269
WO-2131474,ASSET-00289,Preventive,0,,000130000270
WO-2131475,ASSET-00289,Emergency,428,1357,000130000270
WO-2131476,ASSET-00289,Emergency,152,441,000130000270
WO-2131477,ASSET-00289,Corrective,57,436,000130000270
WO-2131478,ASSET-00289,Corrective,115,1812,000130000270
WO-2131479,ASSET-00289,Preventive,0,,000130000270
WO-2131480,ASSET-00290,Preventive,0,,000130000271
WO-2131481,ASSET-00290,Preventive,0,,000130000271
WO-2131482,ASSET-00290,Corrective,200,334,000130000271
WO-2131483,ASSET-00290,Preventive,0,,000130000271
WO-2131484,ASSET-00290,Preventive,0,,000130000271
WO-2131485,ASSET-00290,Preventive,0,,000130000271
WO-2131486,ASSET-00290,Preventive,0,,000130000271
WO-2131487,ASSET-00291,Corrective,201,735,000130000272
WO-2131488,ASSET-00291,Preventive,0,,000130000272
WO-2131489,ASSET-00291,Corrective,102,1603,000130000272
WO-2131490,ASSET-00291,Preventive,0,,000130000272
WO-2131491,ASSET-00292,Corrective,155,1030,000130000273
WO-2131492,ASSET-00292,Preventive,0,,000130000273
WO-2131493,ASSET-00292,Corrective,171,1087,000130000273
WO-2131494,ASSET-00292,Preventive,0,,000130000273
WO-2131495,ASSET-00292,Preventive,0,,000130000273
WO-2131496,ASSET-00292,Preventive,0,,000130000273
WO-2131497,ASSET-00292,Corrective,146,825,000130000273
WO-2131498,ASSET-00292,Preventive,0,,000130000273
WO-2131499,ASSET-00293,Corrective,213,1994,000130000274
WO-2131500,ASSET-00293,Preventive,0,,000130000274
WO-2131501,ASSET-00293,Preventive,0,,000130000274
WO-2131502,ASSET-00293,Preventive,0,,000130000274
WO-2131503,ASSET-00293,Preventive,0,,000130000274
WO-2131504,ASSET-00294,Preventive,0,,000130000275
WO-2131505,ASSET-00294,Corrective,85,947,000130000275
WO-2131506,ASSET-00294,Preventive,0,,000130000275
WO-2131507,ASSET-00294,Preventive,0,,000130000275
WO-2131508,ASSET-00294,Preventive,0,,000130000275
WO-2131509,ASSET-00294,Corrective,42,1257,000130000275
WO-2131510,ASSET-00294,Preventive,0,,000130000275
WO-2131511,ASSET-00294,Preventive,0,,000130000275
WO-2131512,ASSET-00294,Preventive,0,,000130000275
WO-2131513,ASSET-00295,Preventive,0,,000130000276
WO-2131514,ASSET-00295,Corrective,238,1498,000130000276
WO-2131515,ASSET-00295,Corrective,194,365,000130000276
WO-2131516,ASSET-00296,Preventive,0,,000130000277
WO-2131517,ASSET-00296,Corrective,104,402,000130000277
WO-2131518,ASSET-00296,Preventive,0,,000130000277
WO-2131519,ASSET-00297,Preventive,0,,000130000278
WO-2131520,ASSET-00297,Preventive,0,,000130000278
WO-2131521,ASSET-00297,Preventive,0,,000130000278
WO-2131522,ASSET-00297,Preventive,0,,000130000278
WO-2131523,ASSET-00297,Corrective,237,634,000130000278
WO-2131524,ASSET-00297,Preventive,0,,000130000278
WO-2131525,ASSET-00298,Corrective,235,877,000130000279
WO-2131526,ASSET-00298,Corrective,99,1008,000130000279
WO-2131527,ASSET-00299,Preventive,0,,000130000280
WO-2131528,ASSET-00299,Corrective,79,1376,000130000280
WO-2131529,ASSET-00299,Preventive,0,,000130000280
WO-2131530,ASSET-00299,Preventive,0,,000130000280
WO-2131531,ASSET-00300,Corrective,104,1373,000130000281
WO-2131532,ASSET-00300,Emergency,337,1229,000130000281
WO-2131533,ASSET-00301,Emergency,426,1723,000130000282
WO-2131534,ASSET-00301,Corrective,74,1577,000130000282
WO-2131535,ASSET-00301,Corrective,231,1091,000130000282
WO-2131536,ASSET-00301,Emergency,229,1548,000130000282
WO-2131537,ASSET-00302,Preventive,0,,000130000283
WO-2131538,ASSET-00302,Corrective,232,744,000130000283
WO-2131539,ASSET-00303,Preventive,0,,000130000284
WO-2131540,ASSET-00303,Corrective,68,1470,000130000284
WO-2131541,ASSET-00303,Preventive,0,,000130000284
WO-2131542,ASSET-00303,Preventive,0,,000130000284
WO-2131543,ASSET-00303,Corrective,46,785,000130000284
WO-2131544,ASSET-00304,Preventive,0,,000130000285
WO-2131545,ASSET-00305,Preventive,0,,000130000286
WO-2131546,ASSET-00305,Corrective,124,1832,000130000286
WO-2131547,ASSET-00305,Preventive,0,,000130000286
WO-2131548,ASSET-00306,Corrective,73,236,
WO-2131549,ASSET-00306,Corrective,190,1425,
WO-2131550,ASSET-00306,Corrective,128,1381,
WO-2131551,ASSET-00306,Corrective,173,1275,
WO-2131552,ASSET-00306,Preventive,0,,
WO-2131553,ASSET-00306,Preventive,0,,
WO-2131554,ASSET-00306,Emergency,505,619,
WO-2131555,ASSET-00307,Corrective,169,1904,000130000287
WO-2131556,ASSET-00307,Preventive,0,,000130000287
WO-2131557,ASSET-00307,Preventive,0,,000130000287
WO-2131558,ASSET-00308,Preventive,0,,000130000288
WO-2131559,ASSET-00308,Corrective,43,798,000130000288
WO-2131560,ASSET-00308,Preventive,0,,000130000288
WO-2131561,ASSET-00308,Emergency,217,1875,000130000288
WO-2131562,ASSET-00308,Corrective,168,504,000130000288
WO-2131563,ASSET-00308,Preventive,0,,000130000288
WO-2131564,ASSET-00309,Corrective,202,1784,000130000289
WO-2131565,ASSET-00309,Preventive,0,,000130000289
WO-2131566,ASSET-00309,Corrective,60,1274,000130000289
WO-2131567,ASSET-00309,Preventive,0,,000130000289
WO-2131568,ASSET-00309,Preventive,0,,000130000289
WO-2131569,ASSET-00309,Emergency,160,1715,000130000289
WO-2131570,ASSET-00309,Preventive,0,,000130000289
WO-2131571,ASSET-00310,Corrective,134,1505,000130000290
WO-2131572,ASSET-00310,Preventive,0,,000130000290
WO-2131573,ASSET-00310,Preventive,0,,000130000290
WO-2131574,ASSET-00310,Preventive,0,,000130000290
WO-2131575,ASSET-00311,Corrective,148,764,000130000291
WO-2131576,ASSET-00311,Preventive,0,,000130000291
WO-2131577,ASSET-00311,Preventive,0,,000130000291
WO-2131578,ASSET-00311,Corrective,38,1138,000130000291
WO-2131579,ASSET-00311,Preventive,0,,000130000291
WO-2131580,ASSET-00312,Corrective,131,339,000130000292
WO-2131581,ASSET-00312,Preventive,0,,000130000292
WO-2131582,ASSET-00312,Corrective,85,1654,000130000292
WO-2131583,ASSET-00312,Preventive,0,,000130000292
WO-2131584,ASSET-00312,Preventive,0,,000130000292
WO-2131585,ASSET-00313,Corrective,191,601,000130000293
WO-2131586,ASSET-00313,Preventive,0,,000130000293
WO-2131587,ASSET-00313,Corrective,81,259,000130000293
WO-2131588,ASSET-00313,Emergency,170,1779,000130000293
WO-2131589,ASSET-00313,Corrective,221,1010,000130000293
WO-2131590,ASSET-00314,Preventive,0,,000130000294
WO-2131591,ASSET-00314,Emergency,141,1735,000130000294
WO-2131592,ASSET-00314,Corrective,225,1091,000130000294
WO-2131593,ASSET-00314,Corrective,225,1614,000130000294
WO-2131594,ASSET-00315,Preventive,0,,000130000295
WO-2131595,ASSET-00315,Corrective,86,1136,000130000295
WO-2131596,ASSET-00316,Corrective,167,559,000130000296
WO-2131597,ASSET-00316,Preventive,0,,000130000296
WO-2131598,ASSET-00316,Corrective,72,1847,000130000296
WO-2131599,ASSET-00316,Preventive,0,,000130000296
WO-2131600,ASSET-00316,Corrective,139,1376,000130000296
WO-2131601,ASSET-00317,Corrective,35,1238,000130000297
WO-2131602,ASSET-00317,Corrective,32,210,000130000297
WO-2131603,ASSET-00317,Preventive,0,,000130000297
WO-2131604,ASSET-00317,Emergency,331,593,000130000297
WO-2131605,ASSET-00318,Preventive,0,,
WO-2131606,ASSET-00318,Preventive,0,,
WO-2131607,ASSET-00318,Corrective,65,446,
WO-2131608,ASSET-00319,Preventive,0,,000130000298
WO-2131609,ASSET-00319,Preventive,0,,000130000298
WO-2131610,ASSET-00319,Emergency,495,1801,000130000298
WO-2131611,ASSET-00319,Corrective,55,1139,000130000298
WO-2131612,ASSET-00319,Corrective,187,1337,000130000298
WO-2131613,ASSET-00319,Preventive,0,,000130000298
WO-2131614,ASSET-00320,Corrective,201,232,000130000299
WO-2131615,ASSET-00320,Preventive,0,,000130000299
WO-2131616,ASSET-00320,Preventive,0,,000130000299
WO-2131617,ASSET-00320,Corrective,112,1023,000130000299
WO-2131618,ASSET-00320,Preventive,0,,000130000299
WO-2131619,ASSET-00320,Corrective,55,675,000130000299
WO-2131620,ASSET-00320,Preventive,0,,000130000299
WO-2131621,ASSET-00320,Preventive,0,,000130000299
WO-2131622,ASSET-00320,Emergency,199,1690,000130000299
WO-2131623,ASSET-00321,Preventive,0,,000130000300
WO-2131624,ASSET-00321,Corrective,229,1972,000130000300
WO-2131625,ASSET-00321,Corrective,233,952,000130000300
WO-2131626,ASSET-00321,Preventive,0,,000130000300
WO-2131627,ASSET-00321,Preventive,0,,000130000300
WO-2131628,ASSET-00321,Preventive,0,,000130000300
WO-2131629,ASSET-00321,Emergency,245,1391,000130000300
WO-2131630,ASSET-00322,Preventive,0,,000130000301
WO-2131631,ASSET-00322,Emergency,453,1241,000130000301
WO-2131632,ASSET-00322,Preventive,0,,000130000301
WO-2131633,ASSET-00322,Preventive,0,,000130000301
WO-2131634,ASSET-00323,Preventive,0,,000130000302
WO-2131635,ASSET-00323,Preventive,0,,000130000302
WO-2131636,ASSET-00323,Corrective,179,1576,000130000302
WO-2131637,ASSET-00323,Preventive,0,,000130000302
WO-2131638,ASSET-00323,Preventive,0,,000130000302
WO-2131639,ASSET-00324,Emergency,374,686,000130000303
WO-2131640,ASSET-00324,Preventive,0,,000130000303
WO-2131641,ASSET-00324,Preventive,0,,000130000303
WO-2131642,ASSET-00324,Preventive,0,,000130000303
WO-2131643,ASSET-00325,Preventive,0,,000130000304
WO-2131644,ASSET-00325,Preventive,0,,000130000304
WO-2131645,ASSET-00325,Preventive,0,,000130000304
WO-2131646,ASSET-00325,Emergency,594,1544,000130000304
WO-2131647,ASSET-00325,Corrective,91,290,000130000304
WO-2131648,ASSET-00326,Emergency,354,1428,000130000305
WO-2131649,ASSET-00326,Preventive,0,,000130000305
WO-2131650,ASSET-00327,Preventive,0,,000130000306
WO-2131651,ASSET-00327,Corrective,229,950,000130000306
WO-2131652,ASSET-00327,Preventive,0,,000130000306
WO-2131653,ASSET-00327,Preventive,0,,000130000306
WO-2131654,ASSET-00327,Corrective,55,1260,000130000306
WO-2131655,ASSET-00328,Corrective,180,987,000130000307
WO-2131656,ASSET-00328,Preventive,0,,000130000307
WO-2131657,ASSET-00328,Corrective,84,798,000130000307
WO-2131658,ASSET-00329,Preventive,0,,000130000308
WO-2131659,ASSET-00329,Corrective,38,1542,000130000308
WO-2131660,ASSET-00329,Corrective,40,393,000130000308
WO-2131661,ASSET-00329,Preventive,0,,000130000308
WO-2131662,ASSET-00329,Corrective,224,803,000130000308
WO-2131663,ASSET-00329,Preventive,0,,000130000308
WO-2131664,ASSET-00330,Corrective,199,715,000130000309
WO-2131665,ASSET-00330,Preventive,0,,000130000309
WO-2131666,ASSET-00330,Corrective,228,1460,000130000309
WO-2131667,ASSET-00331,Preventive,0,,000130000310
WO-2131668,ASSET-00331,Emergency,295,1320,000130000310
WO-2131669,ASSET-00331,Preventive,0,,000130000310
WO-2131670,ASSET-00332,Emergency,579,471,000130000311
WO-2131671,ASSET-00332,Emergency,208,682,000130000311
WO-2131672,ASSET-00332,Preventive,0,,000130000311
WO-2131673,ASSET-00332,Preventive,0,,000130000311
WO-2131674,ASSET-00332,Corrective,218,1549,000130000311
WO-2131675,ASSET-00332,Emergency,180,1889,000130000311
WO-2131676,ASSET-00332,Corrective,196,1920,000130000311
WO-2131677,ASSET-00333,Emergency,224,805,000130000312
WO-2131678,ASSET-00333,Corrective,74,1435,000130000312
WO-2131679,ASSET-00333,Preventive,0,,000130000312
WO-2131680,ASSET-00333,Preventive,0,,000130000312
WO-2131681,ASSET-00333,Preventive,0,,000130000312
WO-2131682,ASSET-00333,Preventive,0,,000130000312
WO-2131683,ASSET-00333,Corrective,124,401,000130000312
WO-2131684,ASSET-00333,Corrective,238,1649,000130000312
WO-2131685,ASSET-00333,Corrective,114,426,000130000312
WO-2131686,ASSET-00333,Corrective,210,309,000130000312
WO-2131687,ASSET-00333,Preventive,0,,000130000312
WO-2131688,ASSET-00334,Preventive,0,,000130000314
WO-2131689,ASSET-00334,Corrective,194,970,000130000314
WO-2131690,ASSET-00334,Preventive,0,,000130000314
WO-2131691,ASSET-00334,Preventive,0,,000130000314
WO-2131692,ASSET-00334,Preventive,0,,000130000314
WO-2131693,ASSET-00335,Preventive,0,,000130000315
WO-2131694,ASSET-00335,Preventive,0,,000130000315
WO-2131695,ASSET-00335,Corrective,229,521,000130000315
WO-2131696,ASSET-00335,Corrective,218,222,000130000315
WO-2131697,ASSET-00335,Corrective,46,672,000130000315
WO-2131698,ASSET-00335,Corrective,170,1241,000130000315
WO-2131699,ASSET-00336,Emergency,442,1526,000130000316
WO-2131700,ASSET-00336,Corrective,182,1125,000130000316
WO-2131701,ASSET-00336,Corrective,181,1631,000130000316
WO-2131702,ASSET-00336,Preventive,0,,000130000316
WO-2131703,ASSET-00336,Preventive,0,,000130000316
WO-2131704,ASSET-00336,Emergency,369,534,000130000316
WO-2131705,ASSET-00337,Preventive,0,,000130000317
WO-2131706,ASSET-00337,Corrective,188,252,000130000317
WO-2131707,ASSET-00337,Corrective,122,921,000130000317
WO-2131708,ASSET-00337,Preventive,0,,000130000317
WO-2131709,ASSET-00337,Preventive,0,,000130000317
WO-2131710,ASSET-00337,Preventive,0,,000130000317
WO-2131711,ASSET-00338,Emergency,555,539,000130000318
WO-2131712,ASSET-00338,Preventive,0,,000130000318
WO-2131713,ASSET-00339,Corrective,46,955,
WO-2131714,ASSET-00339,Preventive,0,,
WO-2131715,ASSET-00339,Corrective,159,1405,
WO-2131716,ASSET-00339,Emergency,453,1668,
WO-2131717,ASSET-00340,Corrective,97,839,000130000319
WO-2131718,ASSET-00340,Preventive,0,,000130000319
WO-2131719,ASSET-00340,Preventive,0,,000130000319
WO-2131720,ASSET-00340,Preventive,0,,000130000319
WO-2131721,ASSET-00341,Preventive,0,,000130000320
WO-2131722,ASSET-00341,Preventive,0,,000130000320
WO-2131723,ASSET-00341,Corrective,155,238,000130000320
WO-2131724,ASSET-00342,Preventive,0,,000130000321
WO-2131725,ASSET-00342,Preventive,0,,000130000321
WO-2131726,ASSET-00342,Corrective,202,907,000130000321
WO-2131727,ASSET-00342,Corrective,134,1099,000130000321
WO-2131728,ASSET-00342,Preventive,0,,000130000321
WO-2131729,ASSET-00343,Corrective,160,529,000130000322
WO-2131730,ASSET-00343,Emergency,117,1890,000130000322
WO-2131731,ASSET-00343,Emergency,435,739,000130000322
WO-2131732,ASSET-00343,Preventive,0,,000130000322
WO-2131733,ASSET-00343,Preventive,0,,000130000322
WO-2131734,ASSET-00343,Corrective,67,729,000130000322
WO-2131735,ASSET-00343,Corrective,147,1767,000130000322
WO-2131736,ASSET-00344,Preventive,0,,000130000323
WO-2131737,ASSET-00344,Preventive,0,,000130000323
WO-2131738,ASSET-00344,Preventive,0,,000130000323
WO-2131739,ASSET-00344,Preventive,0,,000130000323
WO-2131740,ASSET-00344,Preventive,0,,000130000323
WO-2131741,ASSET-00344,Corrective,238,1072,000130000323
WO-2131742,ASSET-00344,Preventive,0,,000130000323
WO-2131743,ASSET-00344,Emergency,150,574,000130000323
WO-2131744,ASSET-00344,Corrective,103,529,000130000323
WO-2131745,ASSET-00344,Preventive,0,,000130000323
WO-2131746,ASSET-00345,Corrective,75,1299,000130000325
WO-2131747,ASSET-00345,Emergency,80,685,000130000325
WO-2131748,ASSET-00345,Preventive,0,,000130000325
WO-2131749,ASSET-00345,Preventive,0,,000130000325
WO-2131750,ASSET-00345,Corrective,49,491,000130000325
WO-2131751,ASSET-00346,Corrective,195,1256,000130000326
WO-2131752,ASSET-00346,Corrective,50,828,000130000326
WO-2131753,ASSET-00346,Preventive,0,,000130000326
WO-2131754,ASSET-00347,Corrective,76,1549,000130000327
WO-2131755,ASSET-00347,Preventive,0,,000130000327
WO-2131756,ASSET-00347,Preventive,0,,000130000327
WO-2131757,ASSET-00347,Corrective,133,900,000130000327
WO-2131758,ASSET-00348,Corrective,170,667,000130000328
WO-2131759,ASSET-00348,Corrective,152,1718,000130000328
WO-2131760,ASSET-00348,Preventive,0,,000130000328
WO-2131761,ASSET-00348,Preventive,0,,000130000328
WO-2131762,ASSET-00348,Preventive,0,,000130000328
WO-2131763,ASSET-00349,Corrective,53,1878,000130000329
WO-2131764,ASSET-00349,Preventive,0,,000130000329
WO-2131765,ASSET-00349,Corrective,52,1434,000130000329
WO-2131766,ASSET-00349,Preventive,0,,000130000329
WO-2131767,ASSET-00350,Corrective,187,1241,000130000330
WO-2131768,ASSET-00350,Corrective,76,1106,000130000330
WO-2131769,ASSET-00350,Corrective,196,1719,000130000330
WO-2131770,ASSET-00350,Preventive,0,,000130000330
WO-2131771,ASSET-00351,Preventive,0,,000130000331
WO-2131772,ASSET-00351,Corrective,195,1589,000130000331
WO-2131773,ASSET-00351,Preventive,0,,000130000331
WO-2131774,ASSET-00351,Corrective,198,820,000130000331
WO-2131775,ASSET-00352,Preventive,0,,000130000332
WO-2131776,ASSET-00352,Preventive,0,,000130000332
WO-2131777,ASSET-00352,Corrective,222,1008,000130000332
WO-2131778,ASSET-00352,Corrective,99,670,000130000332
WO-2131779,ASSET-00353,Preventive,0,,000130000333
WO-2131780,ASSET-00353,Emergency,598,930,000130000333
WO-2131781,ASSET-00353,Preventive,0,,000130000333
WO-2131782,ASSET-00353,Preventive,0,,000130000333
WO-2131783,ASSET-00353,Preventive,0,,000130000333
WO-2131784,ASSET-00354,Preventive,0,,000130000334
WO-2131785,ASSET-00354,Preventive,0,,000130000334
WO-2131786,ASSET-00354,Preventive,0,,000130000334
WO-2131787,ASSET-00354,Emergency,533,1671,000130000334
WO-2131788,ASSET-00354,Corrective,52,1842,000130000334
WO-2131789,ASSET-00354,Corrective,110,1686,000130000334
WO-2131790,ASSET-00355,Preventive,0,,000130000335
WO-2131791,ASSET-00355,Preventive,0,,000130000335
WO-2131792,ASSET-00355,Corrective,65,1338,000130000335
WO-2131793,ASSET-00355,Preventive,0,,000130000335
WO-2131794,ASSET-00356,Emergency,597,1478,
WO-2131795,ASSET-00356,Corrective,107,774,
WO-2131796,ASSET-00356,Corrective,65,1773,
WO-2131797,ASSET-00356,Emergency,241,1956,
WO-2131798,ASSET-00356,Corrective,148,1019,
WO-2131799,ASSET-00357,Preventive,0,,000130000336
WO-2131800,ASSET-00357,Emergency,241,1384,000130000336
WO-2131801,ASSET-00357,Preventive,0,,000130000336
WO-2131802,ASSET-00357,Preventive,0,,000130000336
WO-2131803,ASSET-00357,Preventive,0,,000130000336
WO-2131804,ASSET-00357,Corrective,138,530,000130000336
WO-2131805,ASSET-00357,Preventive,0,,000130000336
WO-2131806,ASSET-00357,Preventive,0,,000130000336
WO-2131807,ASSET-00358,Preventive,0,,000130000337
WO-2131808,ASSET-00358,Preventive,0,,000130000337
WO-2131809,ASSET-00358,Corrective,94,1537,000130000337
WO-2131810,ASSET-00358,Preventive,0,,000130000337
WO-2131811,ASSET-00358,Preventive,0,,000130000337
WO-2131812,ASSET-00358,Preventive,0,,000130000337
WO-2131813,ASSET-00359,Corrective,72,859,
WO-2131814,ASSET-00359,Corrective,55,1325,
WO-2131815,ASSET-00359,Preventive,0,,
WO-2131816,ASSET-00359,Preventive,0,,
WO-2131817,ASSET-00359,Preventive,0,,
WO-2131818,ASSET-00359,Preventive,0,,
WO-2131819,ASSET-00359,Emergency,319,864,
WO-2131820,ASSET-00360,Emergency,394,561,000130000338
WO-2131821,ASSET-00360,Preventive,0,,000130000338
WO-2131822,ASSET-00360,Emergency,72,1338,000130000338
WO-2131823,ASSET-00360,Preventive,0,,000130000338
WO-2131824,ASSET-00361,Preventive,0,,000130000339
WO-2131825,ASSET-00361,Preventive,0,,000130000339
WO-2131826,ASSET-00361,Preventive,0,,000130000339
WO-2131827,ASSET-00361,Preventive,0,,000130000339
WO-2131828,ASSET-00361,Preventive,0,,000130000339
WO-2131829,ASSET-00361,Preventive,0,,000130000339
WO-2131830,ASSET-00361,Preventive,0,,000130000339
WO-2131831,ASSET-00361,Preventive,0,,000130000339
WO-2131832,ASSET-00362,Corrective,64,230,000130000340
WO-2131833,ASSET-00362,Corrective,135,1731,000130000340
WO-2131834,ASSET-00362,Preventive,0,,000130000340
WO-2131835,ASSET-00362,Corrective,146,1226,000130000340
WO-2131836,ASSET-00362,Preventive,0,,000130000340
WO-2131837,ASSET-00362,Preventive,0,,000130000340
WO-2131838,ASSET-00362,Emergency,147,575,000130000340
WO-2131839,ASSET-00362,Preventive,0,,000130000340
WO-2131840,ASSET-00363,Preventive,0,,000130000341
WO-2131841,ASSET-00363,Preventive,0,,000130000341
WO-2131842,ASSET-00363,Emergency,509,1417,000130000341
WO-2131843,ASSET-00363,Preventive,0,,000130000341
WO-2131844,ASSET-00363,Preventive,0,,000130000341
WO-2131845,ASSET-00363,Emergency,499,1818,000130000341
WO-2131846,ASSET-00363,Preventive,0,,000130000341
WO-2131847,ASSET-00364,Corrective,59,296,000130000342
WO-2131848,ASSET-00364,Preventive,0,,000130000342
WO-2131849,ASSET-00364,Corrective,62,677,000130000342
WO-2131850,ASSET-00364,Corrective,58,1489,000130000342
WO-2131851,ASSET-00364,Preventive,0,,000130000342
WO-2131852,ASSET-00364,Preventive,0,,000130000342
WO-2131853,ASSET-00364,Preventive,0,,000130000342
WO-2131854,ASSET-00364,Corrective,65,1678,000130000342
WO-2131855,ASSET-00365,Corrective,140,1294,000130000343
WO-2131856,ASSET-00366,Preventive,0,,000130000344
WO-2131857,ASSET-00366,Preventive,0,,000130000344
WO-2131858,ASSET-00366,Emergency,165,472,000130000344
WO-2131859,ASSET-00367,Preventive,0,,000130000345
WO-2131860,ASSET-00367,Preventive,0,,000130000345
WO-2131861,ASSET-00367,Preventive,0,,000130000345
WO-2131862,ASSET-00367,Preventive,0,,000130000345
WO-2131863,ASSET-00368,Emergency,438,1512,
WO-2131864,ASSET-00368,Preventive,0,,
WO-2131865,ASSET-00368,Corrective,49,644,
WO-2131866,ASSET-00368,Preventive,0,,
WO-2131867,ASSET-00368,Corrective,118,274,
WO-2131868,ASSET-00368,Preventive,0,,
WO-2131869,ASSET-00369,Corrective,158,1959,000130000346
WO-2131870,ASSET-00369,Preventive,0,,000130000346
WO-2131871,ASSET-00369,Preventive,0,,000130000346
WO-2131872,ASSET-00370,Corrective,57,472,000130000347
WO-2131873,ASSET-00370,Preventive,0,,000130000347
WO-2131874,ASSET-00370,Emergency,246,1218,000130000347
WO-2131875,ASSET-00370,Preventive,0,,000130000347
WO-2131876,ASSET-00370,Corrective,90,1380,000130000347
WO-2131877,ASSET-00370,Preventive,0,,000130000347
WO-2131878,ASSET-00370,Preventive,0,,000130000347
WO-2131879,ASSET-00371,Corrective,191,1998,000130000348
WO-2131880,ASSET-00371,Corrective,178,1490,000130000348
WO-2131881,ASSET-00371,Corrective,233,733,000130000348
WO-2131882,ASSET-00371,Preventive,0,,000130000348
WO-2131883,ASSET-00371,Preventive,0,,000130000348
WO-2131884,ASSET-00372,Emergency,457,749,
WO-2131885,ASSET-00372,Corrective,41,291,
WO-2131886,ASSET-00372,Preventive,0,,
WO-2131887,ASSET-00372,Corrective,166,1335,
WO-2131888,ASSET-00373,Preventive,0,,000130000349
WO-2131889,ASSET-00373,Preventive,0,,000130000349
WO-2131890,ASSET-00373,Corrective,198,1034,000130000349
WO-2131891,ASSET-00373,Preventive,0,,000130000349
WO-2131892,ASSET-00373,Preventive,0,,000130000349
WO-2131893,ASSET-00373,Preventive,0,,000130000349
WO-2131894,ASSET-00374,Preventive,0,,000130000350
WO-2131895,ASSET-00374,Preventive,0,,000130000350
WO-2131896,ASSET-00374,Emergency,419,1561,000130000350
WO-2131897,ASSET-00374,Preventive,0,,000130000350
WO-2131898,ASSET-00374,Corrective,49,1642,000130000350
WO-2131899,ASSET-00374,Corrective,31,1146,000130000350
WO-2131900,ASSET-00374,Corrective,155,703,000130000350
WO-2131901,ASSET-00375,Preventive,0,,000130000351
WO-2131902,ASSET-00375,Preventive,0,,000130000351
WO-2131903,ASSET-00375,Corrective,183,979,000130000351
WO-2131904,ASSET-00375,Corrective,163,1753,000130000351
WO-2131905,ASSET-00375,Corrective,54,204,000130000351
WO-2131906,ASSET-00375,Preventive,0,,000130000351
WO-2131907,ASSET-00376,Corrective,169,914,000130000352
WO-2131908,ASSET-00376,Corrective,144,1116,000130000352
WO-2131909,ASSET-00376,Preventive,0,,000130000352
WO-2131910,ASSET-00376,Emergency,340,1346,000130000352
WO-2131911,ASSET-00376,Emergency,71,326,000130000352
WO-2131912,ASSET-00376,Emergency,332,1090,000130000352
WO-2131913,ASSET-00377,Preventive,0,,000130000353
WO-2131914,ASSET-00377,Preventive,0,,000130000353
WO-2131915,ASSET-00377,Preventive,0,,000130000353
WO-2131916,ASSET-00377,Preventive,0,,000130000353
WO-2131917,ASSET-00378,Corrective,49,1702,000130000354
WO-2131918,ASSET-00378,Preventive,0,,000130000354
WO-2131919,ASSET-00378,Preventive,0,,000130000354
WO-2131920,ASSET-00378,Preventive,0,,000130000354
WO-2131921,ASSET-00378,Corrective,229,287,000130000354
WO-2131922,ASSET-00379,Corrective,191,1817,000130000355
WO-2131923,ASSET-00379,Emergency,179,559,000130000355
WO-2131924,ASSET-00379,Preventive,0,,000130000355
WO-2131925,ASSET-00380,Corrective,129,430,000130000356
WO-2131926,ASSET-00380,Emergency,425,387,000130000356
WO-2131927,ASSET-00380,Preventive,0,,000130000356
WO-2131928,ASSET-00380,Preventive,0,,000130000356
WO-2131929,ASSET-00381,Preventive,0,,000130000357
WO-2131930,ASSET-00381,Corrective,107,407,000130000357
WO-2131931,ASSET-00381,Preventive,0,,000130000357
WO-2131932,ASSET-00381,Preventive,0,,000130000357
WO-2131933,ASSET-00381,Corrective,217,1817,000130000357
WO-2131934,ASSET-00381,Preventive,0,,000130000357
WO-2131935,ASSET-00381,Corrective,72,342,000130000357
WO-2131936,ASSET-00381,Preventive,0,,000130000357
WO-2131937,ASSET-00381,Corrective,92,1908,000130000357
WO-2131938,ASSET-00382,Preventive,0,,
WO-2131939,ASSET-00382,Emergency,362,221,
WO-2131940,ASSET-00382,Corrective,146,1581,
WO-2131941,ASSET-00383,Corrective,107,698,000130000358
WO-2131942,ASSET-00383,Preventive,0,,000130000358
WO-2131943,ASSET-00383,Emergency,73,1073,000130000358
WO-2131944,ASSET-00383,Preventive,0,,000130000358
WO-2131945,ASSET-00384,Corrective,189,742,000130000359
WO-2131946,ASSET-00384,Preventive,0,,000130000359
WO-2131947,ASSET-00384,Preventive,0,,000130000359
WO-2131948,ASSET-00385,Corrective,68,1734,000130000360
WO-2131949,ASSET-00385,Preventive,0,,000130000360
WO-2131950,ASSET-00385,Preventive,0,,000130000360
WO-2131951,ASSET-00385,Corrective,200,347,000130000360
WO-2131952,ASSET-00385,Preventive,0,,000130000360
WO-2131953,ASSET-00385,Preventive,0,,000130000360
