PlantCode,FixedAssetNo,AssetDesc,AcqValue,Manufacturer
P1020,000030000439,Induction Heating Unit,44033.89,Mazak Corporation
P1020,000030000440,Overhead Gantry Loader,155722.61,KUKA AG
P1020,000030000441,Vision Inspection Station,47497.48,DMG MORI
P1020,000030000442,Torque Application Unit,16898.18,ABB Robotics
P1020,000030000443,Final Functional Test Bench,126092.04,KUKA AG
P1020,000030000444,Robotic Welding Cell,158672.03,Haas Automation
P1020,000030000445,Laser Welding Cell,389248.42,KUKA AG
P1020,000030000446,Torque Application Unit,43362.91,Bosch Rexroth
P1020,000030000447,Assembly Torque Wrench Station,26819.57,KUKA
P1020,000030000448,Coil Winding Machine,144180.82,Dematic
P1020,000030000449,Final Functional Test Bench,153241.37,Ingersoll Rand
P1020,000030000450,,180876.10,Ingersoll Rand
P1020,000030000451,Palletizing Robot,93883.67,FANUC
P1020,000030000452,Final Functional Test Bench,180076.37,KUKA AG
P1020,000030000453,Battery Pack Assembly Cell,400385.77,DMG MORI
P1020,000030000454,Palletizing Robot,129774.41,DURR AG
P1020,000030000455,Induction Heating Unit,88813.58,KUKA AG
P1020,000030000456,Stamping Press,1185802.57,Ingersoll
P1020,000030000457,Coil Winding Machine,109794.84,Yaskawa
P1020,000030000458,Riveting Station,65766.36,ingersoll rand
P1020,000030000459,Battery Pack Assembly Cell,257567.92,Atlas Copco
P1020,000030000460,Screw Fastening Station,38399.27,Schuler Group
P1020,000030000461,Induction Heating Unit,34494.50,Lincoln
P1020,000030000462,Ultrasonic Welding Station,27521.08,Miller Electric
P1020,000030000463,Final Functional Test Bench,165244.12,ABB Robotics
P1020,000030000464,Wheel Alignment Rig,66550.84,ABB Robotics
P1020,000030000465,Paint Application Robot,182583.57,KUKA AG
P1020,000030000466,Dimensional Measurement Arm,79539.70,DMG
P1020,000030000467,Induction Heating Unit,57108.06,Mazak Corporation
P1020,000030000468,Laser Welding Cell,182344.80,fanuc corporation
P1020,000030000469,Wheel Alignment Rig,63703.98,Haas
P1020,000030000470,Leak Test Station,36427.84,dmg mori
P1020,000030000471,Leak Test Station,68369.53,KUKA
P1020,000030000472,Induction Heating Unit,59925.81,KUKA AG
P1020,000030000473,Induction Heating Unit,89375.23,Mazak Corporation
P1020,000030000474,Paint Application Robot,180860.45,ABB Robotics
P1020,000030000475,CNC Machining Center,295082.34,Mazak Corporation
P1020,000030000476,Final Functional Test Bench,129820.12,ABB
P1020,000030000477,Assembly Torque Wrench Station,24728.12,ABB Robotics
P1020,000030000478,Final Functional Test Bench,124409.07,Kuka Ag
P1020,000030000479,Overhead Gantry Loader,62453.99,Mazak Corporation
P1020,000030000480,Laser Welding Cell,335685.12,ABB Robotics
P1020,000030000481,CNC Machining Center,361237.40,Carl Zeiss Industrial Metrology
P1020,000030000482,Injection Molding Machine,429286.88,ABB Robotics
P1020,000030000483,Dimensional Measurement Arm,80536.76,MAZAK CORPORATION
P1020,000030000484,Adhesive Dispensing Unit,59681.06,KUKA AG
P1020,000030000485,Wheel Alignment Rig,81111.15,KUKA AG
P1020,000030000486,Ultrasonic Welding Station,53352.73,Carl Zeiss Industrial Metrology
P1020,000030000487,Riveting Station,51314.70,ABB Robotics
P1020,000030000488,Leak Test Station,67359.35,Miller Electric
P1020,000030000489,Battery Pack Assembly Cell,313063.33,KUKA AG
P1020,000030000490,Adhesive Dispensing Unit,52068.10,Schuler Group
P1020,000030000491,Vision Inspection Station,69972.82,Haas
P1020,000030000492,Dimensional Measurement Arm,86827.83,ABB Robotics
P1020,000030000493,Hydraulic Press,264946.92,KUKA
P1020,000030000494,Dimensional Measurement Arm,79959.03,DMG
P1020,000030000495,Overhead Gantry Loader,115321.75,KUKA AG
P1020,000030000496,Stamping Press,963371.28,Miller Electric
P1020,000030000497,,150110.49,KUKA AG
P1020,000030000498,Laser Welding Cell,291506.73,Schuler Group
P1020,000030000499,Ultrasonic Welding Station,38142.40,Haas
P1020,000030000500,Hydraulic Press,332183.07,Hexagon
P1020,000030000501,Automated Guided Vehicle,101422.52,FANUC Corporation
P1020,000030000502,Battery Pack Assembly Cell,404523.66,Dematic
P1020,000030000503,Dimensional Measurement Arm,51084.02,KUKA AG
P1020,000030000504,Injection Molding Machine,251373.65,Eisenmann SE
P1020,000030000505,Conveyor System,145347.81,Siemens AG
P1020,000030000506,Robotic Welding Cell,262661.30,aida engineering
P1020,000030000507,Riveting Station,64875.49,ABB Robotics
P1020,000030000508,Palletizing Robot,110210.95,Schneider Electric
P1020,000030000509,Robotic Welding Cell,128372.88,DMG MORI
P1020,000030000510,Leak Test Station,40811.64,Haas Automation
P1020,000030000511,Paint Application Robot,204377.33,Miller Electric
P1020,000030000512,Conveyor System,114770.13,Bosch
P1020,000030000513,Screw Fastening Station,17021.81,Lincoln Electric
P1020,000030000514,Vision Inspection Station,77815.20,KUKA AG
P1020,000030000515,Automated Guided Vehicle,56315.81,AIDA Engineering
P1020,000030000516,Battery Pack Assembly Cell,245626.22,KUKA
P1020,000030000517,Conveyor System,148357.80,Hexagon AB
P1020,000030000518,Palletizing Robot,151662.81,ABB Robotics
P1020,000030000519,Torque Application Unit,32695.60,FANUC Corporation
P1020,000030000520,Leak Test Station,29995.30,FANUC Corporation
P1020,000030000521,Assembly Torque Wrench Station,24199.26,ABB ROBOTICS
P1020,000030000522,Injection Molding Machine,339643.66,KUKA
P1020,000030000523,Hydraulic Press,157790.33,KUKA AG
P1020,000030000524,Stamping Press,1170777.66,KUKA AG
P1020,000030000525,Injection Molding Machine,243418.97,Miller Electric
P1020,000030000526,Induction Heating Unit,35468.06,KUKA AG
P1020,000030000527,Screw Fastening Station,37478.54,Dematic
P1020,000030000528,Overhead Gantry Loader,146378.64,Schuler Group
P1020,000030000529,Overhead Gantry Loader,117653.13,kuka ag
P1020,000030000530,Adhesive Dispensing Unit,75787.58,FANUC Corporation
P1020,000030000531,Coil Winding Machine,150124.03,Rockwell
P1020,000030000532,Final Functional Test Bench,166904.10,ABB Robotics
P1020,000030000533,Ultrasonic Welding Station,51110.51,Yaskawa Motoman
P1020,000030000534,Wheel Alignment Rig,70287.37,KUKA
P1020,000030000535,Wheel Alignment Rig,35066.16,Mazak
P1020,000030000536,Automated Guided Vehicle,60950.22,Dematic
P1020,000030000537,CNC Machining Center,307579.34,DMG MORI
P1020,000030000538,Palletizing Robot,159015.41,FANUC Corporation
P1020,000030000539,,18953.26,FANUC Corporation
P1020,000030000540,Injection Molding Machine,413156.01,KUKA AG
P1020,000030000541,Robotic Welding Cell,233010.04,KUKA AG
P1020,000030000542,Robotic Welding Cell,207466.21,KUKA AG
P1020,000030000543,Stamping Press,444227.12,Dematic
P1020,000030000544,Leak Test Station,20043.21,Miller
P1020,000030000545,Vision Inspection Station,84570.55,ABB Robotics
P1020,000030000546,Induction Heating Unit,75917.15,ABB ROBOTICS
P1020,000030000547,Robotic Welding Cell,255461.15,FANUC Corporation
P1020,000030000548,Injection Molding Machine,412673.32,DMG MORI
P1020,000030000549,Wheel Alignment Rig,46265.31,kuka ag
P1020,000030000550,Paint Application Robot,165649.70,Yaskawa Motoman
P1020,000030000551,Battery Pack Assembly Cell,468566.87,MAZAK CORPORATION
P1020,000030000552,Automated Guided Vehicle,93376.58,KUKA AG
P1020,000030000553,Robotic Welding Cell,271367.47,KUKA AG
P1020,000030000554,Leak Test Station,57639.40,Miller Electric
P1020,000030000555,Stamping Press,515071.70,Dematic
P1020,000030000556,Wheel Alignment Rig,68723.17,KUKA AG
P1020,000030000557,Assembly Torque Wrench Station,30983.53,KUKA AG
P1020,000030000558,Hydraulic Press,136990.49,kuka ag
P1020,000030000559,Screw Fastening Station,39776.63,KUKA
P1020,000030000560,Wheel Alignment Rig,74858.17,KUKA
P1020,000030000561,Laser Welding Cell,379404.61,FANUC Corporation
P1020,000030000562,Induction Heating Unit,52883.66,schneider electric
P1020,000030000563,Assembly Torque Wrench Station,18688.59,KUKA
P1020,000030000564,CNC Machining Center,412912.92,ABB ROBOTICS
P1020,000030000565,Ultrasonic Welding Station,78451.21,Carl Zeiss Industrial Metrology
P1020,000030000566,Hydraulic Press,119119.43,KUKA AG
P1020,000030000567,Injection Molding Machine,309247.76,Miller Electric
P1020,000030000568,Screw Fastening Station,19714.21,Haas Automation
P1020,000030000569,Coil Winding Machine,136649.48,ABB
P1020,000030000570,,29591.28,kuka ag
P1020,000030000571,Conveyor System,100974.70,ABB Robotics
P1020,000030000572,Dimensional Measurement Arm,113545.52,KUKA
P1020,000030000573,Hydraulic Press,328823.83,Yaskawa Motoman
P1020,000030000574,Adhesive Dispensing Unit,62979.48,Mazak Corporation
P1020,000030000575,CNC Machining Center,210008.92,Abb Robotics
P1020,000030000576,Dimensional Measurement Arm,74193.52,FANUC Corporation
P1020,000030000577,Coil Winding Machine,130090.15,DMG MORI
P1020,000030000578,Torque Application Unit,29752.51,Yaskawa Motoman
P1020,000030000579,Adhesive Dispensing Unit,62483.59,ABB Robotics
P1020,000030000580,Hydraulic Press,122895.68,Fives
P1020,000030000581,Coil Winding Machine,155466.16,KUKA AG
