CharacteristicID,StationID,MeasuredValue,USL,LSL,Cpk
K1167,S02,12.917,17.028,10.549,1.65
K1168,S02,189.677,192.503,188.461,1.15
K1168,S02,190.039,192.503,188.461,1.15
K1169,S02,41.415,45.97,38.753,2.13
K1169,S02,42.465,45.97,38.753,2.13
K1169,S02,42.593,45.97,38.753,2.13
K1169,S02,41.719,45.97,38.753,2.13
K1169,S02,43.329,45.97,38.753,2.13
K1170,S01,82.965,85.031,80.764,1.73
K1170,S01,83.286,85.031,80.764,1.73
K1170,S01,82.605,85.031,80.764,1.73
K1171,S01,174.137,176.711,171.023,1.73
K1171,S01,174.125,176.711,171.023,1.73
K1172,S01,16.994,18.59,14.831,1.0
K1172,S01,16.204,18.59,14.831,1.0
K1172,S01,16.706,18.59,14.831,1.0
K1173,S02,174.145,174.465,172.823,0.87
K1173,S02,173.903,174.465,172.823,0.87
K1174,S02,51.535,54.677,50.476,1.1
K1174,S02,52.742,54.677,50.476,1.1
K1175,S02,112.099,114.293,110.963,0.72
K1175,S02,114.255,114.293,110.963,0.72
K1176,S03,150.816,153.818,146.476,1.88
K1176,S03,150.517,153.818,146.476,1.88
K1177,S04,33.238,36.348,30.028,0.81
K1177,S04,33.41,36.348,30.028,0.81
K1177,S04,33.732,36.348,30.028,0.81
K1177,S04,33.467,36.348,30.028,0.81
K1177,S04,32.952,36.348,30.028,0.81
K1178,S01,82.685,83.906,81.312,0.93
K1178,S01,83.412,83.906,81.312,0.93
K1178,S01,82.203,83.906,81.312,0.93
K1178,S01,82.277,83.906,81.312,0.93
K1179,S01,144.969,150.607,142.774,1.16
K1179,S01,147.122,150.607,142.774,1.16
K1179,S01,148.751,150.607,142.774,1.16
K1180,S01,133.043,135.414,129.271,1.34
K1180,S01,131.823,135.414,129.271,1.34
K1180,S01,130.773,135.414,129.271,1.34
K1180,S01,131.905,135.414,129.271,1.34
K1180,S01,134.354,135.414,129.271,1.34
K1181,S02,24.989,29.847,22.83,1.08
K1181,S02,24.612,29.847,22.83,1.08
K1182,S02,121.743,123.3,119.985,2.17
K1182,S02,121.779,123.3,119.985,2.17
K1183,S03,36.691,37.892,34.37,0.92
K1183,S03,36.891,37.892,34.37,0.92
K1183,S03,35.886,37.892,34.37,0.92
K1184,S03,87.526,89.668,85.376,1.49
K1184,S03,87.166,89.668,85.376,1.49
K1184,S03,87.904,89.668,85.376,1.49
K1184,S03,87.847,89.668,85.376,1.49
K1185,S01,51.161,54.708,48.425,0.91
K1185,S01,49.985,54.708,48.425,0.91
K1186,S01,22.668,23.644,20.76,1.73
K1186,S01,22.276,23.644,20.76,1.73
K1187,S01,70.144,73.783,67.846,1.65
K1187,S01,70.016,73.783,67.846,1.65
K1187,S01,71.139,73.783,67.846,1.65
K1187,S01,70.473,73.783,67.846,1.65
K1188,S02,80.429,81.68,78.948,1.84
K1188,S02,79.871,81.68,78.948,1.84
K1188,S02,80.322,81.68,78.948,1.84
K1189,S03,132.704,139.493,129.999,0.66
K1189,S03,132.528,139.493,129.999,0.66
K1190,S04,120.612,123.02,115.28,1.83
K1190,S04,119.059,123.02,115.28,1.83
K1190,S04,119.13,123.02,115.28,1.83
K1191,S01,197.8,199.947,195.687,1.45
K1191,S01,197.34,199.947,195.687,1.45
K1192,S01,40.686,42.989,35.997,1.22
K1192,S01,40.481,42.989,35.997,1.22
K1192,S01,37.723,42.989,35.997,1.22
K1192,S01,40.679,42.989,35.997,1.22
K1193,S02,28.987,31.425,24.84,1.83
K1193,S02,28.316,31.425,24.84,1.83
K1193,S02,28.054,31.425,24.84,1.83
K1193,S02,27.674,31.425,24.84,1.83
K1194,S02,150.641,151.527,149.813,1.5
K1194,S02,150.974,151.527,149.813,1.5
K1194,S02,150.322,151.527,149.813,1.5
K1194,S02,150.795,151.527,149.813,1.5
K1195,S01,76.4,81.226,76.366,0.62
K1195,S01,77.832,81.226,76.366,0.62
K1196,S01,94.984,96.232,92.95,1.77
K1196,S01,94.489,96.232,92.95,1.77
K1196,S01,94.955,96.232,92.95,1.77
K1197,S02,155.659,157.054,153.807,1.86
K1197,S02,155.505,157.054,153.807,1.86
K1197,S02,155.585,157.054,153.807,1.86
K1197,S02,155.129,157.054,153.807,1.86
K1198,S03,43.483,44.959,38.323,0.88
K1198,S03,43.9,44.959,38.323,0.88
K1198,S03,42.234,44.959,38.323,0.88
K1198,S03,40.068,44.959,38.323,0.88
K1199,S01,94.456,96.886,89.053,0.85
K1199,S01,93.487,96.886,89.053,0.85
K1199,S01,92.894,96.886,89.053,0.85
K1200,S02,140.95,146.191,137.897,1.22
K1200,S02,142.427,146.191,137.897,1.22
K1200,S02,141.619,146.191,137.897,1.22
K1200,S02,141.376,146.191,137.897,1.22
K1200,S02,141.245,146.191,137.897,1.22
K1201,S02,57.218,61.94,52.64,2.1
K1201,S02,57.989,61.94,52.64,2.1
K1201,S02,57.475,61.94,52.64,2.1
K1201,S02,58.053,61.94,52.64,2.1
K1202,S03,38.635,42.426,36.507,1.3
K1202,S03,39.034,42.426,36.507,1.3
K1202,S03,39.545,42.426,36.507,1.3
K1202,S03,38.278,42.426,36.507,1.3
K1203,S04,51.559,52.817,50.829,1.94
K1203,S04,51.827,52.817,50.829,1.94
K1204,S04,26.105,30.422,24.968,0.8
K1204,S04,26.757,30.422,24.968,0.8
K1204,S04,27.994,30.422,24.968,0.8
K1205,S04,163.682,165.663,161.942,1.17
K1205,S04,163.833,165.663,161.942,1.17
K1206,S01,197.615,201.749,193.95,2.17
K1206,S01,196.956,201.749,193.95,2.17
K1206,S01,197.988,201.749,193.95,2.17
K1207,S02,76.994,78.557,75.513,1.14
K1207,S02,77.359,78.557,75.513,1.14
K1207,S02,77.109,78.557,75.513,1.14
K1207,S02,76.963,78.557,75.513,1.14
K1207,S02,76.966,78.557,75.513,1.14
K1208,S03,138.405,142.018,132.416,1.12
K1208,S03,136.348,142.018,132.416,1.12
K1208,S03,136.923,142.018,132.416,1.12
K1208,S03,136.543,142.018,132.416,1.12
K1208,S03,134.986,142.018,132.416,1.12
K1209,S04,138.748,139.777,137.642,0.91
K1209,S04,138.706,139.777,137.642,0.91
K1209,S04,138.128,139.777,137.642,0.91
K1210,S01,95.513,99.057,89.302,0.76
K1210,S01,90.443,99.057,89.302,0.76
K1211,S02,19.024,20.481,11.017,0.93
K1211,S02,16.587,20.481,11.017,0.93
K1212,S02,42.955,45.685,39.306,2.12
K1212,S02,42.583,45.685,39.306,2.12
K1213,S03,77.872,80.118,77.411,0.77
K1213,S03,78.953,80.118,77.411,0.77
K1213,S03,78.888,80.118,77.411,0.77
K1213,S03,78.776,80.118,77.411,0.77
K1214,S01,27.319,28.603,26.724,0.84
K1214,S01,28.231,28.603,26.724,0.84
K1215,S01,36.943,38.046,34.833,0.64
K1215,S01,35.468,38.046,34.833,0.64
K1215,S01,35.489,38.046,34.833,0.64
K1215,S01,35.994,38.046,34.833,0.64
K1216,S02,116.515,119.777,112.742,1.78
K1216,S02,115.246,119.777,112.742,1.78
K1216,S02,117.621,119.777,112.742,1.78
K1217,S02,137.219,143.623,136.07,0.9
K1217,S02,139.723,143.623,136.07,0.9
K1217,S02,140.332,143.623,136.07,0.9
K1218,S02,64.045,67.156,60.18,2.13
K1218,S02,62.033,67.156,60.18,2.13
K1218,S02,64.442,67.156,60.18,2.13
K1218,S02,64.212,67.156,60.18,2.13
K1219,S01,138.52,143.907,134.117,2.11
K1219,S01,139.365,143.907,134.117,2.11
K1219,S01,137.525,143.907,134.117,2.11
K1220,S01,134.065,135.073,131.669,0.98
K1220,S01,133.928,135.073,131.669,0.98
K1220,S01,133.211,135.073,131.669,0.98
K1221,S01,182.311,185.536,179.055,1.76
K1221,S01,181.611,185.536,179.055,1.76
K1222,S02,118.537,119.778,116.237,1.55
K1222,S02,118.044,119.778,116.237,1.55
K1222,S02,118.111,119.778,116.237,1.55
K1223,S01,34.568,35.472,33.56,1.28
K1223,S01,34.375,35.472,33.56,1.28
K1223,S01,34.926,35.472,33.56,1.28
K1224,S02,31.735,32.602,30.985,1.37
K1224,S02,31.861,32.602,30.985,1.37
K1224,S02,31.754,32.602,30.985,1.37
K1225,S02,193.204,193.566,192.548,1.44
K1225,S02,193.001,193.566,192.548,1.44
K1225,S02,193.093,193.566,192.548,1.44
K1225,S02,192.905,193.566,192.548,1.44
K1226,S02,49.944,51.496,47.85,0.85
K1226,S02,50.51,51.496,47.85,0.85
K1227,S01,119.964,124.025,117.052,2.06
K1227,S01,120.431,124.025,117.052,2.06
K1228,S01,144.064,145.272,142.342,1.79
K1228,S01,143.905,145.272,142.342,1.79
K1229,S01,118.72,122.932,113.058,1.63
K1229,S01,117.752,122.932,113.058,1.63
K1230,S02,56.727,57.193,55.801,0.84
K1230,S02,56.862,57.193,55.801,0.84
K1230,S02,56.556,57.193,55.801,0.84
K1231,S01,118.102,122.467,114.972,1.94
K1231,S01,118.585,122.467,114.972,1.94
K1231,S01,118.194,122.467,114.972,1.94
K1231,S01,118.182,122.467,114.972,1.94
K1232,S01,198.649,200.578,195.139,1.72
K1232,S01,197.552,200.578,195.139,1.72
K1232,S01,197.836,200.578,195.139,1.72
K1233,S02,56.512,59.694,53.136,2.1
K1233,S02,56.24,59.694,53.136,2.1
K1233,S02,55.958,59.694,53.136,2.1
K1233,S02,56.62,59.694,53.136,2.1
K1233,S02,56.192,59.694,53.136,2.1
K1234,S02,121.848,124.763,121.429,0.63
K1234,S02,125.111,124.763,121.429,0.63
K1234,S02,124.172,124.763,121.429,0.63
K1234,S02,122.499,124.763,121.429,0.63
K1234,S02,122.422,124.763,121.429,0.63
K1235,S02,38.184,40.129,35.249,2.0
K1235,S02,38.047,40.129,35.249,2.0
K1236,S03,119.779,123.037,116.794,1.71
K1236,S03,119.679,123.037,116.794,1.71
K1237,S04,111.397,112.779,109.443,1.0
K1237,S04,110.343,112.779,109.443,1.0
K1237,S04,111.274,112.779,109.443,1.0
K1237,S04,110.727,112.779,109.443,1.0
K1237,S04,110.934,112.779,109.443,1.0
K1238,S01,29.744,32.01,27.929,2.13
K1238,S01,30.085,32.01,27.929,2.13
K1238,S01,29.734,32.01,27.929,2.13
K1238,S01,30.128,32.01,27.929,2.13
K1238,S01,30.351,32.01,27.929,2.13
K1239,S01,127.935,134.554,125.397,0.78
K1239,S01,129.827,134.554,125.397,0.78
K1239,S01,131.279,134.554,125.397,0.78
K1239,S01,130.984,134.554,125.397,0.78
K1240,S01,190.405,195.423,189.19,0.7
K1240,S01,191.201,195.423,189.19,0.7
K1240,S01,192.16,195.423,189.19,0.7
K1240,S01,190.964,195.423,189.19,0.7
K1240,S01,194.868,195.423,189.19,0.7
K1241,S02,19.096,22.191,15.966,0.74
K1241,S02,19.327,22.191,15.966,0.74
K1241,S02,16.2,22.191,15.966,0.74
K1241,S02,19.253,22.191,15.966,0.74
K1242,S02,88.052,91.365,84.247,2.04
K1242,S02,87.978,91.365,84.247,2.04
K1242,S02,87.686,91.365,84.247,2.04
K1242,S02,88.145,91.365,84.247,2.04
K1242,S02,87.516,91.365,84.247,2.04
K1243,S03,183.531,184.639,181.936,2.0
K1243,S03,183.32,184.639,181.936,2.0
K1243,S03,183.224,184.639,181.936,2.0
K1243,S03,183.648,184.639,181.936,2.0
K1244,S03,33.908,38.217,30.412,1.55
K1244,S03,34.051,38.217,30.412,1.55
K1245,S04,83.619,84.24,83.056,1.69
K1245,S04,83.533,84.24,83.056,1.69
K1245,S04,83.622,84.24,83.056,1.69
K1246,S01,89.227,91.033,87.739,1.86
K1246,S01,89.279,91.033,87.739,1.86
K1247,S01,112.879,117.709,109.575,1.44
K1247,S01,112.672,117.709,109.575,1.44
K1248,S01,161.698,164.614,159.93,1.87
K1248,S01,162.244,164.614,159.93,1.87
K1248,S01,162.471,164.614,159.93,1.87
K1248,S01,162.199,164.614,159.93,1.87
K1248,S01,162.168,164.614,159.93,1.87
K1249,S02,123.924,126.026,120.92,1.23
K1249,S02,122.913,126.026,120.92,1.23
K1249,S02,123.163,126.026,120.92,1.23
