PlantCode,FixedAssetNo,AssetDesc,AcqValue,Manufacturer
P1010,000020000442,Final Functional Test Bench,125522.80,ATLAS COPCO
P1010,000020000443,,59285.82,Kuka Ag
P1010,000020000444,Stamping Press,1032976.99,haas automation
P1010,000020000445,Injection Molding Machine,292953.05,Yaskawa Motoman
P1010,000020000446,Wheel Alignment Rig,81850.65,Mazak Corporation
P1010,000020000447,,32884.66,FANUC
P1010,000020000448,Stamping Press,395580.97,kuka ag
P1010,000020000449,Stamping Press,777225.33,Dematic
P1010,000020000450,Overhead Gantry Loader,97451.92,Yaskawa Motoman
P1010,000020000451,Assembly Torque Wrench Station,14750.10,Haas Automation
P1010,000020000452,Palletizing Robot,114550.68,Durr Ag
P1010,000020000453,Laser Welding Cell,318825.45,Dematic
P1010,000020000454,Injection Molding Machine,223927.27,FANUC Corporation
P1010,000020000455,Dimensional Measurement Arm,59741.71,ABB Robotics
P1010,000020000456,Assembly Torque Wrench Station,32870.20,ABB Robotics
P1010,000020000457,Injection Molding Machine,173481.43,Yaskawa Motoman
P1010,000020000458,Automated Guided Vehicle,56294.36,FANUC Corporation
P1010,000020000459,Conveyor System,51108.77,Ingersoll Rand
P1010,000020000460,Adhesive Dispensing Unit,54771.19,Carl Zeiss Industrial Metrology
P1010,000020000461,Conveyor System,89393.52,Dmg Mori
P1010,000020000462,Laser Welding Cell,225628.15,Bosch
P1010,000020000463,Stamping Press,737266.12,Eisenmann
P1010,000020000464,Laser Welding Cell,184262.38,DMG
P1010,000020000465,Injection Molding Machine,233903.38,KUKA
P1010,000020000466,Injection Molding Machine,453250.80,KUKA AG
P1010,000020000467,Adhesive Dispensing Unit,85781.46,Haas
P1010,000020000468,Injection Molding Machine,474218.54,KUKA AG
P1010,000020000469,Robotic Welding Cell,263660.74,KUKA AG
P1010,000020000470,,198573.83,mazak corporation
P1010,000020000471,Paint Application Robot,214611.24,Durr
P1010,000020000472,Conveyor System,81935.06,KUKA AG
P1010,000020000473,Dimensional Measurement Arm,145736.94,ABB Robotics
P1010,000020000474,Battery Pack Assembly Cell,278970.51,Rockwell Automation
P1010,000020000475,Wheel Alignment Rig,73933.73,Lincoln Electric
P1010,000020000476,Robotic Welding Cell,141156.84,DMG MORI
P1010,000020000477,Final Functional Test Bench,89916.59,Siemens AG
P1010,000020000478,Torque Application Unit,37094.68,ABB Robotics
P1010,000020000479,Leak Test Station,61367.14,KUKA
P1010,000020000480,Overhead Gantry Loader,173219.02,ABB Robotics
P1010,000020000481,Adhesive Dispensing Unit,34873.39,KUKA AG
P1010,000020000482,Injection Molding Machine,226312.40,KUKA
P1010,000020000483,Battery Pack Assembly Cell,305490.54,Kuka Ag
P1010,000020000484,Wheel Alignment Rig,46738.12,KUKA AG
P1010,000020000485,Laser Welding Cell,282639.06,KUKA AG
P1010,000020000486,Robotic Welding Cell,265476.65,KUKA AG
P1010,000020000487,Robotic Welding Cell,219387.43,KUKA AG
P1010,000020000488,Injection Molding Machine,297871.74,Haas
P1010,000020000489,Torque Application Unit,28114.06,FANUC Corporation
P1010,000020000490,Riveting Station,29166.66,KUKA
P1010,000020000491,Assembly Torque Wrench Station,13786.18,KUKA AG
P1010,000020000492,Conveyor System,135566.10,FANUC Corporation
P1010,000020000493,Final Functional Test Bench,126882.78,Schneider Electric
P1010,000020000494,Final Functional Test Bench,112878.11,Fanuc Corporation
P1010,000020000495,Torque Application Unit,34241.41,ABB Robotics
P1010,000020000496,Conveyor System,116284.47,KUKA AG
P1010,000020000497,Torque Application Unit,27758.27,FANUC Corporation
P1010,000020000498,Adhesive Dispensing Unit,80849.81,KUKA
P1010,000020000499,Overhead Gantry Loader,103840.07,ABB Robotics
P1010,000020000500,Dimensional Measurement Arm,88237.39,KUKA
P1010,000020000501,Laser Welding Cell,318798.91,KUKA
P1010,000020000502,Injection Molding Machine,185945.66,KUKA
P1010,000020000503,Paint Application Robot,172420.92,Mazak
P1010,000020000504,Vision Inspection Station,80807.68,KUKA AG
P1010,000020000505,Wheel Alignment Rig,85798.47,KUKA AG
P1010,000020000506,Riveting Station,28483.73,Yaskawa Motoman
P1010,000020000507,Vision Inspection Station,89314.40,FANUC Corporation
P1010,000020000508,Torque Application Unit,24835.11,Miller Electric
P1010,000020000509,Conveyor System,58788.65,KUKA AG
P1010,000020000510,Leak Test Station,27804.07,Eisenmann
P1010,000020000511,Ultrasonic Welding Station,44442.47,Siemens AG
P1010,000020000512,Automated Guided Vehicle,99509.93,Haas Automation
P1010,000020000513,Injection Molding Machine,256853.27,Eisenmann
P1010,000020000514,Injection Molding Machine,491727.67,ABB
P1010,000020000515,Automated Guided Vehicle,51682.60,Yaskawa Motoman
P1010,000020000516,Stamping Press,872990.61,ABB
P1010,000020000517,Leak Test Station,61994.81,Atlas Copco
P1010,000020000518,Assembly Torque Wrench Station,11346.72,Dematic
P1010,000020000519,Coil Winding Machine,186769.85,Schuler Group
P1010,000020000520,Stamping Press,1081922.08,Carl Zeiss Industrial Metrology
P1010,000020000521,Injection Molding Machine,439995.14,KUKA AG
P1010,000020000522,Vision Inspection Station,80984.34,ABB Robotics
P1010,000020000523,Assembly Torque Wrench Station,13431.35,Lincoln Electric
P1010,000020000524,Wheel Alignment Rig,34114.97,Haas
P1010,000020000525,Laser Welding Cell,336849.42,FANUC
P1010,000020000526,Palletizing Robot,167196.41,ATLAS COPCO
P1010,000020000527,Leak Test Station,46583.22,Rockwell
P1010,000020000528,Assembly Torque Wrench Station,26823.17,DEMATIC
P1010,000020000529,Final Functional Test Bench,82950.33,Lincoln Electric
P1010,000020000530,Paint Application Robot,279903.02,DMG MORI
P1010,000020000531,Torque Application Unit,36943.14,AIDA Engineering
P1010,000020000532,Leak Test Station,39930.35,Lincoln Electric
P1010,000020000533,Screw Fastening Station,36689.67,KUKA
P1010,000020000534,Assembly Torque Wrench Station,21449.88,Mazak Corporation
P1010,000020000535,Battery Pack Assembly Cell,390972.49,KUKA AG
P1010,000020000536,CNC Machining Center,190248.70,FANUC
P1010,000020000537,Automated Guided Vehicle,95983.58,DMG MORI
P1010,000020000538,,791246.29,FANUC Corporation
P1010,000020000539,Assembly Torque Wrench Station,14708.80,ABB Robotics
P1010,000020000540,Induction Heating Unit,77991.07,ABB Robotics
P1010,000020000541,Laser Welding Cell,217694.92,Carl Zeiss Industrial Metrology
P1010,000020000542,Laser Welding Cell,236470.98,Mazak Corporation
P1010,000020000543,,201783.53,KUKA AG
P1010,000020000544,Torque Application Unit,15992.56,Schuler Group
P1010,000020000545,Palletizing Robot,150371.41,KUKA AG
P1010,000020000546,Conveyor System,100621.69,Abb Robotics
P1010,000020000547,Riveting Station,32771.77,Mazak
P1010,000020000548,Overhead Gantry Loader,163615.10,EISENMANN SE
P1010,000020000549,Leak Test Station,45459.07,Haas
P1010,000020000550,Laser Welding Cell,373878.41,ABB Robotics
P1010,000020000551,Screw Fastening Station,35497.98,KUKA AG
P1010,000020000552,Overhead Gantry Loader,90862.29,MILLER ELECTRIC
P1010,000020000553,Screw Fastening Station,18177.47,Yaskawa Motoman
P1010,000020000554,Adhesive Dispensing Unit,60636.17,Bosch Rexroth
P1010,000020000555,Ultrasonic Welding Station,40976.53,yaskawa motoman
P1010,000020000556,,62286.34,ABB Robotics
P1010,000020000557,Riveting Station,27499.07,Ingersoll Rand
P1010,000020000558,Leak Test Station,32037.56,Fanuc Corporation
P1010,000020000559,Wheel Alignment Rig,74802.58,AIDA Engineering
P1010,000020000560,Screw Fastening Station,36212.83,ABB Robotics
P1010,000020000561,Final Functional Test Bench,198870.55,KUKA AG
P1010,000020000562,Injection Molding Machine,199146.11,FANUC Corporation
P1010,000020000563,Ultrasonic Welding Station,58765.68,Eisenmann SE
P1010,000020000564,Induction Heating Unit,86448.68,Mazak
P1010,000020000565,Battery Pack Assembly Cell,372259.73,Yaskawa Motoman
P1010,000020000566,Injection Molding Machine,246944.99,KUKA AG
P1010,000020000567,Injection Molding Machine,320927.08,Atlas Copco
P1010,000020000568,Overhead Gantry Loader,146441.07,AIDA Engineering
P1010,000020000569,Assembly Torque Wrench Station,19688.41,Yaskawa Motoman
P1010,000020000570,Assembly Torque Wrench Station,27732.51,Yaskawa Motoman
P1010,000020000571,,303830.68,ABB Robotics
P1010,000020000572,Coil Winding Machine,163632.05,KUKA
P1010,000020000573,CNC Machining Center,275540.84,Lincoln Electric
P1010,000020000574,Battery Pack Assembly Cell,506088.89,FANUC Corporation
P1010,000020000575,Vision Inspection Station,35923.55,Yaskawa Motoman
P1010,000020000576,Battery Pack Assembly Cell,459551.61,FANUC Corporation
P1010,000020000577,Riveting Station,36392.37,KUKA
P1010,000020000578,Screw Fastening Station,37950.99,KUKA AG
P1010,000020000579,Coil Winding Machine,153413.38,KUKA AG
P1010,000020000580,Laser Welding Cell,247993.82,ABB ROBOTICS
P1010,000020000581,Dimensional Measurement Arm,143717.36,ABB Robotics
P1010,000020000582,Hydraulic Press,125627.16,KUKA
P1010,000020000583,CNC Machining Center,280354.71,FANUC
P1010,000020000584,Laser Welding Cell,289298.73,FANUC Corporation
P1010,000020000585,Final Functional Test Bench,118397.30,Lincoln Electric
P1010,000020000586,Final Functional Test Bench,128391.78,ABB Robotics
P1010,000020000587,Ultrasonic Welding Station,45268.36,dmg mori
P1010,000020000588,Hydraulic Press,236277.28,Fives Group
P1010,000020000589,Automated Guided Vehicle,104380.87,Eisenmann SE
P1010,000020000590,Induction Heating Unit,63373.60,KUKA AG
P1010,000020000591,Overhead Gantry Loader,138726.90,FANUC Corporation
P1010,000020000592,Screw Fastening Station,15428.09,Dematic
P1010,000020000593,Torque Application Unit,36432.87,KUKA
P1010,000020000594,Robotic Welding Cell,172463.67,Yaskawa Motoman
P1010,000020000595,,17404.65,Miller Electric
P1010,000020000596,Laser Welding Cell,185134.07,Bosch Rexroth
P1010,000020000597,Vision Inspection Station,53398.57,Yaskawa Motoman
P1010,000020000598,Torque Application Unit,22913.86,Durr
P1010,000020000599,Paint Application Robot,296836.44,KUKA AG
P1010,000020000600,Conveyor System,129716.99,Dematic
P1010,000020000601,Torque Application Unit,28632.30,Mazak Corporation
P1010,000020000602,Induction Heating Unit,48910.69,Schuler
P1010,000020000603,Paint Application Robot,152992.10,KUKA AG
P1010,000020000604,Coil Winding Machine,204936.81,KUKA
P1010,000020000605,Overhead Gantry Loader,128227.95,Abb Robotics
P1010,000020000606,Coil Winding Machine,128076.47,KUKA AG
P1010,000020000607,Riveting Station,40857.85,KUKA
P1010,000020000608,Automated Guided Vehicle,46428.74,KUKA AG
P1010,000020000609,Final Functional Test Bench,114677.32,Haas
P1010,000020000610,Paint Application Robot,300234.69,KUKA AG
P1010,000020000611,Adhesive Dispensing Unit,45124.54,KUKA
P1010,000020000612,Conveyor System,94581.51,Ingersoll
P1010,000020000613,Hydraulic Press,193165.86,KUKA AG
P1010,000020000614,Laser Welding Cell,379369.91,KUKA AG
P1010,000020000615,Final Functional Test Bench,98882.16,Kuka Ag
P1010,000020000616,Induction Heating Unit,72516.41,Schuler
P1010,000020000617,Robotic Welding Cell,136038.16,KUKA AG
P1010,000020000618,Assembly Torque Wrench Station,10409.96,Ingersoll Rand
P1010,000020000619,Laser Welding Cell,295543.99,Haas Automation
P1010,000020000620,Ultrasonic Welding Station,48565.96,Bosch Rexroth
P1010,000020000621,Coil Winding Machine,173609.82,Yaskawa Motoman
P1010,000020000622,Overhead Gantry Loader,90673.03,KUKA AG
P1010,000020000623,Dimensional Measurement Arm,51522.29,KUKA AG
P1010,000020000624,Paint Application Robot,234728.31,Dematic
P1010,000020000625,Adhesive Dispensing Unit,76144.67,Kuka Ag
P1010,000020000626,Paint Application Robot,292124.65,Yaskawa Motoman
P1010,000020000627,Dimensional Measurement Arm,94955.72,KUKA AG
P1010,000020000628,CNC Machining Center,295924.66,FANUC Corporation
P1010,000020000629,Wheel Alignment Rig,72775.07,ABB Robotics
P1010,000020000630,Wheel Alignment Rig,87484.03,Durr AG
P1010,000020000631,Leak Test Station,50630.53,Dematic
P1010,000020000632,Overhead Gantry Loader,82318.38,Yaskawa Motoman
P1010,000020000633,Battery Pack Assembly Cell,528949.89,Dematic
P1010,000020000634,Ultrasonic Welding Station,26701.78,Schuler Group
P1010,000020000635,Final Functional Test Bench,85624.70,FANUC
P1010,000020000636,Palletizing Robot,173258.49,INGERSOLL RAND
P1010,000020000637,Conveyor System,84945.28,KUKA AG
P1010,000020000638,Battery Pack Assembly Cell,599196.10,Atlas Copco
P1010,000020000639,Leak Test Station,49599.92,Lincoln Electric
P1010,000020000640,CNC Machining Center,432798.46,ABB Robotics
P1010,000020000641,Hydraulic Press,313284.24,KUKA AG
P1010,000020000642,Screw Fastening Station,39180.96,Kuka Ag
P1010,000020000643,Screw Fastening Station,13615.46,KUKA AG
P1010,000020000644,Final Functional Test Bench,191461.08,Mazak Corporation
P1010,000020000645,Torque Application Unit,39314.63,KUKA
P1010,000020000646,Robotic Welding Cell,260101.16,DMG MORI
P1010,000020000647,Palletizing Robot,168201.71,FANUC Corporation
P1010,000020000648,Coil Winding Machine,175280.35,DMG MORI
P1010,000020000649,Laser Welding Cell,243926.18,Lincoln
P1010,000020000650,Coil Winding Machine,146392.27,Lincoln Electric
P1010,000020000651,Final Functional Test Bench,146670.79,Abb Robotics
P1010,000020000652,,189305.76,KUKA AG
P1010,000020000653,Laser Welding Cell,221033.92,ABB
P1010,000020000654,Wheel Alignment Rig,76560.91,Mazak
