OrderRef,EquipID,Type,DowntimeMinutes,MTBFHours,LinkedAssetRef
WO-2020491,ASSET-00098,Preventive,0,,000020000089
WO-2020492,ASSET-00098,Corrective,162,1922,000020000089
WO-2020493,ASSET-00099,Preventive,0,,000020000090
WO-2020494,ASSET-00099,Preventive,0,,000020000090
WO-2020495,ASSET-00099,Preventive,0,,000020000090
WO-2020496,ASSET-00099,Preventive,0,,000020000090
WO-2020497,ASSET-00099,Emergency,342,825,000020000090
WO-2020498,ASSET-00099,Preventive,0,,000020000090
WO-2020499,ASSET-00099,Preventive,0,,000020000090
WO-2020500,ASSET-00100,Preventive,0,,000020000091
WO-2020501,ASSET-00100,Emergency,254,944,000020000091
WO-2020502,ASSET-00100,Preventive,0,,000020000091
WO-2020503,ASSET-00100,Corrective,189,1731,000020000091
WO-2020504,ASSET-00100,Preventive,0,,000020000091
WO-2020505,ASSET-00101,Corrective,105,375,000020000092
WO-2020506,ASSET-00101,Preventive,0,,000020000092
WO-2020507,ASSET-00102,Corrective,93,708,000020000093
WO-2020508,ASSET-00102,Preventive,0,,000020000093
WO-2020509,ASSET-00102,Preventive,0,,000020000093
WO-2020510,ASSET-00103,Corrective,40,1245,000020000094
WO-2020511,ASSET-00103,Preventive,0,,000020000094
WO-2020512,ASSET-00104,Corrective,33,1525,000020000095
WO-2020513,ASSET-00104,Corrective,190,1839,000020000095
WO-2020514,ASSET-00104,Preventive,0,,000020000095
WO-2020515,ASSET-00104,Corrective,75,1281,000020000095
WO-2020516,ASSET-00104,Preventive,0,,000020000095
WO-2020517,ASSET-00104,Preventive,0,,000020000095
WO-2020518,ASSET-00104,Preventive,0,,000020000095
WO-2020519,ASSET-00105,Corrective,86,1559,000020000096
WO-2020520,ASSET-00105,Preventive,0,,000020000096
WO-2020521,ASSET-00105,Corrective,81,1640,000020000096
WO-2020522,ASSET-00105,Corrective,57,854,000020000096
WO-2020523,ASSET-00106,Corrective,199,495,000020000097
WO-2020524,ASSET-00106,Preventive,0,,000020000097
WO-2020525,ASSET-00106,Corrective,220,1801,000020000097
WO-2020526,ASSET-00106,Preventive,0,,000020000097
WO-2020527,ASSET-00106,Corrective,156,1320,000020000097
WO-2020528,ASSET-00106,Preventive,0,,000020000097
WO-2020529,ASSET-00107,Corrective,193,1267,000020000098
WO-2020530,ASSET-00107,Preventive,0,,000020000098
WO-2020531,ASSET-00107,Preventive,0,,000020000098
WO-2020532,ASSET-00107,Corrective,71,1505,000020000098
WO-2020533,ASSET-00108,Preventive,0,,000020000099
WO-2020534,ASSET-00108,Corrective,169,492,000020000099
WO-2020535,ASSET-00108,Preventive,0,,000020000099
WO-2020536,ASSET-00108,Corrective,125,1985,000020000099
WO-2020537,ASSET-00108,Preventive,0,,000020000099
WO-2020538,ASSET-00108,Corrective,178,1550,000020000099
WO-2020539,ASSET-00109,Corrective,195,1096,000020000100
WO-2020540,ASSET-00109,Corrective,208,1243,000020000100
WO-2020541,ASSET-00109,Preventive,0,,000020000100
WO-2020542,ASSET-00109,Emergency,254,538,000020000100
WO-2020543,ASSET-00109,Preventive,0,,000020000100
WO-2020544,ASSET-00110,Emergency,345,1785,000020000101
WO-2020545,ASSET-00110,Corrective,159,1401,000020000101
WO-2020546,ASSET-00110,Preventive,0,,000020000101
WO-2020547,ASSET-00110,Corrective,39,1876,000020000101
WO-2020548,ASSET-00110,Preventive,0,,000020000101
WO-2020549,ASSET-00111,Preventive,0,,000020000102
WO-2020550,ASSET-00111,Corrective,156,983,000020000102
WO-2020551,ASSET-00111,Preventive,0,,000020000102
WO-2020552,ASSET-00111,Emergency,152,231,000020000102
WO-2020553,ASSET-00111,Preventive,0,,000020000102
WO-2020554,ASSET-00111,Preventive,0,,000020000102
WO-2020555,ASSET-00112,Preventive,0,,000020000103
WO-2020556,ASSET-00112,Preventive,0,,000020000103
WO-2020557,ASSET-00112,Corrective,132,1793,000020000103
WO-2020558,ASSET-00112,Preventive,0,,000020000103
WO-2020559,ASSET-00113,Corrective,188,939,000020000104
WO-2020560,ASSET-00113,Corrective,98,1418,000020000104
WO-2020561,ASSET-00113,Corrective,240,662,000020000104
WO-2020562,ASSET-00113,Preventive,0,,000020000104
WO-2020563,ASSET-00113,Preventive,0,,000020000104
WO-2020564,ASSET-00113,Corrective,159,766,000020000104
WO-2020565,ASSET-00113,Corrective,235,1650,000020000104
WO-2020566,ASSET-00114,Corrective,139,1408,000020000105
WO-2020567,ASSET-00114,Corrective,190,522,000020000105
WO-2020568,ASSET-00114,Emergency,430,715,000020000105
WO-2020569,ASSET-00114,Preventive,0,,000020000105
WO-2020570,ASSET-00114,Emergency,332,783,000020000105
WO-2020571,ASSET-00114,Preventive,0,,000020000105
WO-2020572,ASSET-00114,Preventive,0,,000020000105
WO-2020573,ASSET-00115,Preventive,0,,000020000106
WO-2020574,ASSET-00115,Preventive,0,,000020000106
WO-2020575,ASSET-00115,Corrective,147,1512,000020000106
WO-2020576,ASSET-00115,Preventive,0,,000020000106
WO-2020577,ASSET-00115,Corrective,138,1548,000020000106
WO-2020578,ASSET-00115,Preventive,0,,000020000106
WO-2020579,ASSET-00115,Preventive,0,,000020000106
WO-2020580,ASSET-00116,Preventive,0,,000020000107
WO-2020581,ASSET-00116,Preventive,0,,000020000107
WO-2020582,ASSET-00116,Preventive,0,,000020000107
WO-2020583,ASSET-00116,Preventive,0,,000020000107
WO-2020584,ASSET-00117,Preventive,0,,000020000108
WO-2020585,ASSET-00117,Preventive,0,,000020000108
WO-2020586,ASSET-00117,Preventive,0,,000020000108
WO-2020587,ASSET-00117,Preventive,0,,000020000108
WO-2020588,ASSET-00117,Emergency,568,1986,000020000108
WO-2020589,ASSET-00117,Preventive,0,,000020000108
WO-2020590,ASSET-00117,Corrective,101,1635,000020000108
WO-2020591,ASSET-00117,Preventive,0,,000020000108
WO-2020592,ASSET-00117,Corrective,33,1098,000020000108
WO-2020593,ASSET-00118,Preventive,0,,000020000109
WO-2020594,ASSET-00118,Corrective,134,1268,000020000109
WO-2020595,ASSET-00118,Corrective,166,1218,000020000109
WO-2020596,ASSET-00118,Corrective,32,1880,000020000109
WO-2020597,ASSET-00118,Corrective,109,1939,000020000109
WO-2020598,ASSET-00119,Preventive,0,,000020000110
WO-2020599,ASSET-00119,Corrective,194,1247,000020000110
WO-2020600,ASSET-00119,Preventive,0,,000020000110
WO-2020601,ASSET-00119,Preventive,0,,000020000110
WO-2020602,ASSET-00120,Corrective,166,1462,000020000111
WO-2020603,ASSET-00120,Corrective,75,1020,000020000111
WO-2020604,ASSET-00120,Preventive,0,,000020000111
WO-2020605,ASSET-00120,Preventive,0,,000020000111
WO-2020606,ASSET-00120,Preventive,0,,000020000111
WO-2020607,ASSET-00120,Corrective,200,1112,000020000111
WO-2020608,ASSET-00120,Emergency,148,1772,000020000111
WO-2020609,ASSET-00120,Corrective,144,592,000020000111
WO-2020610,ASSET-00120,Preventive,0,,000020000111
WO-2020611,ASSET-00120,Preventive,0,,000020000111
WO-2020612,ASSET-00121,Preventive,0,,000020000112
WO-2020613,ASSET-00121,Preventive,0,,000020000112
WO-2020614,ASSET-00121,Corrective,39,1779,000020000112
WO-2020615,ASSET-00121,Preventive,0,,000020000112
WO-2020616,ASSET-00121,Corrective,39,778,000020000112
WO-2020617,ASSET-00122,Preventive,0,,000020000113
WO-2020618,ASSET-00122,Corrective,149,1175,000020000113
WO-2020619,ASSET-00122,Corrective,117,1848,000020000113
WO-2020620,ASSET-00122,Corrective,191,248,000020000113
WO-2020621,ASSET-00122,Preventive,0,,000020000113
WO-2020622,ASSET-00122,Preventive,0,,000020000113
WO-2020623,ASSET-00122,Preventive,0,,000020000113
WO-2020624,ASSET-00123,Corrective,55,1251,000020000114
WO-2020625,ASSET-00123,Preventive,0,,000020000114
WO-2020626,ASSET-00123,Preventive,0,,000020000114
WO-2020627,ASSET-00123,Preventive,0,,000020000114
WO-2020628,ASSET-00124,Preventive,0,,000020000115
WO-2020629,ASSET-00124,Preventive,0,,000020000115
WO-2020630,ASSET-00124,Emergency,115,1652,000020000115
WO-2020631,ASSET-00124,Emergency,137,229,000020000115
WO-2020632,ASSET-00124,Corrective,135,654,000020000115
WO-2020633,ASSET-00124,Preventive,0,,000020000115
WO-2020634,ASSET-00124,Preventive,0,,000020000115
WO-2020635,ASSET-00124,Corrective,83,1127,000020000115
WO-2020636,ASSET-00124,Preventive,0,,000020000115
WO-2020637,ASSET-00125,Corrective,38,1004,000020000116
WO-2020638,ASSET-00125,Preventive,0,,000020000116
WO-2020639,ASSET-00125,Preventive,0,,000020000116
WO-2020640,ASSET-00125,Corrective,109,539,000020000116
WO-2020641,ASSET-00126,Corrective,228,1383,000020000117
WO-2020642,ASSET-00126,Preventive,0,,000020000117
WO-2020643,ASSET-00126,Preventive,0,,000020000117
WO-2020644,ASSET-00126,Preventive,0,,000020000117
WO-2020645,ASSET-00126,Preventive,0,,000020000117
WO-2020646,ASSET-00126,Preventive,0,,000020000117
WO-2020647,ASSET-00126,Preventive,0,,000020000117
WO-2020648,ASSET-00127,Corrective,240,1325,000020000118
WO-2020649,ASSET-00127,Preventive,0,,000020000118
WO-2020650,ASSET-00127,Corrective,73,738,000020000118
WO-2020651,ASSET-00128,Preventive,0,,000020000119
WO-2020652,ASSET-00128,Preventive,0,,000020000119
WO-2020653,ASSET-00128,Corrective,223,1079,000020000119
WO-2020654,ASSET-00128,Emergency,297,445,000020000119
WO-2020655,ASSET-00128,Corrective,147,248,000020000119
WO-2020656,ASSET-00128,Corrective,173,1554,000020000119
WO-2020657,ASSET-00129,Corrective,62,1406,000020000120
WO-2020658,ASSET-00129,Preventive,0,,000020000120
WO-2020659,ASSET-00129,Preventive,0,,000020000120
WO-2020660,ASSET-00129,Preventive,0,,000020000120
WO-2020661,ASSET-00129,Preventive,0,,000020000120
WO-2020662,ASSET-00129,Preventive,0,,000020000120
WO-2020663,ASSET-00130,Preventive,0,,000020000121
WO-2020664,ASSET-00130,Emergency,469,1937,000020000121
WO-2020665,ASSET-00131,Preventive,0,,000020000122
WO-2020666,ASSET-00131,Corrective,69,1528,000020000122
WO-2020667,ASSET-00131,Preventive,0,,000020000122
WO-2020668,ASSET-00131,Corrective,84,534,000020000122
WO-2020669,ASSET-00131,Preventive,0,,000020000122
WO-2020670,ASSET-00131,Preventive,0,,000020000122
WO-2020671,ASSET-00131,Emergency,128,1569,000020000122
WO-2020672,ASSET-00132,Corrective,45,1025,000020000123
WO-2020673,ASSET-00132,Corrective,190,574,000020000123
WO-2020674,ASSET-00132,Corrective,117,1709,000020000123
WO-2020675,ASSET-00132,Corrective,46,1486,000020000123
WO-2020676,ASSET-00133,Corrective,125,1193,000020000124
WO-2020677,ASSET-00133,Emergency,419,363,000020000124
WO-2020678,ASSET-00133,Preventive,0,,000020000124
WO-2020679,ASSET-00134,Corrective,201,1894,000020000125
WO-2020680,ASSET-00134,Corrective,199,1099,000020000125
WO-2020681,ASSET-00134,Corrective,229,349,000020000125
WO-2020682,ASSET-00134,Corrective,202,916,000020000125
WO-2020683,ASSET-00134,Preventive,0,,000020000125
WO-2020684,ASSET-00135,Preventive,0,,000020000126
WO-2020685,ASSET-00135,Preventive,0,,000020000126
WO-2020686,ASSET-00135,Preventive,0,,000020000126
WO-2020687,ASSET-00135,Corrective,82,203,000020000126
WO-2020688,ASSET-00135,Preventive,0,,000020000126
WO-2020689,ASSET-00136,Emergency,185,936,000020000127
WO-2020690,ASSET-00136,Preventive,0,,000020000127
WO-2020691,ASSET-00136,Preventive,0,,000020000127
WO-2020692,ASSET-00136,Corrective,90,590,000020000127
WO-2020693,ASSET-00136,Preventive,0,,000020000127
WO-2020694,ASSET-00136,Preventive,0,,000020000127
WO-2020695,ASSET-00136,Emergency,526,961,000020000127
WO-2020696,ASSET-00137,Corrective,31,306,000020000128
WO-2020697,ASSET-00137,Preventive,0,,000020000128
WO-2020698,ASSET-00137,Preventive,0,,000020000128
WO-2020699,ASSET-00137,Corrective,99,453,000020000128
WO-2020700,ASSET-00138,Corrective,181,1982,000020000129
WO-2020701,ASSET-00138,Emergency,379,1069,000020000129
WO-2020702,ASSET-00138,Preventive,0,,000020000129
WO-2020703,ASSET-00138,Preventive,0,,000020000129
WO-2020704,ASSET-00139,Preventive,0,,000020000130
WO-2020705,ASSET-00139,Preventive,0,,000020000130
WO-2020706,ASSET-00139,Preventive,0,,000020000130
WO-2020707,ASSET-00139,Emergency,78,1385,000020000130
WO-2020708,ASSET-00139,Preventive,0,,000020000130
WO-2020709,ASSET-00139,Corrective,172,1121,000020000130
WO-2020710,ASSET-00139,Corrective,215,404,000020000130
WO-2020711,ASSET-00139,Preventive,0,,000020000130
WO-2020712,ASSET-00140,Preventive,0,,000020000131
WO-2020713,ASSET-00140,Preventive,0,,000020000131
WO-2020714,ASSET-00140,Preventive,0,,000020000131
WO-2020715,ASSET-00140,Corrective,238,541,000020000131
WO-2020716,ASSET-00141,Preventive,0,,000020000132
WO-2020717,ASSET-00141,Preventive,0,,000020000132
WO-2020718,ASSET-00142,Corrective,152,867,000020000133
WO-2020719,ASSET-00142,Preventive,0,,000020000133
WO-2020720,ASSET-00142,Preventive,0,,000020000133
WO-2020721,ASSET-00142,Corrective,191,474,000020000133
WO-2020722,ASSET-00142,Corrective,107,245,000020000133
WO-2020723,ASSET-00142,Emergency,570,366,000020000133
WO-2020724,ASSET-00142,Preventive,0,,000020000133
WO-2020725,ASSET-00143,Preventive,0,,000020000134
WO-2020726,ASSET-00143,Preventive,0,,000020000134
WO-2020727,ASSET-00143,Corrective,69,1574,000020000134
WO-2020728,ASSET-00143,Preventive,0,,000020000134
WO-2020729,ASSET-00144,Preventive,0,,000020000135
WO-2020730,ASSET-00144,Emergency,524,1125,000020000135
WO-2020731,ASSET-00144,Preventive,0,,000020000135
WO-2020732,ASSET-00144,Corrective,131,1887,000020000135
WO-2020733,ASSET-00145,Corrective,107,1803,000020000136
WO-2020734,ASSET-00145,Corrective,181,1149,000020000136
WO-2020735,ASSET-00145,Corrective,237,1565,000020000136
WO-2020736,ASSET-00145,Preventive,0,,000020000136
WO-2020737,ASSET-00146,Emergency,599,1580,000020000137
WO-2020738,ASSET-00146,Preventive,0,,000020000137
WO-2020739,ASSET-00146,Preventive,0,,000020000137
WO-2020740,ASSET-00146,Preventive,0,,000020000137
WO-2020741,ASSET-00146,Corrective,46,852,000020000137
WO-2020742,ASSET-00146,Preventive,0,,000020000137
WO-2020743,ASSET-00147,Preventive,0,,000020000138
WO-2020744,ASSET-00147,Corrective,75,1874,000020000138
WO-2020745,ASSET-00148,Preventive,0,,000020000139
WO-2020746,ASSET-00148,Emergency,501,1322,000020000139
WO-2020747,ASSET-00148,Preventive,0,,000020000139
WO-2020748,ASSET-00148,Preventive,0,,000020000139
WO-2020749,ASSET-00148,Corrective,104,1747,000020000139
WO-2020750,ASSET-00149,Emergency,539,1103,000020000140
WO-2020751,ASSET-00149,Corrective,203,1428,000020000140
WO-2020752,ASSET-00149,Preventive,0,,000020000140
WO-2020753,ASSET-00150,Corrective,225,1675,000020000141
WO-2020754,ASSET-00150,Preventive,0,,000020000141
WO-2020755,ASSET-00150,Preventive,0,,000020000141
WO-2020756,ASSET-00150,Corrective,34,678,000020000141
WO-2020757,ASSET-00151,Emergency,339,684,000020000142
WO-2020758,ASSET-00151,Corrective,37,586,000020000142
WO-2020759,ASSET-00151,Preventive,0,,000020000142
WO-2020760,ASSET-00151,Corrective,202,1436,000020000142
WO-2020761,ASSET-00151,Corrective,59,615,000020000142
WO-2020762,ASSET-00151,Preventive,0,,000020000142
WO-2020763,ASSET-00151,Corrective,84,402,000020000142
WO-2020764,ASSET-00151,Preventive,0,,000020000142
WO-2020765,ASSET-00152,Preventive,0,,000020000143
WO-2020766,ASSET-00152,Preventive,0,,000020000143
WO-2020767,ASSET-00153,Preventive,0,,000020000144
WO-2020768,ASSET-00153,Preventive,0,,000020000144
WO-2020769,ASSET-00153,Preventive,0,,000020000144
WO-2020770,ASSET-00153,Corrective,139,211,000020000144
WO-2020771,ASSET-00153,Emergency,113,1243,000020000144
WO-2020772,ASSET-00154,Corrective,52,216,000020000145
WO-2020773,ASSET-00154,Preventive,0,,000020000145
WO-2020774,ASSET-00154,Preventive,0,,000020000145
WO-2020775,ASSET-00154,Corrective,94,667,000020000145
WO-2020776,ASSET-00154,Corrective,40,1676,000020000145
WO-2020777,ASSET-00154,Preventive,0,,000020000145
WO-2020778,ASSET-00154,Corrective,88,1478,000020000145
WO-2020779,ASSET-00154,Preventive,0,,000020000145
WO-2020780,ASSET-00154,Preventive,0,,000020000145
WO-2020781,ASSET-00154,Emergency,330,732,000020000145
WO-2020782,ASSET-00155,Preventive,0,,000020000146
WO-2020783,ASSET-00155,Corrective,172,1533,000020000146
WO-2020784,ASSET-00155,Emergency,548,1189,000020000146
WO-2020785,ASSET-00155,Corrective,108,1426,000020000146
WO-2020786,ASSET-00156,Preventive,0,,
WO-2020787,ASSET-00156,Corrective,135,1612,
WO-2020788,ASSET-00156,Corrective,196,1656,
WO-2020789,ASSET-00156,Corrective,214,1520,
WO-2020790,ASSET-00156,Preventive,0,,
WO-2020791,ASSET-00156,Preventive,0,,
WO-2020792,ASSET-00156,Emergency,393,334,
WO-2020793,ASSET-00156,Emergency,435,693,
WO-2020794,ASSET-00157,Preventive,0,,000020000147
WO-2020795,ASSET-00157,Preventive,0,,000020000147
WO-2020796,ASSET-00157,Preventive,0,,000020000147
WO-2020797,ASSET-00157,Preventive,0,,000020000147
WO-2020798,ASSET-00157,Emergency,408,801,000020000147
WO-2020799,ASSET-00157,Preventive,0,,000020000147
WO-2020800,ASSET-00157,Emergency,73,1377,000020000147
WO-2020801,ASSET-00157,Corrective,31,819,000020000147
WO-2020802,ASSET-00158,Preventive,0,,000020000148
WO-2020803,ASSET-00158,Corrective,66,570,000020000148
WO-2020804,ASSET-00158,Corrective,68,1314,000020000148
WO-2020805,ASSET-00158,Preventive,0,,000020000148
WO-2020806,ASSET-00158,Corrective,91,223,000020000148
WO-2020807,ASSET-00158,Preventive,0,,000020000148
WO-2020808,ASSET-00158,Corrective,33,575,000020000148
WO-2020809,ASSET-00159,Preventive,0,,000020000149
WO-2020810,ASSET-00159,Preventive,0,,000020000149
WO-2020811,ASSET-00159,Preventive,0,,000020000149
WO-2020812,ASSET-00159,Corrective,180,1888,000020000149
WO-2020813,ASSET-00160,Emergency,347,346,000020000150
WO-2020814,ASSET-00160,Emergency,599,968,000020000150
WO-2020815,ASSET-00160,Preventive,0,,000020000150
WO-2020816,ASSET-00160,Corrective,169,814,000020000150
WO-2020817,ASSET-00160,Corrective,63,399,000020000150
WO-2020818,ASSET-00161,Preventive,0,,000020000151
WO-2020819,ASSET-00161,Preventive,0,,000020000151
WO-2020820,ASSET-00161,Corrective,139,1403,000020000151
WO-2020821,ASSET-00162,Corrective,209,1421,000020000152
WO-2020822,ASSET-00162,Preventive,0,,000020000152
WO-2020823,ASSET-00162,Corrective,164,1373,000020000152
WO-2020824,ASSET-00162,Preventive,0,,000020000152
WO-2020825,ASSET-00162,Preventive,0,,000020000152
WO-2020826,ASSET-00162,Corrective,99,474,000020000152
WO-2020827,ASSET-00162,Preventive,0,,000020000152
WO-2020828,ASSET-00163,Preventive,0,,000020000153
WO-2020829,ASSET-00163,Preventive,0,,000020000153
WO-2020830,ASSET-00163,Preventive,0,,000020000153
WO-2020831,ASSET-00163,Preventive,0,,000020000153
WO-2020832,ASSET-00163,Preventive,0,,000020000153
WO-2020833,ASSET-00163,Corrective,116,243,000020000153
WO-2020834,ASSET-00164,Preventive,0,,000020000154
WO-2020835,ASSET-00164,Emergency,194,978,000020000154
WO-2020836,ASSET-00164,Corrective,109,1304,000020000154
WO-2020837,ASSET-00164,Emergency,288,449,000020000154
WO-2020838,ASSET-00164,Preventive,0,,000020000154
WO-2020839,ASSET-00164,Corrective,71,1869,000020000154
WO-2020840,ASSET-00164,Emergency,354,507,000020000154
WO-2020841,ASSET-00164,Emergency,329,1768,000020000154
WO-2020842,ASSET-00165,Preventive,0,,000020000155
WO-2020843,ASSET-00165,Preventive,0,,000020000155
WO-2020844,ASSET-00165,Preventive,0,,000020000155
WO-2020845,ASSET-00165,Corrective,88,1621,000020000155
WO-2020846,ASSET-00165,Preventive,0,,000020000155
WO-2020847,ASSET-00166,Preventive,0,,000020000156
WO-2020848,ASSET-00166,Preventive,0,,000020000156
WO-2020849,ASSET-00166,Preventive,0,,000020000156
WO-2020850,ASSET-00166,Preventive,0,,000020000156
WO-2020851,ASSET-00166,Corrective,74,542,000020000156
WO-2020852,ASSET-00166,Emergency,424,306,000020000156
WO-2020853,ASSET-00166,Preventive,0,,000020000156
WO-2020854,ASSET-00166,Preventive,0,,000020000156
WO-2020855,ASSET-00167,Preventive,0,,000020000157
WO-2020856,ASSET-00167,Preventive,0,,000020000157
WO-2020857,ASSET-00167,Corrective,167,1692,000020000157
WO-2020858,ASSET-00167,Corrective,33,1655,000020000157
WO-2020859,ASSET-00167,Emergency,489,1290,000020000157
WO-2020860,ASSET-00167,Preventive,0,,000020000157
WO-2020861,ASSET-00167,Corrective,97,717,000020000157
WO-2020862,ASSET-00167,Corrective,209,236,000020000157
WO-2020863,ASSET-00168,Corrective,43,347,000020000158
WO-2020864,ASSET-00168,Emergency,155,1458,000020000158
WO-2020865,ASSET-00168,Corrective,160,1255,000020000158
WO-2020866,ASSET-00168,Corrective,176,1733,000020000158
WO-2020867,ASSET-00168,Preventive,0,,000020000158
WO-2020868,ASSET-00168,Emergency,538,489,000020000158
WO-2020869,ASSET-00168,Preventive,0,,000020000158
WO-2020870,ASSET-00169,Corrective,105,696,000020000159
WO-2020871,ASSET-00169,Corrective,156,1291,000020000159
WO-2020872,ASSET-00169,Corrective,49,345,000020000159
WO-2020873,ASSET-00169,Corrective,120,677,000020000159
WO-2020874,ASSET-00169,Corrective,179,1328,000020000159
WO-2020875,ASSET-00169,Preventive,0,,000020000159
WO-2020876,ASSET-00171,Corrective,102,1217,000020000161
WO-2020877,ASSET-00171,Corrective,104,311,000020000161
WO-2020878,ASSET-00171,Preventive,0,,000020000161
WO-2020879,ASSET-00172,Preventive,0,,
WO-2020880,ASSET-00172,Emergency,393,852,
WO-2020881,ASSET-00172,Emergency,384,1195,
WO-2020882,ASSET-00172,Corrective,110,1450,
WO-2020883,ASSET-00172,Preventive,0,,
WO-2020884,ASSET-00172,Emergency,405,1801,
WO-2020885,ASSET-00173,Emergency,76,675,000020000162
WO-2020886,ASSET-00173,Preventive,0,,000020000162
WO-2020887,ASSET-00173,Corrective,57,1646,000020000162
WO-2020888,ASSET-00173,Preventive,0,,000020000162
WO-2020889,ASSET-00173,Preventive,0,,000020000162
WO-2020890,ASSET-00173,Corrective,208,1269,000020000162
WO-2020891,ASSET-00173,Preventive,0,,000020000162
WO-2020892,ASSET-00174,Corrective,214,816,
WO-2020893,ASSET-00174,Emergency,415,1346,
WO-2020894,ASSET-00175,Preventive,0,,000020000163
WO-2020895,ASSET-00175,Preventive,0,,000020000163
WO-2020896,ASSET-00175,Preventive,0,,000020000163
WO-2020897,ASSET-00175,Preventive,0,,000020000163
WO-2020898,ASSET-00175,Corrective,151,1734,000020000163
WO-2020899,ASSET-00176,Corrective,113,1745,000020000164
WO-2020900,ASSET-00176,Corrective,64,1567,000020000164
WO-2020901,ASSET-00176,Preventive,0,,000020000164
WO-2020902,ASSET-00176,Preventive,0,,000020000164
WO-2020903,ASSET-00176,Emergency,308,1873,000020000164
WO-2020904,ASSET-00177,Corrective,215,1860,000020000165
WO-2020905,ASSET-00177,Corrective,118,549,000020000165
WO-2020906,ASSET-00178,Preventive,0,,000020000166
WO-2020907,ASSET-00178,Corrective,151,1007,000020000166
WO-2020908,ASSET-00178,Preventive,0,,000020000166
WO-2020909,ASSET-00178,Preventive,0,,000020000166
WO-2020910,ASSET-00178,Preventive,0,,000020000166
WO-2020911,ASSET-00179,Corrective,145,237,000020000167
WO-2020912,ASSET-00179,Corrective,46,1605,000020000167
WO-2020913,ASSET-00179,Preventive,0,,000020000167
WO-2020914,ASSET-00180,Preventive,0,,000020000168
WO-2020915,ASSET-00180,Corrective,110,1631,000020000168
WO-2020916,ASSET-00180,Preventive,0,,000020000168
WO-2020917,ASSET-00181,Preventive,0,,000020000169
WO-2020918,ASSET-00181,Preventive,0,,000020000169
WO-2020919,ASSET-00181,Corrective,184,1522,000020000169
WO-2020920,ASSET-00181,Preventive,0,,000020000169
WO-2020921,ASSET-00181,Corrective,74,1563,000020000169
WO-2020922,ASSET-00181,Corrective,120,1920,000020000169
WO-2020923,ASSET-00181,Corrective,59,1810,000020000169
WO-2020924,ASSET-00182,Preventive,0,,000020000170
WO-2020925,ASSET-00182,Preventive,0,,000020000170
WO-2020926,ASSET-00182,Preventive,0,,000020000170
WO-2020927,ASSET-00182,Emergency,277,1604,000020000170
WO-2020928,ASSET-00182,Preventive,0,,000020000170
WO-2020929,ASSET-00182,Preventive,0,,000020000170
WO-2020930,ASSET-00182,Preventive,0,,000020000170
WO-2020931,ASSET-00182,Preventive,0,,000020000170
WO-2020932,ASSET-00183,Corrective,48,1704,
WO-2020933,ASSET-00183,Preventive,0,,
WO-2020934,ASSET-00183,Emergency,341,1921,
WO-2020935,ASSET-00183,Corrective,110,1184,
WO-2020936,ASSET-00183,Preventive,0,,
WO-2020937,ASSET-00183,Corrective,197,206,
WO-2020938,ASSET-00184,Corrective,128,712,000020000171
WO-2020939,ASSET-00184,Preventive,0,,000020000171
WO-2020940,ASSET-00185,Preventive,0,,000020000172
WO-2020941,ASSET-00185,Preventive,0,,000020000172
WO-2020942,ASSET-00185,Preventive,0,,000020000172
WO-2020943,ASSET-00185,Emergency,481,406,000020000172
WO-2020944,ASSET-00185,Preventive,0,,000020000172
WO-2020945,ASSET-00186,Preventive,0,,000020000173
WO-2020946,ASSET-00186,Corrective,221,1998,000020000173
WO-2020947,ASSET-00186,Preventive,0,,000020000173
WO-2020948,ASSET-00186,Preventive,0,,000020000173
WO-2020949,ASSET-00186,Preventive,0,,000020000173
WO-2020950,ASSET-00186,Preventive,0,,000020000173
WO-2020951,ASSET-00186,Corrective,122,1056,000020000173
WO-2020952,ASSET-00186,Preventive,0,,000020000173
WO-2020953,ASSET-00186,Corrective,160,496,000020000173
WO-2020954,ASSET-00186,Corrective,100,543,000020000173
WO-2020955,ASSET-00187,Corrective,201,1162,
WO-2020956,ASSET-00187,Corrective,163,312,
WO-2020957,ASSET-00187,Preventive,0,,
WO-2020958,ASSET-00187,Preventive,0,,
WO-2020959,ASSET-00188,Corrective,127,806,000020000174
WO-2020960,ASSET-00188,Preventive,0,,000020000174
WO-2020961,ASSET-00188,Corrective,73,521,000020000174
WO-2020962,ASSET-00188,Preventive,0,,000020000174
WO-2020963,ASSET-00188,Preventive,0,,000020000174
WO-2020964,ASSET-00188,Preventive,0,,000020000174
WO-2020965,ASSET-00188,Corrective,134,453,000020000174
WO-2020966,ASSET-00189,Preventive,0,,
WO-2020967,ASSET-00189,Preventive,0,,
WO-2020968,ASSET-00189,Preventive,0,,
WO-2020969,ASSET-00189,Preventive,0,,
WO-2020970,ASSET-00189,Corrective,196,1050,
WO-2020971,ASSET-00190,Preventive,0,,000020000175
WO-2020972,ASSET-00190,Corrective,55,1293,000020000175
WO-2020973,ASSET-00190,Emergency,212,1470,000020000175
WO-2020974,ASSET-00190,Preventive,0,,000020000175
WO-2020975,ASSET-00191,Preventive,0,,000020000176
WO-2020976,ASSET-00191,Preventive,0,,000020000176
WO-2020977,ASSET-00192,Preventive,0,,000020000177
WO-2020978,ASSET-00192,Preventive,0,,000020000177
WO-2020979,ASSET-00192,Corrective,131,1813,000020000177
WO-2020980,ASSET-00193,Preventive,0,,000020000178
