CharacteristicID,StationID,MeasuredValue,USL,LSL,Cpk
K1164,S01,144.496,146.969,142.402,0.63
K1164,S01,145.479,146.969,142.402,0.63
K1165,S01,139.739,142.146,137.285,0.93
K1165,S01,139.194,142.146,137.285,0.93
K1165,S01,139.039,142.146,137.285,0.93
K1165,S01,138.401,142.146,137.285,0.93
K1166,S02,112.404,113.619,110.195,1.67
K1166,S02,112.159,113.619,110.195,1.67
K1166,S02,112.009,113.619,110.195,1.67
K1166,S02,111.857,113.619,110.195,1.67
K1167,S01,63.452,66.23,59.883,1.28
K1167,S01,63.167,66.23,59.883,1.28
K1167,S01,62.399,66.23,59.883,1.28
K1167,S01,62.655,66.23,59.883,1.28
K1168,S01,175.571,180.707,172.123,1.14
K1168,S01,177.53,180.707,172.123,1.14
K1168,S01,174.531,180.707,172.123,1.14
K1169,S02,161.321,162.81,158.563,1.2
K1169,S02,160.935,162.81,158.563,1.2
K1169,S02,161.124,162.81,158.563,1.2
K1169,S02,158.938,162.81,158.563,1.2
K1169,S02,160.41,162.81,158.563,1.2
K1170,S02,38.163,40.736,34.91,1.99
K1170,S02,37.977,40.736,34.91,1.99
K1170,S02,38.164,40.736,34.91,1.99
K1170,S02,37.713,40.736,34.91,1.99
K1171,S02,123.353,126.511,120.841,1.71
K1171,S02,123.598,126.511,120.841,1.71
K1171,S02,123.301,126.511,120.841,1.71
K1171,S02,124.142,126.511,120.841,1.71
K1172,S03,63.218,64.15,62.357,1.29
K1172,S03,63.32,64.15,62.357,1.29
K1173,S03,73.803,78.8,71.051,1.12
K1173,S03,75.806,78.8,71.051,1.12
K1173,S03,76.271,78.8,71.051,1.12
K1173,S03,74.447,78.8,71.051,1.12
K1174,S01,69.856,72.573,64.77,1.3
K1174,S01,69.86,72.573,64.77,1.3
K1175,S01,47.603,53.004,45.856,0.64
K1175,S01,51.094,53.004,45.856,0.64
K1175,S01,49.766,53.004,45.856,0.64
K1175,S01,51.702,53.004,45.856,0.64
K1176,S02,65.29,69.553,59.83,2.13
K1176,S02,64.258,69.553,59.83,2.13
K1176,S02,64.471,69.553,59.83,2.13
K1176,S02,65.165,69.553,59.83,2.13
K1177,S02,190.421,191.065,189.23,1.2
K1177,S02,189.961,191.065,189.23,1.2
K1177,S02,189.979,191.065,189.23,1.2
K1178,S03,115.162,117.35,113.745,1.39
K1178,S03,115.409,117.35,113.745,1.39
K1178,S03,115.187,117.35,113.745,1.39
K1179,S01,61.738,64.732,57.108,1.1
K1179,S01,61.609,64.732,57.108,1.1
K1180,S02,29.612,33.689,25.454,0.82
K1180,S02,29.458,33.689,25.454,0.82
K1180,S02,27.411,33.689,25.454,0.82
K1181,S01,53.843,58.511,51.347,1.21
K1181,S01,55.431,58.511,51.347,1.21
K1181,S01,53.56,58.511,51.347,1.21
K1181,S01,54.513,58.511,51.347,1.21
K1182,S01,63.175,68.536,58.726,1.81
K1182,S01,64.711,68.536,58.726,1.81
K1183,S02,184.449,189.855,180.244,1.63
K1183,S02,185.29,189.855,180.244,1.63
K1184,S02,148.603,150.233,145.17,1.03
K1184,S02,147.0,150.233,145.17,1.03
K1185,S01,123.934,127.684,118.646,1.21
K1185,S01,122.648,127.684,118.646,1.21
K1186,S02,181.751,182.4,180.521,1.85
K1186,S02,181.851,182.4,180.521,1.85
K1186,S02,181.555,182.4,180.521,1.85
K1186,S02,181.471,182.4,180.521,1.85
K1187,S03,14.025,17.386,9.554,1.9
K1187,S03,13.425,17.386,9.554,1.9
K1187,S03,14.377,17.386,9.554,1.9
K1187,S03,13.885,17.386,9.554,1.9
K1188,S04,100.762,102.549,98.272,1.49
K1188,S04,100.257,102.549,98.272,1.49
K1189,S04,154.401,155.902,153.047,1.04
K1189,S04,154.552,155.902,153.047,1.04
K1189,S04,154.719,155.902,153.047,1.04
K1189,S04,154.577,155.902,153.047,1.04
K1189,S04,154.483,155.902,153.047,1.04
K1190,S01,25.25,28.933,22.936,1.83
K1190,S01,25.434,28.933,22.936,1.83
K1190,S01,26.348,28.933,22.936,1.83
K1190,S01,26.211,28.933,22.936,1.83
K1190,S01,26.485,28.933,22.936,1.83
K1191,S02,109.408,111.991,107.943,1.75
K1191,S02,109.908,111.991,107.943,1.75
K1192,S02,107.739,108.152,107.122,1.92
K1192,S02,107.661,108.152,107.122,1.92
K1192,S02,107.707,108.152,107.122,1.92
K1193,S03,127.697,128.478,126.856,1.26
K1193,S03,127.245,128.478,126.856,1.26
K1193,S03,127.462,128.478,126.856,1.26
K1194,S04,69.572,71.46,67.814,1.36
K1194,S04,69.605,71.46,67.814,1.36
K1195,S04,186.259,189.123,181.226,1.87
K1195,S04,185.414,189.123,181.226,1.87
K1196,S01,64.802,66.089,62.955,1.21
K1196,S01,64.33,66.089,62.955,1.21
K1196,S01,64.152,66.089,62.955,1.21
K1196,S01,64.284,66.089,62.955,1.21
K1197,S01,160.632,163.363,156.931,0.83
K1197,S01,159.676,163.363,156.931,0.83
K1197,S01,161.658,163.363,156.931,0.83
K1198,S02,114.243,119.822,110.298,1.98
K1198,S02,115.2,119.822,110.298,1.98
K1198,S02,115.02,119.822,110.298,1.98
K1198,S02,115.873,119.822,110.298,1.98
K1199,S02,26.684,29.726,22.527,1.06
K1199,S02,25.188,29.726,22.527,1.06
K1200,S03,147.975,151.851,143.405,1.69
K1200,S03,147.247,151.851,143.405,1.69
K1200,S03,148.328,151.851,143.405,1.69
K1201,S03,64.631,67.289,62.3,1.63
K1201,S03,64.955,67.289,62.3,1.63
K1202,S01,73.95,76.46,70.97,2.09
K1202,S01,73.941,76.46,70.97,2.09
K1203,S01,143.177,146.586,138.635,1.95
K1203,S01,143.111,146.586,138.635,1.95
K1203,S01,142.763,146.586,138.635,1.95
K1203,S01,143.08,146.586,138.635,1.95
K1203,S01,142.387,146.586,138.635,1.95
K1204,S01,73.588,76.793,69.51,1.31
K1204,S01,73.449,76.793,69.51,1.31
K1204,S01,74.442,76.793,69.51,1.31
K1204,S01,73.082,76.793,69.51,1.31
K1205,S02,182.955,184.263,176.318,0.98
K1205,S02,181.169,184.263,176.318,0.98
K1205,S02,181.613,184.263,176.318,0.98
K1206,S02,79.353,80.079,78.594,1.91
K1206,S02,79.269,80.079,78.594,1.91
K1206,S02,79.318,80.079,78.594,1.91
K1206,S02,79.102,80.079,78.594,1.91
K1207,S02,195.033,197.887,190.649,1.89
K1207,S02,194.552,197.887,190.649,1.89
K1208,S03,43.562,48.259,40.191,1.09
K1208,S03,43.126,48.259,40.191,1.09
K1208,S03,45.709,48.259,40.191,1.09
K1208,S03,43.013,48.259,40.191,1.09
K1208,S03,45.218,48.259,40.191,1.09
K1209,S04,175.736,180.909,171.705,1.88
K1209,S04,175.818,180.909,171.705,1.88
K1210,S04,41.457,43.707,37.652,1.75
K1210,S04,41.525,43.707,37.652,1.75
K1210,S04,40.658,43.707,37.652,1.75
K1210,S04,41.316,43.707,37.652,1.75
K1210,S04,40.617,43.707,37.652,1.75
K1211,S01,141.805,142.98,140.935,1.59
K1211,S01,142.039,142.98,140.935,1.59
K1211,S01,141.93,142.98,140.935,1.59
K1211,S01,141.786,142.98,140.935,1.59
K1212,S01,53.974,55.741,53.312,0.62
K1212,S01,55.724,55.741,53.312,0.62
K1213,S01,15.302,16.693,11.653,0.95
K1213,S01,14.304,16.693,11.653,0.95
K1213,S01,14.66,16.693,11.653,0.95
K1213,S01,15.676,16.693,11.653,0.95
K1214,S02,49.446,52.608,48.341,0.84
K1214,S02,47.85,52.608,48.341,0.84
K1214,S02,51.086,52.608,48.341,0.84
K1214,S02,49.826,52.608,48.341,0.84
K1214,S02,51.145,52.608,48.341,0.84
K1215,S02,161.444,165.863,157.428,1.83
K1215,S02,161.124,165.863,157.428,1.83
K1215,S02,161.967,165.863,157.428,1.83
K1216,S02,58.815,62.085,55.722,2.19
K1216,S02,58.785,62.085,55.722,2.19
K1216,S02,59.12,62.085,55.722,2.19
K1216,S02,58.562,62.085,55.722,2.19
K1217,S03,119.756,124.62,118.416,0.8
K1217,S03,120.799,124.62,118.416,0.8
K1218,S03,139.378,143.696,136.85,2.15
K1218,S03,140.117,143.696,136.85,2.15
K1219,S04,149.625,155.959,145.972,1.06
K1219,S04,151.505,155.959,145.972,1.06
K1219,S04,150.844,155.959,145.972,1.06
K1220,S01,115.321,119.999,111.337,1.61
K1220,S01,115.473,119.999,111.337,1.61
K1220,S01,115.224,119.999,111.337,1.61
K1221,S01,141.882,145.171,139.761,2.12
K1221,S01,142.101,145.171,139.761,2.12
K1221,S01,142.277,145.171,139.761,2.12
K1221,S01,142.145,145.171,139.761,2.12
K1222,S02,80.805,84.481,75.852,1.73
K1222,S02,80.165,84.481,75.852,1.73
K1222,S02,80.653,84.481,75.852,1.73
K1223,S02,178.829,183.414,178.576,0.74
K1223,S02,180.746,183.414,178.576,0.74
K1224,S02,94.104,94.791,93.481,1.31
K1224,S02,94.136,94.791,93.481,1.31
K1225,S01,197.393,202.262,192.584,1.36
K1225,S01,199.316,202.262,192.584,1.36
K1226,S01,89.552,92.833,85.222,1.36
K1226,S01,88.647,92.833,85.222,1.36
K1226,S01,89.094,92.833,85.222,1.36
K1227,S01,91.527,94.471,88.081,1.59
K1227,S01,91.847,94.471,88.081,1.59
K1227,S01,91.341,94.471,88.081,1.59
K1227,S01,92.134,94.471,88.081,1.59
K1227,S01,91.534,94.471,88.081,1.59
K1228,S02,169.567,171.906,167.557,1.41
K1228,S02,169.493,171.906,167.557,1.41
K1228,S02,169.737,171.906,167.557,1.41
K1229,S02,184.139,186.148,182.337,2.04
K1229,S02,184.828,186.148,182.337,2.04
K1229,S02,184.385,186.148,182.337,2.04
K1229,S02,183.943,186.148,182.337,2.04
K1229,S02,183.833,186.148,182.337,2.04
K1230,S01,76.887,77.88,72.691,0.73
K1230,S01,76.279,77.88,72.691,0.73
K1230,S01,76.352,77.88,72.691,0.73
K1230,S01,76.785,77.88,72.691,0.73
K1231,S01,180.363,182.844,177.979,1.72
K1231,S01,180.312,182.844,177.979,1.72
K1231,S01,180.802,182.844,177.979,1.72
K1231,S01,180.585,182.844,177.979,1.72
K1232,S02,85.426,87.434,84.685,1.62
K1232,S02,86.219,87.434,84.685,1.62
K1232,S02,86.247,87.434,84.685,1.62
K1233,S02,102.491,105.815,95.856,0.82
K1233,S02,100.813,105.815,95.856,0.82
K1233,S02,103.058,105.815,95.856,0.82
K1234,S02,145.696,148.279,142.156,0.96
K1234,S02,146.169,148.279,142.156,0.96
K1234,S02,146.821,148.279,142.156,0.96
K1234,S02,145.159,148.279,142.156,0.96
K1234,S02,144.624,148.279,142.156,0.96
K1235,S03,44.846,47.864,41.364,1.69
K1235,S03,45.178,47.864,41.364,1.69
K1236,S04,35.486,38.09,32.878,1.45
K1236,S04,35.881,38.09,32.878,1.45
K1237,S04,150.793,151.587,150.553,1.07
K1237,S04,151.275,151.587,150.553,1.07
K1237,S04,151.121,151.587,150.553,1.07
K1237,S04,151.294,151.587,150.553,1.07
K1238,S04,80.166,81.147,79.535,0.82
K1238,S04,79.848,81.147,79.535,0.82
K1238,S04,80.622,81.147,79.535,0.82
